,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2003ao,2003-02-10 00:00:00.000,17.3,09:45:48.461,-14:22:14.02,0.1413518825492133,
1,AT 2017ejx,2017-05-30 00:57:36.000,16.6,09:45:48.533,-14:22:06.20,0.0595173590354148,ASAS-SN
2,AT 2018ikn,2018-11-02 13:00:28.000,17.11,09:45:42.020,-14:19:34.50,2.945098497403611,ZTF
3,AT 2020fqf,2020-03-28 09:20:09.600,19.859,09:45:50.653,-14:31:44.08,9.652994823314444,ATLAS
4,AT 2021afnk,2021-11-25 12:36:00.000,18.33,09:46:41.130,-14:38:53.12,21.10347027020329,GaiaAlerts
5,AT 2021lqi,2021-04-07 07:07:40.800,21.61,09:45:24.369,-14:13:29.19,10.380092942538527,Pan-STARRS
