,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1952G,1952-04-18 00:00:00.000,17.9,14:33:23.200,+04:26:38.00,0.47386978417886705,
1,SN 1954B,1954-04-27 00:00:00.000,12.3,14:33:24.100,+04:26:42.00,0.3236948048670824,
2,SN 2004G,2004-01-19 00:00:00.000,17.2,14:33:21.401,+04:26:49.49,0.7484165164759108,
3,AT 2020akl,2020-01-20 14:55:40.000,19.078,14:32:57.553,+04:33:29.24,9.287917359377708,ATLAS
