|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |     prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:57:16 | -21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |  0.001003765318317216 |  776 |     False |  776 | 194.3182 | -21.0638 | 195.38261431956062 | -20.060491346835708 | 195.39702171457836 | -22.060446160912694 | 193.23934192178527 | -22.060446160912697 | 193.25374931680298 |  -20.06049134683571 |            1 |  0.001003765318317216 |   10 |        1.0 | Target[name=MS181101ab, ra[deg]=194.3182, dec[deg]=-21.0638 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.3182, -21.0638)> | 359099f25ea5405bb454e271d9d28842 | 2023-04-26T08:18:03.637 | 2023-04-26 12:39:03.761699 | 2023-04-26T17:12:21.993 |   79.8 |      92 |
| MS181101ab | 13:20:56 | -26:48:30 |    B,R | 120,120 |   2,2 |     1,1 | 0.0009391683539891574 |  260 |     False |  260 | 200.2367 | -26.8085 |  201.3472868829834 |  -25.80413961261329 | 201.36705115915305 |   -27.8040618266975 | 199.10632162191197 |   -27.8040618266975 | 199.12608589808164 | -25.804139612613287 |            2 | 0.0009391683539891574 |   11 |        1.0 | Target[name=MS181101ab, ra[deg]=200.2367, dec[deg]=-26.8085 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (200.2367, -26.8085)> | 8cbc0ab8ecbc4a64ae172c0b5ac3de04 | 2023-04-26T08:30:40.167 | 2023-04-26 12:55:05.792369 | 2023-04-26T17:46:54.169 |   84.7 |      99 |
| MS181101ab | 13:05:27 | -21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |  7.44865467898337e-05 |  777 |     False |  777 | 196.3636 | -21.0638 | 197.42806886501515 |  -20.06049134683571 |  197.4424762600329 | -22.060446160912694 |  195.2847964672398 | -22.060446160912697 |  195.2992038622575 |  -20.06049134683571 |            1 |  7.44865467898337e-05 |   12 |        1.0 | Target[name=MS181101ab, ra[deg]=196.3636, dec[deg]=-21.0638 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.3636, -21.0638)> | 060edaef29614e00b7feb2a887fe6782 | 2023-04-26T08:26:13.756 | 2023-04-26 12:44:12.966338 | 2023-04-26T17:20:31.097 |   79.7 |      93 |
| MS181101ab | 13:15:20 | -24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 |  430 |     False |  430 | 198.8372 | -24.8936 | 199.93075364000498 | -23.889600131066324 | 199.94861204095463 |  -25.88953453318573 | 197.72580656369655 | -25.889534533185728 | 197.74366496464617 | -23.889600131066324 |            0 |                   0.0 |   13 |        1.0 | Target[name=MS181101ab, ra[deg]=198.8372, dec[deg]=-24.8936 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.8372, -24.8936)> | 824110878a684a868095124c2b932485 | 2023-04-26T08:28:39.640 | 2023-04-26 12:51:28.375644 | 2023-04-26T17:37:47.359 |   83.2 |      97 |
| MS181101ab | 12:57:55 | -22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 |  601 |     False |  601 | 194.4828 | -22.9787 | 195.56094840479943 | -21.975050315074864 |  195.5770266364304 |  -23.97499554196126 | 193.38849060494888 | -23.974995541961256 | 193.40456883657984 | -21.975050315074864 |            1 |                   0.0 |   14 |        1.0 | Target[name=MS181101ab, ra[deg]=194.4828, dec[deg]=-22.9787 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.4828, -22.9787)> | bf691e77bcd94081aa01a4117c1adff9 | 2023-04-26T08:14:56.822 | 2023-04-26 12:40:29.340675 | 2023-04-26T17:16:47.693 |   81.8 |      93 |
| MS181101ab | 12:50:35 | -11:29:21 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 | 1679 |     False | 1679 | 192.6486 | -11.4894 |  193.6654849872728 | -10.487594254007638 |  193.6727255110321 | -12.487581668943012 |  191.6245717862652 | -12.487581668943013 | 191.63181231002446 | -10.487594254007638 |            0 |                   0.0 |   15 |        1.0 | Target[name=MS181101ab, ra[deg]=192.6486, dec[deg]=-11.4894 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.6486, -11.4894)> | 2ef82b455c214abea8c12bcf20ecf9f1 | 2023-04-26T08:32:00.067 | 2023-04-26 12:30:53.172286 | 2023-04-26T16:45:00.908 |   70.3 |      86 |
| MS181101ab | 12:42:48 | -11:29:21 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 | 1678 |     False | 1678 | 190.7027 | -11.4894 | 191.71953904132687 | -10.487594254007638 | 191.72677956508613 | -12.487581668943012 | 189.67862584031926 | -12.487581668943012 | 189.68586636407852 | -10.487594254007638 |            0 |                   0.0 |   16 |        1.0 | Target[name=MS181101ab, ra[deg]=190.7027, dec[deg]=-11.4894 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (190.7027, -11.4894)> | 920fbc4a72094a079456f95b3bbf3240 | 2023-04-26T08:24:14.514 | 2023-04-26 12:25:23.363695 | 2023-04-26T16:37:15.664 |   70.3 |      84 |
| MS181101ab | 13:04:43 | -19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 |  954 |     False |  954 | 196.1798 | -19.1489 | 197.23195719637613 | -18.145924306497378 |  197.2447886765314 | -20.145887577182837 |  195.1147618852663 | -20.145887577182833 | 195.12759336542157 | -18.145924306497374 |            0 |                   0.0 |   17 |        1.0 | Target[name=MS181101ab, ra[deg]=196.1798, dec[deg]=-19.1489 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.1798, -19.1489)> | 9323a14c3f2a48f3b8b64ec6c15d8974 | 2023-04-26T08:29:22.659 | 2023-04-26 12:42:59.538010 | 2023-04-26T17:15:54.247 |   77.8 |      92 |
| MS181101ab | 12:48:00 | -17:14:02 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 | 1131 |     False | 1131 |    192.0 |  -17.234 | 193.04135965202798 | -16.231350187414588 | 193.05269736114573 | -18.231320875129615 | 190.94730263885432 |  -18.23132087512961 | 190.95864034797208 | -16.231350187414588 |            0 |                   0.0 |   18 |        1.0 |     Target[name=MS181101ab, ra[deg]=192.0, dec[deg]=-17.234 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192., -17.234)> | 8096fafd00a94ecdaf06bd3e2a4b0f3b | 2023-04-26T08:16:40.898 | 2023-04-26 12:30:58.928280 | 2023-04-26T16:55:13.989 |   76.0 |      88 |
| MS181101ab | 13:04:00 | -17:14:02 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 | 1133 |     False | 1133 |    196.0 |  -17.234 | 197.04135965202795 | -16.231350187414584 | 197.05269736114568 |  -18.23132087512961 |  194.9473026388543 |  -18.23132087512961 | 194.95864034797202 | -16.231350187414588 |            0 |                   0.0 |   19 |        1.0 |     Target[name=MS181101ab, ra[deg]=196.0, dec[deg]=-17.234 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196., -17.234)> | 4e79eb3172054f04ad2a5e5237627a7d | 2023-04-26T08:32:39.310 | 2023-04-26 12:41:49.838770 | 2023-04-26T17:11:11.061 |   75.9 |      91 |
| MS181101ab | 12:43:16 | -13:24:15 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 | 1494 |     False | 1494 | 190.8197 | -13.4043 | 191.84341216940265 |  -12.40218432970147 | 191.85196422237357 |  -14.40216702959538 |  189.7873800399215 |  -14.40216702959538 |  189.7959320928924 |  -12.40218432970147 |            0 |                   0.0 |   20 |        1.0 | Target[name=MS181101ab, ra[deg]=190.8197, dec[deg]=-13.4043 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (190.8197, -13.4043)> | 13adfa59829149eb94f8385f8f2684ad | 2023-04-26T08:20:19.934 | 2023-04-26 12:26:14.948569 | 2023-04-26T16:42:07.904 |   72.2 |      85 |
| MS181101ab | 12:48:32 | -19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |                   0.0 |  952 |     False |  952 | 192.1348 | -19.1489 |  193.1870133761514 | -18.145924306497374 |  193.1998448563067 | -20.145887577182837 |  191.0698180650416 | -20.145887577182837 |  191.0826495451969 | -18.145924306497374 |            0 |                   0.0 |   21 |        1.0 | Target[name=MS181101ab, ra[deg]=192.1348, dec[deg]=-19.1489 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.1348, -19.1489)> | d8f4d515e2b244f082a944e526b7e41e | 2023-04-26T08:13:13.406 | 2023-04-26 12:32:12.128567 | 2023-04-26T16:59:46.512 |   78.0 |      89 |
