|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |  note | scheduled |   #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:55:23 | -19:25:38 |    g,r | 120,120 |   5,5 |     1,1 |   0.010056490827301923 | 22144 |     False | 22144 | 193.8462 | -19.4273 | 194.28192149828837 |   -19.0147916595889 |  194.2841374447411 |  -19.83878900964271 |  193.4081702475666 |  -19.83878900964271 | 193.41038619401937 |   -19.0147916595889 |            3 |   0.010056490827301923 |   10 |        1.0 | Target[name=MS181101ab, ra[deg]=193.8462, dec[deg]=-19.4273 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.8462, -19.4273)> | 849dd05ee60f4bbfa004752e974f8078 | 2023-04-28T22:49:14.764 | 2023-04-29 03:09:47.682751 | 2023-04-29T07:36:13.202 |   79.0 |      60 |
| MS181101ab | 12:54:22 | -16:15:19 |    g,r | 120,120 |   5,5 |     1,1 |   0.008213887639553327 | 23876 |     False | 23876 | 193.5927 | -16.2555 | 194.02093520307477 | -15.843075601114814 |   194.022734812338 | -16.667073789960476 | 193.16261987873753 | -16.667073789960476 | 193.16441948800076 | -15.843075601114814 |            2 |   0.008213887639553327 |   11 |        1.0 | Target[name=MS181101ab, ra[deg]=193.5927, dec[deg]=-16.2555 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.5927, -16.2555)> | 6a9b39abfec048d0addb1a56a351da59 | 2023-04-28T22:54:38.344 | 2023-04-29 03:07:38.498941 | 2023-04-29T07:28:47.229 |   75.8 |      58 |
| MS181101ab | 12:55:38 | -14:40:10 |    g,r | 120,120 |   5,5 |     1,1 |   0.006400520548871868 | 24753 |      True | 24753 | 193.9091 | -14.6696 |  194.3341730598727 | -14.257216483938354 | 194.33577642273767 | -15.081215024070618 | 193.48240539544412 | -15.081215024070618 | 193.48400875830907 | -14.257216483938352 |            2 |   0.006400520548871868 |   12 |        1.0 | Target[name=MS181101ab, ra[deg]=193.9091, dec[deg]=-14.6696 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.9091, -14.6696)> | c80ba1f400bf4ce7866ea64a34658b8f | 2023-04-28T22:59:13.854 | 2023-04-29 03:07:58.256831 | 2023-04-29T07:26:42.444 |   74.2 |      58 |
| MS181101ab | 13:08:34 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |   0.004839185824625205 | 20448 |     False | 20448 | 197.1429 | -22.5991 | 197.58779011551513 | -22.186504209500654 |  197.5904615703039 | -23.010500518546078 | 196.69525271541045 | -23.010500518546078 | 196.69792417019917 | -22.186504209500654 |            2 |   0.004839185824625205 |   13 |        1.0 | Target[name=MS181101ab, ra[deg]=197.1429, dec[deg]=-22.5991 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.1429, -22.5991)> | 4e49f13e7f4548d484b284dd3aa62262 | 2023-04-28T22:56:19.250 | 2023-04-29 03:20:26.875260 | 2023-04-29T07:55:27.832 |   82.1 |      65 |
| MS181101ab | 13:09:47 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |    0.00457955981537597 | 20870 |     False | 20870 | 197.4468 | -21.8062 | 197.88928659647738 |  -21.39357644381029 |  197.8918399651691 | -22.217573033637223 | 197.00177705610747 | -22.217573033637223 | 197.00433042479918 | -21.393576443810286 |            1 |    0.00457955981537597 |   14 |        1.0 | Target[name=MS181101ab, ra[deg]=197.4468, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.4468, -21.8062)> | c19b2120625b44ed9ae84c07bd943acc | 2023-04-28T22:59:01.693 | 2023-04-29 03:20:46.342707 | 2023-04-29T07:55:10.772 |   81.3 |      65 |
| MS181101ab | 12:58:11 | -17:50:29 |    g,r | 120,120 |   5,5 |     1,1 |  0.0025341747380551788 | 23007 |     False | 23007 | 194.5497 | -17.8414 |  194.9814682371841 | -17.428934021946976 | 194.98347169671356 |  -18.25293181502398 | 194.11583546263975 | -18.252931815023985 | 194.11783892216923 |  -17.42893402194698 |            1 |  0.0025341747380551788 |   15 |        1.0 | Target[name=MS181101ab, ra[deg]=194.5497, dec[deg]=-17.8414 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.5497, -17.8414)> | 3fd00558d9f642c4bc7d3d2667366cd5 | 2023-04-28T22:55:12.982 | 2023-04-29 03:11:04.560105 | 2023-04-29T07:35:51.456 |   77.4 |      60 |
| MS181101ab | 12:54:37 | -17:02:54 |    g,r | 120,120 |   5,5 |     1,1 |  0.0020043983332743323 | 23440 |     False | 23440 | 193.6552 | -17.0485 | 194.08516013636375 | -16.636004903881325 | 194.08706065779612 | -17.460002900567098 | 193.22328416979013 | -17.460002900567098 |  193.2251846912225 |  -16.63600490388132 |            1 |  0.0020043983332743323 |   16 |        1.0 | Target[name=MS181101ab, ra[deg]=193.6552, dec[deg]=-17.0485 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.6552, -17.0485)> | 570aaef924c34d80be8ff36599dd863a | 2023-04-28T22:53:15.366 | 2023-04-29 03:08:08.738367 | 2023-04-29T07:30:40.432 |   76.6 |      59 |
| MS181101ab | 12:57:55 | -17:02:54 |    g,r | 120,120 |   5,5 |     1,1 |  0.0011105587788851523 | 23441 |     False | 23441 | 194.4828 | -17.0485 | 194.91274634326027 | -16.636004903881325 | 194.91464686469263 | -17.460002900567098 | 194.05087037668667 | -17.460002900567098 | 194.05277089811904 | -16.636004903881325 |            2 |  0.0011105587788851523 |   17 |        1.0 | Target[name=MS181101ab, ra[deg]=194.4828, dec[deg]=-17.0485 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.4828, -17.0485)> | 4ef34d7328f94f2a826a33b9d4090523 | 2023-04-28T22:56:33.630 | 2023-04-29 03:10:32.331714 | 2023-04-29T07:33:58.504 |   76.6 |      59 |
| MS181101ab | 12:59:17 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |   0.001003765318317216 | 21291 |     False | 21291 | 194.8235 | -21.0132 | 195.26366338475896 |  -20.60064842167404 | 195.26610158309873 |  -21.42464527826614 | 194.38095724043075 |  -21.42464527826614 |  194.3833954387705 | -20.600648421674038 |            1 |   0.001003765318317216 |   18 |        1.0 | Target[name=MS181101ab, ra[deg]=194.8235, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8235, -21.0132)> | ec0108f6e673439788ef0dabf68574c7 | 2023-04-28T22:50:03.997 | 2023-04-29 03:13:26.918979 | 2023-04-29T07:43:12.388 |   80.6 |      62 |
| MS181101ab | 13:13:45 | -25:46:15 |    g,r | 120,120 |   5,5 |     1,1 |  0.0008172185486532956 | 18787 |      True | 18787 |  198.439 | -25.7709 | 198.89494328422722 |  -25.35821243027273 | 198.89811989298627 |  -26.18220746469686 | 197.97992888750156 |  -26.18220746469686 |  197.9831054962606 |  -25.35821243027273 |            1 |  0.0008172185486532956 |   19 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.439, dec[deg]=-25.7709 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.439, -25.7709)> | c7dd311a6dd14958969c55ff64bd6ab9 | 2023-04-28T22:55:41.812 | 2023-04-29 03:25:13.119131 | 2023-04-29T08:06:25.676 |   85.2 |      68 |
| MS181101ab | 13:06:22 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 | 0.00047905511787126265 | 20869 |     False | 20869 | 196.5957 | -21.8062 | 197.03822276669015 | -21.393576443810286 | 197.04077613538186 | -22.217573033637223 | 196.15071322632025 |  -22.21757303363722 | 196.15326659501196 | -21.393576443810286 |            1 | 0.00047905511787126265 |   20 |        1.0 | Target[name=MS181101ab, ra[deg]=196.5957, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.5957, -21.8062)> | 3265e4ecde1f42918614267e9bf0b47c | 2023-04-28T22:55:37.793 | 2023-04-29 03:18:38.106991 | 2023-04-29T07:51:47.246 |   81.3 |      64 |
| MS181101ab | 12:50:23 | -13:05:01 |    g,r | 120,120 |   5,5 |     1,1 |   0.000460651952841575 | 25635 |      True | 25635 | 192.5959 | -13.0837 | 193.01821109696533 | -12.671356752470944 |  193.0196248663093 | -13.495355601811843 |  192.1722487228555 | -13.495355601811843 | 192.17366249219947 | -12.671356752470945 |            1 |   0.000460651952841575 |   21 |        1.0 | Target[name=MS181101ab, ra[deg]=192.5959, dec[deg]=-13.0837 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.5959, -13.0837)> | 50621bdcc4d94cb888d97cc5056248d9 | 2023-04-28T22:57:24.422 | 2023-04-29 03:03:37.556655 | 2023-04-29T07:18:02.206 |   72.7 |      56 |
| MS181101ab | 12:48:52 | -13:52:35 |    g,r | 120,120 |   5,5 |     1,1 |   0.000460651952841575 | 25192 |     False | 25192 | 192.2172 | -13.8767 | 192.64082757265814 | -13.464286690031539 | 192.64233536373348 | -14.288285389890966 | 191.79205377653804 | -14.288285389890964 | 191.79356156761335 | -13.464286690031539 |            1 |   0.000460651952841575 |   22 |        1.0 | Target[name=MS181101ab, ra[deg]=192.2172, dec[deg]=-13.8767 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.2172, -13.8767)> | 67effb9eef954390b22a419ee6ee1625 | 2023-04-28T22:54:10.529 | 2023-04-29 03:02:43.741055 | 2023-04-29T07:18:15.300 |   73.5 |      56 |
| MS181101ab | 12:51:32 | -17:50:29 |    g,r | 120,120 |   5,5 |     1,1 |  0.0003109766745865928 | 23005 |     False | 23005 | 192.8868 | -17.8414 |  193.3186506852211 | -17.428934021946976 | 193.32065414475056 | -18.252931815023988 | 192.45301791067672 | -18.252931815023985 | 192.45502137020617 | -17.428934021946976 |            1 |  0.0003109766745865928 |   23 |        1.0 | Target[name=MS181101ab, ra[deg]=192.8868, dec[deg]=-17.8414 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.8868, -17.8414)> | cd9f6dda761d467fac1ba1143b603f08 | 2023-04-28T22:48:34.607 | 2023-04-29 03:06:10.878173 | 2023-04-29T07:29:13.441 |   77.4 |      59 |
| MS181101ab | 13:09:27 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |   7.44865467898337e-05 | 21294 |     False | 21294 | 197.3647 | -21.0132 | 197.80483985534715 |  -20.60064842167404 | 197.80727805368693 |  -21.42464527826614 | 196.92213371101892 |  -21.42464527826614 |  196.9245719093587 |  -20.60064842167404 |            1 |   7.44865467898337e-05 |   24 |        1.0 | Target[name=MS181101ab, ra[deg]=197.3647, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.3647, -21.0132)> | a96f46e2cc45443aab039cfe91834256 | 2023-04-28T23:00:12.804 | 2023-04-29 03:20:09.893619 | 2023-04-29T07:53:20.291 |   80.5 |      64 |
| MS181101ab | 13:12:41 | -24:11:06 |    g,r | 120,120 |   5,5 |     1,1 | 2.5770358223534785e-07 | 19613 |     False | 19613 | 198.1731 |  -24.185 | 198.62326337008076 |  -23.77235891711498 | 198.62618045502586 | -24.596354620359204 | 197.71997339112792 | -24.596354620359204 | 197.72289047607305 |  -23.77235891711498 |            1 | 2.5770358223534785e-07 |   25 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.1731, dec[deg]=-24.185 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.1731, -24.185)> | facbd01527294903af234b27c5cd1921 | 2023-04-28T22:57:29.971 | 2023-04-29 03:23:45.906689 | 2023-04-29T08:02:30.213 |   83.6 |      66 |
| MS181101ab | 13:14:57 | -24:58:40 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 19199 |     False | 19199 | 198.7409 |  -24.978 | 199.19391125117778 |  -24.56528583049627 | 199.19695625978235 | -25.389281207531052 |  198.2848839339223 | -25.389281207531052 | 198.28792894252686 | -24.565285830496276 |            0 |                    0.0 |   26 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.7409, dec[deg]=-24.978 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.7409, -24.978)> | 976f897d560742248bae9a8c6fac623a | 2023-04-28T22:58:19.479 | 2023-04-29 03:25:26.893911 | 2023-04-29T08:06:12.293 |   84.4 |      67 |
| MS181101ab | 13:12:00 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20449 |     False | 20449 |    198.0 | -22.5991 | 198.44493297265797 | -22.186504209500654 | 198.44760442744672 | -23.010500518546078 | 197.55239557255328 | -23.010500518546078 |   197.555067027342 | -22.186504209500654 |            0 |                    0.0 |   27 |        1.0 |    Target[name=MS181101ab, ra[deg]=198.0, dec[deg]=-22.5991 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198., -22.5991)> | ef531fc76038446caad524aede46661c | 2023-04-28T22:59:44.572 | 2023-04-29 03:22:31.546521 | 2023-04-29T07:58:52.725 |   82.0 |      65 |
| MS181101ab | 13:02:40 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 21292 |     False | 21292 | 195.6706 | -21.0132 | 196.11072220828834 |  -20.60064842167404 | 196.11316040662814 | -21.424645278266137 | 195.22801606396013 |  -21.42464527826614 |  195.2304542622999 |  -20.60064842167404 |            0 |                    0.0 |   28 |        1.0 | Target[name=MS181101ab, ra[deg]=195.6706, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.6706, -21.0132)> | f961be1f5a154dd694ba8404bc0cef99 | 2023-04-28T22:53:26.919 | 2023-04-29 03:15:46.387343 | 2023-04-29T07:46:35.069 |   80.6 |      63 |
| MS181101ab | 12:55:54 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 21290 |     False | 21290 | 193.9765 | -21.0132 | 194.41660456122955 |  -20.60064842167404 |  194.4190427595693 |  -21.42464527826614 |  193.5338984169013 | -21.424645278266144 | 193.53633661524105 |  -20.60064842167404 |            0 |                    0.0 |   29 |        1.0 | Target[name=MS181101ab, ra[deg]=193.9765, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.9765, -21.0132)> | 9b93c448bc3b44c3a5a498d0e8d616e0 | 2023-04-28T22:46:41.111 | 2023-04-29 03:11:00.975292 | 2023-04-29T07:39:49.694 |   80.6 |      61 |
| MS181101ab | 13:16:26 | -27:21:24 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 17972 |      True | 17972 | 199.1111 | -27.3568 | 199.57326892601006 |  -26.94406462525655 | 199.57672064789045 | -27.768058922397096 | 198.64550157433175 |   -27.7680589223971 | 198.64895329621214 | -26.944064625256555 |            0 |                    0.0 |   30 |        1.0 | Target[name=MS181101ab, ra[deg]=199.1111, dec[deg]=-27.3568 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.1111, -27.3568)> | d00b92b1eb4d428a9696b12446e955a6 | 2023-04-28T22:55:34.811 | 2023-04-29 03:27:24.189352 | 2023-04-29T08:11:53.977 |   86.6 |      69 |
| MS181101ab | 13:02:58 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20868 |     False | 20868 | 195.7447 | -21.8062 | 196.18715893690293 |  -21.39357644381029 | 196.18971230559464 | -22.217573033637223 |   195.299649396533 | -22.217573033637223 | 195.30220276522473 |  -21.39357644381029 |            0 |                    0.0 |   31 |        1.0 | Target[name=MS181101ab, ra[deg]=195.7447, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.7447, -21.8062)> | f3022bbf5053476c8724daeef59e17d1 | 2023-04-28T22:52:13.943 | 2023-04-29 03:16:25.066111 | 2023-04-29T07:48:23.698 |   81.4 |      63 |
| MS181101ab | 12:59:34 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20867 |     False | 20867 | 194.8936 | -21.8062 | 195.33609510711568 | -21.393576443810286 |  195.3386484758074 | -22.217573033637223 | 194.44858556674575 | -22.217573033637223 | 194.45113893543748 | -21.393576443810286 |            0 |                    0.0 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=194.8936, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8936, -21.8062)> | ec59cf1e988649f1b09eabff90c963c9 | 2023-04-28T22:48:50.087 | 2023-04-29 03:14:06.019833 | 2023-04-29T07:45:00.082 |   81.4 |      63 |
| MS181101ab | 13:01:42 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20446 |     False | 20446 | 195.4286 | -22.5991 |  195.8735044012294 | -22.186504209500654 | 195.87617585601814 | -23.010500518546078 | 194.98096700112472 | -23.010500518546074 | 194.98363845591345 | -22.186504209500654 |            1 |                    0.0 |   33 |        1.0 | Target[name=MS181101ab, ra[deg]=195.4286, dec[deg]=-22.5991 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.4286, -22.5991)> | 050f8c2f2bae4236ac03c357f6373418 | 2023-04-28T22:49:28.668 | 2023-04-29 03:16:02.587014 | 2023-04-29T07:48:37.866 |   82.2 |      63 |
| MS181101ab | 13:10:35 | -26:33:49 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 18377 |     False | 18377 | 197.6471 | -26.5639 |   198.106032023355 | -26.151138700674466 | 198.10934412640245 | -26.975133375384253 |  197.1847735206564 |  -26.97513337538425 | 197.18808562370384 | -26.151138700674466 |            0 |                    0.0 |   34 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6471, dec[deg]=-26.5639 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6471, -26.5639)> | 9c18ce26ff2647f2a487aad119d47128 | 2023-04-28T22:51:08.033 | 2023-04-29 03:23:59.773402 | 2023-04-29T08:04:41.199 |   86.1 |      67 |
| MS181101ab | 13:14:07 | -26:33:49 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 18378 |      True | 18378 | 198.5294 | -26.5639 | 198.98838496453146 | -26.151138700674466 |  198.9916970675789 | -26.975133375384253 | 198.06712646183286 | -26.975133375384253 |  198.0704385648803 | -26.151138700674466 |            0 |                    0.0 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=198.5294, dec[deg]=-26.5639 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.5294, -26.5639)> | 36b3ef87e52941028f49ae47db03b301 | 2023-04-28T22:54:39.070 | 2023-04-29 03:25:50.595251 | 2023-04-29T08:08:11.748 |   86.0 |      68 |
| MS181101ab | 13:11:28 | -24:58:40 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 19198 |     False | 19198 | 197.8692 |  -24.978 | 198.32224054899862 | -24.565285830496272 |  198.3252855576032 |  -25.38928120753105 | 197.41321323174313 | -25.389281207531052 |  197.4162582403477 | -24.565285830496272 |            0 |                    0.0 |   36 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.8692, dec[deg]=-24.978 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.8692, -24.978)> | 9dbdaabdd1124ae482fe4ff1c00ee3e0 | 2023-04-28T22:54:50.795 | 2023-04-29 03:23:31.295463 | 2023-04-29T08:02:44.135 |   84.4 |      67 |
