#	Observing Date = 2023-05-01
#	Observatory = SAO
#	-18 deg sunset = 20:58
#	-18 deg sunrise = 04:00
#	Moon ra, dec = 10:52:29.76   11:46:56.72
#	Moon phase = 0.75
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |     note |
| MS181101ab | 12:48:59 | -14:23:57 |    20:43 |       22:49 |   00:55 |             39 |     0.0184573832005878 |  1261891 |
| MS181101ab | 12:50:37 | -14:28:57 |    20:45 |       22:50 |   00:56 |             39 |   0.005127070290439802 |  1172071 |
| MS181101ab | 12:51:18 | -14:34:24 |    20:46 |       22:51 |   00:56 |             39 |    0.11368327318682198 |  1261457 |
| MS181101ab | 12:52:25 | -15:31:01 |    20:55 |       22:52 |   00:50 |             40 |    0.05207461830980104 |  1324700 |
| MS181101ab | 12:52:51 | -16:01:14 |    20:59 |       22:53 |   00:47 |             40 | 0.00042182290847390204 | 13085189 |
| MS181101ab | 12:52:57 | -17:42:21 |    21:16 |       22:53 |   00:30 |             41 |  0.0003109766745865928 | 13090703 |
| MS181101ab | 12:54:03 | -15:50:06 |    20:59 |       22:54 |   00:49 |             40 | 0.00016900463601482983 | 13142330 |
| MS181101ab | 12:54:17 | -14:08:44 |    20:46 |       22:54 |   01:02 |             39 | 0.00034434553301389026 | 13136317 |
| MS181101ab | 12:54:49 | -16:03:07 |    21:01 |       22:55 |   00:48 |             41 |   0.007792064731079424 |  2395186 |
| MS181101ab | 12:55:19 | -14:56:59 |    20:53 |       22:55 |   00:57 |             40 |   0.006382552588011166 |  1263500 |
| MS181101ab | 12:55:20 | -17:05:47 |    21:11 |       22:55 |   00:39 |             42 |  0.0020043983332743323 |  2395181 |
| MS181101ab | 12:55:26 | -19:47:06 |    21:41 |       22:55 |   00:10 |             43 |  5.779150640438278e-06 | 13105857 |
| MS181101ab | 12:55:35 | -15:01:03 |    20:54 |       22:55 |   00:57 |             40 | 1.7967960860701564e-05 |  1331441 |
| MS181101ab | 12:55:59 | -19:16:08 |    21:36 |       22:56 |   00:16 |             43 |   0.009747169599623764 |  1264958 |
| MS181101ab | 12:57:01 | -17:23:25 |    21:16 |       22:57 |   00:38 |             42 |  0.0005552793894425762 |  1332009 |
| MS181101ab | 12:57:01 | -17:23:25 |    21:16 |       22:57 |   00:38 |             42 |  0.0005552793894425762 |  1688248 |
| MS181101ab | 12:57:02 | -19:31:07 |    21:40 |       22:57 |   00:14 |             43 |  0.0003035420770377204 | 13106319 |
| MS181101ab | 12:57:27 | -19:41:28 |    21:42 |       22:57 |   00:13 |             44 |     0.3666859663343284 |  1151111 |
| MS181101ab | 12:57:32 | -19:42:00 |    21:42 |       22:57 |   00:13 |             44 |   0.016121898765208628 |  1263502 |
| MS181101ab | 12:58:12 | -21:02:45 |    22:07 |       22:58 |   23:49 |             45 |   0.001003765318317216 |  2402886 |
| MS181101ab | 12:58:45 | -17:32:34 |    21:20 |       22:59 |   00:38 |             42 |  0.0025341747380551788 |  2400685 |
| MS181101ab | 13:08:15 | -21:00:05 |    22:16 |       23:08 |   00:00 |             46 |   7.44865467898337e-05 |  1329991 |
| MS181101ab | 13:10:35 | -21:44:53 |    22:33 |       23:11 |   23:48 |             47 |    0.00457955981537597 |  1264970 |
==============================================================================================================
