#	Observing Date = 2023-04-27
#	Observatory = CBNUO
#	-18 deg sunset = 20:49
#	-18 deg sunrise = 04:01
#	Moon ra, dec = 7:39:32.46   26:42:55.02
#	Moon phase = 0.38
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight | note |
| MS181101ab | 12:42:37 | -13:38:10 |    20:46 |       22:45 |   01:04 |             84 |                   0.0 | 4453 |
| MS181101ab | 12:44:43 | -12:32:43 |    20:40 |       22:47 |   01:15 |             84 |                   0.0 | 4775 |
| MS181101ab | 12:45:16 | -15:49:05 |    21:06 |       22:47 |   00:47 |             85 |                   0.0 | 3815 |
| MS181101ab | 12:47:06 | -13:38:10 |    20:51 |       22:48 |   01:08 |             85 |                   0.0 | 4454 |
| MS181101ab | 12:47:23 | -14:43:38 |    20:59 |       22:48 |   00:59 |             85 |    0.0184573832005878 | 4134 |
| MS181101ab | 12:49:11 | -12:32:43 |    20:45 |       22:50 |   01:20 |             85 |                   0.0 | 4776 |
| MS181101ab | 12:49:48 | -15:49:05 |    21:10 |       22:50 |   00:51 |             86 |                   0.0 | 3816 |
| MS181101ab | 12:50:07 | -16:54:32 |    21:20 |       22:50 |   00:41 |             87 |                   0.0 | 3499 |
| MS181101ab | 12:50:26 | -18:00:00 |    21:29 |       22:50 |   00:31 |             88 |                   0.0 | 3184 |
| MS181101ab | 12:51:35 | -13:38:10 |    20:55 |       22:51 |   01:13 |             86 |  0.000460651952841575 | 4455 |
| MS181101ab | 12:51:54 | -14:43:38 |    21:04 |       22:51 |   01:04 |             86 |   0.11915468901027566 | 4135 |
| MS181101ab | 12:54:20 | -15:49:05 |    21:15 |       22:53 |   00:56 |             87 |  0.060457510585369204 | 3817 |
| MS181101ab | 12:54:41 | -16:54:32 |    21:24 |       22:53 |   00:46 |             88 | 0.0031149571121594846 | 3500 |
| MS181101ab | 12:55:01 | -18:00:00 |    21:33 |       22:53 |   00:35 |             89 | 0.0003109766745865928 | 3185 |
| MS181101ab | 12:55:23 | -19:05:27 |    21:49 |       22:54 |   00:24 |             89 |  0.010050711676661484 | 2872 |
| MS181101ab | 12:55:44 | -20:10:54 |    22:11 |       22:54 |   00:13 |             90 |   0.38281364425017744 | 2561 |
| MS181101ab | 12:56:06 | -21:16:21 |    22:34 |       22:54 |   23:36 |             90 |  0.001003765318317216 | 2252 |
| MS181101ab | 12:56:25 | -14:43:38 |    21:08 |       22:55 |   01:08 |             87 |  0.006744866081885758 | 4136 |
| MS181101ab | 12:58:52 | -15:49:05 |    21:19 |       22:56 |   01:01 |             88 |                   0.0 | 3818 |
| MS181101ab | 12:59:14 | -16:54:32 |    21:28 |       22:57 |   00:50 |             89 | 0.0011105587788851523 | 3501 |
| MS181101ab | 12:59:37 | -18:00:00 |    21:38 |       22:57 |   00:40 |             90 | 0.0025341747380551788 | 3186 |
| MS181101ab | 13:00:00 | -19:05:27 |    21:54 |       22:57 |   00:29 |             90 |                   0.0 | 2873 |
| MS181101ab | 13:00:23 | -20:10:54 |    22:16 |       22:57 |   00:17 |             91 |                   0.0 | 2562 |
| MS181101ab | 13:00:46 | -21:16:21 |    22:38 |       22:57 |   23:41 |             91 |                   0.0 | 2253 |
| MS181101ab | 13:03:47 | -16:54:32 |    21:33 |       23:00 |   00:55 |             90 |                   0.0 | 3502 |
| MS181101ab | 13:04:12 | -18:00:00 |    21:42 |       23:00 |   00:44 |             90 |                   0.0 | 3187 |
| MS181101ab | 13:04:36 | -19:05:27 |    21:59 |       23:00 |   00:33 |             91 |                   0.0 | 2874 |
| MS181101ab | 13:05:01 | -20:10:54 |    22:21 |       23:01 |   00:21 |             92 |                   0.0 | 2563 |
| MS181101ab | 13:05:27 | -21:16:21 |    22:42 |       23:01 |   23:46 |             92 |                   0.0 | 2254 |
| MS181101ab | 13:09:40 | -20:10:54 |    22:25 |       23:04 |   00:26 |             93 |                   0.0 | 2564 |
| MS181101ab | 13:10:07 | -21:16:21 |    22:47 |       23:05 |   23:51 |             93 |  0.004654046362165804 | 2255 |
==============================================================================================================
