#	Observing Date = 2023-04-27
#	Observatory = SAO
#	-18 deg sunset = 20:53
#	-18 deg sunrise = 04:06
#	Moon ra, dec = 7:39:41.47   26:42:36.7
#	Moon phase = 0.38
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |     note |
| MS181101ab | 12:48:59 | -14:23:57 |    21:02 |       22:54 |   01:09 |             86 |     0.0184573832005878 |  1261891 |
| MS181101ab | 12:50:11 | -13:29:23 |    20:56 |       22:54 |   01:18 |             85 |   0.000460651952841575 | 13042772 |
| MS181101ab | 12:50:37 | -14:28:57 |    21:04 |       22:55 |   01:10 |             86 |   0.005127070290439802 |  1172071 |
| MS181101ab | 12:51:18 | -14:34:24 |    21:05 |       22:55 |   01:09 |             86 |    0.11368327318682198 |  1261457 |
| MS181101ab | 12:52:25 | -15:31:01 |    21:14 |       22:56 |   01:02 |             87 |    0.05207461830980104 |  1324700 |
| MS181101ab | 12:52:51 | -16:01:14 |    21:18 |       22:56 |   00:58 |             87 | 0.00042182290847390204 | 13085189 |
| MS181101ab | 12:52:57 | -17:42:21 |    21:32 |       22:56 |   00:41 |             88 |  0.0003109766745865928 | 13090703 |
| MS181101ab | 12:54:03 | -15:50:06 |    21:18 |       22:57 |   01:01 |             87 | 0.00016900463601482983 | 13142330 |
| MS181101ab | 12:54:17 | -14:08:44 |    21:05 |       22:57 |   01:16 |             87 | 0.00034434553301389026 | 13136317 |
| MS181101ab | 12:54:49 | -16:03:07 |    21:20 |       22:58 |   00:59 |             88 |   0.007792064731079424 |  2395186 |
| MS181101ab | 12:55:19 | -14:56:59 |    21:12 |       22:58 |   01:10 |             87 |   0.006382552588011166 |  1263500 |
| MS181101ab | 12:55:20 | -17:05:47 |    21:29 |       22:58 |   00:50 |             88 |  0.0020043983332743323 |  2395181 |
| MS181101ab | 12:55:26 | -19:47:06 |    22:05 |       22:58 |   00:22 |             89 |  5.779150640438278e-06 | 13105857 |
| MS181101ab | 12:55:35 | -15:01:03 |    21:13 |       22:58 |   01:10 |             87 | 1.7967960860701564e-05 |  1331441 |
| MS181101ab | 12:55:59 | -19:16:08 |    21:55 |       22:58 |   00:28 |             89 |   0.009747169599623764 |  1264958 |
| MS181101ab | 12:57:01 | -17:23:25 |    21:33 |       22:59 |   00:48 |             89 |  0.0005552793894425762 |  1332009 |
| MS181101ab | 12:57:01 | -17:23:25 |    21:33 |       22:59 |   00:48 |             89 |  0.0005552793894425762 |  1688248 |
| MS181101ab | 12:57:02 | -19:31:07 |    22:01 |       22:59 |   00:26 |             90 |  0.0003035420770377204 | 13106319 |
| MS181101ab | 12:57:27 | -19:41:28 |    22:05 |       22:59 |   00:25 |             90 |     0.3666859663343284 |  1151111 |
| MS181101ab | 12:57:32 | -19:42:00 |    22:06 |       22:59 |   00:25 |             90 |   0.016121898765208628 |  1263502 |
| MS181101ab | 12:58:12 | -21:02:45 |    22:33 |       23:00 |   23:57 |             91 |   0.001003765318317216 |  2402886 |
| MS181101ab | 12:58:45 | -17:32:34 |    21:36 |       23:00 |   00:49 |             89 |  0.0025341747380551788 |  2400685 |
| MS181101ab | 13:06:07 | -22:09:29 |    23:03 |       23:06 |   23:12 |             93 | 0.00047905511787126265 | 13320960 |
| MS181101ab | 13:08:15 | -21:00:05 |    22:42 |       23:07 |   00:12 |             93 |   7.44865467898337e-05 |  1329991 |
| MS181101ab | 13:10:35 | -21:44:53 |    22:58 |       23:09 |   23:37 |             93 |    0.00457955981537597 |  1264970 |
==============================================================================================================
