|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                weight | note | scheduled | #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |     prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |           moonsep |                    rise |                    transit |                     set | maxalt |
| MS181101ab | 13:12:33 | -23:08:34 |      r |      60 |    18 |       1 |    3.0459444847787522 |  321 |      True | 321 | 198.1395 | -23.1429 | 199.58499803872365 | -21.793701763873013 | 199.61424401991573 | -24.478567109883254 | 196.66482574752618 | -24.478567109883254 | 196.69407172871823 | -21.793701763873013 |           22 |    3.0459444847787522 |    0 |        0.9 | Target[name=MS181101ab, ra[deg]=198.1395, dec[deg]=-23.1429 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.1395, -23.1429)> | a63aefa44be845adbe2adfc87e4a3a9f | 54.91669778075098 | 2023-04-29T22:55:14.450 | 2023-04-30 03:25:46.682739 | 2023-04-30T07:55:57.224 |   82.8 |
| MS181101ab | 13:01:23 | -23:08:34 |      r |      60 |    18 |       1 |    0.9384000567890435 |  320 |      True | 320 | 195.3488 | -23.1429 | 196.79430036430506 | -21.793701763873013 |  196.8235463454971 | -24.478567109883254 | 193.87412807310758 | -24.478567109883254 | 193.90337405429963 | -21.793701763873017 |           13 |    0.9384000567890435 |    1 |        0.9 | Target[name=MS181101ab, ra[deg]=195.3488, dec[deg]=-23.1429 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.3488, -23.1429)> | bc67a02e57d94ca88e681d4d6eb97d46 | 52.96880289605447 | 2023-04-29T22:44:05.553 | 2023-04-30 03:15:39.785086 | 2023-04-30T07:44:48.695 |  82.79 |
| MS181101ab | 13:00:27 | -20:34:17 |      r |      60 |    18 |       1 |    0.3938681212451561 |  450 |      True | 450 | 195.1145 | -20.5714 |  196.5359018752679 | -19.223077558193822 | 196.56112371180302 | -21.907973738995324 | 193.66788392178478 |  -21.90797373899533 |  193.6931057583199 | -19.223077558193822 |            6 |    0.3938681212451561 |    2 |       0.95 | Target[name=MS181101ab, ra[deg]=195.1145, dec[deg]=-20.5714 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.1145, -20.5714)> | 987f273253da40c982d4405be456ac9d | 51.11331732630124 | 2023-04-29T22:47:58.773 | 2023-04-30 03:14:18.112304 | 2023-04-30T07:39:02.380 |  80.22 |
| MS181101ab | 12:53:43 | -15:25:42 |      r |      60 |    18 |       1 |   0.20447010334510451 |  715 |      True | 715 | 193.4328 | -15.4286 | 194.81655643103616 | -14.081758883782793 | 194.83456988035917 |  -16.76670274472248 |  192.0311017614319 | -16.766702744722476 |  192.0491152107549 | -14.081758883782793 |           10 |   0.20447010334510451 |    3 |       0.99 | Target[name=MS181101ab, ra[deg]=193.4328, dec[deg]=-15.4286 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.4328, -15.4286)> | 108e7081349948009c1fdb79d24df9b9 | 46.60871153885367 | 2023-04-29T22:51:29.406 | 2023-04-30 03:06:37.236188 | 2023-04-30T07:22:04.913 |  75.08 |
| MS181101ab | 13:20:00 | -25:42:51 |      r |      60 |    18 |       1 |   0.05537797705793462 |  194 |      True | 194 |    200.0 | -25.7143 |  201.4733739514326 |  -24.36429655810026 |  201.5070041541993 | -27.049125620102114 |  198.4929958458007 | -27.049125620102114 | 198.52662604856744 | -24.364296558100264 |            3 |   0.05537797705793462 |    4 |        1.0 |    Target[name=MS181101ab, ra[deg]=200.0, dec[deg]=-25.7143 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (200., -25.7143)> | 6ab3d7ecea9a4c7c90b5f94aad1cf390 |  57.8577151520592 | 2023-04-29T22:58:01.847 | 2023-04-30 03:31:35.826530 | 2023-04-30T08:08:02.557 |  85.36 |
| MS181101ab | 12:59:32 | -18:00:00 |      r |      60 |    18 |       1 |  0.015396301449838428 |  582 |      True | 582 | 194.8872 |    -18.0 | 196.28811292807293 |  -16.65242855258158 | 196.30960832192028 | -19.337350738895033 | 193.46482776830535 |  -19.33735073889503 |  193.4863231621527 |  -16.65242855258158 |            5 |  0.015396301449838428 |    5 |        1.0 |    Target[name=MS181101ab, ra[deg]=194.8872, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8872, -18.)> | 35b612890af8469a814557362e7c86a5 | 49.30402251470041 | 2023-04-29T22:52:05.137 | 2023-04-30 03:13:07.097159 | 2023-04-30T07:33:06.407 |  77.65 |
| MS181101ab | 13:08:34 | -25:42:51 |      r |      60 |    18 |       1 |  0.007123826244073223 |  193 |      True | 193 | 197.1429 | -25.7143 | 198.61623109428973 |  -24.36429655810026 | 198.64986129705647 | -27.049125620102117 | 195.63585298865783 | -27.049125620102117 |  195.6694831914246 |  -24.36429655810026 |            4 |  0.007123826244073223 |    6 |        1.0 | Target[name=MS181101ab, ra[deg]=197.1429, dec[deg]=-25.7143 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.1429, -25.7143)> | ad918d0b29894e9291cc35318dbee8c5 | 55.89923948680198 | 2023-04-29T22:46:36.978 | 2023-04-30 03:22:48.823877 | 2023-04-30T07:56:38.146 |  85.36 |
| MS181101ab | 13:11:27 | -20:34:17 |      r |      60 |    18 |       1 |  0.004654046362165804 |  451 |      True | 451 | 197.8626 | -20.5714 | 199.28399347832135 | -19.223077558193822 | 199.30921531485646 | -21.907973738995327 | 196.41597552483825 | -21.907973738995327 | 196.44119736137336 | -19.223077558193822 |            2 |  0.004654046362165804 |    7 |        1.0 | Target[name=MS181101ab, ra[deg]=197.8626, dec[deg]=-20.5714 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.8626, -20.5714)> | cffa9b199ed542b6abacceedd4fa5d48 | 53.10310740079278 | 2023-04-29T22:58:57.372 | 2023-04-30 03:24:44.414801 | 2023-04-30T07:50:00.588 |  80.22 |
| MS181101ab | 12:52:56 | -12:51:25 |      r |      60 |    18 |       1 | 0.0008049974858554652 |  850 |      True | 850 | 193.2353 | -12.8571 | 194.60498028333174 | -11.511072309187258 | 194.61971024317583 | -14.196033912171764 |  191.8508779921183 | -14.196033912171766 |  191.8656079519624 |  -11.51107230918726 |            2 | 0.0008049974858554652 |    8 |        1.0 | Target[name=MS181101ab, ra[deg]=193.2353, dec[deg]=-12.8571 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.2353, -12.8571)> | 6bce3b56c2274ee9a94ae197ae7108bb | 44.89111912892953 | 2023-04-29T22:56:09.391 | 2023-04-30 03:05:48.309074 | 2023-04-30T07:15:49.683 |  72.51 |
| MS181101ab | 12:48:43 | -18:00:00 |      r |      60 |    18 |       1 | 0.0003109766745865928 |  581 |      True | 581 | 192.1805 |    -18.0 |  193.5813460107797 |  -16.65242855258158 | 193.60284140462704 |  -19.33735073889503 | 190.75806085101212 |  -19.33735073889503 | 190.77955624485946 |  -16.65242855258158 |            1 | 0.0003109766745865928 |    9 |        1.0 |    Target[name=MS181101ab, ra[deg]=192.1805, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.1805, -18.)> | 70b5a8905ac04b379daa0dcfd19a3949 | 47.33661173019194 | 2023-04-29T22:41:16.861 | 2023-04-30 03:01:11.137011 | 2023-04-30T07:22:18.466 |  77.66 |
