#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
20029,197.225,-23.392,197.672,-22.979,197.675,-23.803,196.775,-23.803,196.777,-22.979,6,1.545,0,0.5,MS181101ab,20029,1.545
19612,197.308,-24.185,197.758,-23.772,197.761,-24.596,196.855,-24.596,196.858,-23.772,11,1.161,1,0.9,MS181101ab,19612,1.161
19611,196.442,-24.185,196.892,-23.772,196.895,-24.596,195.989,-24.596,195.992,-23.772,6,0.923,2,0.9,MS181101ab,19611,0.923
20028,196.364,-23.392,196.811,-22.979,196.814,-23.803,195.913,-23.803,195.916,-22.979,3,0.474,3,0.9,MS181101ab,20028,0.474
22145,194.685,-19.427,195.121,-19.015,195.123,-19.839,194.247,-19.839,194.250,-19.015,3,0.383,4,0.95,MS181101ab,22145,0.383
20447,196.286,-22.599,196.731,-22.187,196.733,-23.011,195.838,-23.011,195.841,-22.187,4,0.153,5,0.95,MS181101ab,20447,0.153
24752,193.091,-14.670,193.516,-14.257,193.518,-15.081,192.664,-15.081,192.666,-14.257,1,0.114,6,0.99,MS181101ab,24752,0.114
18379,199.412,-26.564,199.871,-26.151,199.874,-26.975,198.949,-26.975,198.953,-26.151,3,0.055,7,0.99,MS181101ab,18379,0.055
24313,193.151,-15.463,193.577,-15.050,193.579,-15.874,192.722,-15.874,192.724,-15.050,2,0.052,8,0.99,MS181101ab,24313,0.052
24751,192.273,-14.670,192.698,-14.257,192.699,-15.081,191.846,-15.081,191.848,-14.257,2,0.024,9,1.0,MS181101ab,24751,0.024
22144,193.846,-19.427,194.282,-19.015,194.284,-19.839,193.408,-19.839,193.410,-19.015,3,0.010,10,1.0,MS181101ab,22144,0.010
23876,193.593,-16.256,194.021,-15.843,194.023,-16.667,193.163,-16.667,193.164,-15.843,2,0.008,11,1.0,MS181101ab,23876,0.008
24753,193.909,-14.670,194.334,-14.257,194.336,-15.081,193.482,-15.081,193.484,-14.257,2,0.006,12,1.0,MS181101ab,24753,0.006
20448,197.143,-22.599,197.588,-22.187,197.590,-23.011,196.695,-23.011,196.698,-22.187,2,0.005,13,1.0,MS181101ab,20448,0.005
