|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:56:25 | -14:43:38 |    B,R | 180,180 |  5,10 |     1,1 |   0.006744866081885758 | 4136 |      True | 4136 | 194.1066 | -14.7273 | 194.71651916945385 |  -14.13497235922119 | 194.71983847014818 | -15.317968003614352 |  193.4933276740524 | -15.317968003614352 | 193.49664697474674 |  -14.13497235922119 |            3 |   0.006744866081885758 |   10 |        1.0 | Target[name=MS181101ab, ra[deg]=194.1066, dec[deg]=-14.7273 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.1066, -14.7273)> | 0d1bb87b20b5415ab933d0a6486e0de3 | 2023-04-27T12:04:57.849 | 2023-04-27 13:52:18.438003 | 2023-04-27T16:04:47.094 |   37.5 |      76 |
| MS181101ab | 13:04:09 | -23:27:16 |    B,R | 180,180 |  5,10 |     1,1 |  0.0057325484346831814 | 1642 |     False | 1642 | 196.0396 | -23.4545 | 196.68149822556757 |  -22.86172668493405 | 196.68727434470918 | -24.044714817982694 |  195.3919335760829 | -24.044714817982694 | 195.39770969522453 |  -22.86172668493405 |            3 |  0.0057325484346831814 |   11 |        1.0 | Target[name=MS181101ab, ra[deg]=196.0396, dec[deg]=-23.4545 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.0396, -23.4545)> | 45a690b03eac4ec58f1d94ebc60f29b8 |                         | 2023-04-27 13:57:28.454788 |                         |   28.8 |      81 |
| MS181101ab | 13:10:07 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |   0.004654046362165804 | 2255 |     False | 2255 | 197.5325 | -21.2727 | 198.16467229937638 |  -20.68004332336628 | 198.16977495174297 | -21.863033767531235 | 196.89516011319208 | -21.863033767531235 |  196.9002627655587 |  -20.68004332336628 |            2 |   0.004654046362165804 |   12 |        1.0 | Target[name=MS181101ab, ra[deg]=197.5325, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.5325, -21.2727)> | c0172228b90e48c8a91acd278b9669fe | 2023-04-27T13:43:34.040 | 2023-04-27 14:02:01.219473 | 2023-04-27T14:47:13.834 |   30.9 |      82 |
| MS181101ab | 12:54:41 | -16:54:32 |    B,R | 180,180 |  5,10 |     1,1 |  0.0031149571121594846 | 3500 |     False | 3500 | 193.6709 | -16.9091 |  194.2871774444174 |  -16.31666565766701 |  194.2910579368529 | -17.499659831842962 | 193.05071421504593 | -17.499659831842965 | 193.05459470748139 | -16.316665657667013 |            3 |  0.0031149571121594846 |   13 |        1.0 | Target[name=MS181101ab, ra[deg]=193.6709, dec[deg]=-16.9091 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.6709, -16.9091)> | ee0fa18aa0db485baba245eefb3f573d | 2023-04-27T12:20:40.319 | 2023-04-27 13:51:01.764309 | 2023-04-27T15:42:25.254 |   35.3 |      76 |
| MS181101ab | 12:59:37 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |  0.0025341747380551788 | 3186 |     False | 3186 | 194.9045 |    -18.0 | 195.52431692946436 | -17.407511279616617 |  195.5284894097041 |  -18.59050462424545 | 194.28042778774812 | -18.590504624245447 | 194.28460026798786 | -17.407511279616617 |            1 |  0.0025341747380551788 |   14 |        1.0 |    Target[name=MS181101ab, ra[deg]=194.9045, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.9045, -18.)> | 1fe402ec46d04be49351024102f6849d | 2023-04-27T12:34:22.287 | 2023-04-27 13:54:23.827908 | 2023-04-27T15:36:21.099 |   34.2 |      78 |
| MS181101ab | 12:59:14 | -16:54:32 |    B,R | 180,180 |  5,10 |     1,1 |  0.0011105587788851523 | 3501 |     False | 3501 | 194.8101 | -16.9091 |  195.4264179507465 | -16.316665657667013 | 195.43029844318198 | -17.499659831842965 | 194.18995472137502 | -17.499659831842962 | 194.19383521381047 | -16.316665657667013 |            2 |  0.0011105587788851523 |   15 |        1.0 | Target[name=MS181101ab, ra[deg]=194.8101, dec[deg]=-16.9091 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8101, -16.9091)> | c4ecc2ec919940ae824d1a29221a0621 | 2023-04-27T12:24:59.162 | 2023-04-27 13:54:10.381149 | 2023-04-27T15:46:55.736 |   35.3 |      77 |
| MS181101ab | 12:56:06 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |   0.001003765318317216 | 2252 |     False | 2252 |  194.026 | -21.2727 | 194.65817879288284 |  -20.68004332336628 | 194.66328144524942 |  -21.86303376753123 | 193.38866660669856 | -21.863033767531228 | 193.39376925906515 | -20.680043323366277 |            1 |   0.001003765318317216 |   16 |        1.0 |  Target[name=MS181101ab, ra[deg]=194.026, dec[deg]=-21.2727 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.026, -21.2727)> | 0a966acfe8a14b10b905ee05de432d33 | 2023-04-27T13:30:58.394 | 2023-04-27 13:51:50.671829 | 2023-04-27T14:32:25.020 |   31.0 |      79 |
| MS181101ab | 13:12:28 | -25:38:10 |    B,R | 180,180 |  5,10 |     1,1 |  0.0008172185486532956 | 1042 |     False | 1042 | 198.1208 | -25.6364 |  198.7736519718701 | -25.043405644592603 | 198.78015299757632 | -26.226391126026808 | 197.46145774067867 |  -26.22639112602681 |  197.4679587663849 | -25.043405644592603 |            1 |  0.0008172185486532956 |   17 |        1.0 | Target[name=MS181101ab, ra[deg]=198.1208, dec[deg]=-25.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.1208, -25.6364)> | fd46e4b27854447d8560f751b22ab2dd |                         | 2023-04-27 14:03:44.680026 |                         |   26.6 |      84 |
| MS181101ab | 12:51:35 | -13:38:10 |    B,R | 180,180 |  5,10 |     1,1 |   0.000460651952841575 | 4455 |     False | 4455 | 192.8972 | -13.6364 | 193.50433149677576 | -13.044124793472466 | 193.50738029447888 | -14.227121083319137 | 192.28701222888557 | -14.227121083319139 |  192.2900610265887 | -13.044124793472466 |            1 |   0.000460651952841575 |   18 |        1.0 | Target[name=MS181101ab, ra[deg]=192.8972, dec[deg]=-13.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.8972, -13.6364)> | 4dfaec5f02544548a624f7407c2cba06 | 2023-04-27T11:51:51.342 | 2023-04-27 13:49:04.923140 | 2023-04-27T16:09:25.951 |   38.6 |      74 |
| MS181101ab | 12:55:01 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |  0.0003109766745865928 | 3185 |     False | 3185 |  193.758 |    -18.0 | 194.37782011417772 | -17.407511279616614 | 194.38199259441745 | -18.590504624245447 | 193.13393097246148 | -18.590504624245447 | 193.13810345270122 | -17.407511279616614 |            1 |  0.0003109766745865928 |   19 |        1.0 |     Target[name=MS181101ab, ra[deg]=193.758, dec[deg]=-18.0 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.758, -18.)> | 4fa8c21e29504921b67db3730a46120d | 2023-04-27T12:30:06.546 | 2023-04-27 13:51:13.519103 | 2023-04-27T15:31:56.399 |   34.2 |      77 |
| MS181101ab | 13:13:39 | -23:27:16 |    B,R | 180,180 |  5,10 |     1,1 | 2.5770358223534785e-07 | 1644 |     False | 1644 | 198.4158 | -23.4545 |  199.0577358493299 |  -22.86172668493405 | 199.06351196847157 | -24.044714817982687 | 197.76817119984528 | -24.044714817982694 | 197.77394731898687 |  -22.86172668493405 |            1 | 2.5770358223534785e-07 |   20 |        1.0 | Target[name=MS181101ab, ra[deg]=198.4158, dec[deg]=-23.4545 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.4158, -23.4545)> | 4bf7ed19e88344bba1fc181bf5da57ed |                         | 2023-04-27 14:04:44.014325 |                         |   28.7 |      83 |
| MS181101ab | 13:14:09 | -24:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1342 |     False | 1342 | 198.5382 | -24.5455 | 199.18541277214408 |  -23.95256675360389 | 199.19154439320693 | -25.135553605766766 |   197.884867566926 | -25.135553605766766 | 197.89099918798883 |  -23.95256675360389 |            0 |                    0.0 |   21 |        1.0 | Target[name=MS181101ab, ra[deg]=198.5382, dec[deg]=-24.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.5382, -24.5455)> | 6f1b0d0fc13f404c9a940c96e18567d8 |                         | 2023-04-27 14:05:06.001090 |                         |   27.6 |      84 |
| MS181101ab | 13:00:46 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2253 |     False | 2253 | 195.1948 | -21.2727 | 195.82700996171403 | -20.680043323366277 | 195.83211261408061 |  -21.86303376753123 | 194.55749777552975 | -21.863033767531228 | 194.56260042789634 | -20.680043323366277 |            0 |                    0.0 |   22 |        1.0 | Target[name=MS181101ab, ra[deg]=195.1948, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.1948, -21.2727)> | d7e826be6c1342dca729a2c92ba95dbe | 2023-04-27T13:35:07.988 | 2023-04-27 13:55:06.314702 | 2023-04-27T14:37:16.533 |   30.9 |      80 |
| MS181101ab | 13:17:18 | -25:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1043 |     False | 1043 | 199.3289 | -25.6364 | 199.98170566314528 | -25.043405644592607 |  199.9882066888515 |  -26.22639112602681 | 198.66951143195385 | -26.226391126026808 | 198.67601245766008 | -25.043405644592607 |            0 |                    0.0 |   23 |        1.0 | Target[name=MS181101ab, ra[deg]=199.3289, dec[deg]=-25.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.3289, -25.6364)> | 74174741586a44f192f3aca90dcbd0eb |                         | 2023-04-27 14:07:39.553224 |                         |   26.5 |      85 |
| MS181101ab | 13:01:10 | -22:21:49 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1946 |     False | 1946 | 195.2941 | -22.3636 | 195.93101486850784 | -21.770885516797573 | 195.93644832682565 | -22.953874845713077 | 194.65178696729197 | -22.953874845713074 | 194.65722042560978 |  -21.77088551679757 |            1 |                    0.0 |   24 |        1.0 | Target[name=MS181101ab, ra[deg]=195.2941, dec[deg]=-22.3636 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.2941, -22.3636)> | ecdd6c0b31144a18b3997e70840e8c00 |                         | 2023-04-27 13:55:21.216291 |                         |   29.8 |      80 |
| MS181101ab | 13:07:39 | -25:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1041 |     False | 1041 | 196.9128 | -25.6364 | 197.56559828059494 | -25.043405644592603 |  197.5720993063012 | -26.226391126026808 |  196.2534040494035 | -26.226391126026808 | 196.25990507510974 | -25.043405644592603 |            0 |                    0.0 |   25 |        1.0 | Target[name=MS181101ab, ra[deg]=196.9128, dec[deg]=-25.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.9128, -25.6364)> | 77556b2906a641caa64dcca811a2d547 |                         | 2023-04-27 14:00:00.655814 |                         |   26.6 |      83 |
| MS181101ab | 13:10:35 | -22:21:49 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1948 |     False | 1948 | 197.6471 | -22.3636 | 198.28395604497842 |  -21.77088551679757 | 198.28938950329623 | -22.953874845713077 | 197.00472814376252 | -22.953874845713077 | 197.01016160208036 | -21.770885516797573 |            0 |                    0.0 |   26 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6471, dec[deg]=-22.3636 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6471, -22.3636)> | f023a15ed3f14a0ab2cc9423fc59bd5a |                         | 2023-04-27 14:02:20.628380 |                         |   29.8 |      82 |
| MS181101ab | 13:10:46 | -26:43:38 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 |  745 |     False |  745 | 197.6949 | -26.7273 | 198.35374172776602 |  -26.13424327525488 |   198.360627206242 | -27.317227290829493 | 197.02920330223253 | -27.317227290829493 |  197.0360887807085 | -26.134243275254885 |            0 |                    0.0 |   27 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6949, dec[deg]=-26.7273 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6949, -26.7273)> | 894f4e160dc24046ba84c6b27f2f55ff |                         | 2023-04-27 14:02:22.998353 |                         |   25.5 |      84 |
| MS181101ab | 12:49:11 | -12:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4776 |     False | 4776 | 192.2981 | -12.5455 | 192.90271477061523 | -11.953276687262091 | 192.90549898426826 | -13.136273565602837 | 191.69077430765716 | -13.136273565602837 |  191.6935585213102 | -11.953276687262091 |            0 |                    0.0 |   28 |        1.0 | Target[name=MS181101ab, ra[deg]=192.2981, dec[deg]=-12.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.2981, -12.5455)> | 6a1aa08164ed4793bf3b7360b9e351f2 | 2023-04-27T11:41:18.794 | 2023-04-27 13:47:32.678458 | 2023-04-27T16:16:10.258 |   39.7 |      73 |
| MS181101ab | 13:09:40 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2564 |     False | 2564 | 197.4194 | -20.1818 | 198.04716169050516 | -19.589200175123644 | 198.05194447346636 | -20.772191657936286 | 196.78676520395297 | -20.772191657936286 | 196.79154798691417 | -19.589200175123644 |            0 |                    0.0 |   29 |        1.0 | Target[name=MS181101ab, ra[deg]=197.4194, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.4194, -20.1818)> | 6c29098101014b64bac151cec475c1f4 | 2023-04-27T13:21:47.631 | 2023-04-27 14:01:42.297346 | 2023-04-27T15:22:32.138 |   32.0 |      81 |
| MS181101ab | 13:05:27 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2254 |     False | 2254 | 196.3636 | -21.2727 |  196.9958411305452 | -20.680043323366277 | 197.00094378291178 | -21.863033767531228 | 195.72632894436094 | -21.863033767531228 |  195.7314315967275 | -20.680043323366277 |            0 |                    0.0 |   30 |        1.0 | Target[name=MS181101ab, ra[deg]=196.3636, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.3636, -21.2727)> | 75586839410d48e2b132c6eefb893885 | 2023-04-27T13:39:19.703 | 2023-04-27 13:58:29.547074 | 2023-04-27T14:42:13.132 |   30.9 |      81 |
| MS181101ab | 13:00:23 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2562 |     False | 2562 | 195.0968 | -20.1818 | 195.72458104534388 | -19.589200175123644 | 195.72936382830508 |  -20.77219165793629 |  194.4641845587917 |  -20.77219165793629 |  194.4689673417529 | -19.589200175123644 |            0 |                    0.0 |   31 |        1.0 | Target[name=MS181101ab, ra[deg]=195.0968, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.0968, -20.1818)> | 5dacab4d1371471195163638649950f8 | 2023-04-27T13:12:27.534 | 2023-04-27 13:54:51.787805 | 2023-04-27T15:14:00.292 |   32.0 |      79 |
| MS181101ab | 13:05:01 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2563 |     False | 2563 | 196.2581 | -20.1818 |  196.8858713679245 | -19.589200175123644 |  196.8906541508857 | -20.772191657936293 | 195.62547488137233 | -20.772191657936293 | 195.63025766433353 | -19.589200175123644 |            0 |                    0.0 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=196.2581, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.2581, -20.1818)> | d68a0a049f63478c85e62940bd234d83 | 2023-04-27T13:17:08.628 | 2023-04-27 13:58:12.961487 | 2023-04-27T15:18:14.828 |   32.0 |      80 |
| MS181101ab | 12:44:43 | -12:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4775 |      True | 4775 | 191.1801 | -12.5455 |   191.784702348255 | -11.953276687262091 | 191.78748656190803 | -13.136273565602837 | 190.57276188529693 | -13.136273565602837 | 190.57554609894996 | -11.953276687262093 |            0 |                    0.0 |   33 |        1.0 | Target[name=MS181101ab, ra[deg]=191.1801, dec[deg]=-12.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (191.1801, -12.5455)> | 61bab7a1eb1e4d7893590585d3745389 | 2023-04-27T11:36:45.277 | 2023-04-27 13:44:38.792337 | 2023-04-27T16:11:19.591 |   39.7 |      72 |
| MS181101ab | 13:00:00 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2873 |     False | 2873 |    195.0 | -19.0909 | 195.62369421445226 |  -18.49835613918927 | 195.62816720739116 | -19.681348587710396 | 194.37183279260876 | -19.681348587710392 |  194.3763057855477 |  -18.49835613918927 |            0 |                    0.0 |   34 |        1.0 |    Target[name=MS181101ab, ra[deg]=195.0, dec[deg]=-19.0909 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195., -19.0909)> | 3befcea29a1b4ecbb196ea812648f118 | 2023-04-27T12:50:27.670 | 2023-04-27 13:54:37.619424 | 2023-04-27T15:25:22.823 |   33.1 |      78 |
| MS181101ab | 13:04:36 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2874 |     False | 2874 | 196.1538 | -19.0909 | 196.77754036829842 |  -18.49835613918927 | 196.78201336123735 | -19.681348587710392 | 195.52567894645495 | -19.681348587710392 | 195.53015193939385 |  -18.49835613918927 |            0 |                    0.0 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=196.1538, dec[deg]=-19.0909 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.1538, -19.0909)> | 3768a2843be348a78a4fc41f97473902 | 2023-04-27T12:55:37.482 | 2023-04-27 13:57:56.769179 | 2023-04-27T15:29:43.342 |   33.1 |      79 |
| MS181101ab | 12:50:26 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3184 |     False | 3184 | 192.6115 |    -18.0 |  193.2313232988911 | -17.407511279616614 | 193.23549577913084 | -18.590504624245447 | 191.98743415717487 | -18.590504624245447 |  191.9916066374146 | -17.407511279616614 |            0 |                    0.0 |   36 |        1.0 |    Target[name=MS181101ab, ra[deg]=192.6115, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.6115, -18.)> | f0101ff355b04453b66b417a4f09d054 | 2023-04-27T12:25:51.831 | 2023-04-27 13:48:09.420766 | 2023-04-27T15:27:33.254 |   34.2 |      76 |
| MS181101ab | 13:04:12 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3187 |     False | 3187 |  196.051 |    -18.0 |   196.670813744751 | -17.407511279616617 | 196.67498622499073 |  -18.59050462424545 | 195.42692460303476 |  -18.59050462424545 |  195.4310970832745 | -17.407511279616614 |            0 |                    0.0 |   37 |        1.0 |     Target[name=MS181101ab, ra[deg]=196.051, dec[deg]=-18.0 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.051, -18.)> | 5ef3bab2e8e34c8e9cf983b9af4ddd51 | 2023-04-27T12:38:39.283 | 2023-04-27 13:57:41.023740 | 2023-04-27T15:40:47.312 |   34.2 |      79 |
