#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
1643,197.228,-23.455,197.870,-22.862,197.875,-24.045,196.580,-24.045,196.586,-22.862,13,3.010,0,0.9,MS181101ab,1643,3.010
1341,197.342,-24.545,197.989,-23.953,197.996,-25.136,196.689,-25.136,196.695,-23.953,7,0.639,1,0.9,MS181101ab,1341,0.639
2561,193.935,-20.182,194.563,-19.589,194.568,-20.772,193.303,-20.772,193.308,-19.589,3,0.383,2,0.9,MS181101ab,2561,0.383
1947,196.471,-22.364,197.107,-21.771,197.113,-22.954,195.828,-22.954,195.834,-21.771,6,0.157,3,0.95,MS181101ab,1947,0.157
4135,192.978,-14.727,193.588,-14.135,193.591,-15.318,192.365,-15.318,192.368,-14.135,3,0.119,4,0.99,MS181101ab,4135,0.119
3817,193.585,-15.818,194.198,-15.226,194.201,-16.409,192.968,-16.409,192.972,-15.226,4,0.060,5,0.99,MS181101ab,3817,0.060
746,198.915,-26.727,199.574,-26.134,199.581,-27.317,198.250,-27.317,198.256,-26.134,3,0.055,6,0.99,MS181101ab,746,0.055
4134,191.850,-14.727,192.459,-14.135,192.463,-15.318,191.236,-15.318,191.240,-14.135,1,0.018,7,0.99,MS181101ab,4134,0.018
1340,196.146,-24.545,196.793,-23.953,196.800,-25.136,195.493,-25.136,195.499,-23.953,3,0.014,8,1.0,MS181101ab,1340,0.014
2872,193.846,-19.091,194.470,-18.498,194.474,-19.681,193.218,-19.681,193.222,-18.498,2,0.010,9,1.0,MS181101ab,2872,0.010
4136,194.107,-14.727,194.717,-14.135,194.720,-15.318,193.493,-15.318,193.497,-14.135,3,0.007,10,1.0,MS181101ab,4136,0.007
1642,196.040,-23.455,196.681,-22.862,196.687,-24.045,195.392,-24.045,195.398,-22.862,3,0.006,11,1.0,MS181101ab,1642,0.006
2255,197.532,-21.273,198.165,-20.680,198.170,-21.863,196.895,-21.863,196.900,-20.680,2,0.005,12,1.0,MS181101ab,2255,0.005
3500,193.671,-16.909,194.287,-16.317,194.291,-17.500,193.051,-17.500,193.055,-16.317,3,0.003,13,1.0,MS181101ab,3500,0.003
3186,194.904,-18.000,195.524,-17.408,195.528,-18.591,194.280,-18.591,194.285,-17.408,1,0.003,14,1.0,MS181101ab,3186,0.003
3501,194.810,-16.909,195.426,-16.317,195.430,-17.500,194.190,-17.500,194.194,-16.317,2,0.001,15,1.0,MS181101ab,3501,0.001
2252,194.026,-21.273,194.658,-20.680,194.663,-21.863,193.389,-21.863,193.394,-20.680,1,0.001,16,1.0,MS181101ab,2252,0.001
1042,198.121,-25.636,198.774,-25.043,198.780,-26.226,197.461,-26.226,197.468,-25.043,1,0.001,17,1.0,MS181101ab,1042,0.001
4455,192.897,-13.636,193.504,-13.044,193.507,-14.227,192.287,-14.227,192.290,-13.044,1,0.000,18,1.0,MS181101ab,4455,0.000
3185,193.758,-18.000,194.378,-17.408,194.382,-18.591,193.134,-18.591,193.138,-17.408,1,0.000,19,1.0,MS181101ab,3185,0.000
1644,198.416,-23.455,199.058,-22.862,199.064,-24.045,197.768,-24.045,197.774,-22.862,1,0.000,20,1.0,MS181101ab,1644,0.000
1342,198.538,-24.545,199.185,-23.953,199.192,-25.136,197.885,-25.136,197.891,-23.953,0,0.000,21,1.0,MS181101ab,1342,0.000
