|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |  note | scheduled |   #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:55:23 | -19:25:38 |    g,r | 120,120 |   5,5 |     1,1 |   0.010056490827301923 | 22144 |     False | 22144 | 193.8462 | -19.4273 | 194.28192149828837 |   -19.0147916595889 |  194.2841374447411 |  -19.83878900964271 |  193.4081702475666 |  -19.83878900964271 | 193.41038619401937 |   -19.0147916595889 |            3 |   0.010056490827301923 |   10 |        1.0 | Target[name=MS181101ab, ra[deg]=193.8462, dec[deg]=-19.4273 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.8462, -19.4273)> | c09861cb787a423b86fd7a00ff37607d | 2023-04-26T22:57:06.537 | 2023-04-27 03:15:26.149030 | 2023-04-27T07:44:04.713 |   79.0 |      83 |
| MS181101ab | 12:54:22 | -16:15:19 |    g,r | 120,120 |   5,5 |     1,1 |   0.008213887639553327 | 23876 |     False | 23876 | 193.5927 | -16.2555 | 194.02093520307477 | -15.843075601114814 |   194.022734812338 | -16.667073789960476 | 193.16261987873753 | -16.667073789960476 | 193.16441948800076 | -15.843075601114814 |            2 |   0.008213887639553327 |   11 |        1.0 | Target[name=MS181101ab, ra[deg]=193.5927, dec[deg]=-16.2555 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.5927, -16.2555)> | 52b1e142d8ef4e139ad94084b49b8217 | 2023-04-26T23:02:30.137 | 2023-04-27 03:13:19.657260 | 2023-04-27T07:36:38.800 |   75.8 |      82 |
| MS181101ab | 12:55:38 | -14:40:10 |    g,r | 120,120 |   5,5 |     1,1 |   0.006400520548871868 | 24753 |      True | 24753 | 193.9091 | -14.6696 |  194.3341730598727 | -14.257216483938354 | 194.33577642273767 | -15.081215024070618 | 193.48240539544412 | -15.081215024070618 | 193.48400875830907 | -14.257216483938352 |            2 |   0.006400520548871868 |   12 |        1.0 | Target[name=MS181101ab, ra[deg]=193.9091, dec[deg]=-14.6696 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.9091, -14.6696)> | 40b09e843000497497ddc138cc64a04d | 2023-04-26T23:07:05.579 | 2023-04-27 03:13:36.065861 | 2023-04-27T07:34:33.964 |   74.2 |      81 |
| MS181101ab | 13:08:34 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |   0.004839185824625205 | 20448 |     False | 20448 | 197.1429 | -22.5991 | 197.58779011551513 | -22.186504209500654 |  197.5904615703039 | -23.010500518546078 | 196.69525271541045 | -23.010500518546078 | 196.69792417019917 | -22.186504209500654 |            2 |   0.004839185824625205 |   13 |        1.0 | Target[name=MS181101ab, ra[deg]=197.1429, dec[deg]=-22.5991 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.1429, -22.5991)> | d04595d429054d558943d6cddcf7ad56 | 2023-04-26T23:04:10.951 | 2023-04-27 03:25:16.450354 | 2023-04-27T08:03:18.754 |   82.0 |      88 |
| MS181101ab | 13:09:47 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |    0.00457955981537597 | 20870 |     False | 20870 | 197.4468 | -21.8062 | 197.88928659647738 |  -21.39357644381029 |  197.8918399651691 | -22.217573033637223 | 197.00177705610747 | -22.217573033637223 | 197.00433042479918 | -21.393576443810286 |            1 |    0.00457955981537597 |   14 |        1.0 | Target[name=MS181101ab, ra[deg]=197.4468, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.4468, -21.8062)> | a9350128b4d7492fa507d798e486dcd2 | 2023-04-26T23:06:53.515 | 2023-04-27 03:25:38.872764 | 2023-04-27T08:03:01.782 |   81.2 |      87 |
| MS181101ab | 12:58:11 | -17:50:29 |    g,r | 120,120 |   5,5 |     1,1 |  0.0025341747380551788 | 23007 |     False | 23007 | 194.5497 | -17.8414 |  194.9814682371841 | -17.428934021946976 | 194.98347169671356 |  -18.25293181502398 | 194.11583546263975 | -18.252931815023985 | 194.11783892216923 |  -17.42893402194698 |            1 |  0.0025341747380551788 |   15 |        1.0 | Target[name=MS181101ab, ra[deg]=194.5497, dec[deg]=-17.8414 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.5497, -17.8414)> | 4f4760aa288a4f93988b1391eda9bbd2 | 2023-04-26T23:03:04.824 | 2023-04-27 03:16:35.542297 | 2023-04-27T07:43:42.979 |   77.4 |      83 |
| MS181101ab | 12:54:37 | -17:02:54 |    g,r | 120,120 |   5,5 |     1,1 |  0.0020043983332743323 | 23440 |     False | 23440 | 193.6552 | -17.0485 | 194.08516013636375 | -16.636004903881325 | 194.08706065779612 | -17.460002900567098 | 193.22328416979013 | -17.460002900567098 |  193.2251846912225 |  -16.63600490388132 |            1 |  0.0020043983332743323 |   16 |        1.0 | Target[name=MS181101ab, ra[deg]=193.6552, dec[deg]=-17.0485 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.6552, -17.0485)> | 83febb947f6d4be2b2191e84508cedbd | 2023-04-26T23:01:07.175 | 2023-04-27 03:13:49.553980 | 2023-04-27T07:38:32.005 |   76.6 |      82 |
| MS181101ab | 12:57:55 | -17:02:54 |    g,r | 120,120 |   5,5 |     1,1 |  0.0011105587788851523 | 23441 |     False | 23441 | 194.4828 | -17.0485 | 194.91274634326027 | -16.636004903881325 | 194.91464686469263 | -17.460002900567098 | 194.05087037668667 | -17.460002900567098 | 194.05277089811904 | -16.636004903881325 |            2 |  0.0011105587788851523 |   17 |        1.0 | Target[name=MS181101ab, ra[deg]=194.4828, dec[deg]=-17.0485 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.4828, -17.0485)> | f3571dae0e1b400ba40c5dcbe1947925 | 2023-04-26T23:04:25.467 | 2023-04-27 03:16:04.692253 | 2023-04-27T07:41:50.042 |   76.6 |      83 |
| MS181101ab | 12:59:17 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |   0.001003765318317216 | 21291 |     False | 21291 | 194.8235 | -21.0132 | 195.26366338475896 |  -20.60064842167404 | 195.26610158309873 |  -21.42464527826614 | 194.38095724043075 |  -21.42464527826614 |  194.3833954387705 | -20.600648421674038 |            1 |   0.001003765318317216 |   18 |        1.0 | Target[name=MS181101ab, ra[deg]=194.8235, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8235, -21.0132)> | 2e50145925e040e6b44d0479d4c687ee | 2023-04-26T22:57:55.707 | 2023-04-27 03:18:49.397978 | 2023-04-27T07:51:03.732 |   80.5 |      85 |
| MS181101ab | 13:13:45 | -25:46:15 |    g,r | 120,120 |   5,5 |     1,1 |  0.0008172185486532956 | 18787 |      True | 18787 |  198.439 | -25.7709 | 198.89494328422722 |  -25.35821243027273 | 198.89811989298627 |  -26.18220746469686 | 197.97992888750156 |  -26.18220746469686 |  197.9831054962606 |  -25.35821243027273 |            1 |  0.0008172185486532956 |   19 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.439, dec[deg]=-25.7709 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.439, -25.7709)> | 8f0200d6003248d8a5268cef470d6ffd | 2023-04-26T23:03:33.092 | 2023-04-27 03:29:28.598212 | 2023-04-27T08:14:15.749 |   84.9 |      90 |
| MS181101ab | 13:06:22 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 | 0.00047905511787126265 | 20869 |     False | 20869 | 196.5957 | -21.8062 | 197.03822276669015 | -21.393576443810286 | 197.04077613538186 | -22.217573033637223 | 196.15071322632025 |  -22.21757303363722 | 196.15326659501196 | -21.393576443810286 |            1 | 0.00047905511787126265 |   20 |        1.0 | Target[name=MS181101ab, ra[deg]=196.5957, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.5957, -21.8062)> | 233aa82e11eb428096ad9920b41969db | 2023-04-26T23:03:29.539 | 2023-04-27 03:23:36.839388 | 2023-04-27T07:59:38.338 |   81.2 |      87 |
| MS181101ab | 12:50:23 | -13:05:01 |    g,r | 120,120 |   5,5 |     1,1 |   0.000460651952841575 | 25635 |      True | 25635 | 192.5959 | -13.0837 | 193.01821109696533 | -12.671356752470944 |  193.0196248663093 | -13.495355601811843 |  192.1722487228555 | -13.495355601811843 | 192.17366249219947 | -12.671356752470945 |            1 |   0.000460651952841575 |   21 |        1.0 | Target[name=MS181101ab, ra[deg]=192.5959, dec[deg]=-13.0837 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.5959, -13.0837)> | 0000b0666e7f49f5990ed871b5bb95b2 | 2023-04-26T23:05:15.998 | 2023-04-27 03:09:23.889036 | 2023-04-27T07:25:53.667 |   72.6 |      79 |
| MS181101ab | 12:48:52 | -13:52:35 |    g,r | 120,120 |   5,5 |     1,1 |   0.000460651952841575 | 25192 |     False | 25192 | 192.2172 | -13.8767 | 192.64082757265814 | -13.464286690031539 | 192.64233536373348 | -14.288285389890966 | 191.79205377653804 | -14.288285389890964 | 191.79356156761335 | -13.464286690031539 |            1 |   0.000460651952841575 |   22 |        1.0 | Target[name=MS181101ab, ra[deg]=192.2172, dec[deg]=-13.8767 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.2172, -13.8767)> | d18b6d1fdf954310962b2ee704370f20 | 2023-04-26T23:02:02.176 | 2023-04-27 03:08:34.893365 | 2023-04-27T07:26:06.828 |   73.4 |      79 |
| MS181101ab | 12:51:32 | -17:50:29 |    g,r | 120,120 |   5,5 |     1,1 |  0.0003109766745865928 | 23005 |     False | 23005 | 192.8868 | -17.8414 |  193.3186506852211 | -17.428934021946976 | 193.32065414475056 | -18.252931815023988 | 192.45301791067672 | -18.252931815023985 | 192.45502137020617 | -17.428934021946976 |            1 |  0.0003109766745865928 |   23 |        1.0 | Target[name=MS181101ab, ra[deg]=192.8868, dec[deg]=-17.8414 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.8868, -17.8414)> | 7b9c1271dc6049a8b2e40643200ba898 | 2023-04-26T22:56:26.395 | 2023-04-27 03:12:01.981117 | 2023-04-27T07:37:05.043 |   77.4 |      82 |
| MS181101ab | 13:09:27 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |   7.44865467898337e-05 | 21294 |     False | 21294 | 197.3647 | -21.0132 | 197.80483985534715 |  -20.60064842167404 | 197.80727805368693 |  -21.42464527826614 | 196.92213371101892 |  -21.42464527826614 |  196.9245719093587 |  -20.60064842167404 |            1 |   7.44865467898337e-05 |   24 |        1.0 | Target[name=MS181101ab, ra[deg]=197.3647, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.3647, -21.0132)> | 52a3863dd6384c47a912700f6609aa51 | 2023-04-26T23:08:04.691 | 2023-04-27 03:25:07.495384 | 2023-04-27T08:01:11.413 |   80.4 |      87 |
| MS181101ab | 13:12:41 | -24:11:06 |    g,r | 120,120 |   5,5 |     1,1 | 2.5770358223534785e-07 | 19613 |     False | 19613 | 198.1731 |  -24.185 | 198.62326337008076 |  -23.77235891711498 | 198.62618045502586 | -24.596354620359204 | 197.71997339112792 | -24.596354620359204 | 197.72289047607305 |  -23.77235891711498 |            1 | 2.5770358223534785e-07 |   25 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.1731, dec[deg]=-24.185 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.1731, -24.185)> | 47b21014fed1428a867f3ccdc03d987f | 2023-04-26T23:05:21.542 | 2023-04-27 03:28:17.461241 | 2023-04-27T08:10:20.717 |   83.4 |      89 |
| MS181101ab | 13:14:57 | -24:58:40 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 19199 |     False | 19199 | 198.7409 |  -24.978 | 199.19391125117778 |  -24.56528583049627 | 199.19695625978235 | -25.389281207531052 |  198.2848839339223 | -25.389281207531052 | 198.28792894252686 | -24.565285830496276 |            0 |                    0.0 |   26 |        1.0 |  Target[name=MS181101ab, ra[deg]=198.7409, dec[deg]=-24.978 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.7409, -24.978)> | 47dd1332afbb4efa83569ed50c19327e | 2023-04-26T23:06:10.980 | 2023-04-27 03:29:49.759393 | 2023-04-27T08:14:02.538 |   84.1 |      90 |
| MS181101ab | 13:12:00 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20449 |     False | 20449 |    198.0 | -22.5991 | 198.44493297265797 | -22.186504209500654 | 198.44760442744672 | -23.010500518546078 | 197.55239557255328 | -23.010500518546078 |   197.555067027342 | -22.186504209500654 |            0 |                    0.0 |   27 |        1.0 |    Target[name=MS181101ab, ra[deg]=198.0, dec[deg]=-22.5991 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198., -22.5991)> | a5c0f54d6ba44605b9a2e2f2399c883a | 2023-04-26T23:07:36.360 | 2023-04-27 03:27:16.196718 | 2023-04-27T08:06:43.558 |   81.9 |      88 |
| MS181101ab | 13:02:40 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 21292 |     False | 21292 | 195.6706 | -21.0132 | 196.11072220828834 |  -20.60064842167404 | 196.11316040662814 | -21.424645278266137 | 195.22801606396013 |  -21.42464527826614 |  195.2304542622999 |  -20.60064842167404 |            0 |                    0.0 |   28 |        1.0 | Target[name=MS181101ab, ra[deg]=195.6706, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.6706, -21.0132)> | 1f78df3779c34be8bfc3f863894f0417 | 2023-04-26T23:01:18.676 | 2023-04-27 03:20:58.063383 | 2023-04-27T07:54:26.335 |   80.5 |      86 |
| MS181101ab | 12:55:54 | -21:00:47 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 21290 |     False | 21290 | 193.9765 | -21.0132 | 194.41660456122955 |  -20.60064842167404 |  194.4190427595693 |  -21.42464527826614 |  193.5338984169013 | -21.424645278266144 | 193.53633661524105 |  -20.60064842167404 |            0 |                    0.0 |   29 |        1.0 | Target[name=MS181101ab, ra[deg]=193.9765, dec[deg]=-21.0132 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.9765, -21.0132)> | 364df6278f954c94a1d96fa66ea4d37a | 2023-04-26T22:54:32.789 | 2023-04-27 03:16:36.582203 | 2023-04-27T07:47:41.114 |   80.6 |      84 |
| MS181101ab | 13:16:26 | -27:21:24 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 17972 |      True | 17972 | 199.1111 | -27.3568 | 199.57326892601006 |  -26.94406462525655 | 199.57672064789045 | -27.768058922397096 | 198.64550157433175 |   -27.7680589223971 | 198.64895329621214 | -26.944064625256555 |            0 |                    0.0 |   30 |        1.0 | Target[name=MS181101ab, ra[deg]=199.1111, dec[deg]=-27.3568 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.1111, -27.3568)> | e5c568f4fada4a18b373d71e2cee5267 | 2023-04-26T23:03:25.798 | 2023-04-27 03:31:21.400135 | 2023-04-27T08:19:43.456 |   86.2 |      91 |
| MS181101ab | 13:02:58 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20868 |     False | 20868 | 195.7447 | -21.8062 | 196.18715893690293 |  -21.39357644381029 | 196.18971230559464 | -22.217573033637223 |   195.299649396533 | -22.217573033637223 | 195.30220276522473 |  -21.39357644381029 |            0 |                    0.0 |   31 |        1.0 | Target[name=MS181101ab, ra[deg]=195.7447, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.7447, -21.8062)> | a297a44a79924dcab39f11668aeaed85 | 2023-04-26T23:00:05.627 | 2023-04-27 03:21:32.830566 | 2023-04-27T07:56:14.879 |   81.3 |      86 |
| MS181101ab | 12:59:34 | -21:48:22 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20867 |      True | 20867 | 194.8936 | -21.8062 | 195.33609510711568 | -21.393576443810286 |  195.3386484758074 | -22.217573033637223 | 194.44858556674575 | -22.217573033637223 | 194.45113893543748 | -21.393576443810286 |            0 |                    0.0 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=194.8936, dec[deg]=-21.8062 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.8936, -21.8062)> | f4db03f1bae9410b8742577c963008f3 | 2023-04-26T22:56:41.726 | 2023-04-27 03:19:25.512970 | 2023-04-27T07:52:51.353 |   81.3 |      85 |
| MS181101ab | 13:01:42 | -22:35:56 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 20446 |     False | 20446 | 195.4286 | -22.5991 |  195.8735044012294 | -22.186504209500654 | 195.87617585601814 | -23.010500518546078 | 194.98096700112472 | -23.010500518546074 | 194.98363845591345 | -22.186504209500654 |            1 |                    0.0 |   33 |        1.0 | Target[name=MS181101ab, ra[deg]=195.4286, dec[deg]=-22.5991 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.4286, -22.5991)> | 4eee9abfcd104e8fb630081066b5e690 | 2023-04-26T22:57:20.239 | 2023-04-27 03:21:11.448988 | 2023-04-27T07:56:28.996 |   82.1 |      86 |
| MS181101ab | 13:10:35 | -26:33:49 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 18377 |     False | 18377 | 197.6471 | -26.5639 |   198.106032023355 | -26.151138700674466 | 198.10934412640245 | -26.975133375384253 |  197.1847735206564 |  -26.97513337538425 | 197.18808562370384 | -26.151138700674466 |            0 |                    0.0 |   34 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6471, dec[deg]=-26.5639 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6471, -26.5639)> | 928550dde51442a59a0e74216dd97f8e | 2023-04-26T22:58:58.988 | 2023-04-27 03:28:11.051339 | 2023-04-27T08:12:31.194 |   85.8 |      90 |
| MS181101ab | 13:14:07 | -26:33:49 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 18378 |      True | 18378 | 198.5294 | -26.5639 | 198.98838496453146 | -26.151138700674466 |  198.9916970675789 | -26.975133375384253 | 198.06712646183286 | -26.975133375384253 |  198.0704385648803 | -26.151138700674466 |            0 |                    0.0 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=198.5294, dec[deg]=-26.5639 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.5294, -26.5639)> | a094f5b6aa5e4d688f347fffab37ebc5 | 2023-04-26T23:02:30.165 | 2023-04-27 03:29:57.002082 | 2023-04-27T08:16:01.575 |   85.6 |      91 |
| MS181101ab | 13:11:28 | -24:58:40 |    g,r | 120,120 |   5,5 |     1,1 |                    0.0 | 19198 |     False | 19198 | 197.8692 |  -24.978 | 198.32224054899862 | -24.565285830496272 |  198.3252855576032 |  -25.38928120753105 | 197.41321323174313 | -25.389281207531052 |  197.4162582403477 | -24.565285830496272 |            0 |                    0.0 |   36 |        1.0 |  Target[name=MS181101ab, ra[deg]=197.8692, dec[deg]=-24.978 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.8692, -24.978)> | 59924bcabc1d403c9679aab984657de2 | 2023-04-26T23:02:42.172 | 2023-04-27 03:27:57.303877 | 2023-04-27T08:10:34.501 |   84.2 |      89 |
