#	Observing Date = 2023-04-27
#	Observatory = LSGT
#	-18 deg sunset = 18:53
#	-18 deg sunrise = 05:09
#	Moon ra, dec = 7:36:27.28   26:49:3.39
#	Moon phase = 0.38
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |     note |
| MS181101ab | 12:48:59 | -14:23:57 |    18:23 |       22:30 |   02:50 |             87 |     0.0184573832005878 |  1261891 |
| MS181101ab | 12:50:11 | -13:29:23 |    18:27 |       22:31 |   02:49 |             86 |   0.000460651952841575 | 13042772 |
| MS181101ab | 12:50:37 | -14:28:57 |    18:25 |       22:31 |   02:51 |             87 |   0.005127070290439802 |  1172071 |
| MS181101ab | 12:51:18 | -14:34:24 |    18:25 |       22:32 |   02:52 |             87 |    0.11368327318682198 |  1261457 |
| MS181101ab | 12:52:25 | -15:31:01 |    18:24 |       22:33 |   02:55 |             88 |    0.05207461830980104 |  1324700 |
| MS181101ab | 12:52:51 | -16:01:14 |    18:24 |       22:33 |   02:57 |             88 | 0.00042182290847390204 | 13085189 |
| MS181101ab | 12:52:57 | -17:42:21 |    18:20 |       22:34 |   03:01 |             89 |  0.0003109766745865928 | 13090703 |
| MS181101ab | 12:54:03 | -15:50:06 |    18:25 |       22:34 |   02:58 |             88 | 0.00016900463601482983 | 13142330 |
| MS181101ab | 12:54:17 | -14:08:44 |    18:29 |       22:34 |   02:54 |             88 | 0.00034434553301389026 | 13136317 |
| MS181101ab | 12:54:49 | -16:03:07 |    18:26 |       22:35 |   02:59 |             89 |   0.007792064731079424 |  2395186 |
| MS181101ab | 12:55:19 | -14:56:59 |    18:28 |       22:35 |   02:57 |             88 |   0.006382552588011166 |  1263500 |
| MS181101ab | 12:55:20 | -17:05:47 |    18:24 |       22:36 |   03:02 |             89 |  0.0020043983332743323 |  2395181 |
| MS181101ab | 12:55:26 | -19:47:06 |    18:18 |       22:37 |   03:07 |             91 |  5.779150640438278e-06 | 13105857 |
| MS181101ab | 12:55:35 | -15:01:03 |    18:29 |       22:35 |   02:58 |             88 | 1.7967960860701564e-05 |  1331441 |
| MS181101ab | 12:55:59 | -19:16:08 |    18:20 |       22:37 |   03:07 |             90 |   0.009747169599623764 |  1264958 |
| MS181101ab | 12:57:01 | -17:23:25 |    18:25 |       22:37 |   03:04 |             90 |  0.0005552793894425762 |  1688248 |
| MS181101ab | 12:57:01 | -17:23:25 |    18:25 |       22:37 |   03:04 |             90 |  0.0005552793894425762 |  1332009 |
| MS181101ab | 12:57:02 | -19:31:07 |    18:20 |       22:38 |   03:09 |             91 |  0.0003035420770377204 | 13106319 |
| MS181101ab | 12:57:27 | -19:41:28 |    18:21 |       22:38 |   03:09 |             91 |     0.3666859663343284 |  1151111 |
| MS181101ab | 12:57:32 | -19:42:00 |    18:21 |       22:38 |   03:09 |             91 |   0.016121898765208628 |  1263502 |
| MS181101ab | 12:58:12 | -21:02:45 |    18:19 |       22:39 |   03:13 |             92 |   0.001003765318317216 |  2402886 |
| MS181101ab | 12:58:45 | -17:32:34 |    18:26 |       22:38 |   03:06 |             90 |  0.0025341747380551788 |  2400685 |
| MS181101ab | 13:01:59 | -22:47:19 |    18:19 |       22:42 |   03:20 |             93 |                    0.0 | 13217203 |
| MS181101ab | 13:04:15 | -22:52:52 |    18:21 |       22:44 |   03:22 |             94 |   0.003138851971024467 |  1325554 |
| MS181101ab | 13:05:04 | -22:23:02 |    18:23 |       22:44 |   03:22 |             94 |    0.09705845223690422 |  1159426 |
| MS181101ab | 13:05:23 | -23:31:21 |    18:21 |       22:45 |   03:25 |             94 |   0.002474800785021392 |  1326524 |
| MS181101ab | 13:05:24 | -23:30:09 |    18:21 |       22:45 |   03:25 |             94 | 0.00011889567863732272 |  1325556 |
| MS181101ab | 13:06:07 | -22:09:29 |    18:24 |       22:45 |   03:23 |             94 | 0.00047905511787126265 | 13320960 |
| MS181101ab | 13:06:24 | -24:09:50 |    18:21 |       22:46 |   03:27 |             95 |   0.012557208659711931 |  1171561 |
| MS181101ab | 13:06:39 | -22:27:20 |    18:24 |       22:45 |   03:24 |             94 |   0.051856931934272904 |  1171562 |
| MS181101ab | 13:06:52 | -22:50:30 |    18:24 |       22:45 |   03:25 |             94 |   0.000481571236193078 |  1329986 |
| MS181101ab | 13:06:56 | -23:55:01 |    18:22 |       22:46 |   03:27 |             95 |     0.2973514050553863 |  1151752 |
| MS181101ab | 13:07:05 | -23:40:37 |    18:22 |       22:46 |   03:27 |             95 |    0.47172028439399605 |  1151925 |
| MS181101ab | 13:07:07 | -24:06:40 |    18:21 |       22:46 |   03:28 |             95 | 5.3028395636308906e-05 |  1329987 |
| MS181101ab | 13:07:07 | -24:06:37 |    18:21 |       22:46 |   03:28 |             95 |  0.0011095713243883744 | 13280171 |
| MS181101ab | 13:07:30 | -23:10:13 |    18:24 |       22:46 |   03:26 |             95 |  0.0029202048122036876 |  1328590 |
| MS181101ab | 13:07:33 | -24:00:30 |    18:22 |       22:46 |   03:28 |             95 |     0.6085186466728523 |  1151235 |
| MS181101ab | 13:07:34 | -23:48:54 |    18:22 |       22:46 |   03:27 |             95 |   0.003541777686526772 |  2406489 |
| MS181101ab | 13:07:37 | -23:56:18 |    18:22 |       22:46 |   03:28 |             95 |   0.013474463261505866 |  1169640 |
| MS181101ab | 13:07:37 | -23:34:44 |    18:23 |       22:46 |   03:27 |             95 |    0.09336503240283517 |  1159936 |
| MS181101ab | 13:07:44 | -22:51:28 |    18:24 |       22:46 |   03:26 |             95 |   0.004357614588432127 |  1329989 |
| MS181101ab | 13:08:04 | -23:47:48 |    18:23 |       22:46 |   03:28 |             95 |     0.4120000209367641 |  1261378 |
| MS181101ab | 13:08:15 | -21:00:05 |    18:29 |       22:45 |   03:23 |             94 |   7.44865467898337e-05 |  1329991 |
