|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 13:05:27 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2254 |     False | 2254 | 196.3636 | -21.2727 |  196.9958411305452 | -20.680043323366277 | 197.00094378291178 | -21.863033767531228 | 195.72632894436094 | -21.863033767531228 |  195.7314315967275 | -20.680043323366277 |            0 |                    0.0 |   30 |        1.0 | Target[name=MS181101ab, ra[deg]=196.3636, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.3636, -21.2727)> | 1be11c14246243469d554795924c94c5 | 2023-04-26T13:42:55.318 | 2023-04-26 14:01:29.480759 | 2023-04-26T14:46:23.826 |   30.9 |      92 |
| MS181101ab | 13:00:23 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2562 |     False | 2562 | 195.0968 | -20.1818 | 195.72458104534388 | -19.589200175123644 | 195.72936382830508 |  -20.77219165793629 |  194.4641845587917 |  -20.77219165793629 |  194.4689673417529 | -19.589200175123644 |            0 |                    0.0 |   31 |        1.0 | Target[name=MS181101ab, ra[deg]=195.0968, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.0968, -20.1818)> | a7e9ffa6fde245b2a346b7389c898a24 | 2023-04-26T13:16:26.630 | 2023-04-26 13:57:44.403123 | 2023-04-26T15:17:36.385 |   32.0 |      91 |
| MS181101ab | 13:05:01 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2563 |     False | 2563 | 196.2581 | -20.1818 |  196.8858713679245 | -19.589200175123644 |  196.8906541508857 | -20.772191657936293 | 195.62547488137233 | -20.772191657936293 | 195.63025766433353 | -19.589200175123644 |            0 |                    0.0 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=196.2581, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.2581, -20.1818)> | 16645ac641334586bc5325ddaa2309e3 | 2023-04-26T13:21:06.007 | 2023-04-26 14:01:12.156894 | 2023-04-26T15:21:53.133 |   32.0 |      92 |
| MS181101ab | 12:44:43 | -12:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4775 |      True | 4775 | 191.1801 | -12.5455 |   191.784702348255 | -11.953276687262091 | 191.78748656190803 | -13.136273565602837 | 190.57276188529693 | -13.136273565602837 | 190.57554609894996 | -11.953276687262093 |            0 |                    0.0 |   33 |        1.0 | Target[name=MS181101ab, ra[deg]=191.1801, dec[deg]=-12.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (191.1801, -12.5455)> | 8d4c3b08cf414d748fd1b1fcc5f05388 | 2023-04-26T11:40:46.348 | 2023-04-26 13:47:15.014664 | 2023-04-26T16:15:34.652 |   39.7 |      84 |
| MS181101ab | 13:00:00 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2873 |     False | 2873 |    195.0 | -19.0909 | 195.62369421445226 |  -18.49835613918927 | 195.62816720739116 | -19.681348587710396 | 194.37183279260876 | -19.681348587710392 |  194.3763057855477 |  -18.49835613918927 |            0 |                    0.0 |   34 |        1.0 |    Target[name=MS181101ab, ra[deg]=195.0, dec[deg]=-19.0909 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195., -19.0909)> | 8ff9aeb6554547c39001f5d545d377ec | 2023-04-26T12:54:52.102 | 2023-04-26 13:57:29.679807 | 2023-04-26T15:29:05.243 |   33.1 |      90 |
| MS181101ab | 13:04:36 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2874 |     False | 2874 | 196.1538 | -19.0909 | 196.77754036829842 |  -18.49835613918927 | 196.78201336123735 | -19.681348587710392 | 195.52567894645495 | -19.681348587710392 | 195.53015193939385 |  -18.49835613918927 |            0 |                    0.0 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=196.1538, dec[deg]=-19.0909 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.1538, -19.0909)> | 423fc16f19714321a83cfebfad345856 | 2023-04-26T12:59:56.567 | 2023-04-26 14:00:55.246063 | 2023-04-26T15:33:27.426 |   33.1 |      91 |
| MS181101ab | 12:50:26 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3184 |     False | 3184 | 192.6115 |    -18.0 |  193.2313232988911 | -17.407511279616614 | 193.23549577913084 | -18.590504624245447 | 191.98743415717487 | -18.590504624245447 |  191.9916066374146 | -17.407511279616614 |            0 |                    0.0 |   36 |        1.0 |    Target[name=MS181101ab, ra[deg]=192.6115, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.6115, -18.)> | 23a89e52cdf54539b464b1b3f6cfa6a7 | 2023-04-26T12:29:31.489 | 2023-04-26 13:50:50.242545 | 2023-04-26T15:31:19.316 |   34.2 |      88 |
| MS181101ab | 13:04:12 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3187 |     False | 3187 |  196.051 |    -18.0 |   196.670813744751 | -17.407511279616617 | 196.67498622499073 |  -18.59050462424545 | 195.42692460303476 |  -18.59050462424545 |  195.4310970832745 | -17.407511279616614 |            0 |                    0.0 |   37 |        1.0 |     Target[name=MS181101ab, ra[deg]=196.051, dec[deg]=-18.0 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.051, -18.)> | f49e3b35a8a741059d48f673f47fcf52 | 2023-04-26T12:42:22.066 | 2023-04-26 14:00:38.803585 | 2023-04-26T15:44:37.031 |   34.2 |      90 |
| MS181101ab | 12:50:07 | -16:54:32 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3499 |     False | 3499 | 192.5316 | -16.9091 |  193.1479369380883 | -16.316665657667013 | 193.15181743052378 | -17.499659831842962 |  191.9114737087168 | -17.499659831842965 | 191.91535420115227 | -16.316665657667013 |            0 |                    0.0 |   38 |        1.0 | Target[name=MS181101ab, ra[deg]=192.5316, dec[deg]=-16.9091 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.5316, -16.9091)> | 73228aa0799f47c0be2ab615c506964e | 2023-04-26T12:20:06.009 | 2023-04-26 13:50:39.727856 | 2023-04-26T15:41:48.544 |   35.3 |      87 |
| MS181101ab | 13:03:47 | -16:54:32 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3502 |     False | 3502 | 195.9494 | -16.9091 | 196.56565845707559 | -16.316665657667013 | 196.56953894951107 | -17.499659831842965 | 195.32919522770408 | -17.499659831842965 | 195.33307572013956 | -16.316665657667013 |            0 |                    0.0 |   39 |        1.0 | Target[name=MS181101ab, ra[deg]=195.9494, dec[deg]=-16.9091 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.9494, -16.9091)> | 3a6f7403bb3c4e96ad55ff61952cca21 | 2023-04-26T12:33:04.621 | 2023-04-26 14:00:22.776273 | 2023-04-26T15:55:22.528 |   35.3 |      90 |
| MS181101ab | 12:45:16 | -15:49:05 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3815 |     False | 3815 | 191.3208 | -15.8182 | 191.93374086338088 | -15.225819332062743 | 191.93733718515745 |  -16.40881427199012 |  190.7041722488048 |  -16.40881427199012 | 190.70776857058132 | -15.225819332062743 |            0 |                    0.0 |   40 |        1.0 | Target[name=MS181101ab, ra[deg]=191.3208, dec[deg]=-15.8182 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (191.3208, -15.8182)> | ba702d9cde13423586f53c366b1e3819 | 2023-04-26T12:06:34.745 | 2023-04-26 13:47:29.234341 | 2023-04-26T15:47:20.560 |   36.4 |      85 |
| MS181101ab | 12:49:48 | -15:49:05 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3816 |     False | 3816 | 192.4528 | -15.8182 |   193.065816335079 | -15.225819332062743 | 193.06941265685558 |  -16.40881427199012 | 191.83624772050294 |  -16.40881427199012 | 191.83984404227948 | -15.225819332062743 |            0 |                    0.0 |   41 |        1.0 | Target[name=MS181101ab, ra[deg]=192.4528, dec[deg]=-15.8182 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.4528, -15.8182)> | 895655ee6f9c4b78b0e902d82ef67dcb | 2023-04-26T12:10:56.507 | 2023-04-26 13:50:29.520106 | 2023-04-26T15:51:55.306 |   36.4 |      86 |
| MS181101ab | 12:58:52 | -15:49:05 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3818 |      True | 3818 |  194.717 | -15.8182 | 195.32996727847524 | -15.225819332062743 | 195.33356360025178 |  -16.40881427199012 | 194.10039866389914 |  -16.40881427199012 | 194.10399498567568 | -15.225819332062743 |            0 |                    0.0 |   42 |        1.0 |  Target[name=MS181101ab, ra[deg]=194.717, dec[deg]=-15.8182 |  <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (194.717, -15.8182)> | edb585b114204673aac681c616dfde3a | 2023-04-26T12:19:40.290 | 2023-04-26 13:56:47.831472 | 2023-04-26T16:01:07.548 |   36.4 |      88 |
| MS181101ab | 12:42:37 | -13:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4453 |      True | 4453 | 190.6542 | -13.6364 |  191.2613408425702 | -13.044124793472466 |  191.2643896402733 | -14.227121083319137 | 190.04402157468002 | -14.227121083319135 |  190.0470703723831 | -13.044124793472466 |            0 |                    0.0 |   43 |        1.0 | Target[name=MS181101ab, ra[deg]=190.6542, dec[deg]=-13.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (190.6542, -13.6364)> | ee023f23976741ae84651d469d08c2b0 | 2023-04-26T11:46:49.518 | 2023-04-26 13:45:50.378229 | 2023-04-26T16:04:04.863 |   38.6 |      84 |
| MS181101ab | 12:47:06 | -13:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4454 |     False | 4454 | 191.7757 | -13.6364 | 192.38283616967297 | -13.044124793472466 | 192.38588496737606 | -14.227121083319139 | 191.16551690178278 | -14.227121083319139 | 191.16856569948587 | -13.044124793472466 |            0 |                    0.0 |   44 |        1.0 | Target[name=MS181101ab, ra[deg]=191.7757, dec[deg]=-13.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (191.7757, -13.6364)> | 652f13ff120c41d0a13674af831c547c | 2023-04-26T11:51:18.836 | 2023-04-26 13:48:46.322155 | 2023-04-26T16:08:50.338 |   38.6 |      85 |
| MS181101ab | 13:16:10 | -27:49:05 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 |  452 |     False |  452 | 199.0444 | -27.8182 | 199.70952883417047 | -27.225079558088606 | 199.71681505211015 |  -28.40806200687396 | 198.37192214925506 | -28.408062006873955 | 198.37920836719474 | -27.225079558088606 |            0 |                    0.0 |   45 |        1.0 | Target[name=MS181101ab, ra[deg]=199.0444, dec[deg]=-27.8182 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.0444, -27.8182)> | 301075bf387b41b1862d6b0188313ecc |                         | 2023-04-26 14:10:00.299272 |                         |   24.4 |      97 |
