USNO CCD Astrograph Catalog #3 (UCAC3)
u3index.unf	07/24/2009 14:58:56	691200
z001	07/24/2009 14:58:56	105672
z002	07/24/2009 14:58:56	321552
z003	07/24/2009 14:58:57	544740
z004	07/24/2009 14:58:57	753900
z005	07/24/2009 14:58:57	958272
z006	07/24/2009 14:58:57	1147776
z007	07/24/2009 14:58:57	1345008
z008	07/24/2009 14:58:58	1576512
z009	07/24/2009 14:58:58	1837080
z010	07/24/2009 14:58:58	2009952
z011	07/24/2009 14:58:58	2218104
z012	07/24/2009 14:58:59	2381820
z013	07/24/2009 14:58:59	2623572
z014	07/24/2009 14:58:59	2782248
z015	07/24/2009 14:59:00	2946048
z016	07/24/2009 14:59:00	3170160
z017	07/24/2009 14:59:01	3395532
z018	07/24/2009 14:59:01	3610656
z019	07/24/2009 14:59:01	3830232
z020	07/24/2009 14:59:02	4212600
z021	07/24/2009 14:59:03	4555236
z022	07/24/2009 14:59:03	4780860
z023	07/24/2009 14:59:04	5289900
z024	07/24/2009 14:59:04	5599020
z025	07/24/2009 14:59:05	5829096
z026	07/24/2009 14:59:06	6070764
z027	07/24/2009 14:59:06	6643896
z028	07/24/2009 14:59:07	7219632
z029	07/24/2009 14:59:08	7913724
z030	07/24/2009 14:59:09	8543808
z031	07/24/2009 14:59:10	9152808
z032	07/24/2009 14:59:11	10074876
z033	07/24/2009 14:59:12	11034156
z034	07/24/2009 14:59:13	12089364
z035	07/24/2009 14:59:14	12588744
z036	07/24/2009 14:59:16	13603800
z037	07/24/2009 14:59:17	14391972
z038	07/24/2009 14:59:19	15225168
z039	07/24/2009 14:59:20	16843176
z040	07/24/2009 14:59:22	18869172
z041	07/24/2009 14:59:24	20174196
z042	07/24/2009 14:59:26	21488964
z043	07/24/2009 14:59:28	22552992
z044	07/24/2009 14:59:31	23769312
z045	07/24/2009 14:59:33	24336480
z046	07/24/2009 14:59:35	25787328
z047	07/24/2009 14:59:38	27641124
z048	07/24/2009 14:59:41	29675604
z049	07/24/2009 14:59:44	32459700
z050	07/24/2009 14:59:47	33760356
z051	07/24/2009 14:59:50	33991524
z052	07/24/2009 14:59:53	33266268
z053	07/24/2009 14:59:57	34084428
z054	07/24/2009 15:00:00	33469212
z055	07/24/2009 15:00:03	34330800
z056	07/24/2009 15:00:07	36944712
z057	07/24/2009 15:00:11	39779544
z058	07/24/2009 15:00:15	41308260
z059	07/24/2009 15:00:19	42833532
z060	07/24/2009 15:00:23	41392848
z061	07/24/2009 15:00:27	41095068
z062	07/24/2009 15:00:31	40903380
z063	07/24/2009 15:00:34	40041036
z064	07/24/2009 15:00:38	40733868
z065	07/24/2009 15:00:42	40339488
z066	07/24/2009 15:00:46	37080792
z067	07/24/2009 15:00:50	38913336
z068	07/24/2009 15:00:53	39308304
z069	07/24/2009 15:00:57	39078984
z070	07/24/2009 15:01:01	39959220
z071	07/24/2009 15:01:06	42102732
z072	07/24/2009 15:01:10	42419076
z073	07/24/2009 15:01:14	41622336
z074	07/24/2009 15:01:18	40409124
z075	07/24/2009 15:01:22	37352952
z076	07/24/2009 15:01:25	38022768
z077	07/24/2009 15:01:29	38490060
z078	07/24/2009 15:01:33	37387392
z079	07/24/2009 15:01:36	36360660
z080	07/24/2009 15:01:40	35324688
z081	07/24/2009 15:01:43	36014580
z082	07/24/2009 15:01:46	34864704
z083	07/24/2009 15:01:50	34896204
z084	07/24/2009 15:01:53	35298396
z085	07/24/2009 15:01:57	35867496
z086	07/24/2009 15:02:00	35956116
z087	07/24/2009 15:02:04	36338988
z088	07/24/2009 15:02:07	35740656
z089	07/24/2009 15:02:10	35318892
z090	07/24/2009 15:02:14	36093708
z091	07/24/2009 15:02:18	37579752
z092	07/24/2009 15:02:21	36393756
z093	07/24/2009 15:02:24	34685532
z094	07/24/2009 15:02:28	34402032
z095	07/24/2009 15:02:31	33805296
z096	07/24/2009 15:02:34	33764976
z097	07/24/2009 15:02:38	35201124
z098	07/24/2009 15:02:41	35685048
z099	07/24/2009 15:02:45	35593488
z100	07/24/2009 15:02:48	35363580
z101	07/24/2009 15:02:52	36723624
z102	07/24/2009 15:02:55	36267420
z103	07/24/2009 15:02:59	37019892
z104	07/24/2009 15:03:02	37026024
z105	07/24/2009 15:03:06	37032156
z106	07/24/2009 15:03:09	35967204
z107	07/24/2009 15:03:13	36592164
z108	07/24/2009 15:03:17	36731352
z109	07/24/2009 15:03:20	38057964
z110	07/24/2009 15:03:24	39345348
z111	07/24/2009 15:03:28	41523300
z112	07/24/2009 15:03:32	42018648
z113	07/24/2009 15:03:36	42320544
z114	07/24/2009 15:03:40	41230476
z115	07/24/2009 15:03:44	41440560
z116	07/24/2009 15:03:48	41794956
z117	07/24/2009 15:03:53	42705852
z118	07/24/2009 15:03:57	44185092
z119	07/24/2009 15:04:01	44795268
z120	07/24/2009 15:04:06	47946864
z121	07/24/2009 15:04:11	51863448
z122	07/24/2009 15:04:16	52470180
z123	07/24/2009 15:04:21	53534880
z124	07/24/2009 15:04:26	50598912
z125	07/24/2009 15:04:31	49616616
z126	07/24/2009 15:04:35	48171312
z127	07/24/2009 15:04:40	46146156
z128	07/24/2009 15:04:44	41986224
z129	07/24/2009 15:04:48	43149036
z130	07/24/2009 15:04:52	40732944
z131	07/24/2009 15:04:57	38707032
z132	07/24/2009 15:05:00	38523492
z133	07/24/2009 15:05:04	40864068
z134	07/24/2009 15:05:08	41620488
z135	07/24/2009 15:05:12	39045720
z136	07/24/2009 15:05:16	38420676
z137	07/24/2009 15:05:20	38638236
z138	07/24/2009 15:05:23	38345244
z139	07/24/2009 15:05:27	37149000
z140	07/24/2009 15:05:31	36793932
z141	07/24/2009 15:05:34	36495480
z142	07/24/2009 15:05:38	37513896
z143	07/31/2009 15:04:00	38629836
z144	07/31/2009 15:08:00	39581472
z145	07/24/2009 15:05:49	38341884
z146	07/24/2009 15:05:53	35974764
z147	07/24/2009 15:05:56	34318452
z148	07/24/2009 15:05:59	33218724
z149	07/24/2009 15:06:03	34736436
z150	07/24/2009 15:06:06	33425364
z151	07/24/2009 15:06:09	33102552
z152	07/24/2009 15:06:12	31007424
z153	07/24/2009 15:06:15	31422888
z154	07/24/2009 15:06:18	30043608
z155	07/24/2009 15:06:21	28041804
z156	07/24/2009 15:06:24	26336100
z157	07/24/2009 15:06:26	24989748
z158	07/24/2009 15:06:29	24402420
z159	07/24/2009 15:06:31	25094832
z160	07/24/2009 15:06:34	25321380
z161	07/24/2009 15:06:36	24591252
z162	07/24/2009 15:06:39	25268796
z163	07/24/2009 15:06:41	26025552
z164	07/24/2009 15:06:43	26097372
z165	07/24/2009 15:06:46	26069736
z166	07/24/2009 15:06:49	27214824
z167	07/24/2009 15:06:51	28260372
z168	07/24/2009 15:06:54	27830124
z169	07/24/2009 15:06:57	26051592
z170	07/24/2009 15:06:59	24118920
z171	07/24/2009 15:07:02	23978556
z172	07/24/2009 15:07:04	22494696
z173	07/24/2009 15:07:06	22203972
z174	07/24/2009 15:07:08	22430436
z175	07/24/2009 15:07:10	22234968
z176	07/24/2009 15:07:13	23131752
z177	07/24/2009 15:07:15	24197460
z178	07/24/2009 15:07:17	24772440
z179	07/24/2009 15:07:20	25977000
z180	07/24/2009 15:07:23	25626384
z181	07/24/2009 15:07:25	23986536
z182	07/24/2009 15:07:27	22568532
z183	07/24/2009 15:07:30	22803648
z184	07/24/2009 15:07:32	23678928
z185	07/24/2009 15:07:35	24346812
z186	07/24/2009 15:07:37	24978828
z187	07/24/2009 15:07:40	25410504
z188	07/24/2009 15:07:42	25364136
z189	07/24/2009 15:07:44	24464412
z190	07/24/2009 15:07:47	24071292
z191	07/24/2009 15:07:49	23845920
z192	07/24/2009 15:07:52	25075092
z193	07/24/2009 15:07:54	24848124
z194	07/24/2009 15:07:57	25224444
z195	07/24/2009 15:07:59	25857972
z196	07/24/2009 15:08:02	26703852
z197	07/24/2009 15:08:05	27693540
z198	07/24/2009 15:08:07	26757696
z199	07/24/2009 15:08:10	27187188
z200	07/24/2009 15:08:13	27008268
z201	07/24/2009 15:08:16	27211212
z202	07/24/2009 15:08:18	27053124
z203	07/24/2009 15:08:21	27446412
z204	07/24/2009 15:08:24	27366276
z205	07/24/2009 15:08:26	26275704
z206	07/24/2009 15:08:29	26329380
z207	07/24/2009 15:08:31	26749716
z208	07/24/2009 15:08:34	26751648
z209	07/24/2009 15:08:37	26925864
z210	07/24/2009 15:08:39	27464472
z211	07/24/2009 15:08:42	27719076
z212	07/24/2009 15:08:45	27946884
z213	07/24/2009 15:08:48	26656980
z214	07/24/2009 15:08:50	26910660
z215	07/24/2009 15:08:53	28140588
z216	07/24/2009 15:08:56	28574952
z217	07/24/2009 15:08:59	27993588
z218	07/24/2009 15:09:01	27505296
z219	07/24/2009 15:09:04	25372788
z220	07/24/2009 15:09:07	26622540
z221	07/24/2009 15:09:09	26183472
z222	07/24/2009 15:09:12	25254684
z223	07/24/2009 15:09:15	26394312
z224	07/24/2009 15:09:17	26865468
z225	07/24/2009 15:09:20	26087292
z226	07/24/2009 15:09:23	25183284
z227	07/24/2009 15:09:25	24198300
z228	07/24/2009 15:09:28	24140676
z229	07/24/2009 15:09:30	24609312
z230	07/24/2009 15:09:32	25257120
z231	07/24/2009 15:09:35	24973368
z232	07/24/2009 15:09:38	24355296
z233	07/24/2009 15:09:42	25016040
z234	07/24/2009 15:09:45	24938760
z235	07/24/2009 15:09:49	24696084
z236	07/24/2009 15:09:51	25230744
z237	07/24/2009 15:09:55	26167260
z238	07/24/2009 15:10:00	26249832
z239	07/24/2009 15:10:04	26605740
z240	07/24/2009 15:10:09	26416404
z241	07/24/2009 15:10:13	26169696
z242	07/24/2009 15:10:15	25915512
z243	07/24/2009 15:10:18	25850832
z244	07/24/2009 15:10:20	24873324
z245	07/24/2009 15:10:23	25108440
z246	07/24/2009 15:10:25	25340196
z247	07/24/2009 15:10:28	25477452
z248	07/24/2009 15:10:31	25566156
z249	07/24/2009 15:10:33	25373124
z250	07/24/2009 15:10:36	24865260
z251	07/24/2009 15:10:39	24642492
z252	07/24/2009 15:10:41	24950100
z253	07/24/2009 15:10:44	25660656
z254	07/24/2009 15:10:46	24553956
z255	07/24/2009 15:10:49	23790816
z256	07/24/2009 15:10:51	23218104
z257	07/24/2009 15:10:54	23725716
z258	07/24/2009 15:10:56	22944432
z259	07/24/2009 15:10:58	22554588
z260	07/24/2009 15:11:00	22433628
z261	07/24/2009 15:11:03	22157520
z262	07/24/2009 15:11:05	22594320
z263	07/24/2009 15:11:07	21608496
z264	07/24/2009 15:11:09	21976500
z265	07/24/2009 15:11:11	22175076
z266	07/24/2009 15:11:14	23005668
z267	07/24/2009 15:11:16	22867068
z268	07/24/2009 15:11:19	22870932
z269	07/24/2009 15:11:21	23054892
z270	07/24/2009 15:11:23	24053400
z271	07/24/2009 15:11:25	24530184
z272	07/24/2009 15:11:28	24677604
z273	07/24/2009 15:11:30	25460316
z274	07/24/2009 15:11:33	25336416
z275	07/24/2009 15:11:36	24882816
z276	07/24/2009 15:11:38	24722124
z277	07/24/2009 15:11:40	24536400
z278	07/24/2009 15:11:43	24560928
z279	07/24/2009 15:11:45	24267012
z280	07/24/2009 15:11:48	24033324
z281	07/24/2009 15:11:50	23712780
z282	07/24/2009 15:11:52	23102940
z283	07/24/2009 15:11:55	22477056
z284	07/24/2009 15:11:57	22788276
z285	07/24/2009 15:12:00	22520904
z286	07/24/2009 15:12:02	22167432
z287	07/24/2009 15:12:04	21600516
z288	07/24/2009 15:12:06	21506436
z289	07/24/2009 15:12:08	21507444
z290	07/24/2009 15:12:10	21071904
z291	07/24/2009 15:12:12	20563032
z292	07/24/2009 15:12:14	19866336
z293	07/24/2009 15:12:16	19644492
z294	07/24/2009 15:12:18	20056344
z295	07/24/2009 15:12:20	19906404
z296	07/24/2009 15:12:22	18734352
z297	07/24/2009 15:12:24	18076884
z298	07/24/2009 15:12:26	16593108
z299	07/24/2009 15:12:27	16350348
z300	07/24/2009 15:12:29	16311876
z301	07/24/2009 15:12:31	15979236
z302	07/24/2009 15:12:32	15890028
z303	07/24/2009 15:12:34	15436260
z304	07/24/2009 15:12:35	14057064
z305	07/24/2009 15:12:37	14329812
z306	07/24/2009 15:12:38	14359716
z307	07/24/2009 15:12:39	14126112
z308	07/24/2009 15:12:41	13003116
z309	07/24/2009 15:12:42	12155808
z310	07/24/2009 15:12:43	11103204
z311	07/24/2009 15:12:44	10156608
z312	07/24/2009 15:12:45	9297036
z313	07/24/2009 15:12:46	8562876
z314	07/24/2009 15:12:47	8193612
z315	07/24/2009 15:12:48	7937160
z316	07/24/2009 15:12:49	7908264
z317	07/24/2009 15:12:50	8402184
z318	07/24/2009 15:12:50	8091720
z319	07/24/2009 15:12:51	7493976
z320	07/24/2009 15:12:52	7514976
z321	07/24/2009 15:12:53	7420560
z322	07/24/2009 15:12:53	7361592
z323	07/24/2009 15:12:54	6968892
z324	07/24/2009 15:12:55	6758388
z325	07/24/2009 15:12:56	6596940
z326	07/24/2009 15:12:56	6212892
z327	07/24/2009 15:12:57	5890332
z328	07/24/2009 15:12:57	5879076
z329	07/24/2009 15:12:58	5464704
z330	07/24/2009 15:12:59	5289396
z331	07/24/2009 15:13:00	4943904
z332	07/24/2009 15:13:00	4832352
z333	07/24/2009 15:13:01	4600764
z334	07/24/2009 15:13:01	4269048
z335	07/24/2009 15:13:01	4168416
z336	07/24/2009 15:13:02	4105500
z337	07/24/2009 15:13:02	4069380
z338	07/24/2009 15:13:03	3845100
z339	07/24/2009 15:13:03	3739596
z340	07/24/2009 15:13:04	3536736
z341	07/24/2009 15:13:04	3380160
z342	07/24/2009 15:13:04	3082044
z343	07/24/2009 15:13:05	2799636
z344	07/24/2009 15:13:05	2678088
z345	07/24/2009 15:13:05	2489928
z346	07/24/2009 15:13:06	2297148
z347	07/24/2009 15:13:06	2135616
z348	07/24/2009 15:13:06	1937124
z349	07/24/2009 15:13:06	1764420
z350	07/24/2009 15:13:07	1612716
z351	07/24/2009 15:13:07	1480920
z352	07/24/2009 15:13:07	1217328
z353	07/24/2009 15:13:07	1036644
z354	07/24/2009 15:13:07	883596
z355	07/24/2009 15:13:07	706944
z356	07/24/2009 15:13:08	574224
z357	07/24/2009 15:13:08	463848
z358	07/24/2009 15:13:08	344736
z359	07/24/2009 15:13:08	179088
z360	07/24/2009 15:13:08	77112
