         0.00         6.16         6.39         6.63         6.88         7.14         7.41         7.69         7.98         8.28         8.59         8.91         9.25         9.59         9.95        10.33        10.71        11.12        11.54        11.97        12.42        12.88        13.37        13.87        14.39        14.93        15.49        16.08        16.68        17.31        17.96        18.63        19.33        20.06        20.81        21.59        22.41        23.25        24.12        25.03        25.97        26.94        27.96        29.01        30.10        31.23        32.40        33.62        34.88        36.19        37.55        38.96        40.43
      3506.99  2.30749E-01  2.12137E-01  2.58559E-01  2.65062E-01  2.40576E-01  3.52604E-01  3.76343E-01  3.49957E-01  3.43512E-01  3.81257E-01  3.25645E-01  4.00736E-01  3.84916E-01  4.06686E-01  4.83541E-01  4.27232E-01  4.99375E-01  4.94722E-01  5.07015E-01  4.93611E-01  4.62749E-01  4.57177E-01  4.65311E-01  4.64870E-01  4.39346E-01  4.06900E-01  3.98405E-01  3.33279E-01  3.50386E-01  3.00336E-01  2.57038E-01  2.50696E-01  2.18065E-01  1.88370E-01  1.47349E-01  1.05983E-01  9.16431E-02  8.35083E-02  7.73881E-02  7.52889E-02  7.16280E-02  7.27373E-02  4.04911E-02  3.93877E-02  3.01114E-02  1.85423E-02  3.14698E-02  1.50809E-02  1.33068E-02  1.11806E-02  6.87114E-03  7.94354E-03
      3520.74  1.76564E-01  2.00660E-01  2.38387E-01  2.47707E-01  2.37079E-01  2.75019E-01  3.26732E-01  3.12434E-01  3.64655E-01  3.65267E-01  3.39463E-01  3.58696E-01  3.94084E-01  4.37666E-01  4.39143E-01  4.59391E-01  4.78597E-01  4.57544E-01  4.75627E-01  4.95860E-01  5.08589E-01  4.42479E-01  4.75692E-01  5.06422E-01  4.56196E-01  4.19928E-01  4.43020E-01  3.91056E-01  3.43727E-01  3.21286E-01  2.93122E-01  2.21165E-01  2.29487E-01  1.78593E-01  1.52068E-01  1.16591E-01  1.02817E-01  8.73053E-02  7.99522E-02  7.33329E-02  6.47996E-02  5.49148E-02  4.57633E-02  4.04653E-02  2.61920E-02  2.54810E-02  2.68262E-02  1.76515E-02  1.04533E-02  1.18274E-02  8.80882E-03  6.52236E-03
      3534.54  1.79767E-01  2.43139E-01  2.49400E-01  2.00767E-01  2.73178E-01  2.43264E-01  3.59862E-01  2.68511E-01  3.18847E-01  3.15768E-01  4.00127E-01  3.55728E-01  3.82784E-01  4.56959E-01  4.98253E-01  4.57851E-01  4.20834E-01  5.13577E-01  4.73634E-01  4.91706E-01  4.41675E-01  4.79242E-01  4.87149E-01  4.44675E-01  4.73447E-01  4.58235E-01  3.90605E-01  3.90958E-01  3.42628E-01  3.31330E-01  3.05078E-01  2.27522E-01  2.01473E-01  1.67301E-01  1.32964E-01  1.18385E-01  9.23795E-02  1.05220E-01  7.01893E-02  7.26427E-02  5.40595E-02  4.87665E-02  3.85285E-02  3.36655E-02  3.10074E-02  2.43249E-02  2.14464E-02  1.47537E-02  1.32074E-02  9.54002E-03  7.88344E-03  7.51166E-03
      3548.39  1.57388E-01  1.76781E-01  2.32764E-01  2.78999E-01  2.57673E-01  3.14538E-01  3.08876E-01  3.39595E-01  3.07631E-01  3.63681E-01  3.96215E-01  3.99930E-01  4.03253E-01  4.50395E-01  4.48052E-01  4.60521E-01  4.68797E-01  4.35187E-01  4.89088E-01  4.80550E-01  4.99767E-01  5.20291E-01  4.67514E-01  4.80043E-01  4.18327E-01  4.56033E-01  4.14770E-01  3.78372E-01  3.89325E-01  3.54512E-01  3.03554E-01  2.27989E-01  2.10529E-01  1.79784E-01  1.40453E-01  1.09508E-01  9.38245E-02  8.83653E-02  7.59125E-02  6.72791E-02  6.19797E-02  4.84407E-02  4.17368E-02  2.80456E-02  2.00840E-02  2.05002E-02  1.50383E-02  1.37061E-02  1.27028E-02  8.11990E-03  6.02961E-03  9.39185E-03
      3562.30  1.17978E-01  1.92708E-01  2.23170E-01  1.73069E-01  2.86072E-01  2.55332E-01  2.77007E-01  3.55768E-01  2.73622E-01  3.48254E-01  4.14314E-01  3.98873E-01  4.10615E-01  3.98521E-01  4.80226E-01  4.88240E-01  4.82612E-01  4.62950E-01  5.52500E-01  5.11977E-01  4.90491E-01  5.52455E-01  5.31378E-01  4.86832E-01  4.67247E-01  5.02705E-01  4.71622E-01  4.00714E-01  4.12578E-01  3.83955E-01  3.45719E-01  2.95718E-01  2.45216E-01  2.16576E-01  1.62428E-01  1.35524E-01  1.02811E-01  1.04692E-01  7.73508E-02  7.33775E-02  5.86862E-02  5.63868E-02  4.07246E-02  2.52967E-02  2.91191E-02  2.04560E-02  1.38454E-02  9.96619E-03  1.14729E-02  1.00626E-02  6.54267E-03  5.82298E-03
      3576.26  1.18342E-01  1.57138E-01  1.99255E-01  1.71985E-01  1.93394E-01  1.95165E-01  2.29989E-01  2.63358E-01  2.38678E-01  3.16319E-01  3.29635E-01  3.73421E-01  3.95889E-01  3.66786E-01  4.87664E-01  4.60973E-01  4.43876E-01  5.57054E-01  5.16948E-01  4.69175E-01  5.26017E-01  5.22693E-01  4.94816E-01  5.42777E-01  5.40433E-01  5.81763E-01  5.41150E-01  5.10315E-01  4.67700E-01  4.39326E-01  4.17273E-01  3.46189E-01  2.49748E-01  2.51938E-01  1.75715E-01  1.69717E-01  1.15058E-01  1.02967E-01  8.02959E-02  8.35761E-02  7.17217E-02  5.28382E-02  3.79942E-02  3.04477E-02  2.18419E-02  2.34986E-02  1.27813E-02  1.28924E-02  7.77613E-03  1.31078E-02  6.12362E-03  6.90251E-03
      3590.28  9.32248E-02  9.95958E-02  1.35027E-01  1.29909E-01  1.35851E-01  1.67620E-01  1.75580E-01  2.05908E-01  1.99094E-01  2.61580E-01  2.80011E-01  2.60075E-01  3.64834E-01  3.44926E-01  3.93518E-01  3.60217E-01  3.98734E-01  4.66451E-01  4.54185E-01  4.45217E-01  4.54506E-01  5.52308E-01  4.91332E-01  5.49180E-01  5.39154E-01  5.66098E-01  5.10122E-01  5.64526E-01  5.23799E-01  4.86622E-01  4.33534E-01  4.22908E-01  3.54012E-01  3.23977E-01  2.76058E-01  1.93060E-01  1.19516E-01  1.13099E-01  7.79816E-02  8.29431E-02  8.23133E-02  4.70500E-02  2.54365E-02  2.05298E-02  2.99338E-02  1.72597E-02  1.67148E-02  1.61476E-02  8.57019E-03  7.39715E-03  1.15654E-02  9.34011E-03
      3604.35  7.12035E-02  1.31366E-01  6.74619E-02  1.22747E-01  9.69054E-02  1.33822E-01  1.56332E-01  1.56905E-01  1.88945E-01  1.79697E-01  2.40852E-01  2.23864E-01  2.67207E-01  2.87394E-01  2.87325E-01  3.35619E-01  3.39628E-01  3.92119E-01  3.70811E-01  3.66945E-01  4.22672E-01  3.93672E-01  4.01971E-01  4.49884E-01  4.64745E-01  5.49550E-01  4.97363E-01  4.76389E-01  5.10108E-01  5.12644E-01  5.21074E-01  4.97054E-01  4.36433E-01  4.78005E-01  3.60075E-01  2.52182E-01  1.48701E-01  1.59235E-01  8.49586E-02  8.14958E-02  1.22460E-01  5.92288E-02  2.60836E-02  2.14905E-02  3.03852E-02  2.91209E-02  2.06830E-02  1.76254E-02  6.80245E-03  7.53559E-03  8.80215E-03  7.99817E-03
      3618.48  2.45150E-02  1.11699E-01  8.91419E-02  9.45056E-02  8.58858E-02  1.03300E-01  1.12336E-01  1.43101E-01  1.23044E-01  1.83547E-01  1.90568E-01  1.78592E-01  2.15217E-01  2.18084E-01  2.16580E-01  2.57976E-01  2.79764E-01  2.92055E-01  2.83600E-01  3.46819E-01  2.96074E-01  3.34377E-01  3.32641E-01  3.50782E-01  3.93047E-01  3.95783E-01  3.64987E-01  4.31103E-01  4.82899E-01  4.24014E-01  4.89798E-01  5.01445E-01  4.64536E-01  4.36996E-01  4.56882E-01  3.19391E-01  1.50829E-01  1.34173E-01  9.17395E-02  1.09473E-01  1.24621E-01  4.78439E-02  2.55513E-02  1.61450E-02  2.50901E-02  3.27556E-02  1.31296E-02  1.16715E-02  9.10380E-03  5.87886E-03  4.84474E-03  1.01794E-02
