   6.16  2.39431E+42
   6.39  2.52780E+42
   6.63  2.67025E+42
   6.88  2.82363E+42
   7.14  2.96447E+42
   7.41  3.12498E+42
   7.69  3.29109E+42
   7.98  3.45598E+42
   8.28  3.62018E+42
   8.59  3.78298E+42
   8.91  3.96247E+42
   9.24  4.14126E+42
   9.59  4.31347E+42
   9.95  4.49088E+42
  10.33  4.67086E+42
  10.71  4.83518E+42
  11.12  5.01390E+42
  11.53  5.17306E+42
  11.97  5.34018E+42
  12.42  5.47401E+42
  12.88  5.63528E+42
  13.37  5.77267E+42
  13.87  5.88638E+42
  14.39  5.99821E+42
  14.93  6.09470E+42
  15.49  6.18511E+42
  16.07  6.23278E+42
  16.68  6.29871E+42
  17.30  6.32426E+42
  17.95  6.32897E+42
  18.63  6.31849E+42
  19.33  6.27414E+42
  20.06  6.21939E+42
  20.81  6.14295E+42
  21.59  6.02522E+42
  22.40  5.90631E+42
  23.24  5.76425E+42
  24.12  5.60719E+42
  25.02  5.42305E+42
  25.96  5.24074E+42
  26.94  5.03303E+42
  27.95  4.81613E+42
  29.00  4.59109E+42
  30.09  4.35460E+42
  31.22  4.11701E+42
  32.40  3.87692E+42
  33.61  3.63670E+42
  34.88  3.39636E+42
  36.19  3.15136E+42
  37.55  2.91640E+42
  38.96  2.67874E+42
  40.42  2.45460E+42
  41.94  2.24559E+42
  43.52  2.04787E+42
  45.15  1.87210E+42
  46.85  1.71571E+42
  48.61  1.58038E+42
  50.43  1.46768E+42
  52.33  1.37598E+42
  54.30  1.28761E+42
  56.34  1.20601E+42
  58.45  1.12922E+42
  60.65  1.05829E+42
  62.93  9.88631E+41
  65.29  9.27120E+41
  67.75  8.65085E+41
  70.29  8.07868E+41
  72.93  7.51721E+41
  75.67  7.01631E+41
  78.52  6.53626E+41
  81.47  6.05013E+41
