   6.16  3.03204E+42
   6.39  3.25092E+42
   6.63  3.46981E+42
   6.88  3.69553E+42
   7.14  3.96247E+42
   7.41  4.19571E+42
   7.69  4.46969E+42
   7.98  4.75029E+42
   8.28  5.04462E+42
   8.59  5.33356E+42
   8.91  5.63547E+42
   9.24  5.94897E+42
   9.59  6.28344E+42
   9.95  6.56603E+42
  10.33  6.88443E+42
  10.71  7.21465E+42
  11.12  7.53967E+42
  11.53  7.86281E+42
  11.97  8.15914E+42
  12.42  8.48232E+42
  12.88  8.74015E+42
  13.37  9.00265E+42
  13.87  9.26068E+42
  14.39  9.48140E+42
  14.93  9.69906E+42
  15.49  9.85138E+42
  16.07  9.96080E+42
  16.68  1.00547E+43
  17.30  1.01047E+43
  17.95  1.00952E+43
  18.63  1.00559E+43
  19.33  9.92132E+42
  20.06  9.78434E+42
  20.81  9.60207E+42
  21.59  9.36754E+42
  22.40  9.12543E+42
  23.24  8.85574E+42
  24.12  8.56810E+42
  25.02  8.26424E+42
  25.96  7.92866E+42
  26.94  7.59132E+42
  27.95  7.23979E+42
  29.00  6.88649E+42
  30.09  6.54365E+42
  31.22  6.22800E+42
  32.40  5.90834E+42
  33.61  5.58447E+42
  34.88  5.27357E+42
  36.19  4.94530E+42
  37.55  4.61121E+42
  38.96  4.26278E+42
  40.42  3.89816E+42
  41.94  3.53960E+42
  43.52  3.17446E+42
  45.15  2.83287E+42
  46.85  2.52169E+42
  48.61  2.24021E+42
  50.43  2.02447E+42
  52.33  1.85585E+42
  54.30  1.71353E+42
  56.34  1.59146E+42
  58.45  1.48215E+42
  60.65  1.37778E+42
  62.93  1.28663E+42
  65.29  1.19726E+42
  67.75  1.11031E+42
  70.29  1.02985E+42
  72.93  9.55058E+41
  75.67  8.84261E+41
  78.52  8.16652E+41
  81.47  7.53626E+41
