|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |              weight |    note | scheduled |    name |       ra |      dec |        d_L |               prob_vol | stmass |   prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230501g | 17:08:10 |  63:37:51 |    B,R |   60,60 |   3,3 |     2,2 |                 1.0 |  110697 |      True |  110697 |  257.043 |   63.631 | 129.026718 | 1.7440713079833607e-06 |   20.0 |                 1.0 |    0 |        0.5 |    Target[name=MS230501g, ra[deg]=257.043, dec[deg]=63.631 |    <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (257.043, 63.631)> | c0d456591a494437925f17db49ced69b |  81.75476128645975 | 2023-05-01T04:07:58.320 | 2023-05-01 09:55:11.312637 | 2023-05-01T15:42:31.608 |  58.85 |
| MS230501g | 02:33:10 | -36:51:34 |    B,R |   60,60 |   3,3 |     2,2 |  0.9095531520050436 | 1153491 |     False | 1153491 |  38.2933 | -36.8597 | 147.151754 |  2.643877156636722e-06 |   12.0 |  0.9095531520050436 |    1 |        0.5 |  Target[name=MS230501g, ra[deg]=38.2933, dec[deg]=-36.8597 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (38.2933, -36.8597)> | fc9e6b6477494cd19555d75e3365a6d0 |  127.4086270848412 |                         | 2023-04-30 19:23:21.797573 |                         | -43.49 |
| MS230501g | 03:50:22 | -50:18:09 |    B,R |   60,60 |   3,3 |     2,2 |  0.8548678390788235 | 1155180 |     False | 1155180 |  57.5956 | -50.3026 | 161.924771 | 1.8636895690453142e-06 |   16.0 |  0.8548678390788235 |    2 |        0.5 |  Target[name=MS230501g, ra[deg]=57.5956, dec[deg]=-50.3026 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (57.5956, -50.3026)> | 900b730788354a02b195a1cecd64a0f9 | 110.14670724414967 |                         | 2023-04-30 20:40:04.327628 |                         | -32.67 |
| MS230501g | 03:58:13 | -52:19:41 |    B,R |   60,60 |   3,3 |     2,2 |  0.7758026972512063 | 1153406 |     False | 1153406 |  59.5581 | -52.3281 | 151.811288 |   2.46010373721354e-06 |   11.0 |  0.7758026972512063 |    3 |        0.5 |  Target[name=MS230501g, ra[deg]=59.5581, dec[deg]=-52.3281 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (59.5581, -52.3281)> | 2c88aac501c944ada45f066e04fef235 | 108.52741161430497 |                         | 2023-04-30 20:47:50.490579 |                         | -31.94 |
| MS230501g | 07:03:24 | -60:15:22 |    B,R |   60,60 |   3,3 |     2,2 |  0.6992262167568053 | 1155358 |     False | 1155358 | 105.8512 | -60.2561 |  146.09788 |  8.130018921371106e-07 |   30.0 |  0.6992262167568053 |    4 |        0.5 | Target[name=MS230501g, ra[deg]=105.8512, dec[deg]=-60.2561 | <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (105.8512, -60.2561)> | d5b66410849d40f8881c99bdd6cd403c |  84.42059465737859 |                         | 2023-04-30 23:52:13.175938 |                         | -13.24 |
| MS230501g | 04:00:21 | -52:34:25 |    B,R |   60,60 |   3,3 |     2,2 |  0.6916888378112789 | 1154227 |     False | 1154227 |    60.09 | -52.5737 | 154.515727 | 2.4127143467817643e-06 |   10.0 |  0.6916888378112789 |    5 |        0.5 |    Target[name=MS230501g, ra[deg]=60.09, dec[deg]=-52.5737 |    <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (60.09, -52.5737)> | bcf69c9c79ce441e93bc45dc8c0330cb | 108.16142149978904 |                         | 2023-04-30 20:49:57.016668 |                         | -31.68 |
| MS230501g | 00:39:18 |  03:02:14 |    B,R |   60,60 |   3,3 |     2,2 |  0.6306385869409883 | 1024854 |     False | 1024854 |   9.8268 |   3.0375 |  89.865838 | 2.4441815132632544e-06 |    9.0 |  0.6306385869409883 |    6 |        0.5 |     Target[name=MS230501g, ra[deg]=9.8268, dec[deg]=3.0375 |     <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (9.8268, 3.0375)> | 1b67e5c2fc35482d9e5fafa1e1ef695a |  157.3031652064518 |                         | 2023-05-01 17:26:00.118930 |                         |   -2.6 |
| MS230501g | 16:11:11 |  61:16:04 |    B,R |   60,60 |   3,3 |     2,2 |  0.6116207684052322 | 1026193 |      True | 1026193 | 242.7959 |  61.2679 | 142.668092 | 1.7778556743288308e-06 |   12.0 |  0.6116207684052322 |    7 |        0.5 |  Target[name=MS230501g, ra[deg]=242.7959, dec[deg]=61.2679 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (242.7959, 61.2679)> | e88c0ebcd00d47ffbb96a9e1a4316572 |  74.99315139496133 | 2023-05-01T03:16:16.373 | 2023-05-01 08:58:40.765869 | 2023-05-01T14:40:55.359 |  61.24 |
| MS230501g | 04:01:00 | -52:59:05 |    B,R |   60,60 |   3,3 |     2,2 |  0.5999596156186933 | 1157395 |     False | 1157395 |  60.2531 |  -52.985 | 157.346007 | 2.3252791507016753e-06 |    9.0 |  0.5999596156186933 |    8 |        0.5 |   Target[name=MS230501g, ra[deg]=60.2531, dec[deg]=-52.985 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (60.2531, -52.985)> | 499fe925ec6d41a19fcc1f625ecc715b | 107.98533637797193 |                         | 2023-04-30 20:50:35.365605 |                         | -31.68 |
| MS230501g | 01:27:10 | -18:39:11 |    B,R |   60,60 |   3,3 |     2,2 |  0.5791097592686293 | 1154041 |     False | 1154041 |  21.7922 | -18.6533 | 145.600473 | 2.2444714484795825e-06 |    9.0 |  0.5791097592686293 |    9 |        0.5 |  Target[name=MS230501g, ra[deg]=21.7922, dec[deg]=-18.6533 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (21.7922, -18.6533)> | 6c6cff260ab7401e91c1b0d083cc265a | 147.14690861938652 |                         | 2023-05-01 18:13:49.126261 |                         |  -23.9 |
