#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
17775,203.143,32.182,203.846,32.771,203.837,31.588,202.449,31.588,202.439,32.771,68,3.313,0,0.5,MS230501g,17775,3.313
18329,203.650,34.364,204.371,34.953,204.361,33.770,202.938,33.770,202.928,34.953,76,2.763,1,0.5,MS230501g,18329,2.763
18053,202.744,33.273,203.456,33.862,203.446,32.679,202.041,32.679,202.031,33.862,70,2.632,2,0.5,MS230501g,18053,2.632
6238,15.413,-7.091,16.008,-6.499,16.010,-7.682,14.816,-7.682,14.818,-6.499,49,2.573,3,0.5,MS230501g,6238,2.573
9190,9.848,2.727,10.440,3.319,10.440,2.136,9.256,2.136,9.256,3.319,26,2.548,4,0.5,MS230501g,9190,2.548
17774,201.857,32.182,202.561,32.771,202.551,31.588,201.163,31.588,201.154,32.771,68,2.409,5,0.5,MS230501g,17774,2.409
17491,200.282,31.091,200.977,31.681,200.968,30.498,199.595,30.498,199.587,31.681,104,2.324,6,0.5,MS230501g,17491,2.324
18051,200.144,33.273,200.857,33.862,200.847,32.679,199.442,32.679,199.432,33.862,116,1.865,7,0.5,MS230501g,18051,1.865
23855,242.264,61.636,243.533,62.222,243.486,61.039,241.043,61.039,240.995,62.222,29,1.836,8,0.5,MS230501g,23855,1.836
2723,21.923,-19.091,22.547,-18.498,22.551,-19.681,21.295,-19.681,21.299,-18.498,29,1.719,9,0.5,MS230501g,2723,1.719
3348,20.506,-16.909,21.123,-16.317,21.127,-17.500,19.886,-17.500,19.890,-16.317,31,1.548,10,0.5,MS230501g,3348,1.548
22799,226.178,55.091,227.227,55.678,227.196,54.495,225.160,54.495,225.129,55.678,38,1.545,11,0.5,MS230501g,22799,1.545
18328,202.336,34.364,203.057,34.953,203.047,33.770,201.624,33.770,201.614,34.953,49,1.528,12,0.5,MS230501g,18328,1.528
3349,21.646,-16.909,22.262,-16.317,22.266,-17.500,21.025,-17.500,21.029,-16.317,18,1.397,13,0.5,MS230501g,3349,1.397
17773,200.571,32.182,201.275,32.771,201.266,31.588,199.877,31.588,199.868,32.771,68,1.353,14,0.5,MS230501g,17773,1.353
18054,204.043,33.273,204.756,33.862,204.746,32.679,203.341,32.679,203.331,33.862,59,1.298,15,0.5,MS230501g,18054,1.298
22606,225.918,54.000,226.939,54.587,226.911,53.404,224.926,53.404,224.898,54.587,22,1.291,16,0.5,MS230501g,22606,1.291
9519,9.848,3.818,10.441,4.409,10.440,3.226,9.256,3.226,9.255,4.409,25,1.239,17,0.5,MS230501g,9519,1.239
902,28.993,-25.636,29.646,-25.043,29.653,-26.226,28.334,-26.226,28.340,-25.043,17,1.202,18,0.5,MS230501g,902,1.202
24167,257.838,63.818,259.207,64.403,259.151,63.221,256.525,63.221,256.469,64.403,11,1.089,19,0.5,MS230501g,24167,1.089
24316,269.371,64.909,270.797,65.494,270.735,64.311,268.006,64.311,267.945,65.494,23,1.079,20,0.5,MS230501g,24316,1.079
17492,201.549,31.091,202.244,31.681,202.236,30.498,200.863,30.498,200.854,31.681,63,1.044,21,0.5,MS230501g,17492,1.044
6567,17.561,-6.000,18.155,-5.408,18.156,-6.591,16.966,-6.591,16.967,-5.408,36,1.030,22,0.5,MS230501g,6567,1.030
6239,16.514,-7.091,17.109,-6.499,17.111,-7.682,15.917,-7.682,15.918,-6.499,44,0.953,23,0.5,MS230501g,6239,0.953
17490,199.014,31.091,199.709,31.681,199.701,30.498,198.328,30.498,198.319,31.681,51,0.949,24,0.5,MS230501g,17490,0.949
19135,206.692,37.636,207.445,38.225,207.433,37.043,205.951,37.043,205.939,38.225,26,0.946,25,0.5,MS230501g,19135,0.946
15128,197.647,22.364,198.289,22.954,198.284,21.771,197.010,21.771,197.005,22.954,26,0.903,26,0.5,MS230501g,15128,0.903
22987,226.452,56.182,227.531,56.769,227.498,55.586,225.405,55.586,225.372,56.769,24,0.892,27,0.5,MS230501g,22987,0.892
3663,19.245,-15.818,19.858,-15.226,19.862,-16.409,18.629,-16.409,18.632,-15.226,28,0.889,28,0.5,MS230501g,3663,0.889
21780,218.333,49.636,219.258,50.224,219.236,49.041,217.431,49.041,217.409,50.224,17,0.874,29,0.5,MS230501g,21780,0.874
1499,26.139,-23.455,26.781,-22.862,26.786,-24.045,25.491,-24.045,25.497,-22.862,7,0.855,30,0.5,MS230501g,1499,0.855
2107,24.545,-21.273,25.178,-20.680,25.183,-21.863,23.908,-21.863,23.913,-20.680,9,0.848,31,0.5,MS230501g,2107,0.848
7875,10.942,-1.636,11.534,-1.045,11.534,-2.228,10.350,-2.228,10.351,-1.045,20,0.847,32,0.5,MS230501g,7875,0.847
18052,201.444,33.273,202.156,33.862,202.147,32.679,200.741,32.679,200.732,33.862,43,0.844,33,0.5,MS230501g,18052,0.844
1199,27.508,-24.545,28.156,-23.953,28.162,-25.136,26.855,-25.136,26.861,-23.953,22,0.840,34,0.5,MS230501g,1199,0.840
6893,15.366,-4.909,15.959,-4.317,15.960,-5.500,14.772,-5.500,14.773,-4.317,23,0.838,35,0.5,MS230501g,6893,0.838
6565,15.366,-6.000,15.960,-5.408,15.961,-6.591,14.770,-6.591,14.772,-5.408,26,0.838,36,0.5,MS230501g,6565,0.838
16917,199.862,28.909,200.542,29.499,200.534,28.316,199.190,28.316,199.183,29.499,25,0.828,37,0.5,MS230501g,16917,0.828
17493,202.817,31.091,203.512,31.681,203.503,30.498,202.130,30.498,202.122,31.681,39,0.815,38,0.5,MS230501g,17493,0.815
6892,14.268,-4.909,14.861,-4.317,14.862,-5.500,13.674,-5.500,13.675,-4.317,15,0.812,39,0.5,MS230501g,6892,0.812
606,28.068,-26.727,28.727,-26.134,28.734,-27.317,27.402,-27.317,27.409,-26.134,37,0.806,40,0.5,MS230501g,606,0.806
