|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep | rise |                    transit | set | maxalt |
| MS230501g | 01:02:36 |  -7:42:51 |      r |      60 |    18 |       1 |      5.549640746085358 | 1056 |     False | 1056 |  15.6522 |  -7.7143 | 17.002643583013924 |  -6.369662043398886 | 17.011244258882005 |  -9.054648519068934 | 14.293103567204982 |  -9.054648519068934 | 14.301704243073063 |  -6.369662043398886 |          153 |      5.549640746085358 |    0 |        0.5 |   Target[name=MS230501g, ra[deg]=15.6522, dec[deg]=-7.7143 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (15.6522, -7.7143)> | a9cbddb16c774e32b4efadff5b440e47 | 153.20608813713173 |      | 2023-05-01 15:09:36.141353 |     |  12.54 |
| MS230501g | 01:26:36 | -18:00:00 |      r |      60 |    18 |       1 |      4.292561456556324 |  518 |     False |  518 |  21.6541 |    -18.0 | 23.055030221305977 |  -16.65242855258158 | 23.076525615153333 | -19.337350738895026 |  20.23174506153842 | -19.337350738895026 | 20.253240455385782 |  -16.65242855258158 |           97 |      4.292561456556324 |    1 |        0.5 |     Target[name=MS230501g, ra[deg]=21.6541, dec[deg]=-18.0 |      <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (21.6541, -18.)> | 1b8319a6d755488ea573637dc160d59c | 146.81347637289042 |      | 2023-05-01 15:34:09.216525 |     |   12.4 |
| MS230501g | 00:41:26 |  02:34:17 |      r |      60 |    18 |       1 |      3.683315191665023 | 1608 |     False | 1608 |  10.3597 |   2.5714 | 11.704980644985016 |  3.9132215105778028 | 11.702152141083591 |  1.2282229971460725 |  9.017272319348093 |  1.2282229971460725 |  9.014443815446672 |  3.9132215105778028 |           72 |      3.683315191665023 |    2 |        0.5 |    Target[name=MS230501g, ra[deg]=10.3597, dec[deg]=2.5714 |    <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (10.3597, 2.5714)> | de42a62161ac4878ac0a10749868c551 | 155.24306320815353 |      | 2023-05-01 14:48:31.936583 |     |  11.82 |
| MS230501g | 01:54:17 | -25:42:51 |      r |      60 |    18 |       1 |      3.458892487234693 |  134 |     False |  134 |  28.5714 | -25.7143 |  30.04480252286117 | -24.364296558100264 |   30.0784327256279 | -27.049125620102117 |  27.06442441722928 | -27.049125620102117 | 27.098054619996017 | -24.364296558100264 |           98 |      3.458892487234693 |    3 |        0.5 |  Target[name=MS230501g, ra[deg]=28.5714, dec[deg]=-25.7143 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (28.5714, -25.7143)> | c57c10f6f38b498589a30b8c4a2e769f | 138.76688343670668 |      | 2023-05-01 16:00:04.750635 |     |  10.46 |
| MS230501g | 01:02:36 |  -5:08:34 |      r |      60 |    18 |       1 |     3.2876442592668083 | 1194 |     False | 1194 |  15.6522 |  -5.1429 |  16.99726145404839 |  -3.798944634426875 | 17.002947075495616 |  -6.483938664089822 | 14.301400750591359 |  -6.483938664089821 | 14.307086372038585 |  -3.798944634426875 |          102 |     3.2876442592668083 |    4 |        0.5 |   Target[name=MS230501g, ra[deg]=15.6522, dec[deg]=-5.1429 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (15.6522, -5.1429)> | 4bebc5bbc4274595b9ed5fdec2485341 |  152.8450893142185 |      | 2023-05-01 15:09:37.015539 |     |  11.26 |
| MS230501g | 01:25:58 | -15:25:42 |      r |      60 |    18 |       1 |     2.6366497369560347 |  651 |     False |  651 |  21.4925 | -15.4286 | 22.876257923573494 | -14.081758883782793 | 22.894271372896483 | -16.766702744722476 |  20.09080325396922 | -16.766702744722476 | 20.108816703292216 | -14.081758883782792 |           61 |     2.6366497369560347 |    5 |        0.5 |  Target[name=MS230501g, ra[deg]=21.4925, dec[deg]=-15.4286 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (21.4925, -15.4286)> | 83b1ab366bb34f33ab07a244ef82f02e |  147.3535240528586 |      | 2023-05-01 15:33:21.746616 |     |  11.31 |
| MS230501g | 01:14:07 | -12:51:25 |      r |      60 |    18 |       1 |      2.453926943609328 |  784 |     False |  784 |  18.5294 | -12.8571 |  19.89909793039055 | -11.511072309187258 |  19.91382789023466 | -14.196033912171764 | 17.144995639177136 | -14.196033912171764 | 17.159725599021243 | -11.511072309187258 |           74 |      2.453926943609328 |    6 |        0.5 |  Target[name=MS230501g, ra[deg]=18.5294, dec[deg]=-12.8571 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (18.5294, -12.8571)> | b390de19e90c4b4f947c3de24c96a9c7 |  150.4493815622847 |      | 2023-05-01 15:20:47.148134 |     |  12.59 |
| MS230501g | 01:15:13 | -15:25:42 |      r |      60 |    18 |       1 |     2.4447395900065167 |  650 |     False |  650 |   18.806 | -15.4286 | 20.189690759394377 | -14.081758883782792 | 20.207704208717377 | -16.766702744722476 |  17.40423608979011 | -16.766702744722476 | 17.422249539113107 | -14.081758883782792 |           87 |     2.4447395900065167 |    7 |        0.5 |   Target[name=MS230501g, ra[deg]=18.806, dec[deg]=-15.4286 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (18.806, -15.4286)> | 9286f86ac61e4a6590e4781c9f45af98 |  149.9218163451215 |      | 2023-05-01 15:21:49.906554 |     |  13.58 |
| MS230501g | 01:38:55 | -20:34:17 |      r |      60 |    18 |       1 |      2.250120902581455 |  388 |     False |  388 |  24.7328 | -20.5714 | 26.154222485954932 | -19.223077558193822 |  26.17944432249005 | -21.907973738995327 | 23.286204532471814 | -21.907973738995327 |  23.31142636900693 | -19.223077558193822 |           62 |      2.250120902581455 |    8 |        0.5 |  Target[name=MS230501g, ra[deg]=24.7328, dec[deg]=-20.5714 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (24.7328, -20.5714)> | 73be252f5a4d4985902b7f53b65854f0 |  143.4534406018186 |      | 2023-05-01 15:45:43.098177 |     |  11.08 |
| MS230501g | 13:21:17 |  28:17:08 |      r |      60 |    18 |       1 |     2.1436713816316635 | 3014 |     False | 3014 | 200.3226 |  28.2857 | 201.86650297884594 |  29.619643297737973 |  201.8280543632187 |   26.93485673875863 | 198.81710692710394 |   26.93485673875863 | 198.77865831147673 |  29.619643297737973 |          111 |     2.1436713816316635 |    9 |        0.5 |  Target[name=MS230501g, ra[deg]=200.3226, dec[deg]=28.2857 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (200.3226, 28.2857)> | ab97024fb27b4f4c86692be4ddf00d94 |  35.28951627131724 |      | 2023-05-01 03:30:11.884721 |     |  31.36 |
| MS230501g | 00:51:47 |  -2:34:17 |      r |      60 |    18 |       1 |     1.9950206439079405 | 1331 |     False | 1331 |  12.9496 |  -2.5714 | 14.292080198637548 | -1.2282229971460725 |  14.29490870253897 | -3.9132215105778028 | 11.604371873000625 |  -3.913221510577802 | 11.607200376902052 | -1.2282229971460725 |           84 |     1.9950206439079405 |   10 |        0.5 |   Target[name=MS230501g, ra[deg]=12.9496, dec[deg]=-2.5714 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (12.9496, -2.5714)> | 7b44c7242d04449ea2b13a7f1093188b | 154.86139879110974 |      | 2023-05-01 14:59:02.730063 |     |  12.28 |
| MS230501g | 01:40:27 | -23:08:34 |      r |      60 |    18 |       1 |     1.7443452673743074 |  259 |     False |  259 |  25.1163 | -23.1429 |  26.56174222477017 | -21.793701763873013 | 26.590988205962233 | -24.478567109883254 | 23.641569933572683 | -24.478567109883254 |  23.67081591476474 | -21.793701763873013 |           47 |     1.7443452673743074 |   11 |        0.5 |  Target[name=MS230501g, ra[deg]=25.1163, dec[deg]=-23.1429 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (25.1163, -23.1429)> | ec4eb75f55af4c28a76b7f79c59e3ddb |  142.4909676907776 |      | 2023-05-01 15:46:56.949959 |     |  11.99 |
| MS230501g | 01:27:56 | -20:34:17 |      r |      60 |    18 |       1 |     1.7189316343898207 |  387 |     False |  387 |  21.9847 | -20.5714 |  23.40613088290149 | -19.223077558193822 | 23.431352719436614 |  -21.90797373899533 | 20.538112929418382 |  -21.90797373899533 | 20.563334765953492 | -19.223077558193822 |           66 |     1.7189316343898207 |   12 |        0.5 |  Target[name=MS230501g, ra[deg]=21.9847, dec[deg]=-20.5714 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (21.9847, -20.5714)> | 0550a9951ee0415287dba5a351c70d9f | 145.95786649653988 |      | 2023-05-01 15:35:41.404760 |     |  13.34 |
| MS230501g | 01:51:37 | -23:08:34 |      r |      60 |    18 |       1 |     1.6926603289702606 |  260 |     False |  260 |   27.907 | -23.1429 | 29.352439899188774 | -21.793701763873017 |  29.38168588038084 | -24.478567109883254 | 26.432267607991285 | -24.478567109883254 | 26.461513589183348 | -21.793701763873017 |           48 |     1.6926603289702606 |   13 |        0.5 |   Target[name=MS230501g, ra[deg]=27.907, dec[deg]=-23.1429 |   <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (27.907, -23.1429)> | ccb3935eafef4718bba0eb1a37f86ac6 | 140.00604775636236 |      | 2023-05-01 15:57:22.853062 |     |   9.74 |
| MS230501g | 01:24:42 | -12:51:25 |      r |      60 |    18 |       1 |     1.6136894302378773 |  785 |     False |  785 |  21.1765 | -12.8571 |  22.54615675391996 | -11.511072309187258 |  22.56088671376407 | -14.196033912171762 | 19.792054462706542 | -14.196033912171762 | 19.806784422550653 | -11.511072309187258 |           56 |     1.6136894302378773 |   14 |        0.5 |  Target[name=MS230501g, ra[deg]=21.1765, dec[deg]=-12.8571 |  <FixedTarget "MS230501g" at SkyCoord (ICRS): (ra, dec) in deg (21.1765, -12.8571)> | ada1c1e3e362425ebab793abdc28cc5b | 147.87282766492723 |      | 2023-05-01 15:31:59.222018 |     |  10.33 |
