#	Observing Date = 2023-05-01
#	Observatory = LOAO
#	-18 deg sunset = 20:33
#	-18 deg sunrise = 04:06
#	Moon ra, dec = 11:21:42.39   8:14:24.16
#	Moon phase = 0.81
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |              weight |    note |
| MS230501g | 13:34:21 | 33:56:18 |    18:30 |       23:21 |   04:15 |             40 | 0.19050386719993942 | 1068729 |
| MS230501g | 13:34:25 | 34:41:25 |    18:29 |       23:21 |   04:16 |             41 | 0.23235445075147454 | 1025129 |
| MS230501g | 13:34:35 | 34:46:40 |    18:29 |       23:21 |   04:17 |             41 | 0.23458978733628302 | 1026111 |
| MS230501g | 13:35:13 | 34:40:38 |    18:29 |       23:22 |   04:17 |             41 | 0.44066031755473906 | 1025975 |
| MS230501g | 13:35:57 | 33:25:47 |    18:32 |       23:24 |   04:15 |             40 | 0.17788459035586865 | 1026796 |
| MS230501g | 13:39:48 | 33:41:17 |    18:36 |       23:29 |   04:20 |             41 | 0.19428909239476852 | 1035084 |
| MS230501g | 13:41:19 | 36:56:06 |    18:31 |       23:29 |   04:27 |             43 | 0.21187721485653638 | 1047026 |
| MS230501g | 13:43:14 | 35:05:06 |    18:37 |       23:32 |   04:26 |             42 |   0.225772570648827 | 1034887 |
| MS230501g | 13:48:34 | 37:06:47 |    18:38 |       23:35 |   04:35 |             44 |  0.3510149742162766 | 1028607 |
| MS230501g | 13:57:00 | 43:21:43 |    18:35 |       23:39 |   04:54 |             49 |  0.1803178747050323 | 1032374 |
| MS230501g | 14:00:57 | 42:51:20 |    18:40 |       23:42 |   04:57 |             49 | 0.16168158025414434 | 1051152 |
| MS230501g | 14:08:14 | 44:03:11 |    18:45 |       23:47 |   05:07 |             51 |  0.1476876302950154 | 1060018 |
| MS230501g | 14:24:43 | 47:01:57 |    18:56 |       00:06 |   05:28 |             55 |  0.1432641176978859 | 1048026 |
| MS230501g | 14:30:18 | 48:04:06 |    19:00 |       00:16 |   05:36 |             56 |  0.1809868446551765 | 1038168 |
| MS230501g | 14:30:27 | 49:13:10 |    18:58 |       00:16 |   05:38 |             57 | 0.22918466496285456 | 1062166 |
| MS230501g | 14:32:27 | 49:54:17 |    19:03 |       00:28 |   05:45 |             58 | 0.39228850820864714 |     397 |
| MS230501g | 14:34:24 | 48:02:14 |    19:08 |       00:32 |   05:44 |             57 | 0.18741575868888344 | 1032772 |
| MS230501g | 14:34:39 | 47:58:05 |    19:09 |       00:32 |   05:44 |             57 | 0.16659126533391144 | 1034847 |
| MS230501g | 14:43:24 | 52:36:52 |    19:05 |       00:39 |   05:57 |             60 |  0.2793011651327058 | 1039805 |
| MS230501g | 14:45:45 | 51:34:50 |    19:09 |       00:42 |   05:57 |             60 |  0.3532550564208934 | 1028029 |
