#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
1056,15.652,-7.714,17.003,-6.370,17.011,-9.055,14.293,-9.055,14.302,-6.370,153,5.550,0,0.5,MS230501g,1056,5.550
518,21.654,-18.000,23.055,-16.652,23.077,-19.337,20.232,-19.337,20.253,-16.652,97,4.293,1,0.5,MS230501g,518,4.293
1608,10.360,2.571,11.705,3.913,11.702,1.228,9.017,1.228,9.014,3.913,72,3.683,2,0.5,MS230501g,1608,3.683
134,28.571,-25.714,30.045,-24.364,30.078,-27.049,27.064,-27.049,27.098,-24.364,98,3.459,3,0.5,MS230501g,134,3.459
1194,15.652,-5.143,16.997,-3.799,17.003,-6.484,14.301,-6.484,14.307,-3.799,102,3.288,4,0.5,MS230501g,1194,3.288
651,21.493,-15.429,22.876,-14.082,22.894,-16.767,20.091,-16.767,20.109,-14.082,61,2.637,5,0.5,MS230501g,651,2.637
784,18.529,-12.857,19.899,-11.511,19.914,-14.196,17.145,-14.196,17.160,-11.511,74,2.454,6,0.5,MS230501g,784,2.454
650,18.806,-15.429,20.190,-14.082,20.208,-16.767,17.404,-16.767,17.422,-14.082,87,2.445,7,0.5,MS230501g,650,2.445
388,24.733,-20.571,26.154,-19.223,26.179,-21.908,23.286,-21.908,23.311,-19.223,62,2.250,8,0.5,MS230501g,388,2.250
3014,200.323,28.286,201.867,29.620,201.828,26.935,198.817,26.935,198.779,29.620,111,2.144,9,0.5,MS230501g,3014,2.144
1331,12.950,-2.571,14.292,-1.228,14.295,-3.913,11.604,-3.913,11.607,-1.228,84,1.995,10,0.5,MS230501g,1331,1.995
259,25.116,-23.143,26.562,-21.794,26.591,-24.479,23.642,-24.479,23.671,-21.794,47,1.744,11,0.5,MS230501g,259,1.744
387,21.985,-20.571,23.406,-19.223,23.431,-21.908,20.538,-21.908,20.563,-19.223,66,1.719,12,0.5,MS230501g,387,1.719
260,27.907,-23.143,29.352,-21.794,29.382,-24.479,26.432,-24.479,26.462,-21.794,48,1.693,13,0.5,MS230501g,260,1.693
785,21.176,-12.857,22.546,-11.511,22.561,-14.196,19.792,-14.196,19.807,-11.511,56,1.614,14,0.5,MS230501g,785,1.614
