#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
1790,122.609,5.143,123.959,6.484,123.954,3.799,121.264,3.799,121.258,6.484,99,5.175,0,0.5,MS230429p,1790,5.175
1237,127.826,-5.143,129.171,-3.799,129.177,-6.484,126.475,-6.484,126.481,-3.799,113,3.245,1,0.5,MS230429p,1237,3.245
2468,113.684,18.000,115.107,19.337,115.085,16.652,112.283,16.652,112.262,19.337,71,3.191,2,0.5,MS230429p,2468,3.191
2980,101.613,28.286,103.157,29.620,103.118,26.935,100.107,26.935,100.069,29.620,64,2.462,3,0.5,MS230429p,2980,2.462
1375,126.906,-2.571,128.249,-1.228,128.252,-3.913,125.561,-3.913,125.564,-1.228,112,2.439,4,0.5,MS230429p,1375,2.439
1376,129.496,-2.571,130.839,-1.228,130.842,-3.913,128.151,-3.913,128.154,-1.228,97,2.412,5,0.5,MS230429p,1376,2.412
2152,349.489,10.286,350.859,11.625,350.848,8.940,348.130,8.940,348.119,11.625,157,2.397,6,0.5,MS230429p,2152,2.397
2730,111.628,23.143,113.103,24.479,113.073,21.794,110.182,21.794,110.153,24.479,35,2.131,7,0.5,MS230429p,2730,2.131
2423,351.940,15.429,353.342,16.767,353.324,14.082,350.557,14.082,350.539,16.767,301,1.997,8,0.5,MS230429p,2423,1.997
2014,346.957,7.714,348.316,9.055,348.307,6.370,345.606,6.370,345.597,9.055,162,1.977,9,0.5,MS230429p,2014,1.977
1927,120.000,7.714,121.359,9.055,121.350,6.370,118.650,6.370,118.641,9.055,82,1.771,10,0.5,MS230429p,1927,1.771
2728,106.047,23.143,107.521,24.479,107.492,21.794,104.601,21.794,104.572,24.479,77,1.744,11,0.5,MS230429p,2728,1.744
1514,126.906,0.000,128.249,1.343,128.249,-1.343,125.564,-1.343,125.564,1.343,99,1.689,12,0.5,MS230429p,1514,1.689
2467,110.977,18.000,112.400,19.337,112.378,16.652,109.577,16.652,109.555,19.337,50,1.565,13,0.5,MS230429p,2467,1.565
2015,349.565,7.714,350.924,9.055,350.916,6.370,348.215,6.370,348.206,9.055,154,1.468,14,0.5,MS230429p,2015,1.468
2064,118.248,10.286,119.618,11.625,119.607,8.940,116.890,8.940,116.878,11.625,62,1.450,15,0.9,MS230429p,2064,1.450
2729,108.837,23.143,110.312,24.479,110.283,21.794,107.392,21.794,107.363,24.479,77,1.446,16,0.9,MS230429p,2729,1.446
1791,125.217,5.143,126.568,6.484,126.562,3.799,123.872,3.799,123.867,6.484,102,1.400,17,0.9,MS230429p,1791,1.400
2289,352.059,12.857,353.443,14.196,353.429,11.511,350.689,11.511,350.674,14.196,130,1.105,18,0.9,MS230429p,2289,1.105
2065,120.876,10.286,122.246,11.625,122.235,8.940,119.517,8.940,119.506,11.625,99,0.981,19,0.9,MS230429p,2065,0.981
2855,102.857,25.714,104.364,27.049,104.331,24.364,101.384,24.364,101.350,27.049,57,0.905,20,0.9,MS230429p,2855,0.905
2981,104.516,28.286,106.060,29.620,106.022,26.935,103.011,26.935,102.972,29.620,60,0.905,21,0.9,MS230429p,2981,0.905
1238,130.435,-5.143,131.780,-3.799,131.786,-6.484,129.084,-6.484,129.090,-3.799,60,0.873,22,0.9,MS230429p,1238,0.873
1100,130.435,-7.714,131.785,-6.370,131.794,-9.055,129.076,-9.055,129.084,-6.370,54,0.855,23,0.9,MS230429p,1100,0.855
429,137.405,-20.571,138.826,-19.223,138.851,-21.908,135.958,-21.908,135.983,-19.223,125,0.794,24,0.9,MS230429p,429,0.794
1876,346.957,5.143,348.307,6.484,348.302,3.799,345.611,3.799,345.606,6.484,94,0.791,25,0.9,MS230429p,1876,0.791
905,338.824,-12.857,340.193,-11.511,340.208,-14.196,337.439,-14.196,337.454,-11.511,34,0.772,26,0.9,MS230429p,905,0.772
2946,2.903,28.286,4.447,29.620,4.409,26.935,1.398,26.935,1.359,29.620,123,0.764,27,0.9,MS230429p,2946,0.764
1101,133.043,-7.714,134.394,-6.370,134.403,-9.055,131.684,-9.055,131.693,-6.370,60,0.741,28,0.9,MS230429p,1101,0.741
1652,124.317,2.571,125.662,3.913,125.659,1.228,122.974,1.228,122.971,3.913,95,0.734,29,0.9,MS230429p,1652,0.734
1877,349.565,5.143,350.916,6.484,350.910,3.799,348.220,3.799,348.214,6.484,69,0.667,30,0.9,MS230429p,1877,0.667
1738,347.050,2.571,348.396,3.913,348.393,1.228,345.708,1.228,345.705,3.913,65,0.635,31,0.9,MS230429p,1738,0.635
2153,352.117,10.286,353.487,11.625,353.475,8.940,350.758,8.940,350.747,11.625,68,0.612,32,0.9,MS230429p,2153,0.612
2599,109.924,20.571,111.370,21.908,111.345,19.223,108.502,19.223,108.477,21.908,60,0.612,33,0.9,MS230429p,2599,0.612
964,134.015,-10.286,135.373,-8.940,135.385,-11.625,132.644,-11.625,132.656,-8.940,35,0.606,34,0.9,MS230429p,964,0.606
963,131.387,-10.286,132.746,-8.940,132.757,-11.625,130.017,-11.625,130.028,-8.940,62,0.602,35,0.9,MS230429p,963,0.602
1737,344.460,2.571,345.806,3.913,345.803,1.228,343.118,1.228,343.115,3.913,66,0.592,36,0.9,MS230429p,1737,0.592
2201,119.118,12.857,120.502,14.196,120.487,11.511,117.748,11.511,117.733,14.196,60,0.580,37,0.9,MS230429p,2201,0.580
2199,113.824,12.857,115.208,14.196,115.193,11.511,112.454,11.511,112.439,14.196,61,0.554,38,0.9,MS230429p,2199,0.554
2288,349.412,12.857,350.796,14.196,350.781,11.511,348.042,11.511,348.027,14.196,65,0.513,39,0.9,MS230429p,2288,0.513
1099,127.826,-7.714,129.177,-6.370,129.185,-9.055,126.467,-9.055,126.476,-6.370,50,0.505,40,0.9,MS230429p,1099,0.505
2598,107.176,20.571,108.622,21.908,108.597,19.223,105.754,19.223,105.729,21.908,81,0.477,41,0.9,MS230429p,2598,0.477
2856,105.714,25.714,107.221,27.049,107.188,24.364,104.241,24.364,104.207,27.049,62,0.474,42,0.9,MS230429p,2856,0.474
2857,108.571,25.714,110.078,27.049,110.045,24.364,107.098,24.364,107.064,27.049,50,0.469,43,0.9,MS230429p,2857,0.469
828,135.000,-12.857,136.370,-11.511,136.384,-14.196,133.616,-14.196,133.630,-11.511,56,0.468,44,0.9,MS230429p,828,0.468
1513,124.317,0.000,125.659,1.343,125.659,-1.343,122.974,-1.343,122.974,1.343,80,0.467,45,0.9,MS230429p,1513,0.467
1653,126.906,2.571,128.252,3.913,128.249,1.228,125.564,1.228,125.561,3.913,65,0.453,46,0.9,MS230429p,1653,0.453
173,140.000,-25.714,141.473,-24.364,141.507,-27.049,138.493,-27.049,138.527,-24.364,62,0.450,47,0.9,MS230429p,173,0.450
2151,346.861,10.286,348.232,11.625,348.220,8.940,345.503,8.940,345.491,11.625,31,0.427,48,0.9,MS230429p,2151,0.427
