#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
2174,71.230,-5.745,72.233,-4.744,72.237,-6.744,70.223,-6.744,70.227,-4.744,26,2.291,0,0.5,MS230428l,2174,2.291
3109,65.455,3.830,66.458,4.829,66.456,2.829,64.453,2.829,64.451,4.829,19,1.973,1,0.5,MS230428l,3109,1.973
1619,75.892,-11.489,76.909,-10.488,76.916,-12.488,74.868,-12.488,74.875,-10.488,16,1.892,2,0.5,MS230428l,1619,1.892
1618,73.946,-11.489,74.963,-10.488,74.970,-12.488,72.922,-12.488,72.929,-10.488,36,1.280,3,0.5,MS230428l,1618,1.280
2360,69.305,-3.830,70.306,-2.829,70.308,-4.829,68.301,-4.829,68.304,-2.829,13,0.746,4,0.5,MS230428l,2360,0.746
1435,74.754,-13.404,75.778,-12.402,75.786,-14.402,73.722,-14.402,73.730,-12.402,24,0.709,5,0.9,MS230428l,1435,0.709
2548,70.851,-1.915,71.851,-0.915,71.852,-2.915,69.850,-2.915,69.851,-0.915,29,0.700,6,0.9,MS230428l,2548,0.700
2175,73.155,-5.745,74.158,-4.744,74.162,-6.744,72.148,-6.744,72.152,-4.744,27,0.698,7,0.9,MS230428l,2175,0.698
2734,67.021,0.000,68.021,1.000,68.021,-1.000,66.021,-1.000,66.021,1.000,11,0.589,8,0.9,MS230428l,2734,0.589
2362,73.155,-3.830,74.156,-2.829,74.158,-4.829,72.152,-4.829,72.154,-2.829,37,0.502,9,0.9,MS230428l,2362,0.502
2361,71.230,-3.830,72.231,-2.829,72.233,-4.829,70.227,-4.829,70.229,-2.829,15,0.382,10,0.9,MS230428l,2361,0.382
720,79.773,-21.064,80.837,-20.060,80.852,-22.060,78.694,-22.060,78.708,-20.060,13,0.381,11,0.9,MS230428l,720,0.381
2547,68.936,-1.915,69.936,-0.915,69.937,-2.915,67.935,-2.915,67.936,-0.915,13,0.371,12,0.9,MS230428l,2547,0.371
1074,78.000,-17.234,79.041,-16.231,79.053,-18.231,76.947,-18.231,76.959,-16.231,7,0.328,13,0.9,MS230428l,1074,0.328
2735,68.936,0.000,69.936,1.000,69.936,-1.000,67.936,-1.000,67.936,1.000,18,0.303,14,0.9,MS230428l,2735,0.303
2921,65.106,1.915,66.108,2.915,66.106,0.915,64.106,0.915,64.105,2.915,10,0.301,15,0.9,MS230428l,2921,0.301
3295,63.529,5.745,64.536,6.744,64.533,4.744,62.526,4.744,62.523,6.744,5,0.218,16,0.9,MS230428l,3295,0.218
1073,76.000,-17.234,77.041,-16.231,77.053,-18.231,74.947,-18.231,74.959,-16.231,14,0.205,17,0.9,MS230428l,1073,0.205
1990,75.484,-7.660,76.491,-6.658,76.495,-8.658,74.472,-8.658,74.477,-6.658,12,0.204,18,0.9,MS230428l,1990,0.204
895,76.854,-19.149,77.906,-18.146,77.919,-20.146,75.789,-20.146,75.802,-18.146,9,0.180,19,0.9,MS230428l,895,0.180
1987,69.677,-7.660,70.684,-6.658,70.689,-8.658,68.666,-8.658,68.671,-6.658,10,0.171,20,0.9,MS230428l,1987,0.171
1988,71.613,-7.660,72.620,-6.658,72.624,-8.658,70.602,-8.658,70.606,-6.658,14,0.148,21,0.9,MS230428l,1988,0.148
2922,67.021,1.915,68.022,2.915,68.021,0.915,66.021,0.915,66.020,2.915,9,0.144,22,0.9,MS230428l,2922,0.144
1254,77.143,-15.319,78.175,-14.317,78.185,-16.317,76.101,-16.317,76.111,-14.317,18,0.142,23,0.9,MS230428l,1254,0.142
1804,75.484,-9.574,76.495,-8.573,76.501,-10.573,74.467,-10.573,74.473,-8.573,20,0.141,24,0.9,MS230428l,1804,0.141
2736,70.851,0.000,71.851,1.000,71.851,-1.000,69.851,-1.000,69.851,1.000,8,0.139,25,0.9,MS230428l,2736,0.139
3296,65.455,5.745,66.461,6.744,66.458,4.744,64.451,4.744,64.448,6.744,8,0.136,26,0.95,MS230428l,3296,0.136
1989,73.548,-7.660,74.555,-6.658,74.560,-8.658,72.537,-8.658,72.542,-6.658,17,0.134,27,0.95,MS230428l,1989,0.134
2923,68.936,1.915,69.937,2.915,69.936,0.915,67.936,0.915,67.935,2.915,17,0.128,28,0.95,MS230428l,2923,0.128
547,82.759,-22.979,83.837,-21.975,83.853,-23.975,81.664,-23.975,81.680,-21.975,9,0.121,29,0.95,MS230428l,547,0.121
2173,69.305,-5.745,70.308,-4.744,70.312,-6.744,68.298,-6.744,68.302,-4.744,12,0.111,30,0.95,MS230428l,2173,0.111
374,81.628,-24.894,82.721,-23.890,82.739,-25.890,80.517,-25.890,80.534,-23.890,16,0.078,31,0.95,MS230428l,374,0.078
896,78.876,-19.149,79.929,-18.146,79.941,-20.146,77.811,-20.146,77.824,-18.146,6,0.070,32,0.95,MS230428l,896,0.070
3483,65.806,7.660,66.818,8.658,66.813,6.658,64.800,6.658,64.795,8.658,2,0.068,33,1.0,MS230428l,3483,0.068
39,84.578,-28.723,85.708,-27.719,85.730,-29.719,83.427,-29.719,83.449,-27.719,13,0.061,34,1.0,MS230428l,39,0.061
1253,75.165,-15.319,76.197,-14.317,76.207,-16.317,74.123,-16.317,74.133,-14.317,14,0.059,35,1.0,MS230428l,1253,0.059
1436,76.721,-13.404,77.745,-12.402,77.754,-14.402,75.689,-14.402,75.698,-12.402,11,0.058,36,1.0,MS230428l,1436,0.058
3110,67.380,3.830,68.383,4.829,68.381,2.829,66.379,2.829,66.376,4.829,4,0.055,37,1.0,MS230428l,3110,0.055
3297,67.380,5.745,68.386,6.744,68.383,4.744,66.376,4.744,66.373,6.744,6,0.054,38,1.0,MS230428l,3297,0.054
721,81.818,-21.064,82.883,-20.060,82.897,-22.060,80.739,-22.060,80.754,-20.060,5,0.053,39,1.0,MS230428l,721,0.053
1803,73.548,-9.574,74.560,-8.573,74.566,-10.573,72.531,-10.573,72.537,-8.573,10,0.051,40,1.0,MS230428l,1803,0.051
3853,62.270,11.489,63.294,12.488,63.287,10.488,61.253,10.488,61.246,12.488,3,0.050,41,1.0,MS230428l,3853,0.050
546,80.690,-22.979,81.768,-21.975,81.784,-23.975,79.595,-23.975,79.611,-21.975,10,0.047,42,1.0,MS230428l,546,0.047
897,80.899,-19.149,81.951,-18.146,81.964,-20.146,79.834,-20.146,79.847,-18.146,10,0.041,43,1.0,MS230428l,897,0.041
3108,63.529,3.830,64.533,4.829,64.530,2.829,62.528,2.829,62.526,4.829,7,0.040,44,1.0,MS230428l,3108,0.040
3667,61.935,9.574,62.953,10.573,62.947,8.573,60.924,8.573,60.918,10.573,2,0.033,45,1.0,MS230428l,3667,0.033
4037,60.984,13.404,62.016,14.402,62.007,12.402,59.960,12.402,59.951,14.402,3,0.026,46,1.0,MS230428l,4037,0.026
3481,61.935,7.660,62.947,8.658,62.942,6.658,60.929,6.658,60.924,8.658,2,0.025,47,1.0,MS230428l,3481,0.025
1075,80.000,-17.234,81.041,-16.231,81.053,-18.231,78.947,-18.231,78.959,-16.231,4,0.025,48,1.0,MS230428l,1075,0.025
3852,60.324,11.489,61.348,12.488,61.341,10.488,59.307,10.488,59.300,12.488,1,0.018,49,1.0,MS230428l,3852,0.018
3482,63.871,7.660,64.882,8.658,64.878,6.658,62.864,6.658,62.860,8.658,2,0.015,50,1.0,MS230428l,3482,0.015
4400,58.000,17.234,59.053,18.231,59.041,16.231,56.959,16.231,56.947,18.231,3,0.015,51,1.0,MS230428l,4400,0.015
2546,67.021,-1.915,68.021,-0.915,68.022,-2.915,66.020,-2.915,66.021,-0.915,4,0.014,52,1.0,MS230428l,2546,0.014
4219,59.341,15.319,60.382,16.317,60.373,14.317,58.309,14.317,58.299,16.317,2,0.013,53,1.0,MS230428l,4219,0.013
204,80.947,-26.809,82.057,-25.804,82.077,-27.804,79.816,-27.804,79.836,-25.804,4,0.013,54,1.0,MS230428l,204,0.013
719,77.727,-21.064,78.792,-20.060,78.806,-22.060,76.648,-22.060,76.663,-20.060,3,0.013,55,1.0,MS230428l,719,0.013
3111,69.305,3.830,70.308,4.829,70.306,2.829,68.304,2.829,68.301,4.829,6,0.010,56,1.0,MS230428l,3111,0.010
1255,79.121,-15.319,80.153,-14.317,80.163,-16.317,78.079,-16.317,78.089,-14.317,7,0.009,57,1.0,MS230428l,1255,0.009
1437,78.689,-13.404,79.712,-12.402,79.721,-14.402,77.656,-14.402,77.665,-12.402,3,0.007,58,1.0,MS230428l,1437,0.007
375,83.721,-24.894,84.814,-23.890,84.832,-25.890,82.610,-25.890,82.627,-23.890,8,0.006,59,1.0,MS230428l,375,0.006
1617,72.000,-11.489,73.017,-10.488,73.024,-12.488,70.976,-12.488,70.983,-10.488,5,0.005,60,1.0,MS230428l,1617,0.005
40,86.747,-28.723,87.876,-27.719,87.898,-29.719,85.596,-29.719,85.618,-27.719,4,0.004,61,1.0,MS230428l,40,0.004
1802,71.613,-9.574,72.624,-8.573,72.630,-10.573,70.596,-10.573,70.602,-8.573,5,0.004,62,1.0,MS230428l,1802,0.004
545,78.621,-22.979,79.699,-21.975,79.715,-23.975,77.526,-23.975,77.542,-21.975,2,0.003,63,1.0,MS230428l,545,0.003
205,83.077,-26.809,84.188,-25.804,84.207,-27.804,81.947,-27.804,81.966,-25.804,6,0.003,64,1.0,MS230428l,205,0.003
4218,57.363,15.319,58.404,16.317,58.395,14.317,56.331,14.317,56.321,16.317,1,0.002,65,1.0,MS230428l,4218,0.002
1620,77.838,-11.489,78.855,-10.488,78.862,-12.488,76.814,-12.488,76.821,-10.488,3,0.001,66,1.0,MS230428l,1620,0.001
373,79.535,-24.894,80.628,-23.890,80.646,-25.890,78.423,-25.890,78.441,-23.890,2,0.001,67,1.0,MS230428l,373,0.001
38,82.410,-28.723,83.539,-27.719,83.561,-29.719,81.258,-29.719,81.280,-27.719,1,0.001,68,1.0,MS230428l,38,0.001
206,85.207,-26.809,86.318,-25.804,86.337,-27.804,84.077,-27.804,84.097,-25.804,3,0.001,69,1.0,MS230428l,206,0.001
3294,61.604,5.745,62.611,6.744,62.608,4.744,60.601,4.744,60.597,6.744,1,0.000,70,1.0,MS230428l,3294,0.000
4036,59.016,13.404,60.049,14.402,60.040,12.402,57.993,12.402,57.984,14.402,0,0.000,71,1.0,MS230428l,4036,0.000
376,85.814,-24.894,86.907,-23.890,86.925,-25.890,84.703,-25.890,84.720,-23.890,0,0.000,72,1.0,MS230428l,376,0.000
3668,63.871,9.574,64.888,10.573,64.882,8.573,62.860,8.573,62.854,10.573,0,0.000,73,1.0,MS230428l,3668,0.000
3666,60.000,9.574,61.017,10.573,61.011,8.573,58.989,8.573,58.983,10.573,0,0.000,74,1.0,MS230428l,3666,0.000
722,83.864,-21.064,84.928,-20.060,84.942,-22.060,82.785,-22.060,82.799,-20.060,0,0.000,75,1.0,MS230428l,722,0.000
2733,65.106,0.000,66.106,1.000,66.106,-1.000,64.106,-1.000,64.106,1.000,0,0.000,76,1.0,MS230428l,2733,0.000
898,82.921,-19.149,83.974,-18.146,83.986,-20.146,81.856,-20.146,81.869,-18.146,0,0.000,77,1.0,MS230428l,898,0.000
4399,56.000,17.234,57.053,18.231,57.041,16.231,54.959,16.231,54.947,18.231,0,0.000,78,1.0,MS230428l,4399,0.000
548,84.828,-22.979,85.906,-21.975,85.922,-23.975,83.733,-23.975,83.749,-21.975,0,0.000,79,1.0,MS230428l,548,0.000
