#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
805,74.118,-12.857,75.487,-11.511,75.502,-14.196,72.733,-14.196,72.748,-11.511,36,2.501,0,0.5,MS230428l,805,2.501
1630,67.338,2.571,68.683,3.913,68.681,1.228,65.996,1.228,65.993,3.913,16,1.803,1,0.5,MS230428l,1630,1.803
1216,73.043,-5.143,74.389,-3.799,74.394,-6.484,71.693,-6.484,71.698,-3.799,54,1.702,2,0.5,MS230428l,1216,1.702
1215,70.435,-5.143,71.780,-3.799,71.786,-6.484,69.084,-6.484,69.090,-3.799,28,1.612,3,0.5,MS230428l,1215,1.612
1354,72.518,-2.571,73.860,-1.228,73.863,-3.913,71.173,-3.913,71.176,-1.228,41,0.971,4,0.9,MS230428l,1354,0.971
1353,69.928,-2.571,71.270,-1.228,71.273,-3.913,68.583,-3.913,68.586,-1.228,38,0.888,5,0.9,MS230428l,1353,0.888
1491,67.338,0.000,68.681,1.343,68.681,-1.343,65.996,-1.342,65.996,1.342,32,0.853,6,0.9,MS230428l,1491,0.853
941,73.577,-10.286,74.935,-8.940,74.947,-11.625,72.206,-11.625,72.218,-8.940,29,0.799,7,0.9,MS230428l,941,0.799
1629,64.748,2.571,66.093,3.913,66.091,1.228,63.406,1.228,63.403,3.913,26,0.578,8,0.9,MS230428l,1629,0.578
942,76.204,-10.286,77.563,-8.940,77.575,-11.625,74.834,-11.625,74.846,-8.940,29,0.471,9,0.9,MS230428l,942,0.471
408,79.695,-20.571,81.116,-19.223,81.141,-21.908,78.248,-21.908,78.273,-19.223,21,0.438,10,0.9,MS230428l,408,0.438
539,78.496,-18.000,79.897,-16.652,79.919,-19.337,77.074,-19.337,77.095,-16.652,14,0.421,11,0.9,MS230428l,539,0.421
806,76.765,-12.857,78.134,-11.511,78.149,-14.196,75.380,-14.196,75.395,-11.511,22,0.293,12,0.9,MS230428l,806,0.293
1077,70.435,-7.714,71.785,-6.370,71.794,-9.055,69.076,-9.055,69.084,-6.370,21,0.257,13,0.9,MS230428l,1077,0.257
1492,69.928,0.000,71.271,1.342,71.271,-1.342,68.586,-1.343,68.586,1.343,17,0.235,14,0.9,MS230428l,1492,0.235
1768,65.217,5.143,66.568,6.484,66.562,3.799,63.872,3.799,63.867,6.484,14,0.228,15,0.9,MS230428l,1768,0.228
538,75.789,-18.000,77.190,-16.652,77.212,-19.337,74.367,-19.337,74.389,-16.652,17,0.221,16,0.9,MS230428l,538,0.221
1078,73.043,-7.714,74.394,-6.370,74.403,-9.055,71.684,-9.055,71.693,-6.370,22,0.212,17,0.95,MS230428l,1078,0.212
1079,75.652,-7.714,77.003,-6.370,77.011,-9.055,74.293,-9.055,74.302,-6.370,20,0.206,18,0.95,MS230428l,1079,0.206
1767,62.609,5.143,63.959,6.484,63.954,3.799,61.264,3.799,61.258,6.484,3,0.190,19,0.95,MS230428l,1767,0.190
672,77.910,-15.429,79.294,-14.082,79.312,-16.767,76.509,-16.767,76.527,-14.082,18,0.143,20,0.95,MS230428l,672,0.143
671,75.224,-15.429,76.608,-14.082,76.626,-16.767,73.822,-16.767,73.840,-14.082,18,0.135,21,0.95,MS230428l,671,0.135
279,80.930,-23.143,82.376,-21.794,82.405,-24.479,79.456,-24.479,79.485,-21.794,16,0.132,22,1.0,MS230428l,279,0.132
1214,67.826,-5.143,69.171,-3.799,69.177,-6.484,66.475,-6.484,66.481,-3.799,4,0.086,23,1.0,MS230428l,1214,0.086
1906,65.217,7.714,66.576,9.055,66.568,6.370,63.867,6.370,63.858,9.055,4,0.074,24,1.0,MS230428l,1906,0.074
280,83.721,-23.143,85.166,-21.794,85.196,-24.479,82.246,-24.479,82.275,-21.794,8,0.072,25,1.0,MS230428l,280,0.072
1769,67.826,5.143,69.177,6.484,69.171,3.799,66.481,3.799,66.475,6.484,7,0.068,26,1.0,MS230428l,1769,0.068
29,84.194,-28.286,85.699,-26.935,85.737,-29.620,82.650,-29.620,82.688,-26.935,16,0.062,27,1.0,MS230428l,29,0.062
153,82.857,-25.714,84.331,-24.364,84.364,-27.049,81.350,-27.049,81.384,-24.364,19,0.057,28,1.0,MS230428l,153,0.057
409,82.443,-20.571,83.864,-19.223,83.889,-21.908,80.996,-21.908,81.021,-19.223,4,0.053,29,1.0,MS230428l,409,0.053
1905,62.609,7.714,63.968,9.055,63.959,6.370,61.258,6.370,61.250,9.055,5,0.040,30,1.0,MS230428l,1905,0.040
407,76.947,-20.571,78.368,-19.223,78.393,-21.908,75.500,-21.908,75.525,-19.223,6,0.040,31,1.0,MS230428l,407,0.040
1631,69.928,2.571,71.273,3.913,71.270,1.228,68.586,1.228,68.583,3.913,15,0.039,32,1.0,MS230428l,1631,0.039
540,81.203,-18.000,82.604,-16.652,82.625,-19.337,79.781,-19.337,79.802,-16.652,7,0.034,33,1.0,MS230428l,540,0.034
2042,60.438,10.286,61.808,11.625,61.797,8.940,59.079,8.940,59.068,11.625,1,0.031,34,1.0,MS230428l,2042,0.031
2179,60.882,12.857,62.267,14.196,62.252,11.511,59.513,11.511,59.498,14.196,3,0.026,35,1.0,MS230428l,2179,0.026
2447,56.842,18.000,58.264,19.337,58.243,16.652,55.441,16.652,55.420,19.337,3,0.018,36,1.0,MS230428l,2447,0.018
1352,67.338,-2.571,68.681,-1.228,68.683,-3.913,65.993,-3.913,65.996,-1.228,3,0.018,37,1.0,MS230428l,1352,0.018
2314,59.104,15.429,60.506,16.767,60.488,14.082,57.721,14.082,57.703,16.767,2,0.013,38,1.0,MS230428l,2314,0.013
2043,63.066,10.286,64.436,11.625,64.424,8.940,61.707,8.940,61.695,11.625,2,0.010,39,1.0,MS230428l,2043,0.010
152,80.000,-25.714,81.473,-24.364,81.507,-27.049,78.493,-27.049,78.527,-24.364,4,0.005,40,1.0,MS230428l,152,0.005
30,87.097,-28.286,88.602,-26.935,88.641,-29.620,85.553,-29.620,85.591,-26.935,4,0.004,41,1.0,MS230428l,30,0.004
2313,56.418,15.429,57.820,16.767,57.802,14.082,55.034,14.082,55.016,16.767,2,0.004,42,1.0,MS230428l,2313,0.004
278,78.140,-23.143,79.585,-21.794,79.614,-24.479,76.665,-24.479,76.694,-21.794,1,0.003,43,1.0,MS230428l,278,0.003
2180,63.529,12.857,64.914,14.196,64.899,11.511,62.160,11.511,62.145,14.196,2,0.002,44,1.0,MS230428l,2180,0.002
28,81.290,-28.286,82.796,-26.935,82.834,-29.620,79.746,-29.620,79.785,-26.935,2,0.001,45,1.0,MS230428l,28,0.001
940,70.949,-10.286,72.308,-8.940,72.319,-11.625,69.579,-11.625,69.590,-8.940,2,0.001,46,1.0,MS230428l,940,0.001
673,80.597,-15.429,81.981,-14.082,81.999,-16.767,79.195,-16.767,79.213,-14.082,3,0.001,47,1.0,MS230428l,673,0.001
154,85.714,-25.714,87.188,-24.364,87.221,-27.049,84.207,-27.049,84.241,-24.364,1,0.000,48,1.0,MS230428l,154,0.000
807,79.412,-12.857,80.781,-11.511,80.796,-14.196,78.027,-14.196,78.042,-11.511,0,0.000,49,1.0,MS230428l,807,0.000
1904,60.000,7.714,61.359,9.055,61.350,6.370,58.650,6.370,58.641,9.055,0,0.000,50,1.0,MS230428l,1904,0.000
2044,65.693,10.286,67.064,11.625,67.052,8.940,64.335,8.940,64.323,11.625,0,0.000,51,1.0,MS230428l,2044,0.000
2178,58.235,12.857,59.620,14.196,59.605,11.511,56.866,11.511,56.851,14.196,0,0.000,52,1.0,MS230428l,2178,0.000
