#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
34499,66.608,2.775,67.021,3.187,67.020,2.363,66.196,2.363,66.195,3.187,5,1.683,0,0.5,MS230428l,34499,1.683
25933,74.595,-12.291,75.016,-11.878,75.017,-12.702,74.172,-12.702,74.174,-11.878,8,1.639,1,0.5,MS230428l,25933,1.639
29968,70.885,-5.154,71.298,-4.742,71.299,-5.566,70.471,-5.566,70.472,-4.742,8,0.885,2,0.5,MS230428l,29968,0.885
29518,72.478,-5.947,72.892,-5.535,72.892,-6.359,72.063,-6.359,72.064,-5.535,4,0.554,3,0.5,MS230428l,29518,0.554
26378,75.067,-11.498,75.487,-11.085,75.488,-11.909,74.646,-11.909,74.647,-11.085,9,0.533,4,0.5,MS230428l,26378,0.533
31781,71.366,-1.982,71.778,-1.570,71.778,-2.394,70.953,-2.394,70.953,-1.570,9,0.488,5,0.5,MS230428l,31781,0.488
31327,71.366,-2.775,71.778,-2.363,71.778,-3.187,70.953,-3.187,70.953,-2.363,7,0.446,6,0.5,MS230428l,31327,0.446
33138,67.401,0.396,67.813,0.808,67.813,-0.016,66.989,-0.016,66.989,0.808,5,0.391,7,0.5,MS230428l,33138,0.391
31324,68.987,-2.775,69.399,-2.363,69.399,-3.187,68.574,-3.187,68.574,-2.363,9,0.389,8,0.5,MS230428l,31324,0.389
29517,71.681,-5.947,72.095,-5.535,72.096,-6.359,71.267,-6.359,71.267,-5.535,1,0.378,9,0.5,MS230428l,29517,0.378
29969,71.681,-5.154,72.095,-4.742,72.095,-5.566,71.267,-5.566,71.268,-4.742,7,0.369,10,0.5,MS230428l,29969,0.369
25491,75.576,-13.084,75.998,-12.671,75.999,-13.495,75.152,-13.495,75.153,-12.671,6,0.346,11,0.9,MS230428l,25491,0.346
21156,80.471,-21.013,80.911,-20.601,80.913,-21.425,80.028,-21.425,80.030,-20.601,7,0.294,12,0.9,MS230428l,21156,0.294
30871,69.139,-3.568,69.552,-3.156,69.552,-3.980,68.726,-3.980,68.726,-3.156,2,0.276,13,0.9,MS230428l,30871,0.276
29970,72.478,-5.154,72.891,-4.742,72.892,-5.566,72.064,-5.566,72.064,-4.742,12,0.270,14,0.9,MS230428l,29970,0.270
25932,73.784,-12.291,74.205,-11.878,74.206,-12.702,73.361,-12.702,73.363,-11.878,7,0.261,15,0.9,MS230428l,25932,0.261
20732,80.000,-21.806,80.442,-21.394,80.445,-22.218,79.555,-22.218,79.558,-21.394,2,0.222,16,0.9,MS230428l,20732,0.222
34951,65.166,3.568,65.579,3.980,65.578,3.156,64.753,3.156,64.753,3.980,7,0.203,17,0.9,MS230428l,34951,0.203
33592,67.401,1.189,67.813,1.601,67.813,0.777,66.989,0.777,66.989,1.601,4,0.195,18,0.9,MS230428l,33592,0.195
22867,78.152,-17.841,78.584,-17.429,78.586,-18.253,77.719,-18.253,77.721,-17.429,1,0.180,19,0.9,MS230428l,22867,0.180
36306,62.920,5.947,63.335,6.359,63.334,5.535,62.506,5.535,62.506,6.359,2,0.179,20,0.9,MS230428l,36306,0.179
35854,62.920,5.154,63.334,5.566,63.334,4.742,62.507,4.742,62.506,5.566,2,0.177,21,0.9,MS230428l,35854,0.177
25049,75.747,-13.877,76.170,-13.464,76.172,-14.288,75.321,-14.288,75.323,-13.464,5,0.161,22,0.9,MS230428l,25049,0.161
34497,65.022,2.775,65.435,3.187,65.434,2.363,64.610,2.363,64.609,3.187,6,0.148,23,0.9,MS230428l,34497,0.148
28619,75.033,-7.533,75.448,-7.121,75.449,-7.945,74.617,-7.945,74.618,-7.121,6,0.142,24,0.9,MS230428l,28619,0.142
