#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
152,80.000,-25.714,81.473,-24.364,81.507,-27.049,78.493,-27.049,78.527,-24.364,99,2.815,0,0.5,MS230428k,152,2.815
1353,69.928,-2.571,71.270,-1.228,71.273,-3.913,68.583,-3.913,68.586,-1.228,95,2.016,1,0.5,MS230428k,1353,2.016
278,78.140,-23.143,79.585,-21.794,79.614,-24.479,76.665,-24.479,76.694,-21.794,75,1.573,2,0.5,MS230428k,278,1.573
407,76.947,-20.571,78.368,-19.223,78.393,-21.908,75.500,-21.908,75.525,-19.223,114,1.512,3,0.5,MS230428k,407,1.512
1840,253.043,5.143,254.394,6.484,254.389,3.799,251.698,3.799,251.693,6.484,96,1.103,4,0.5,MS230428k,1840,1.103
28,81.290,-28.286,82.796,-26.935,82.834,-29.620,79.746,-29.620,79.785,-26.935,100,1.090,5,0.5,MS230428k,28,1.090
805,74.118,-12.857,75.487,-11.511,75.502,-14.196,72.733,-14.196,72.748,-11.511,81,0.971,6,0.5,MS230428k,805,0.971
538,75.789,-18.000,77.190,-16.652,77.212,-19.337,74.367,-19.337,74.389,-16.652,103,0.884,7,0.5,MS230428k,538,0.884
671,75.224,-15.429,76.608,-14.082,76.626,-16.767,73.822,-16.767,73.840,-14.082,100,0.877,8,0.5,MS230428k,671,0.877
2253,256.765,12.857,258.149,14.196,258.134,11.511,255.395,11.511,255.380,14.196,141,0.743,9,0.5,MS230428k,2253,0.743
2784,262.326,23.143,263.800,24.479,263.771,21.794,260.880,21.794,260.851,24.479,126,0.657,10,0.5,MS230428k,2784,0.657
2388,257.910,15.429,259.312,16.767,259.294,14.082,256.527,14.082,256.509,16.767,137,0.637,11,0.5,MS230428k,2388,0.637
3037,267.097,28.286,268.641,29.620,268.602,26.935,265.591,26.935,265.553,29.620,108,0.621,12,0.9,MS230428k,3037,0.621
1630,67.338,2.571,68.683,3.913,68.681,1.228,65.996,1.228,65.993,3.913,50,0.613,13,0.9,MS230428k,1630,0.613
1629,64.748,2.571,66.093,3.913,66.091,1.228,63.406,1.228,63.403,3.913,49,0.536,14,0.9,MS230428k,1629,0.536
