#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
944,79.732,-25.636,80.384,-25.043,80.391,-26.226,79.072,-26.226,79.079,-25.043,35,1.677,0,0.5,MS230428k,944,1.677
7599,68.936,-2.727,69.528,-2.136,69.529,-3.319,68.344,-3.319,68.344,-2.136,41,1.294,1,0.5,MS230428k,7599,1.294
22038,295.166,50.727,296.112,51.315,296.089,50.132,294.243,50.132,294.220,51.315,67,0.810,2,0.5,MS230428k,22038,0.810
2460,76.645,-20.182,77.273,-19.589,77.278,-20.772,76.013,-20.772,76.017,-19.589,42,0.798,3,0.5,MS230428k,2460,0.798
10397,252.439,6.000,253.034,6.591,253.033,5.408,251.845,5.408,251.844,6.591,30,0.783,4,0.5,MS230428k,10397,0.783
17260,268.432,30.000,269.119,30.590,269.111,29.407,267.753,29.407,267.745,30.590,24,0.674,5,0.5,MS230428k,17260,0.674
1243,80.133,-24.545,80.780,-23.953,80.786,-25.136,79.480,-25.136,79.486,-23.953,22,0.645,6,0.5,MS230428k,1243,0.645
7928,68.936,-1.636,69.528,-1.045,69.528,-2.228,68.344,-2.228,68.345,-1.045,20,0.546,7,0.5,MS230428k,7928,0.546
649,80.542,-26.727,81.201,-26.134,81.208,-27.317,79.877,-27.317,79.884,-26.134,26,0.533,8,0.5,MS230428k,649,0.533
22447,295.522,52.909,296.517,53.496,296.490,52.314,294.555,52.314,294.528,53.496,48,0.530,9,0.5,MS230428k,22447,0.530
1543,78.416,-23.455,79.058,-22.862,79.064,-24.045,77.768,-24.045,77.774,-22.862,17,0.528,10,0.5,MS230428k,1543,0.528
23210,306.298,57.273,307.410,57.859,307.375,56.677,305.222,56.677,305.187,57.859,12,0.467,11,0.5,MS230428k,23210,0.467
23213,312.265,57.273,313.377,57.859,313.342,56.677,311.189,56.677,311.153,57.859,26,0.463,12,0.5,MS230428k,23213,0.463
67,83.172,-28.909,83.844,-28.316,83.852,-29.499,82.493,-29.499,82.501,-28.316,19,0.453,13,0.5,MS230428k,67,0.453
21605,288.000,48.545,288.904,49.133,288.883,47.951,287.117,47.951,287.096,49.133,12,0.410,14,0.5,MS230428k,21605,0.410
2459,75.484,-20.182,76.112,-19.589,76.116,-20.772,74.851,-20.772,74.856,-19.589,33,0.372,15,0.5,MS230428k,2459,0.372
8751,249.483,0.545,250.075,1.137,250.075,-0.046,248.892,-0.046,248.892,1.137,17,0.361,16,0.5,MS230428k,8751,0.361
15487,262.574,23.455,263.222,24.045,263.216,22.862,261.932,22.862,261.927,24.045,35,0.340,17,0.5,MS230428k,15487,0.340
7600,70.030,-2.727,70.622,-2.136,70.623,-3.319,69.438,-3.319,69.439,-2.136,22,0.338,18,0.5,MS230428k,7600,0.338
19445,275.212,38.727,275.977,39.316,275.964,38.133,274.460,38.133,274.448,39.316,17,0.334,19,0.5,MS230428k,19445,0.334
21822,288.333,49.636,289.258,50.224,289.236,49.041,287.431,49.041,287.409,50.224,14,0.317,20,0.5,MS230428k,21822,0.317
4993,74.675,-11.455,75.277,-10.862,75.280,-12.045,74.070,-12.045,74.073,-10.862,19,0.316,21,0.5,MS230428k,4993,0.316
1847,78.824,-22.364,79.460,-21.771,79.466,-22.954,78.181,-22.954,78.187,-21.771,12,0.313,22,0.5,MS230428k,1847,0.313
7929,70.030,-1.636,70.622,-1.045,70.622,-2.228,69.438,-2.228,69.439,-1.045,19,0.306,23,0.5,MS230428k,7929,0.306
6446,244.404,-7.091,244.999,-6.499,245.000,-7.682,243.807,-7.682,243.808,-6.499,15,0.303,24,0.5,MS230428k,6446,0.303
19185,275.133,37.636,275.886,38.225,275.874,37.043,274.392,37.043,274.380,38.225,13,0.302,25,0.5,MS230428k,19185,0.302
2770,76.154,-19.091,76.778,-18.498,76.782,-19.681,75.526,-19.681,75.530,-18.498,25,0.300,26,0.5,MS230428k,2770,0.300
23730,320.727,60.545,321.952,61.131,321.908,59.949,319.546,59.949,319.502,61.131,15,0.298,27,0.5,MS230428k,23730,0.298
1544,79.604,-23.455,80.246,-22.862,80.252,-24.045,78.956,-24.045,78.962,-22.862,16,0.293,28,0.5,MS230428k,1544,0.293
3081,74.522,-18.000,75.142,-17.408,75.146,-18.591,73.898,-18.591,73.902,-17.408,32,0.291,29,0.5,MS230428k,3081,0.291
945,80.940,-25.636,81.592,-25.043,81.599,-26.226,80.280,-26.226,80.287,-25.043,21,0.290,30,0.5,MS230428k,945,0.290
23897,337.358,61.636,338.628,62.222,338.580,61.039,336.137,61.039,336.089,62.222,3,0.287,31,0.5,MS230428k,23897,0.287
4670,73.789,-12.545,74.393,-11.953,74.396,-13.136,73.181,-13.136,73.184,-11.953,13,0.286,32,0.5,MS230428k,4670,0.286
4671,74.907,-12.545,75.511,-11.953,75.514,-13.136,74.299,-13.136,74.302,-11.953,16,0.285,33,0.5,MS230428k,4671,0.285
16971,266.897,28.909,267.576,29.499,267.568,28.316,266.225,28.316,266.217,29.499,27,0.284,34,0.5,MS230428k,16971,0.284
9569,64.559,3.818,65.152,4.409,65.152,3.226,63.967,3.226,63.966,4.409,15,0.280,35,0.5,MS230428k,9569,0.280
21156,284.870,46.364,285.736,46.952,285.717,45.769,284.022,45.769,284.003,46.952,19,0.277,36,0.5,MS230428k,21156,0.277
10069,252.439,4.909,253.033,5.500,253.032,4.317,251.846,4.317,251.845,5.500,25,0.273,37,0.5,MS230428k,10069,0.273
1846,77.647,-22.364,78.284,-21.771,78.289,-22.954,77.005,-22.954,77.010,-21.771,17,0.272,38,0.5,MS230428k,1846,0.272
22034,288.341,50.727,289.288,51.315,289.264,50.132,287.419,50.132,287.395,51.315,26,0.272,39,0.5,MS230428k,22034,0.272
8750,248.389,0.545,248.981,1.137,248.981,-0.046,247.798,-0.046,247.797,1.137,30,0.268,40,0.5,MS230428k,8750,0.268
3712,74.717,-15.818,75.330,-15.226,75.334,-16.409,74.100,-16.409,74.104,-15.226,24,0.251,41,0.5,MS230428k,3712,0.251
650,81.763,-26.727,82.422,-26.134,82.428,-27.317,81.097,-27.317,81.104,-26.134,18,0.251,42,0.5,MS230428k,650,0.251
17826,268.714,32.182,269.418,32.771,269.409,31.588,268.020,31.588,268.011,32.771,40,0.249,43,0.5,MS230428k,17826,0.249
22448,297.313,52.909,298.308,53.496,298.281,52.314,296.346,52.314,296.319,53.496,29,0.248,44,0.5,MS230428k,22448,0.248
12349,256.025,12.545,256.632,13.136,256.629,11.953,255.420,11.953,255.417,13.136,34,0.246,45,0.5,MS230428k,12349,0.246
2771,77.308,-19.091,77.931,-18.498,77.936,-19.681,76.680,-19.681,76.684,-18.498,16,0.239,46,0.5,MS230428k,2771,0.239
23560,311.294,59.455,312.479,60.041,312.438,58.858,310.150,58.858,310.110,60.041,11,0.239,47,0.5,MS230428k,23560,0.239
22036,291.754,50.727,292.700,51.315,292.676,50.132,290.831,50.132,290.807,51.315,32,0.238,48,0.5,MS230428k,22036,0.238
18920,273.383,36.545,274.125,37.135,274.114,35.952,272.653,35.952,272.642,37.135,21,0.232,49,0.5,MS230428k,18920,0.232
3080,73.376,-18.000,73.996,-17.408,74.000,-18.591,72.752,-18.591,72.756,-17.408,29,0.230,50,0.5,MS230428k,3080,0.230
21383,286.400,47.455,287.285,48.043,287.265,46.860,285.535,46.860,285.515,48.043,19,0.229,51,0.5,MS230428k,21383,0.229
22035,290.047,50.727,290.994,51.315,290.970,50.132,289.125,50.132,289.101,51.315,25,0.229,52,0.5,MS230428k,22035,0.229
3713,75.849,-15.818,76.462,-15.226,76.466,-16.409,75.232,-16.409,75.236,-15.226,20,0.228,53,0.5,MS230428k,3713,0.228
10396,251.341,6.000,251.937,6.591,251.936,5.408,250.747,5.408,250.746,6.591,13,0.222,54,0.5,MS230428k,10396,0.222
1242,78.937,-24.545,79.584,-23.953,79.590,-25.136,78.284,-25.136,78.290,-23.953,17,0.220,55,0.5,MS230428k,1242,0.220
22245,295.340,51.818,296.309,52.406,296.284,51.223,294.395,51.223,294.370,52.406,49,0.211,56,0.5,MS230428k,22245,0.211
6773,243.659,-6.000,244.253,-5.408,244.254,-6.591,243.063,-6.591,243.064,-5.408,14,0.206,57,0.5,MS230428k,6773,0.206
21606,289.636,48.545,290.540,49.133,290.519,47.951,288.753,47.951,288.732,49.133,23,0.205,58,0.5,MS230428k,21606,0.205
8914,67.842,1.636,68.434,2.228,68.434,1.045,67.250,1.045,67.250,2.228,11,0.204,59,0.5,MS230428k,8914,0.204
9241,65.653,2.727,66.246,3.319,66.245,2.136,65.062,2.136,65.061,3.319,12,0.203,60,0.5,MS230428k,9241,0.203
22244,293.592,51.818,294.562,52.406,294.537,51.223,292.648,51.223,292.623,52.406,53,0.202,61,0.5,MS230428k,22244,0.202
4030,74.483,-14.727,75.093,-14.135,75.096,-15.318,73.870,-15.318,73.873,-14.135,26,0.201,62,0.5,MS230428k,4030,0.201
356,81.092,-27.818,81.757,-27.225,81.765,-28.408,80.420,-28.408,80.427,-27.225,31,0.201,63,0.5,MS230428k,356,0.201
11376,252.554,9.273,253.154,9.864,253.152,8.681,251.956,8.681,251.954,9.864,19,0.199,64,0.5,MS230428k,11376,0.199
23026,301.935,56.182,303.015,56.769,302.982,55.586,300.889,55.586,300.856,56.769,13,0.198,65,0.5,MS230428k,23026,0.198
65,80.690,-28.909,81.362,-28.316,81.369,-29.499,80.010,-29.499,80.018,-28.316,25,0.197,66,0.5,MS230428k,65,0.197
3397,76.329,-16.909,76.945,-16.317,76.949,-17.500,75.709,-17.500,75.713,-16.317,19,0.195,67,0.5,MS230428k,3397,0.195
16973,269.379,28.909,270.059,29.499,270.051,28.316,268.707,28.316,268.700,29.499,28,0.193,68,0.5,MS230428k,16973,0.193
13310,258.113,15.818,258.730,16.409,258.726,15.226,257.500,15.226,257.497,16.409,32,0.189,69,0.5,MS230428k,13310,0.189
9243,67.842,2.727,68.434,3.319,68.434,2.136,67.250,2.136,67.249,3.319,15,0.189,70,0.5,MS230428k,9243,0.189
3396,75.190,-16.909,75.806,-16.317,75.810,-17.500,74.570,-17.500,74.574,-16.317,19,0.188,71,0.5,MS230428k,3396,0.188
19954,276.813,40.909,277.602,41.498,277.588,40.315,276.037,40.315,276.023,41.498,28,0.188,72,0.5,MS230428k,19954,0.188
4031,75.611,-14.727,76.221,-14.135,76.225,-15.318,74.998,-15.318,75.001,-14.135,19,0.186,73,0.5,MS230428k,4031,0.186
