name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1152232,89.509,-38.335,153.950,2.2907565917227037e-06,60.0,1.000,0,0.5,MS230428k,1152232,1.000
1153640,80.256,-25.363,201.434,7.311311706435176e-07,100.0,0.532,1,0.5,MS230428k,1153640,0.532
110713,268.174,29.839,122.071,2.182096029771685e-06,20.0,0.318,2,0.5,MS230428k,110713,0.318
1151465,69.282,-2.305,129.930,3.352088370041844e-06,11.0,0.268,3,0.5,MS230428k,1151465,0.268
58428,337.627,61.881,97.755,3.634135152482073e-06,10.0,0.264,4,0.5,MS230428k,58428,0.264
1026352,252.077,6.312,129.296,3.5738500899921855e-06,9.0,0.234,5,0.5,MS230428k,1026352,0.234
1152761,83.598,-30.801,167.899,2.060551101497271e-06,15.0,0.225,6,0.5,MS230428k,1152761,0.225
1027135,252.388,6.016,150.036,2.295644896999509e-06,13.0,0.217,7,0.5,MS230428k,1027135,0.217
1152511,80.078,-25.324,138.008,2.667385589001775e-06,11.0,0.213,8,0.5,MS230428k,1152511,0.213
1154876,113.403,-56.157,155.033,2.527258419965988e-06,11.0,0.202,9,0.5,MS230428k,1154876,0.202
1026634,248.920,0.332,107.143,3.9785108406022705e-06,6.900000095367432,0.200,10,0.5,MS230428k,1026634,0.200
1349673,161.271,-64.069,109.759,2.6643315598953044e-06,10.0,0.194,11,0.5,MS230428k,1349673,0.194
1155741,78.971,-22.740,137.717,2.916779489069066e-06,9.0,0.191,12,0.5,MS230428k,1155741,0.191
1154165,93.433,-42.794,134.400,2.370240588188809e-06,11.0,0.190,13,0.5,MS230428k,1154165,0.190
1154193,79.937,-25.064,158.271,2.409970722170853e-06,10.0,0.175,14,0.5,MS230428k,1154193,0.175
1029741,288.407,49.060,140.301,2.5005486448856965e-06,9.0,0.164,15,0.5,MS230428k,1029741,0.164
1155144,82.818,-29.318,169.234,1.995671909291223e-06,11.0,0.160,16,0.5,MS230428k,1155144,0.160
1025766,296.144,52.862,122.096,2.4278214678729817e-06,9.0,0.159,17,0.5,MS230428k,1025766,0.159
1156853,80.773,-26.824,163.231,2.1622270715630794e-06,10.0,0.157,18,0.5,MS230428k,1156853,0.157
1156088,69.518,-2.049,130.689,3.0207427851543063e-06,7.0,0.154,19,0.5,MS230428k,1156088,0.154
1099,258.396,16.050,146.009,2.9805446736653243e-06,7.0,0.152,20,0.5,MS230428k,1099,0.152
1158594,83.399,-30.349,159.897,2.292708793340052e-06,9.0,0.150,21,0.5,MS230428k,1158594,0.150
1153974,69.297,-1.853,126.360,3.381310967652017e-06,6.0,0.148,22,0.5,MS230428k,1153974,0.148
1155026,100.816,-49.489,170.618,1.9460969025378662e-06,10.0,0.142,23,0.5,MS230428k,1155026,0.142
1159949,80.106,-25.231,159.415,2.3919951635332653e-06,8.0,0.139,24,0.5,MS230428k,1159949,0.139
1152403,132.649,-61.278,99.887,2.5147929920136085e-06,7.5,0.137,25,0.5,MS230428k,1152403,0.137
1332489,73.778,-12.093,110.432,3.09560648718913e-06,6.0,0.135,26,0.5,MS230428k,1332489,0.135
1026801,252.090,6.223,150.450,2.2953900571659616e-06,8.0,0.134,27,0.5,MS230428k,1026801,0.134
1158392,86.946,-35.315,157.204,2.2678044075210084e-06,8.0,0.132,28,0.5,MS230428k,1158392,0.132
1153676,87.733,-34.784,147.795,1.4796435225131685e-06,12.0,0.129,29,0.5,MS230428k,1153676,0.129
1157258,83.562,-30.450,175.808,1.7681747695802912e-06,10.0,0.129,30,0.5,MS230428k,1157258,0.129
1158571,83.621,-30.685,170.487,1.9561885762343097e-06,9.0,0.128,31,0.5,MS230428k,1158571,0.128
1030403,255.843,12.247,134.943,3.4368498691677297e-06,5.0,0.125,32,0.5,MS230428k,1030403,0.125
1156979,78.624,-23.899,156.919,1.9056826459361305e-06,9.0,0.125,33,0.5,MS230428k,1156979,0.125
1024903,268.174,29.839,118.613,2.0709160042864593e-06,8.0,0.121,34,0.5,MS230428k,1024903,0.121
1156059,119.408,-58.991,131.627,2.2823229144535434e-06,7.199999809265137,0.120,35,0.5,MS230428k,1156059,0.120
1157181,80.572,-25.607,135.017,2.7203881507526915e-06,6.0,0.119,36,0.5,MS230428k,1157181,0.119
1161090,96.840,-47.177,182.893,1.3329280359902058e-06,12.0,0.116,37,0.5,MS230428k,1161090,0.116
1152907,73.778,-12.093,112.754,3.19885886040816e-06,5.0,0.116,38,0.5,MS230428k,1152907,0.116
1028262,68.003,1.479,111.965,2.736079581668839e-06,5.800000190734863,0.115,39,0.5,MS230428k,1028262,0.115
1159275,88.926,-38.045,148.193,2.4273205413053464e-06,6.5,0.115,40,0.5,MS230428k,1159275,0.115
1031783,275.207,38.143,134.892,2.2805568287278015e-06,6.900000095367432,0.114,41,0.5,MS230428k,1031783,0.114
