#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
373,79.535,-24.894,80.628,-23.890,80.646,-25.890,78.423,-25.890,78.441,-23.890,64,2.403,0,0.5,MS230428k,373,2.403
2547,68.936,-1.915,69.936,-0.915,69.937,-2.915,67.935,-2.915,67.936,-0.915,62,1.802,1,0.5,MS230428k,2547,1.802
3393,252.193,5.745,253.199,6.744,253.196,4.744,251.189,4.744,251.186,6.744,70,1.129,2,0.5,MS230428k,3393,1.129
895,76.854,-19.149,77.906,-18.146,77.919,-20.146,75.789,-20.146,75.802,-18.146,77,1.127,3,0.5,MS230428k,895,1.127
545,78.621,-22.979,79.699,-21.975,79.715,-23.975,77.526,-23.975,77.542,-21.975,45,1.086,4,0.5,MS230428k,545,1.086
204,80.947,-26.809,82.057,-25.804,82.077,-27.804,79.816,-27.804,79.836,-25.804,63,0.806,5,0.5,MS230428k,204,0.806
38,82.410,-28.723,83.539,-27.719,83.561,-29.719,81.258,-29.719,81.280,-27.719,43,0.615,6,0.5,MS230428k,38,0.615
3109,65.455,3.830,66.458,4.829,66.456,2.829,64.453,2.829,64.451,4.829,27,0.592,7,0.5,MS230428k,3109,0.592
1253,75.165,-15.319,76.197,-14.317,76.207,-16.317,74.123,-16.317,74.133,-14.317,59,0.588,8,0.5,MS230428k,1253,0.588
718,75.682,-21.064,76.746,-20.060,76.761,-22.060,74.603,-22.060,74.617,-20.060,47,0.554,9,0.5,MS230428k,718,0.554
5032,262.759,22.979,263.853,23.975,263.837,21.975,261.680,21.975,261.664,23.975,91,0.523,10,0.5,MS230428k,5032,0.523
5543,266.747,28.723,267.898,29.719,267.876,27.719,265.618,27.719,265.596,29.719,63,0.523,11,0.5,MS230428k,5543,0.523
1073,76.000,-17.234,77.041,-16.231,77.053,-18.231,74.947,-18.231,74.959,-16.231,52,0.497,12,0.5,MS230428k,1073,0.497
1618,73.946,-11.489,74.963,-10.488,74.970,-12.488,72.922,-12.488,72.929,-10.488,42,0.448,13,0.5,MS230428k,1618,0.448
2829,248.936,0.000,249.936,1.000,249.936,-1.000,247.936,-1.000,247.936,1.000,55,0.424,14,0.5,MS230428k,2829,0.424
719,77.727,-21.064,78.792,-20.060,78.806,-22.060,76.648,-22.060,76.663,-20.060,46,0.419,15,0.5,MS230428k,719,0.419
2922,67.021,1.915,68.022,2.915,68.021,0.915,66.021,0.915,66.020,2.915,29,0.412,16,0.5,MS230428k,2922,0.412
5544,268.916,28.723,270.067,29.719,270.045,27.719,267.786,27.719,267.764,29.719,57,0.382,17,0.5,MS230428k,5544,0.382
1072,74.000,-17.234,75.041,-16.231,75.053,-18.231,72.947,-18.231,72.959,-16.231,53,0.379,18,0.5,MS230428k,1072,0.379
5205,263.721,24.894,264.832,25.890,264.814,23.890,262.627,23.890,262.610,25.890,84,0.377,19,0.5,MS230428k,5205,0.377
3952,254.919,11.489,255.943,12.488,255.936,10.488,253.902,10.488,253.895,12.488,64,0.376,20,0.5,MS230428k,3952,0.376
37,80.241,-28.723,81.370,-27.719,81.392,-29.719,79.090,-29.719,79.111,-27.719,50,0.368,21,0.9,MS230428k,37,0.368
894,74.831,-19.149,75.884,-18.146,75.896,-20.146,73.766,-20.146,73.779,-18.146,60,0.363,22,0.9,MS230428k,894,0.363
1434,72.787,-13.404,73.811,-12.402,73.819,-14.402,71.755,-14.402,71.763,-12.402,56,0.354,23,0.9,MS230428k,1434,0.354
4320,259.121,15.319,260.163,16.317,260.153,14.317,258.089,14.317,258.079,16.317,54,0.350,24,0.9,MS230428k,4320,0.350
544,76.552,-22.979,77.630,-21.975,77.646,-23.975,75.457,-23.975,75.474,-21.975,30,0.335,25,0.9,MS230428k,544,0.335
4136,255.738,13.404,256.770,14.402,256.761,12.402,254.714,12.402,254.705,14.402,52,0.330,26,0.9,MS230428k,4136,0.330
1619,75.892,-11.489,76.909,-10.488,76.916,-12.488,74.868,-12.488,74.875,-10.488,22,0.326,27,0.9,MS230428k,1619,0.326
3953,256.865,11.489,257.889,12.488,257.882,10.488,255.848,10.488,255.841,12.488,67,0.321,28,0.9,MS230428k,3953,0.321
1435,74.754,-13.404,75.778,-12.402,75.786,-14.402,73.722,-14.402,73.730,-12.402,41,0.317,29,0.9,MS230428k,1435,0.317
5033,264.828,22.979,265.922,23.975,265.906,21.975,263.749,21.975,263.733,23.975,75,0.312,30,0.9,MS230428k,5033,0.312
4857,261.818,21.064,262.897,22.060,262.883,20.060,260.754,20.060,260.739,22.060,100,0.300,31,0.9,MS230428k,4857,0.300
1252,73.187,-15.319,74.219,-14.317,74.229,-16.317,72.145,-16.317,72.155,-14.317,41,0.288,32,0.9,MS230428k,1252,0.288
39,84.578,-28.723,85.708,-27.719,85.730,-29.719,83.427,-29.719,83.449,-27.719,37,0.284,33,0.9,MS230428k,39,0.284
3767,255.484,9.574,256.501,10.573,256.495,8.573,254.473,8.573,254.467,10.573,71,0.272,34,0.9,MS230428k,3767,0.272
4858,263.864,21.064,264.942,22.060,264.928,20.060,262.799,20.060,262.785,22.060,89,0.271,35,0.9,MS230428k,4858,0.271
2077,243.871,-7.660,244.878,-6.658,244.882,-8.658,242.860,-8.658,242.864,-6.658,19,0.265,36,0.9,MS230428k,2077,0.265
3206,252.193,3.830,253.196,4.829,253.194,2.829,251.191,2.829,251.189,4.829,46,0.265,37,0.9,MS230428k,3206,0.265
2923,68.936,1.915,69.937,2.915,69.936,0.915,67.936,0.915,67.935,2.915,28,0.265,38,0.9,MS230428k,2923,0.265
372,77.442,-24.894,78.535,-23.890,78.553,-25.890,76.330,-25.890,76.348,-23.890,29,0.245,39,0.9,MS230428k,372,0.245
4137,257.705,13.404,258.737,14.402,258.729,12.402,256.681,12.402,256.673,14.402,79,0.240,40,0.9,MS230428k,4137,0.240
2921,65.106,1.915,66.108,2.915,66.106,0.915,64.106,0.915,64.105,2.915,25,0.235,41,0.9,MS230428k,2921,0.235
374,81.628,-24.894,82.721,-23.890,82.739,-25.890,80.517,-25.890,80.534,-23.890,31,0.234,42,0.9,MS230428k,374,0.234
3766,253.548,9.574,254.566,10.573,254.560,8.573,252.537,8.573,252.531,10.573,72,0.234,43,0.9,MS230428k,3766,0.234
1987,69.677,-7.660,70.684,-6.658,70.689,-8.658,68.666,-8.658,68.671,-6.658,46,0.227,44,0.9,MS230428k,1987,0.227
2360,69.305,-3.830,70.306,-2.829,70.308,-4.829,68.301,-4.829,68.304,-2.829,21,0.223,45,0.9,MS230428k,2360,0.223
3018,250.851,1.915,251.852,2.915,251.851,0.915,249.851,0.915,249.850,2.915,27,0.209,46,0.9,MS230428k,3018,0.209
2264,244.492,-5.745,245.495,-4.744,245.499,-6.744,243.485,-6.744,243.489,-4.744,18,0.208,47,0.9,MS230428k,2264,0.208
546,80.690,-22.979,81.768,-21.975,81.784,-23.975,79.595,-23.975,79.611,-21.975,17,0.203,48,0.9,MS230428k,546,0.203
3110,67.380,3.830,68.383,4.829,68.381,2.829,66.379,2.829,66.376,4.829,17,0.194,49,0.9,MS230428k,3110,0.194
4680,260.899,19.149,261.964,20.146,261.951,18.146,259.847,18.146,259.834,20.146,61,0.189,50,0.9,MS230428k,4680,0.189
1802,71.613,-9.574,72.624,-8.573,72.630,-10.573,70.596,-10.573,70.602,-8.573,27,0.187,51,0.9,MS230428k,1802,0.187
3579,251.613,7.660,252.624,8.658,252.620,6.658,250.606,6.658,250.602,8.658,45,0.180,52,0.9,MS230428k,3579,0.180
5206,265.814,24.894,266.925,25.890,266.907,23.890,264.720,23.890,264.703,25.890,100,0.180,53,0.9,MS230428k,5206,0.180
2548,70.851,-1.915,71.851,-0.915,71.852,-2.915,69.850,-2.915,69.851,-0.915,38,0.179,54,0.9,MS230428k,2548,0.179
2174,71.230,-5.745,72.233,-4.744,72.237,-6.744,70.223,-6.744,70.227,-4.744,33,0.175,55,0.9,MS230428k,2174,0.175
3581,255.484,7.660,256.495,8.658,256.491,6.658,254.477,6.658,254.472,8.658,54,0.173,56,0.9,MS230428k,3581,0.173
5376,266.272,26.809,267.403,27.804,267.383,25.804,265.162,25.804,265.142,27.804,74,0.172,57,0.9,MS230428k,5376,0.172
4681,262.921,19.149,263.986,20.146,263.974,18.146,261.869,18.146,261.856,20.146,65,0.166,58,0.9,MS230428k,4681,0.166
2641,248.936,-1.915,249.936,-0.915,249.937,-2.915,247.935,-2.915,247.936,-0.915,27,0.166,59,0.9,MS230428k,2641,0.166
1074,78.000,-17.234,79.041,-16.231,79.053,-18.231,76.947,-18.231,76.959,-16.231,22,0.163,60,0.9,MS230428k,1074,0.163
