name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1032899,57.206,33.448,125.638,9.629115631490548e-05,4.199999809265137,1.000,0,0.5,MS230427o,1032899,1.000
1260811,56.546,33.147,127.358,0.00018151248248912715,2.0,0.898,1,0.5,MS230427o,1260811,0.898
1754,57.191,33.474,133.231,7.841223278467934e-05,4.0,0.775,2,0.5,MS230427o,1754,0.775
99769,57.206,33.448,127.171,9.215876994863376e-05,3.0,0.684,3,0.5,MS230427o,99769,0.684
1070091,57.191,33.474,133.231,7.841223278467934e-05,3.0,0.582,4,0.5,MS230427o,1070091,0.582
72929,55.768,34.870,138.740,0.00023276683152896843,1.0,0.575,5,0.5,MS230427o,72929,0.575
72377,54.101,33.125,149.990,5.269132889700378e-05,4.0,0.521,6,0.5,MS230427o,72377,0.521
72378,54.115,32.462,132.774,6.341728579579144e-05,3.0,0.470,7,0.5,MS230427o,72378,0.470
57128,56.440,34.191,142.866,0.00015972484223854337,1.0,0.395,8,0.5,MS230427o,57128,0.395
72391,54.590,31.892,134.820,7.678971986288042e-05,2.0,0.380,9,0.5,MS230427o,72391,0.380
57151,56.926,33.228,123.464,0.0001396196454339826,1.0,0.345,10,0.5,MS230427o,57151,0.345
72435,56.134,34.876,166.593,4.4975264113987613e-05,3.0,0.333,11,0.9,MS230427o,72435,0.333
57132,56.502,33.872,146.619,0.00012574135402212435,0.8999999761581421,0.280,12,0.9,MS230427o,57132,0.280
57133,56.506,34.101,141.227,0.00015253364342809092,0.699999988079071,0.264,13,0.9,MS230427o,57133,0.264
72429,55.538,35.441,119.220,0.0002542534780751582,0.4000000059604645,0.251,14,0.9,MS230427o,72429,0.251
86477,56.032,30.874,103.270,5.007378658994712e-05,2.0,0.247,15,0.9,MS230427o,86477,0.247
72925,55.162,35.216,135.802,0.00019665687138918596,0.5,0.243,16,0.9,MS230427o,72925,0.243
72434,56.145,35.309,133.055,0.00019923624722602585,0.4000000059604645,0.197,17,0.9,MS230427o,72434,0.197
72385,54.454,33.548,113.385,0.00019879622485248141,0.4000000059604645,0.196,18,0.9,MS230427o,72385,0.196
72411,54.994,34.417,158.309,8.49599603618006e-05,0.8999999761581421,0.189,19,0.9,MS230427o,72411,0.189
72415,55.026,32.700,111.698,0.0002464222281637902,0.30000001192092896,0.183,20,0.9,MS230427o,72415,0.183
1024640,57.003,33.112,52.980,1.7811298626260834e-05,4.0,0.176,21,0.9,MS230427o,1024640,0.176
11554,57.740,34.803,147.906,2.277207755563788e-05,3.0,0.169,22,0.9,MS230427o,11554,0.169
64873,55.722,31.152,92.994,6.160758691578852e-05,1.0,0.152,23,0.9,MS230427o,64873,0.152
72436,56.101,31.871,125.394,0.00011557049119781213,0.5,0.143,24,0.9,MS230427o,72436,0.143
72407,54.839,33.073,159.781,6.375487848222529e-05,0.8999999761581421,0.142,25,0.9,MS230427o,72407,0.142
77922,55.162,36.894,109.773,5.651922787907574e-05,1.0,0.140,26,0.9,MS230427o,77922,0.140
1025863,58.071,36.237,92.472,1.1204631230672929e-05,5.0,0.138,27,0.9,MS230427o,1025863,0.138
77923,55.089,36.713,101.704,5.599520066042194e-05,1.0,0.138,28,0.9,MS230427o,77923,0.138
77943,55.372,36.840,116.997,6.325512813396365e-05,0.800000011920929,0.125,29,0.9,MS230427o,77943,0.125
68260,55.828,36.363,118.468,0.00012128164246040731,0.4000000059604645,0.120,30,0.9,MS230427o,68260,0.120
1357,57.136,35.150,80.202,5.7785060643471266e-05,0.800000011920929,0.114,31,0.9,MS230427o,1357,0.114
77910,54.830,36.456,134.824,5.465289986310702e-05,0.800000011920929,0.108,32,0.9,MS230427o,77910,0.108
1027643,55.385,37.226,95.592,3.199771548550602e-05,1.2999999523162842,0.103,33,0.9,MS230427o,1027643,0.103
57139,56.625,32.661,126.276,0.00013736492001144475,0.30000001192092896,0.102,34,0.9,MS230427o,57139,0.102
86894,58.260,35.589,89.052,1.3606185698324061e-05,3.0,0.101,35,0.9,MS230427o,86894,0.101
57177,57.800,35.064,117.414,4.040343063881742e-05,1.0,0.100,36,0.9,MS230427o,57177,0.100
79809,56.189,30.358,121.299,1.9770008137594686e-05,2.0,0.098,37,0.9,MS230427o,79809,0.098
72381,54.130,31.811,161.932,1.3114847849469014e-05,3.0,0.097,38,0.9,MS230427o,72381,0.097
77882,54.055,35.968,113.367,3.813293943715037e-05,1.0,0.094,39,0.9,MS230427o,77882,0.094
72408,54.802,33.082,174.681,1.903680216346327e-05,2.0,0.094,40,0.9,MS230427o,72408,0.094
72399,54.529,34.109,182.301,9.436499518994806e-06,4.0,0.093,41,0.9,MS230427o,72399,0.093
72409,54.803,35.792,107.189,0.00012501481941199722,0.30000001192092896,0.093,42,0.9,MS230427o,72409,0.093
77883,54.044,36.123,108.992,3.662458586282037e-05,1.0,0.090,43,0.9,MS230427o,77883,0.090
68245,54.665,36.149,146.908,4.5026658635052366e-05,0.800000011920929,0.089,44,0.9,MS230427o,68245,0.089
50756,53.799,31.331,125.237,1.7930065219172683e-05,2.0,0.088,45,0.9,MS230427o,50756,0.088
77911,54.855,36.084,87.483,6.0289677276369636e-05,0.5,0.074,46,0.9,MS230427o,77911,0.074
77927,55.137,36.591,123.056,7.461663729948112e-05,0.4000000059604645,0.074,47,0.9,MS230427o,77927,0.074
68244,54.540,36.257,166.769,1.4659687664540995e-05,2.0,0.072,48,0.9,MS230427o,68244,0.072
