   6.16  1.07030E+43
   6.39  1.13514E+43
   6.63  1.18018E+43
   6.88  1.23879E+43
   7.14  1.28905E+43
   7.41  1.33917E+43
   7.69  1.40062E+43
   7.98  1.45372E+43
   8.28  1.50439E+43
   8.59  1.56475E+43
   8.91  1.61412E+43
   9.24  1.65699E+43
   9.59  1.69277E+43
   9.95  1.72611E+43
  10.33  1.75745E+43
  10.71  1.79660E+43
  11.12  1.81115E+43
  11.53  1.83981E+43
  11.97  1.85496E+43
  12.42  1.86703E+43
  12.88  1.86265E+43
  13.37  1.86757E+43
  13.87  1.87028E+43
  14.39  1.86514E+43
  14.93  1.84843E+43
  15.49  1.82574E+43
  16.07  1.80347E+43
  16.68  1.77084E+43
  17.30  1.71827E+43
  17.95  1.68224E+43
  18.63  1.64769E+43
  19.33  1.61705E+43
  20.06  1.55839E+43
  20.81  1.50429E+43
  21.59  1.44598E+43
  22.40  1.38805E+43
  23.24  1.32290E+43
  24.12  1.26201E+43
  25.02  1.19789E+43
  25.96  1.14603E+43
  26.94  1.10079E+43
  27.95  1.05790E+43
  29.00  1.02437E+43
  30.09  9.86500E+42
  31.22  9.57717E+42
  32.40  9.20164E+42
  33.61  8.74153E+42
  34.88  8.23470E+42
  36.19  7.68414E+42
  37.55  7.00273E+42
  38.96  6.27958E+42
  40.42  5.53312E+42
  41.94  4.77393E+42
  43.52  4.09091E+42
  45.15  3.51267E+42
  46.85  3.06048E+42
  48.61  2.78482E+42
  50.43  2.50051E+42
  52.33  2.31900E+42
  54.30  2.14463E+42
  56.34  1.97477E+42
  58.45  1.81864E+42
  60.65  1.69851E+42
  62.93  1.58619E+42
  65.29  1.47060E+42
  67.75  1.36670E+42
  70.29  1.23483E+42
  72.93  1.14638E+42
  75.67  1.05437E+42
  78.52  9.62277E+41
  81.47  8.71153E+41
