#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
601,194.483,-22.979,195.561,-21.975,195.577,-23.975,193.388,-23.975,193.405,-21.975,41,1.459,0,0.5,MS230428s,601,1.459
776,194.318,-21.064,195.383,-20.060,195.397,-22.060,193.239,-22.060,193.254,-20.060,28,1.403,1,0.5,MS230428s,776,1.403
4920,31.034,22.979,32.129,23.975,32.113,21.975,29.956,21.975,29.940,23.975,15,1.124,2,0.5,MS230428s,4920,1.124
5265,29.822,26.809,30.953,27.804,30.933,25.804,28.712,25.804,28.692,27.804,20,1.050,3,0.5,MS230428s,5265,1.050
5093,29.302,24.894,30.414,25.890,30.396,23.890,28.209,23.890,28.191,25.890,18,1.017,4,0.5,MS230428s,5093,1.017
4919,28.966,22.979,30.060,23.975,30.044,21.975,27.887,21.975,27.871,23.975,16,0.829,5,0.5,MS230428s,4919,0.829
5266,31.953,26.809,33.083,27.804,33.063,25.804,30.842,25.804,30.822,27.804,28,0.717,6,0.5,MS230428s,5266,0.717
4743,28.636,21.064,29.715,22.060,29.701,20.060,27.572,20.060,27.558,22.060,17,0.651,7,0.5,MS230428s,4743,0.651
602,196.552,-22.979,197.630,-21.975,197.646,-23.975,195.457,-23.975,195.474,-21.975,39,0.595,8,0.5,MS230428s,602,0.595
3085,19.251,3.830,20.255,4.829,20.252,2.829,18.250,2.829,18.248,4.829,21,0.577,9,0.5,MS230428s,3085,0.577
5435,32.530,28.723,33.681,29.719,33.660,27.719,31.401,27.719,31.379,29.719,27,0.514,10,0.5,MS230428s,5435,0.514
2708,17.234,0.000,18.234,1.000,18.234,-1.000,16.234,-1.000,16.234,1.000,51,0.511,11,0.9,MS230428s,2708,0.511
3272,19.251,5.745,20.258,6.744,20.255,4.744,18.248,4.744,18.245,6.744,18,0.483,12,0.9,MS230428s,3272,0.483
92,199.518,-28.723,200.648,-27.719,200.669,-29.719,198.367,-29.719,198.389,-27.719,18,0.411,13,0.9,MS230428s,92,0.411
4384,26.000,17.234,27.053,18.231,27.041,16.231,24.959,16.231,24.947,18.231,15,0.377,14,0.9,MS230428s,4384,0.377
93,201.687,-28.723,202.816,-27.719,202.838,-29.719,200.535,-29.719,200.557,-27.719,29,0.370,15,0.9,MS230428s,93,0.370
2047,185.806,-7.660,186.813,-6.658,186.818,-8.658,184.795,-8.658,184.800,-6.658,9,0.350,16,0.9,MS230428s,2047,0.350
2709,19.149,0.000,20.149,1.000,20.149,-1.000,18.149,-1.000,18.149,1.000,19,0.343,17,0.9,MS230428s,2709,0.343
5436,34.699,28.723,35.850,29.719,35.828,27.719,33.569,27.719,33.548,29.719,29,0.341,18,0.9,MS230428s,5436,0.341
2145,15.401,-5.745,16.404,-4.744,16.408,-6.744,14.394,-6.744,14.398,-4.744,20,0.340,19,0.9,MS230428s,2145,0.340
1313,193.846,-15.319,194.878,-14.317,194.888,-16.317,192.804,-16.317,192.814,-14.317,42,0.310,20,0.9,MS230428s,1313,0.310
429,196.744,-24.894,197.838,-23.890,197.856,-25.890,195.633,-25.890,195.651,-23.890,27,0.307,21,0.9,MS230428s,429,0.307
4018,23.607,13.404,24.639,14.402,24.630,12.402,22.583,12.402,22.574,14.402,21,0.271,22,0.9,MS230428s,4018,0.271
2896,17.234,1.915,18.235,2.915,18.234,0.915,16.234,0.915,16.233,2.915,17,0.254,23,0.9,MS230428s,2896,0.254
1495,192.787,-13.404,193.811,-12.402,193.819,-14.402,191.755,-14.402,191.763,-12.402,37,0.241,24,0.9,MS230428s,1495,0.241
2332,15.401,-3.830,16.402,-2.829,16.404,-4.829,14.398,-4.829,14.400,-2.829,10,0.233,25,0.9,MS230428s,2332,0.233
2048,187.742,-7.660,188.749,-6.658,188.753,-8.658,186.731,-8.658,186.735,-6.658,13,0.224,26,0.9,MS230428s,2048,0.224
4565,28.315,19.149,29.380,20.146,29.367,18.146,27.262,18.146,27.250,20.146,12,0.222,27,0.9,MS230428s,4565,0.222
4202,25.714,15.319,26.756,16.317,26.746,14.317,24.682,14.317,24.672,16.317,18,0.217,28,0.9,MS230428s,4202,0.217
4564,26.292,19.149,27.357,20.146,27.344,18.146,25.240,18.146,25.227,20.146,6,0.213,29,0.9,MS230428s,4564,0.213
1132,194.000,-17.234,195.041,-16.231,195.053,-18.231,192.947,-18.231,192.959,-16.231,21,0.200,30,0.9,MS230428s,1132,0.200
5434,30.361,28.723,31.513,29.719,31.491,27.719,29.232,27.719,29.210,29.719,17,0.195,31,0.9,MS230428s,5434,0.195
2707,15.319,0.000,16.319,1.000,16.319,-1.000,14.319,-1.000,14.319,1.000,35,0.192,32,0.9,MS230428s,2707,0.192
2519,15.319,-1.915,16.319,-0.915,16.320,-2.915,14.318,-2.915,14.319,-0.915,15,0.190,33,0.9,MS230428s,2519,0.190
5094,31.395,24.894,32.507,25.890,32.489,23.890,30.302,23.890,30.284,25.890,18,0.184,34,0.9,MS230428s,5094,0.184
