name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1025327,46.480,41.592,105.641,2.0758421704415674e-05,9.0,1.000,0,0.5,MS230428s,1025327,1.000
1025258,47.326,42.972,97.955,2.0232118437310868e-05,9.0,0.975,1,0.5,MS230428s,1025258,0.975
1024837,46.135,42.339,95.486,1.7769211575687853e-05,9.0,0.856,2,0.5,MS230428s,1024837,0.856
1026476,43.453,39.578,98.794,2.312541452588386e-05,6.199999809265137,0.767,3,0.5,MS230428s,1026476,0.767
1024963,46.887,42.388,79.436,1.6719676095536737e-05,8.0,0.716,4,0.5,MS230428s,1024963,0.716
1028054,47.598,42.417,97.457,2.1109802878630452e-05,6.0,0.678,5,0.5,MS230428s,1028054,0.678
1025433,48.535,42.749,87.111,1.7003762522015872e-05,7.400000095367432,0.674,6,0.5,MS230428s,1025433,0.674
86843,47.326,42.971,94.959,2.0089555024320303e-05,6.0,0.645,7,0.5,MS230428s,86843,0.645
464,37.060,31.312,79.351,7.612423437438064e-06,13.0,0.530,8,0.5,MS230428s,464,0.530
1028948,47.212,41.812,101.677,1.9383348322580686e-05,4.699999809265137,0.488,9,0.5,MS230428s,1028948,0.488
12729,46.527,42.366,124.384,1.1913201881420848e-05,7.0,0.446,10,0.5,MS230428s,12729,0.446
1151567,194.939,-22.175,103.818,8.292477066914586e-06,10.0,0.444,11,0.5,MS230428s,1151567,0.444
1025208,36.532,31.912,90.842,1.9900811811041705e-05,4.0,0.426,12,0.5,MS230428s,1025208,0.426
1028134,46.950,41.375,107.677,1.5909005706112235e-05,5.0,0.426,13,0.5,MS230428s,1028134,0.426
1151125,214.544,-48.010,71.696,8.512337586979795e-06,9.0,0.410,14,0.5,MS230428s,1151125,0.410
1026437,35.246,32.840,91.491,1.1881912026363431e-05,6.199999809265137,0.394,15,0.5,MS230428s,1026437,0.394
1152406,194.252,-20.481,103.423,8.054349854520176e-06,9.0,0.388,16,0.5,MS230428s,1152406,0.388
1030223,46.788,41.750,98.258,2.1125470008301584e-05,3.4000000953674316,0.384,17,0.5,MS230428s,1030223,0.384
1026855,49.468,43.304,103.335,1.7155266207849995e-05,4.0,0.367,18,0.5,MS230428s,1026855,0.367
1032655,47.780,42.684,113.977,1.7663358945530176e-05,3.799999952316284,0.359,19,0.5,MS230428s,1032655,0.359
549,48.825,42.696,80.693,1.3856477098129154e-05,4.800000190734863,0.356,20,0.5,MS230428s,549,0.356
1032100,44.884,41.376,101.309,1.844272409598824e-05,3.5999999046325684,0.355,21,0.5,MS230428s,1032100,0.355
1026183,48.756,42.036,111.427,8.063702265644476e-06,8.0,0.345,22,0.5,MS230428s,1026183,0.345
1026249,46.636,41.485,79.658,1.6330543764703333e-05,3.799999952316284,0.332,23,0.5,MS230428s,1026249,0.332
1327200,237.073,-61.722,103.996,7.597745652014642e-06,8.0,0.325,24,0.5,MS230428s,1327200,0.325
966,48.120,42.702,90.852,2.0025508553580915e-05,3.0,0.322,25,0.5,MS230428s,966,0.322
1330202,214.543,-48.010,71.529,8.512337586979795e-06,7.0,0.319,26,0.5,MS230428s,1330202,0.319
1029793,46.155,42.363,97.856,1.7842547543317293e-05,3.299999952316284,0.315,27,0.5,MS230428s,1029793,0.315
1025668,45.528,41.594,140.318,5.861891384167553e-06,10.0,0.314,28,0.5,MS230428s,1025668,0.314
1026160,51.772,46.967,96.286,9.341891751299225e-06,6.199999809265137,0.310,29,0.5,MS230428s,1026160,0.310
86852,49.565,41.858,91.674,3.595304599821516e-06,16.0,0.308,30,0.5,MS230428s,86852,0.308
1027207,50.848,44.575,90.234,1.8735207665702447e-05,3.0,0.301,31,0.5,MS230428s,1027207,0.301
1025279,29.700,24.893,85.712,1.2389902832444135e-05,4.300000190734863,0.285,32,0.5,MS230428s,1025279,0.285
1025505,42.749,37.467,75.702,9.839713018760374e-06,5.400000095367432,0.284,33,0.5,MS230428s,1025505,0.284
1151943,205.888,-38.176,142.727,3.2820954709929494e-06,16.0,0.281,34,0.5,MS230428s,1151943,0.281
1037694,44.972,41.545,99.434,1.826388860962837e-05,2.799999952316284,0.274,35,0.5,MS230428s,1037694,0.274
1153488,207.655,-38.442,110.294,1.277203642995445e-05,4.0,0.273,36,0.5,MS230428s,1153488,0.273
1024924,37.365,31.641,85.731,8.326025034870378e-06,6.0,0.267,37,0.5,MS230428s,1024924,0.267
1025554,56.058,46.109,92.639,7.841772466083022e-06,6.300000190734863,0.264,38,0.5,MS230428s,1025554,0.264
24335,38.772,34.542,119.974,1.6458080524357558e-05,3.0,0.264,39,0.5,MS230428s,24335,0.264
1031824,47.638,42.001,99.274,1.8904589991241443e-05,2.5999999046325684,0.263,40,0.5,MS230428s,1031824,0.263
1720,47.465,41.554,101.162,1.4705931419335948e-05,3.299999952316284,0.260,41,0.5,MS230428s,1720,0.260
1030263,39.076,35.968,142.890,5.386719049884661e-06,9.0,0.259,42,0.5,MS230428s,1030263,0.259
1036878,45.584,41.985,109.159,1.6308541905656572e-05,2.9000000953674316,0.253,43,0.5,MS230428s,1036878,0.253
1031122,47.018,42.980,87.064,1.6877667188565742e-05,2.799999952316284,0.253,44,0.5,MS230428s,1031122,0.253
1020,47.466,42.254,76.925,1.518677129711615e-05,3.0999999046325684,0.252,45,0.5,MS230428s,1020,0.252
1024754,19.792,3.301,92.681,5.680427089014814e-06,8.0,0.243,46,0.5,MS230428s,1024754,0.243
670,30.964,25.925,80.085,1.4925798709009977e-05,3.0,0.240,47,0.5,MS230428s,670,0.240
1025572,29.977,23.644,82.239,1.4727386040179275e-05,3.0,0.236,48,0.5,MS230428s,1025572,0.236
86885,56.432,46.673,89.772,8.815949832236066e-06,5.0,0.236,49,0.5,MS230428s,86885,0.236
1026998,47.535,42.830,138.468,6.2878682028165195e-06,7.0,0.236,50,0.5,MS230428s,1026998,0.236
1026983,48.633,42.771,138.650,5.462940504064924e-06,8.0,0.234,51,0.5,MS230428s,1026983,0.234
1152946,194.259,-20.505,100.949,8.553834004275337e-06,5.0,0.229,52,0.5,MS230428s,1152946,0.229
1026276,35.385,32.544,90.308,1.4100544120736266e-05,3.0,0.226,53,0.5,MS230428s,1026276,0.226
1031954,34.171,29.967,136.150,7.162547092744214e-06,5.900000095367432,0.226,54,0.5,MS230428s,1031954,0.226
1025310,47.806,41.364,80.163,7.008508375528533e-06,6.0,0.225,55,0.5,MS230428s,1025310,0.225
1031994,41.988,37.570,140.194,6.241106333107881e-06,6.699999809265137,0.224,56,0.5,MS230428s,1031994,0.224
1038276,46.919,42.758,96.778,1.8787135059744067e-05,2.200000047683716,0.221,57,0.5,MS230428s,1038276,0.221
1025491,19.015,4.294,92.291,6.887138912489983e-06,6.0,0.221,58,0.5,MS230428s,1025491,0.221
1025439,29.625,25.360,82.809,1.0320281624401579e-05,4.0,0.221,59,0.5,MS230428s,1025439,0.221
1025968,30.378,26.481,86.246,9.581220187148821e-06,4.300000190734863,0.221,60,0.5,MS230428s,1025968,0.221
103317,48.633,42.771,139.430,5.141315246496507e-06,8.0,0.220,61,0.5,MS230428s,103317,0.220
110504,47.169,42.872,140.048,5.140749706112227e-06,8.0,0.220,62,0.5,MS230428s,110504,0.220
1157745,204.077,-33.226,109.822,9.408770496641358e-06,4.300000190734863,0.217,63,0.5,MS230428s,1157745,0.217
1027510,47.489,42.117,141.202,5.021927673509681e-06,8.0,0.215,64,0.5,MS230428s,1027510,0.215
1031317,40.349,36.964,141.347,6.23642803655891e-06,6.400000095367432,0.214,65,0.5,MS230428s,1031317,0.214
1029974,30.002,23.604,82.039,1.4727386040179275e-05,2.700000047683716,0.213,66,0.5,MS230428s,1029974,0.213
1029707,44.745,41.289,78.733,1.4565643850623929e-05,2.700000047683716,0.210,67,0.5,MS230428s,1029707,0.210
1032185,47.621,42.314,129.936,9.784527391370514e-06,4.0,0.209,68,0.5,MS230428s,1032185,0.209
1029077,43.699,41.314,102.527,9.062125688880264e-06,4.300000190734863,0.209,69,0.5,MS230428s,1029077,0.209
1039940,46.686,42.833,94.970,1.7568590378696422e-05,2.200000047683716,0.207,70,0.5,MS230428s,1039940,0.207
15164,42.485,39.168,125.343,1.2830755761678985e-05,3.0,0.206,71,0.5,MS230428s,15164,0.206
1029404,47.118,42.880,138.673,5.802983979365481e-06,6.599999904632568,0.205,72,0.5,MS230428s,1029404,0.205
1031012,45.165,40.879,94.277,2.240305055723013e-05,1.7000000476837158,0.204,73,0.5,MS230428s,1031012,0.204
1028108,44.030,41.631,102.913,8.532312949025576e-06,4.400000095367432,0.201,74,0.5,MS230428s,1028108,0.201
1026696,46.717,42.523,86.743,1.8676143199009483e-05,2.0,0.200,75,0.5,MS230428s,1026696,0.200
1030236,37.038,32.359,92.081,1.859649824144512e-05,2.0,0.199,76,0.5,MS230428s,1030236,0.199
86720,30.378,26.481,84.776,9.267875667761519e-06,4.0,0.198,77,0.5,MS230428s,86720,0.198
1025370,56.432,46.673,94.931,9.229522223340532e-06,4.0,0.198,78,0.5,MS230428s,1025370,0.198
1025315,18.990,5.179,90.008,5.7633165628346935e-06,6.400000095367432,0.197,79,0.5,MS230428s,1025315,0.197
1032184,43.700,41.410,99.258,9.150431511696535e-06,4.0,0.196,80,0.5,MS230428s,1032184,0.196
1154523,194.235,-20.472,102.386,8.232680553206071e-06,4.400000095367432,0.194,81,0.5,MS230428s,1154523,0.194
1153449,214.336,-45.200,102.084,9.021118529540331e-06,4.0,0.193,82,0.5,MS230428s,1153449,0.193
1036055,44.630,40.861,138.815,6.616918594263088e-06,5.400000095367432,0.191,83,0.5,MS230428s,1036055,0.191
1034072,47.023,42.130,77.726,1.617835342164292e-05,2.200000047683716,0.191,84,0.5,MS230428s,1034072,0.191
1157311,202.931,-33.380,114.171,1.1858438288729368e-05,3.0,0.190,85,0.5,MS230428s,1157311,0.190
1034853,47.455,42.855,137.479,6.601482304047868e-06,5.300000190734863,0.187,86,0.5,MS230428s,1034853,0.187
1041740,38.684,34.498,117.951,1.741190691293327e-05,2.0,0.186,87,0.5,MS230428s,1041740,0.186
1026233,39.417,34.432,78.839,1.1549200516420812e-05,3.0,0.185,88,0.5,MS230428s,1026233,0.185
77228,47.968,42.172,106.186,1.7316398197169297e-05,2.0,0.185,89,0.5,MS230428s,77228,0.185
1033790,30.019,23.764,83.635,1.5024535287194899e-05,2.299999952316284,0.185,90,0.5,MS230428s,1033790,0.185
1155560,218.730,-50.721,78.350,1.2175756083516348e-05,2.799999952316284,0.182,91,0.5,MS230428s,1155560,0.182
1150920,213.978,-48.115,64.075,3.7866986292316695e-06,9.0,0.182,92,0.5,MS230428s,1150920,0.182
1033390,40.628,37.277,141.595,6.191737994627925e-06,5.5,0.182,93,0.5,MS230428s,1033390,0.182
1157176,204.863,-34.186,117.167,8.47390359093769e-06,4.0,0.181,94,0.5,MS230428s,1157176,0.181
76509,46.525,41.139,106.212,1.6840359955188718e-05,2.0,0.180,95,0.5,MS230428s,76509,0.180
86146,45.584,41.985,107.480,1.680460504977697e-05,2.0,0.180,96,0.5,MS230428s,86146,0.180
1032692,42.563,39.180,142.622,5.474824996423982e-06,6.099999904632568,0.179,97,0.5,MS230428s,1032692,0.179
1025330,37.640,32.176,74.845,8.336518591853962e-06,4.0,0.178,98,0.5,MS230428s,1025330,0.178
1155629,213.400,-43.517,105.092,5.9122308670571995e-06,5.599999904632568,0.177,99,0.5,MS230428s,1155629,0.177
1033168,47.440,41.261,106.423,1.1007728274978326e-05,3.0,0.177,100,0.5,MS230428s,1033168,0.177
1035015,47.839,42.233,93.433,1.9286219420521308e-05,1.7000000476837158,0.175,101,0.5,MS230428s,1035015,0.175
1161914,206.760,-39.849,107.158,1.1226749273444019e-05,2.9000000953674316,0.174,102,0.5,MS230428s,1161914,0.174
1026044,49.680,42.301,100.271,8.07353326291421e-06,4.0,0.173,103,0.5,MS230428s,1026044,0.173
1325181,236.361,-60.992,79.839,7.98363627010001e-06,4.0,0.171,104,0.5,MS230428s,1325181,0.171
1028235,45.684,41.625,73.798,1.3731589197788157e-05,2.299999952316284,0.169,105,0.5,MS230428s,1028235,0.169
1693,51.206,45.276,82.163,1.635641622121248e-05,1.899999976158142,0.166,106,0.5,MS230428s,1693,0.166
1031488,43.673,39.376,85.399,2.052931967296567e-05,1.5,0.165,107,0.5,MS230428s,1031488,0.165
1026228,49.004,42.074,82.989,7.6070811260892365e-06,4.0,0.163,108,0.5,MS230428s,1026228,0.163
1026428,30.079,24.474,82.495,1.5202550551054615e-05,2.0,0.163,109,0.5,MS230428s,1026428,0.163
1153037,213.940,-47.641,81.220,1.0098390532809491e-05,3.0,0.162,110,0.5,MS230428s,1153037,0.162
1151142,201.209,-30.308,59.676,5.117122040521569e-06,5.900000095367432,0.162,111,0.5,MS230428s,1151142,0.162
1152331,186.567,-7.681,82.013,5.587082694225124e-06,5.400000095367432,0.161,112,0.5,MS230428s,1152331,0.161
26196,47.058,41.845,118.718,1.5066912993228126e-05,2.0,0.161,113,0.5,MS230428s,26196,0.161
1025761,49.265,41.634,113.885,2.498475546332055e-06,12.0,0.160,114,0.5,MS230428s,1025761,0.160
1153249,195.718,-23.922,96.580,7.466152630835084e-06,4.0,0.160,115,0.5,MS230428s,1153249,0.160
1038035,44.840,39.675,86.474,1.6574011852781354e-05,1.7999999523162842,0.160,116,0.5,MS230428s,1038035,0.160
1029085,48.443,41.963,81.366,9.59450301509475e-06,3.0999999046325684,0.159,117,0.5,MS230428s,1029085,0.159
1151112,201.434,-29.834,61.022,4.863149104064882e-06,6.0,0.156,118,0.5,MS230428s,1151112,0.156
429,38.696,32.846,68.812,4.35460295041443e-06,6.699999809265137,0.156,119,0.5,MS230428s,429,0.156
291,43.614,41.579,79.929,4.714875401748616e-06,6.099999904632568,0.154,120,0.5,MS230428s,291,0.154
2628,45.024,39.499,103.622,1.430633276371051e-05,2.0,0.153,121,0.5,MS230428s,2628,0.153
1297249,220.539,-52.138,102.708,1.4237404101484979e-05,2.0,0.152,122,0.5,MS230428s,1297249,0.152
1028255,30.887,26.307,87.384,1.4211431209059712e-05,2.0,0.152,123,0.5,MS230428s,1028255,0.152
1151278,254.249,-65.953,81.192,5.663602115931713e-06,5.0,0.152,124,0.5,MS230428s,1151278,0.152
1025928,44.755,42.346,73.895,4.15980563929068e-06,6.800000190734863,0.151,125,0.5,MS230428s,1025928,0.151
1152670,200.737,-32.728,128.259,2.5385325487561766e-06,11.0,0.149,126,0.5,MS230428s,1152670,0.149
347,38.584,32.506,72.969,3.452980994365706e-06,8.0,0.148,127,0.5,MS230428s,347,0.148
1262354,206.622,-39.155,102.642,1.3799372732743388e-05,2.0,0.148,128,0.5,MS230428s,1262354,0.148
1262249,240.054,-62.565,100.987,6.891126494658167e-06,4.0,0.148,129,0.5,MS230428s,1262249,0.148
1159459,195.778,-23.097,96.243,9.816505067119789e-06,2.799999952316284,0.147,130,0.5,MS230428s,1159459,0.147
96809,47.118,42.880,142.644,4.527799261319417e-06,6.0,0.145,131,0.5,MS230428s,96809,0.145
1151833,18.250,-0.252,92.733,2.9979949422971582e-06,9.0,0.144,132,0.5,MS230428s,1151833,0.144
1151840,201.223,-30.334,72.676,8.967881610255364e-06,3.0,0.144,133,0.5,MS230428s,1151840,0.144
1761,46.584,42.250,93.335,2.064111998334926e-05,1.2999999523162842,0.144,134,0.5,MS230428s,1761,0.144
1028751,33.751,30.779,132.626,5.338940833933662e-06,5.0,0.143,135,0.5,MS230428s,1028751,0.143
1026141,48.263,42.457,66.156,8.607217777595669e-06,3.0999999046325684,0.143,136,0.5,MS230428s,1026141,0.143
1038179,47.931,43.382,136.408,6.5019486610390615e-06,4.099999904632568,0.143,137,0.5,MS230428s,1038179,0.143
1032595,48.567,42.415,82.348,1.3260316931661543e-05,2.0,0.142,138,0.5,MS230428s,1032595,0.142
34904,30.010,23.659,113.295,1.323517646385841e-05,2.0,0.142,139,0.5,MS230428s,34904,0.142
1028533,18.972,5.326,86.344,6.298039342528537e-06,4.199999809265137,0.142,140,0.5,MS230428s,1028533,0.142
1159285,201.338,-32.907,119.200,5.734463598382333e-06,4.599999904632568,0.141,141,0.5,MS230428s,1159285,0.141
