|                               id |        ra |       dec |     ra1 |    dec1 |     ra2 |    dec2 |     ra3 |    dec3 |     ra4 |    dec4 |                    l |                   b | n_hostgalaxy |     prob_vol_x_stmass | rank | confidence |       obj |  note |                weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled | fraction_obs |
| e24e612df11b40ae871c5e0713ca6c79 | 240.88200 | -13.58500 | 241.588 | -13.126 | 241.591 | -14.041 | 240.174 | -14.041 | 240.176 | -13.126 |    357.9579263282403 |  28.131477628293496 |          575 |     8.749842010684103 |    0 |        0.5 | S240910ci | 14635 |     8.749842010684103 |      r |     6 |     100 |       1 | 16:03:31 | -13:35:06 |  55.12 | 2024-09-10T21:23:51.438 |   19.04 |      True |         0.19 |
| 97373e73b2b24a98a35817c0142e1d89 | 240.00000 | -12.73600 | 240.704 | -12.277 | 240.706 | -13.192 | 239.294 | -13.192 | 239.296 | -12.277 |   358.03458896070174 |   29.33752541888281 |          551 |     6.650080662222021 |    1 |        0.5 | S240910ci | 14907 |     6.650080662222021 |      r |     6 |     100 |       1 | 16:00:00 | -12:44:09 |  53.93 | 2024-09-10T21:20:19.758 |   20.24 |      True |         0.19 |
| 67b53b0db3a4472992c62b61ec3de013 | 239.55900 | -13.58500 | 240.265 | -13.126 | 240.267 | -14.041 |  238.85 | -14.041 | 238.853 | -13.126 |     356.981614841403 |   29.09090858504206 |          526 |    6.0148796703197505 |    2 |        0.5 | S240910ci | 14634 |    6.0148796703197505 |      r |     6 |     100 |       1 | 15:58:14 | -13:35:06 |  54.06 | 2024-09-10T21:18:33.918 |   19.89 |      True |         0.19 |
| 42d2ef39af0e4edebc3b50cf75b30ab4 | 240.44300 | -14.43400 | 241.151 | -13.975 | 241.154 |  -14.89 | 239.731 |  -14.89 | 239.734 | -13.975 |     356.918475064971 |  27.885326160416252 |          510 |    6.0120737790824865 |    3 |        0.5 | S240910ci | 14363 |    6.0120737790824865 |      r |     6 |     100 |       1 | 16:01:46 | -14:26:02 |  55.24 | 2024-09-10T21:22:06.078 |   18.69 |      True |         0.19 |
| 28aefee2e3bf41ab83053cfa18fcc2c3 | 229.67700 |   2.54700 | 230.366 |   3.004 | 230.365 |   2.089 | 228.989 |   2.089 | 228.989 |   3.004 |   4.4272179613140175 |  47.057285619739794 |          604 |     5.179781975873781 |    4 |        0.5 | S240910ci | 19903 |     5.179781975873781 |      r |     6 |     100 |       1 | 15:18:42 |  02:32:49 |  36.36 | 2024-09-10T20:39:02.238 |    38.6 |     False |         0.06 |
| 222bef2695a64e16baa3e087bef25ca8 | 243.13400 | -16.98100 | 243.851 | -16.522 | 243.855 | -17.437 | 242.414 | -17.437 | 242.417 | -16.522 |   356.71796243986665 |  24.256616066071963 |          400 |      4.78079404551863 |    5 |        0.5 | S240910ci | 13556 |      4.78079404551863 |      r |     6 |     100 |       1 | 16:12:32 | -16:58:51 |  58.79 | 2024-09-10T21:32:51.918 |   15.06 |      True |         0.23 |
| fa68a069a50e4c619a23b8189abf0146 | 237.39100 |  -9.34000 | 238.087 |  -8.881 | 238.089 |  -9.796 | 236.694 |  -9.796 | 236.695 |  -8.881 |    359.0224357885183 |   33.50622662902887 |          457 |     4.723858004730975 |    6 |        0.5 | S240910ci | 16005 |     4.723858004730975 |      r |     6 |     100 |       1 | 15:49:33 | -09:20:23 |  49.86 | 2024-09-10T21:09:53.598 |   24.49 |      True |         0.16 |
| b735618bd03542b0b340a06e549ecc65 | 228.38700 |   4.24500 | 229.077 |   4.702 | 229.076 |   3.787 | 227.698 |   3.787 | 227.697 |   4.702 |    5.235783486622884 |  49.119077770983374 |          682 |      4.46041117649682 |    7 |        0.5 | S240910ci | 20460 |      4.46041117649682 |      r |     6 |     100 |       1 | 15:13:32 |  04:14:42 |  34.27 | 2024-09-10T20:33:52.638 |   40.73 |     False |         0.06 |
| d0d0f14241684dfd8dd7baa757922d70 | 230.14300 |   1.69800 | 230.831 |   2.155 |  230.83 |    1.24 | 229.455 |    1.24 | 229.455 |   2.155 |   3.8855421005702118 |   46.16354219429237 |          476 |     4.427494795112081 |    8 |        0.5 | S240910ci | 19624 |     4.427494795112081 |      r |     6 |     100 |       1 | 15:20:34 |  01:41:52 |  37.27 | 2024-09-10T20:40:54.078 |   37.64 |     False |         0.06 |
| 1ab8f6e2083c4e58b2d16016f79bc160 | 236.53400 |  -8.49100 | 237.229 |  -8.032 |  237.23 |  -8.947 | 235.838 |  -8.947 |  235.84 |  -8.032 |   359.11091303165455 |  34.703030929556746 |          516 |     4.399810628375024 |    9 |        0.5 | S240910ci | 16281 |     4.399810628375024 |      r |     6 |     100 |       1 | 15:46:08 | -08:29:27 |  48.68 | 2024-09-10T21:06:27.918 |   25.69 |      True |         0.16 |
