|                               id |        ra |       dec |     ra1 |    dec1 |     ra2 |    dec2 |     ra3 |    dec3 |     ra4 |    dec4 |                    l |                   b | n_hostgalaxy |     prob_vol_x_stmass | rank | confidence |       obj |  note |                weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled | fraction_obs |
| 3b5f3a0fa0eb45ec89f84f44bd3fbdd6 | 239.12400 | -11.88700 | 239.825 | -11.428 | 239.828 | -12.343 |  238.42 | -12.343 | 238.423 | -11.428 |   358.11097912493807 |  30.541203490129195 |          306 |    3.7032688186738096 |   14 |        0.5 | S240910ci | 15180 |    3.7032688186738096 |      r |     6 |     100 |       1 | 15:56:29 | -11:53:13 |  51.84 | 2024-09-11T21:12:53.015 |   26.41 |      True |         0.20 |
| 1f55d07c2a5e423d8ada5a988e386547 | 235.68300 |  -6.79200 | 236.375 |  -6.334 | 236.376 |  -7.249 |  234.99 |  -7.249 | 234.992 |  -6.334 |   359.99057881387455 |    36.4588597962811 |          469 |      3.68703607301653 |   15 |        0.5 | S240910ci | 16835 |      3.68703607301653 |      r |     6 |     100 |       1 | 15:42:43 | -06:47:31 |  46.09 | 2024-09-11T20:59:07.175 |   32.37 |     False |         0.13 |
| c4ec28ab2f064736a3e81ad855e0bb8b | 242.23000 | -16.13200 | 242.945 | -15.673 | 242.948 | -16.588 | 241.513 | -16.588 | 241.516 | -15.673 |    356.7871288878436 |    25.4680359714896 |          296 |     3.612441270113539 |   16 |        0.5 | S240910ci | 13824 |     3.612441270113539 |      r |     6 |     100 |       1 | 16:08:55 | -16:07:55 |  56.69 | 2024-09-11T21:25:18.455 |   21.37 |      True |         0.23 |
| 27d345d4155f4ea5904e269971e04bec | 233.54800 |  -4.24500 | 234.237 |  -3.787 | 234.238 |  -4.702 | 232.859 |  -4.702 | 232.859 |  -3.787 |   0.6525448993470518 |  39.734905413866194 |          451 |     3.610903288155944 |   17 |        0.5 | S240910ci | 17669 |     3.610903288155944 |      r |     6 |     100 |       1 | 15:34:11 | -04:14:42 |  42.84 | 2024-09-11T20:50:34.775 |   35.68 |     False |         0.13 |
| fe119a39d6384bf89ddba12f6717c1d0 | 228.38700 |   5.09400 | 229.078 |   5.551 | 229.077 |   4.636 | 227.697 |   4.636 | 227.696 |   5.551 |    6.271709363214101 |   49.63483927198058 |          426 |     3.518963286410924 |   18 |        0.5 | S240910ci | 20739 |     3.518963286410924 |      r |     6 |     100 |       1 | 15:13:32 |  05:05:38 |  32.87 | 2024-09-11T20:29:56.135 |   46.03 |     False |         0.03 |
| 203e62be910748c6aad813ad0a3aa2c2 | 231.42900 |   0.84900 | 232.116 |   1.306 | 232.116 |   0.391 | 230.741 |   0.391 | 230.741 |   1.306 |    4.091317834053571 |  44.629841497238395 |          385 |    3.4481577583372163 |   19 |        0.5 | S240910ci | 19345 |    3.4481577583372163 |      r |     6 |     100 |       1 | 15:25:42 |  00:50:56 |  37.95 | 2024-09-11T20:42:06.215 |   40.84 |     False |         0.10 |
| af4f82823cfa49bdabaa6231e8d3a229 | 227.43700 |   7.64200 | 228.131 |   8.098 |  228.13 |   7.183 | 226.744 |   7.183 | 226.742 |   8.098 |    8.649637282786577 |  51.897493528300174 |          548 |    3.4385795763575326 |   20 |        0.5 | S240910ci | 21572 |    3.4385795763575326 |      r |     6 |     100 |       1 | 15:09:44 |  07:38:31 |  30.46 | 2024-09-11T20:26:08.135 |   48.57 |     False |         0.03 |
| d914bc09fc7946c0bf42872d9a4a1570 | 238.69600 | -10.18900 | 239.393 |   -9.73 | 239.395 | -10.645 | 237.996 | -10.645 | 237.998 |   -9.73 |    359.2745835697428 |   31.98035654586666 |          414 |    3.4188067014450976 |   21 |        0.5 | S240910ci | 15730 |    3.4188067014450976 |      r |     6 |     100 |       1 | 15:54:47 | -10:11:20 |  50.51 | 2024-09-11T21:11:10.295 |   27.87 |     False |         0.17 |
| aa04b93c599a488ba8470191056522d1 | 229.67700 |   3.39600 | 230.366 |   3.853 | 230.366 |   2.938 | 228.989 |   2.938 | 228.988 |   3.853 |     5.41264699707017 |  47.581354063508634 |          413 |    3.4063991642200095 |   22 |        0.5 | S240910ci | 20182 |    3.4063991642200095 |      r |     6 |     100 |       1 | 15:18:42 |  03:23:45 |  34.96 | 2024-09-11T20:35:05.735 |    43.9 |     False |         0.07 |
| 6a8a41e7879f4eefb839cca48d35671d | 238.68100 | -12.73600 | 239.385 | -12.277 | 239.387 | -13.192 | 237.975 | -13.192 | 237.978 | -12.277 |     357.043722607176 |   30.29426621782854 |          522 |     3.301636252336357 |   23 |        0.5 | S240910ci | 14906 |     3.301636252336357 |      r |     6 |     100 |       1 | 15:54:43 | -12:44:09 |  51.96 | 2024-09-11T21:11:06.695 |   26.18 |     False |         0.20 |
| cee71c7e63294457bc233fd5c27bcc94 | 230.14300 |   0.84900 | 230.831 |   1.306 |  230.83 |   0.391 | 229.455 |   0.391 | 229.455 |   1.306 |    2.940488403461967 |   45.62660426942462 |          373 |     3.292913521476601 |   24 |        0.5 | S240910ci | 19344 |     3.292913521476601 |      r |     6 |     100 |       1 | 15:20:34 |  00:50:56 |  36.98 | 2024-09-11T20:36:57.575 |   41.71 |     False |         0.07 |
| ccfa26577e4c4622ac76caa6e03ef6c1 | 231.42900 |  -0.84900 | 232.116 |  -0.391 | 232.116 |  -1.306 | 230.741 |  -1.306 | 230.741 |  -0.391 |   2.2644549042380704 |   43.55179298049284 |          291 |     3.177843426510326 |   25 |        0.5 | S240910ci | 18785 |     3.177843426510326 |      r |     6 |     100 |       1 | 15:25:42 | -00:50:56 |  39.05 | 2024-09-11T20:42:06.215 |   39.59 |     False |         0.10 |
| 6012d2b3adab42558ee0503ef5443f2e | 237.39100 | -10.18900 | 238.089 |   -9.73 | 238.091 | -10.645 | 236.692 | -10.645 | 236.694 |   -9.73 |    358.2651365945663 |  32.940920476899485 |          418 |     3.132792640331611 |   26 |        0.5 | S240910ci | 15729 |     3.132792640331611 |      r |     6 |     100 |       1 | 15:49:33 | -10:11:20 |  49.47 | 2024-09-11T21:05:57.095 |   28.81 |     False |         0.17 |
| 84fadd0f8c01474dbcaf7ed1effa6bd2 | 228.38700 |   2.54700 | 229.076 |   3.004 | 229.075 |   2.089 | 227.699 |   2.089 | 227.699 |   3.004 |    3.227978465220494 |   48.06067652629029 |          586 |    3.0644937018532383 |   27 |        0.5 | S240910ci | 19902 |    3.0644937018532383 |      r |     6 |     100 |       1 | 15:13:32 |  02:32:49 |  34.54 | 2024-09-11T20:29:56.135 |   44.15 |     False |         0.07 |
| c27aea50c7894edb9ab06f200fe7149f | 238.25500 | -11.03800 | 238.954 | -10.579 | 238.956 | -11.494 | 237.553 | -11.494 | 237.555 | -10.579 |   358.18764069142355 |  31.742378459931317 |          239 |     3.029151884325006 |   28 |        0.5 | S240910ci | 15454 |     3.029151884325006 |      r |     6 |     100 |       1 | 15:53:01 | -11:02:16 |  50.66 | 2024-09-11T21:09:24.455 |   27.61 |     False |         0.17 |
| 3f65d6e643b541eaa4b291c004f1a817 | 233.54800 |  -2.54700 | 234.236 |  -2.089 | 234.237 |  -3.004 |  232.86 |  -3.004 |  232.86 |  -2.089 |   2.3460398691721114 |    40.8371512215649 |          395 |    3.0192027015280285 |   29 |        0.5 | S240910ci | 18227 |    3.0192027015280285 |      r |     6 |     100 |       1 | 15:34:11 | -02:32:49 |  41.77 | 2024-09-11T20:50:34.775 |    36.9 |     False |         0.10 |
| 6fef0375e4d2411cb6543b24ba10aa5f | 232.71400 |   0.00000 | 233.402 |   0.458 | 233.402 |  -0.458 | 232.027 |  -0.458 | 232.027 |   0.458 |    4.287434851011505 |   43.09561606712507 |          551 |    2.9884237611788054 |   30 |        0.5 | S240910ci | 19066 |    2.9884237611788054 |      r |     6 |     100 |       1 | 15:30:51 |  00:00:00 |  39.48 | 2024-09-11T20:47:14.615 |   39.35 |     False |         0.10 |
| 1dd90d5e75a743e4ac4b15cfe6740a9a | 234.83900 |  -5.09400 | 235.528 |  -4.636 | 235.529 |  -5.551 | 234.148 |  -5.551 | 234.149 |  -4.636 |   0.9096031588237923 |  38.206890953959046 |          391 |    2.9431111203587568 |   31 |        0.5 | S240910ci | 17391 |    2.9431111203587568 |      r |     6 |     100 |       1 | 15:39:21 | -05:05:38 |  44.38 | 2024-09-11T20:55:44.615 |   34.17 |     False |         0.13 |
| 258a301fd80840c2b434b97b6361fb9a | 232.71400 |  -0.84900 | 233.402 |  -0.391 | 233.402 |  -1.306 | 232.027 |  -1.306 | 232.027 |  -0.391 |    3.387058253214195 |   42.56187283026708 |          452 |     2.924799766581403 |   32 |        0.5 | S240910ci | 18786 |     2.924799766581403 |      r |     6 |     100 |       1 | 15:30:51 | -00:50:56 |  40.03 | 2024-09-11T20:47:14.615 |   38.72 |     False |         0.10 |
| 87f8b2ab5d1a457e82bfe2bfc2fe6ed4 | 243.56900 | -16.13200 | 244.283 | -15.673 | 244.286 | -16.588 | 242.851 | -16.588 | 242.855 | -15.673 |    357.7210928279491 |  24.500513870497436 |          436 |     2.921292548833164 |   33 |        0.5 | S240910ci | 13825 |     2.921292548833164 |      r |     6 |     100 |       1 | 16:14:16 | -16:07:55 |  57.78 | 2024-09-11T21:30:39.815 |   20.37 |      True |         0.23 |
| 066b278b703841688475e69f6edbb442 | 235.68300 |  -5.94300 | 236.374 |  -5.485 | 236.375 |    -6.4 | 234.992 |    -6.4 | 234.993 |  -5.485 |    0.790411006082097 |   37.01568954037939 |          460 |     2.892506729260397 |   34 |        0.5 | S240910ci | 17113 |     2.892506729260397 |      r |     6 |     100 |       1 | 15:42:43 | -05:56:34 |  45.56 | 2024-09-11T20:59:07.175 |   32.98 |     False |         0.13 |
| 47a1dc4ce5264cdcb0f0cdce344d0985 | 228.38700 |   3.39600 | 229.076 |   3.853 | 229.075 |   2.938 | 227.699 |   2.938 | 227.698 |   3.853 |    4.221365943191114 |  48.594239816097044 |          523 |     2.863512088825668 |   35 |        0.5 | S240910ci | 20181 |     2.863512088825668 |      r |     6 |     100 |       1 | 15:13:32 |  03:23:45 |  33.99 | 2024-09-11T20:29:56.135 |   44.77 |     False |         0.07 |
| b271bdc1ed1143c6bc33a872eb9787b5 | 232.71400 |  -1.69800 | 233.402 |   -1.24 | 233.402 |  -2.155 | 232.026 |  -2.155 | 232.027 |   -1.24 |    2.502053978702719 |   42.02120080118952 |          377 |      2.85606847942763 |   36 |        0.5 | S240910ci | 18506 |      2.85606847942763 |      r |     6 |     100 |       1 | 15:30:51 | -01:41:52 |  40.58 | 2024-09-11T20:47:14.615 |   38.09 |     False |         0.10 |
| 96c67e8d00954379bde00158b41722ea | 231.42900 |   0.00000 | 232.116 |   0.458 | 232.116 |  -0.458 | 230.741 |  -0.458 | 230.741 |   0.458 |      3.1695605693187 |   44.09445583416341 |          297 |     2.800853825984169 |   37 |        0.5 | S240910ci | 19065 |     2.800853825984169 |      r |     6 |     100 |       1 | 15:25:42 |  00:00:00 |   38.5 | 2024-09-11T20:42:06.215 |   40.21 |     False |         0.10 |
| 016f88c64db94f138e5a04eccb86f517 | 231.42900 |   1.69800 | 232.117 |   2.155 | 232.116 |    1.24 | 230.741 |    1.24 | 230.741 |   2.155 |    5.030116091756414 |   45.15767591333549 |          453 |    2.7100762995892986 |   38 |        0.5 | S240910ci | 19625 |    2.7100762995892986 |      r |     6 |     100 |       1 | 15:25:42 |  01:41:52 |  37.39 | 2024-09-11T20:42:06.215 |   41.47 |     False |         0.07 |
| 67c335032fb34d94a81573781bc25cff | 237.81000 | -11.88700 | 238.512 | -11.428 | 238.514 | -12.343 | 237.106 | -12.343 | 237.109 | -11.428 |    357.1053071181961 |  31.495267703975394 |          505 |     2.709512470894545 |   39 |        0.5 | S240910ci | 15179 |     2.709512470894545 |      r |     6 |     100 |       1 | 15:51:14 | -11:53:13 |  50.78 | 2024-09-11T21:07:37.655 |   27.38 |     False |         0.17 |
| 0a82b67c98b340a4918a0426a1dfb077 | 234.83900 |  -4.24500 | 235.528 |  -3.787 | 235.529 |  -4.702 | 234.149 |  -4.702 |  234.15 |  -3.787 |   1.7344503233269253 |   38.75824913805595 |          482 |    2.6893615320894835 |   40 |        0.9 | S240910ci | 17670 |    2.6893615320894835 |      r |     6 |     100 |       1 | 15:39:21 | -04:14:42 |  43.84 | 2024-09-11T20:55:44.615 |   34.78 |     False |         0.13 |
| ff64d02a09a74e8b89a9b0e0ccf91302 | 232.25800 |  -2.54700 | 232.946 |  -2.089 | 232.946 |  -3.004 |  231.57 |  -3.004 |  231.57 |  -2.089 |   1.2353755944282878 |    41.8200518277295 |          361 |    2.6448261693728434 |   41 |        0.9 | S240910ci | 18226 |    2.6448261693728434 |      r |     6 |     100 |       1 | 15:29:01 | -02:32:49 |  40.77 | 2024-09-11T20:45:25.175 |   37.79 |     False |         0.10 |
| 49b5120aeb1d408393859140aa79adb0 | 235.23500 |  -7.64200 | 235.928 |  -7.183 | 235.929 |  -8.098 |  234.54 |  -8.098 | 234.542 |  -7.183 |    358.8352756988337 |  36.228245494593565 |          406 |     2.643717391906566 |   42 |        0.9 | S240910ci | 16557 |     2.643717391906566 |      r |     6 |     100 |       1 | 15:40:56 | -07:38:31 |  46.25 | 2024-09-11T20:57:19.655 |    32.1 |     False |         0.13 |
| 00fb6397189a4531a7c1e3d32487dbcf | 229.67700 |   4.24500 | 230.367 |   4.702 | 230.366 |   3.787 | 228.988 |   3.787 | 228.988 |   4.702 |    6.417838793467977 |   48.09681294611856 |          451 |    2.6286649311719863 |   43 |        0.9 | S240910ci | 20461 |    2.6286649311719863 |      r |     6 |     100 |       1 | 15:18:42 |  04:14:42 |  34.39 | 2024-09-11T20:35:05.735 |   44.54 |     False |         0.07 |
| 1c5a56178d8040c7b0fbd9694666ee09 | 232.25800 |  -3.39600 | 232.946 |  -2.938 | 232.947 |  -3.853 | 231.569 |  -3.853 |  231.57 |  -2.938 |  0.37920338871303194 |   41.26304504284554 |          374 |     2.442515813252412 |   44 |        0.9 | S240910ci | 17947 |     2.442515813252412 |      r |     6 |     100 |       1 | 15:29:01 | -03:23:45 |  41.31 | 2024-09-11T20:45:25.175 |   37.19 |     False |         0.10 |
| 24a2155261664fedbdeee1361c1ffdf0 | 234.38800 |  -6.79200 |  235.08 |  -6.334 | 235.082 |  -7.249 | 233.695 |  -7.249 | 233.697 |  -6.334 |    358.9220780900173 |   37.42020013166881 |          414 |       2.4031068875222 |   45 |        0.9 | S240910ci | 16834 |       2.4031068875222 |      r |     6 |     100 |       1 | 15:37:33 | -06:47:31 |  45.07 | 2024-09-11T20:53:56.375 |    33.3 |     False |         0.13 |
| 078f8799963f4e2591571ce279ccbab3 | 227.91400 |   6.79200 | 228.607 |   7.249 | 228.605 |   6.334 | 227.222 |   6.334 | 227.221 |   7.249 |    7.977620840614598 |  51.020348631416844 |          390 |     2.361607594979886 |   46 |        0.9 | S240910ci | 21295 |     2.361607594979886 |      r |     6 |     100 |       1 | 15:11:39 |  06:47:31 |  31.38 | 2024-09-11T20:28:02.615 |   47.61 |     False |         0.03 |
| be6905990aee401a86bb5baa72572776 | 228.85700 |   1.69800 | 229.545 |   2.155 | 229.545 |    1.24 |  228.17 |    1.24 | 228.169 |   2.155 |    2.699555313725079 |  47.158108175727804 |          448 |    2.3252260222146193 |   47 |        0.9 | S240910ci | 19623 |    2.3252260222146193 |      r |     6 |     100 |       1 | 15:15:25 |  01:41:52 |  35.44 | 2024-09-11T20:31:48.935 |   43.21 |     False |         0.07 |
| d8155889a38a4af2ae9c5f4a27d7d691 | 230.96800 |   2.54700 | 231.656 |   3.004 | 231.656 |   2.089 |  230.28 |   2.089 | 230.279 |   3.004 |    5.583366859755444 |  46.042628624276645 |          475 |     2.309664267402279 |   48 |        0.9 | S240910ci | 19904 |     2.309664267402279 |      r |     6 |     100 |       1 | 15:23:52 |  02:32:49 |  36.49 | 2024-09-11T20:40:15.575 |   42.41 |     False |         0.07 |
| 19a6a778513b491490677580590db433 | 230.14300 |   0.00000 |  230.83 |   0.458 |  230.83 |  -0.458 | 229.455 |  -0.458 | 229.455 |   0.458 |   2.0134936473261797 |  45.082022757893874 |          307 |      2.25795816682551 |   49 |        0.9 | S240910ci | 19064 |      2.25795816682551 |      r |     6 |     100 |       1 | 15:20:34 |  00:00:00 |  37.52 | 2024-09-11T20:36:57.575 |   41.09 |     False |         0.07 |
| 3d2bb0b77a884f538667d83c86ece74e | 234.38800 |  -5.94300 | 235.079 |  -5.485 |  235.08 |    -6.4 | 233.697 |    -6.4 | 233.698 |  -5.485 |    359.7224388626222 |  37.985812658004164 |          366 |     2.246661670444974 |   50 |        0.9 | S240910ci | 17112 |     2.246661670444974 |      r |     6 |     100 |       1 | 15:37:33 | -05:56:34 |  44.55 | 2024-09-11T20:53:56.375 |   33.89 |     False |         0.13 |
| e2b9c6ca1e24403e882adef14ec67716 | 242.66700 | -15.28300 | 243.378 | -14.824 | 243.381 | -15.739 | 241.952 | -15.739 | 241.956 | -14.824 |    357.8016866939991 |  25.712827253907076 |          175 |     2.246045686552413 |   51 |        0.9 | S240910ci | 14094 |     2.246045686552413 |      r |     6 |     100 |       1 | 16:10:40 | -15:16:58 |  56.59 | 2024-09-11T21:27:03.335 |   21.58 |      True |         0.23 |
| 5a98fa06cb004480b3413ed8022bf263 | 244.47800 | -16.98100 | 245.195 | -16.522 | 245.198 | -17.437 | 243.757 | -17.437 | 243.761 | -16.522 |    357.6381881040502 |  23.286410250354457 |          263 |    2.2085346731769446 |   52 |        0.9 | S240910ci | 13557 |    2.2085346731769446 |      r |     6 |     100 |       1 | 16:17:54 | -16:58:51 |  58.97 | 2024-09-11T21:34:17.975 |   19.16 |      True |         0.23 |
| c2de067ad7b14e9782527b44e952c81a | 241.33300 | -15.28300 | 242.044 | -14.824 | 242.048 | -15.739 | 240.619 | -15.739 | 240.622 | -14.824 |   356.85380788426033 |   26.67765492050822 |          172 |     2.179891339777927 |   53 |        0.9 | S240910ci | 14093 |     2.179891339777927 |      r |     6 |     100 |       1 | 16:05:19 | -15:16:58 |  55.51 | 2024-09-11T21:21:43.175 |   22.57 |     False |         0.20 |
| 50ed235572334d09a4d93f0f88939523 | 234.83900 |  -3.39600 | 235.527 |  -2.938 | 235.528 |  -3.853 |  234.15 |  -3.853 |  234.15 |  -2.938 |   2.5720723775460614 |  39.303720397524664 |          525 |     2.144008994274538 |   54 |        0.9 | S240910ci | 17949 |     2.144008994274538 |      r |     6 |     100 |       1 | 15:39:21 | -03:23:45 |   43.3 | 2024-09-11T20:55:44.615 |    35.4 |     False |         0.13 |
| 5c79f124e9a644b58d8c93b516f4dcbc | 237.83400 |  -8.49100 | 238.528 |  -8.032 |  238.53 |  -8.947 | 237.138 |  -8.947 |  237.14 |  -8.032 |  0.13554927050423854 |   33.73636722972607 |          368 |    2.0311702079668614 |   55 |        0.9 | S240910ci | 16282 |    2.0311702079668614 |      r |     6 |     100 |       1 | 15:51:20 | -08:29:27 |  48.81 | 2024-09-11T21:07:43.415 |   29.66 |     False |         0.17 |
| 1624304c0c4442508c2b2adfcfdfa3c1 | 235.23500 |  -8.49100 | 235.929 |  -8.032 | 235.931 |  -8.947 | 234.539 |  -8.947 |  234.54 |  -8.032 |    358.0582376993739 |   35.65802319427347 |          376 |    2.0264109788418736 |   56 |        0.9 | S240910ci | 16280 |    2.0264109788418736 |      r |     6 |     100 |       1 | 15:40:56 | -08:29:27 |  46.75 | 2024-09-11T20:57:19.655 |   31.52 |     False |         0.17 |
| a0b3228397f443988cf977793db8787f | 226.13700 |   7.64200 | 226.832 |   8.098 |  226.83 |   7.183 | 225.444 |   7.183 | 225.443 |   8.098 |    7.424217212075614 |   52.94669809900117 |          567 |    1.9942591764980495 |   57 |        0.9 | S240910ci | 21571 |    1.9942591764980495 |      r |     6 |     100 |       1 | 15:04:32 |  07:38:31 |   29.5 | 2024-09-11T20:20:56.135 |   49.42 |     False |         0.00 |
| 368ee665698d4ba0b902eec2e102a4ff | 236.97800 |  -6.79200 |  237.67 |  -6.334 | 237.671 |  -7.249 | 236.285 |  -7.249 | 236.287 |  -6.334 |   1.0295813161402492 |   35.48599266870918 |          412 |    1.9816811820203404 |   58 |        0.9 | S240910ci | 16836 |    1.9816811820203404 |      r |     6 |     100 |       1 | 15:47:54 | -06:47:31 |   47.1 | 2024-09-11T21:04:17.975 |   31.47 |     False |         0.17 |
| 541783f33a6b4106a940048f5b47dcec | 236.08700 |  -9.34000 | 236.783 |  -8.881 | 236.785 |  -9.796 | 235.389 |  -9.796 | 235.391 |  -8.881 |   357.98520041997057 |   34.46375439572467 |          404 |    1.9672125443185902 |   59 |        0.9 | S240910ci | 16004 |    1.9672125443185902 |      r |     6 |     100 |       1 | 15:44:20 | -09:20:23 |  47.93 | 2024-09-11T21:00:44.135 |   30.33 |     False |         0.17 |
