|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep |                               id | fraction_obs | scheduled |
|  1576534 | 243.76400 | -17.31400 | 693.322 | 2.1694614802915715e-07 |   16.0 |  0.19153094968832968 |   10 |        0.5 | S240910ci |  1576534 |  0.19153094968832968 |      r |     6 |     180 |       1 | 16:15:03 | -17:18:50 |  58.81 | 2024-09-11T06:54:28.292 |    19.6 | 29cf3dfb0c3e48c9af90ccc5a22036ef |         0.23 |     False |
|  1522794 | 241.29200 | -14.50500 | 615.984 |  2.409146591516081e-07 |   14.0 |  0.18610505302701663 |   11 |        0.5 | S240910ci |  1522794 |  0.18610505302701663 |      r |     6 |     180 |       1 | 16:05:10 | -14:30:18 |  55.28 | 2024-09-11T06:44:35.012 |   23.21 | 56253917bc724cfa8d0274d647804c61 |         0.23 |     False |
|  1259448 | 240.45000 | -13.35600 | 560.512 | 1.4008074126450516e-07 |   23.0 |   0.1777759259614801 |   12 |        0.5 | S240910ci |  1259448 |   0.1777759259614801 |      r |     6 |     180 |       1 | 16:01:48 | -13:21:21 |  53.95 | 2024-09-11T06:41:12.932 |   24.58 | 2cb3dbe5841f4feb87663622b9630110 |         0.20 |     False |
|  1244129 | 239.74400 | -13.01800 | 611.175 | 1.9444164154245778e-07 |   16.0 |  0.17166263246652472 |   13 |        0.5 | S240910ci |  1244129 |  0.17166263246652472 |      r |     6 |     180 |       1 | 15:58:58 | -13:01:04 |  53.19 | 2024-09-11T06:38:23.492 |   25.32 | 4f71e5f00a8d4f18a47201898ddfd0fc |         0.20 |     False |
|  1522684 | 239.69500 | -13.48300 | 765.769 | 1.2961407140307704e-07 |   24.0 |   0.1716445034431106 |   14 |        0.5 | S240910ci |  1522684 |   0.1716445034431106 |      r |     6 |     180 |       1 | 15:58:46 | -13:28:58 |  53.42 | 2024-09-11T06:38:11.732 |   25.06 | 10118cab170a4068b74e5bbab48d2ede |         0.20 |     False |
|  1522808 | 241.42700 | -15.35000 | 597.372 | 2.0497961878070258e-07 |   15.0 |  0.16965567306031362 |   15 |        0.5 | S240910ci |  1522808 |  0.16965567306031362 |      r |     6 |     180 |       1 | 16:05:42 | -15:20:59 |  55.86 | 2024-09-11T06:45:07.412 |   22.58 | d106292d00314eb583a01ffdd67db4f4 |         0.23 |     False |
|  1445080 | 240.45700 | -13.96200 | 803.885 | 1.4853717868489505e-07 |   20.0 |  0.16391980621446944 |   16 |        0.5 | S240910ci |  1445080 |  0.16391980621446944 |      r |     6 |     180 |       1 | 16:01:49 | -13:57:43 |   54.3 | 2024-09-11T06:41:14.612 |   24.18 | ddf2cd77848b413f848aa4cfaea579a1 |         0.20 |     False |
|  1495036 | 251.64100 | -24.46200 | 655.642 | 1.4720011918134282e-07 |   20.0 |  0.16244426161761807 |   17 |        0.5 | S240910ci |  1495036 |  0.16244426161761807 |      r |     6 |     180 |       1 | 16:46:33 | -24:27:43 |  68.68 | 2024-09-11T07:25:58.772 |    9.56 | 8f75e1b3f41446198cd0f1823d36693e |         0.33 |      True |
|  1260546 | 243.02800 | -15.43100 | 600.778 | 1.1084176116270387e-07 |   26.0 |  0.15901674760206397 |   18 |        0.5 | S240910ci |  1260546 |  0.15901674760206397 |      r |     6 |     180 |       1 | 16:12:06 | -15:25:51 |  57.18 | 2024-09-11T06:51:31.652 |   21.33 | 8b4112d005764db6952a091492274c8d |         0.23 |     False |
|  1576297 | 245.46600 | -18.70900 | 617.974 | 2.2033165949882667e-07 |   13.0 |  0.15804702484500255 |   19 |        0.5 | S240910ci |  1576297 |  0.15804702484500255 |      r |     6 |     180 |       1 | 16:21:51 | -18:42:32 |  60.92 | 2024-09-11T07:01:16.772 |   17.47 | cfec17ff891045829e53005e6a7e055a |         0.27 |     False |
|  2550407 | 240.42300 | -13.95200 | 736.154 |  2.035686614155317e-07 |   14.0 |   0.1572551929280738 |   20 |        0.5 | S240910ci |  2550407 |   0.1572551929280738 |      r |     6 |     180 |       1 | 16:01:41 | -13:57:07 |  54.27 | 2024-09-11T06:41:06.452 |   24.21 | 362de0d2a60e438bbee8e5e4debe8656 |         0.20 |     False |
|  1495037 | 251.64800 | -24.46700 | 787.114 |  1.204725771909416e-07 |   23.0 |   0.1528909985910353 |   21 |        0.5 | S240910ci |  1495037 |   0.1528909985910353 |      r |     6 |     180 |       1 | 16:46:35 | -24:28:01 |  68.69 | 2024-09-11T07:26:00.452 |    9.55 | 80eff418a503445c9501cb041aea3bd0 |         0.33 |      True |
|  1522704 | 239.99800 | -13.84700 | 737.705 | 1.5377983528949667e-07 |   18.0 |  0.15273471920763693 |   22 |        0.5 | S240910ci |  1522704 |  0.15273471920763693 |      r |     6 |     180 |       1 | 15:59:59 | -13:50:49 |  53.87 | 2024-09-11T06:39:24.452 |    24.6 | 581265c729b54e4ab3a6b48dae1f6b70 |         0.20 |     False |
|  1522699 | 239.94100 | -12.94200 | 589.135 | 1.9593622246134465e-07 |   14.0 |   0.1513591181304976 |   23 |        0.5 | S240910ci |  1522699 |   0.1513591181304976 |      r |     6 |     180 |       1 | 15:59:45 | -12:56:31 |   53.3 | 2024-09-11T06:39:10.772 |   25.22 | 1ed5f5e0bea7413aabdc7194154a41a2 |         0.20 |     False |
|  1474899 | 250.14300 | -22.85500 | 626.949 |  1.942470912794757e-07 |   14.0 |  0.15005426081673498 |   24 |        0.5 | S240910ci |  1474899 |  0.15005426081673498 |      r |     6 |     180 |       1 | 16:40:34 | -22:51:18 |  66.76 | 2024-09-11T07:19:59.252 |   11.53 | 2653ded795db4059b673431e23fe4595 |         0.30 |      True |
|  1522702 | 240.06700 | -13.74200 | 794.068 | 1.3577495930427977e-07 |   20.0 |  0.14983574802493568 |   25 |        0.5 | S240910ci |  1522702 |  0.14983574802493568 |      r |     6 |     180 |       1 | 16:00:16 | -13:44:31 |  53.87 | 2024-09-11T06:39:41.012 |   24.61 | cd59d8cf56d547b2964fc5e90f4dfea8 |         0.20 |     False |
|  1536967 | 250.54100 | -22.77300 | 701.257 | 1.7869269509258258e-07 |   15.0 |  0.14789849165993402 |   26 |        0.5 | S240910ci |  1536967 |  0.14789849165993402 |      r |     6 |     180 |       1 | 16:42:09 | -22:46:22 |  67.05 | 2024-09-11T07:21:34.772 |   11.26 | 56ffd00ed93b4e63ba31031f93074268 |         0.30 |     False |
|  1523382 | 242.26600 | -15.12800 | 674.093 | 1.8753622176981504e-07 |   14.0 |  0.14487010031139266 |   27 |        0.5 | S240910ci |  1523382 |  0.14487010031139266 |      r |     6 |     180 |       1 | 16:09:03 | -15:07:40 |  56.41 | 2024-09-11T06:48:28.772 |   22.09 | f745e58f13c940cd9184e60afd4d4d49 |         0.23 |     False |
|  1099421 | 231.67500 |   0.89100 | 557.875 |  8.475338083714731e-08 |   30.0 |  0.14029547115876279 |   28 |        0.5 | S240910ci |  1099421 |  0.14029547115876279 |      r |     6 |     180 |       1 | 15:26:42 |  00:53:27 |  38.18 | 2024-09-11T06:06:06.932 |   40.81 | fef284665a7545c9aabb6e67535579a1 |         0.10 |     False |
| 15989077 | 240.14400 | -13.36600 | 711.212 | 2.2559747785288273e-07 |   11.0 |  0.13692795984252604 |   29 |        0.5 | S240910ci | 15989077 |  0.13692795984252604 |      r |     6 |     180 |       1 | 16:00:34 | -13:21:57 |  53.71 | 2024-09-11T06:39:59.492 |    24.8 | 4209507dd4fb4e7b97f1545a6003f7d4 |         0.20 |     False |
|  1576578 | 244.52400 | -17.55000 | 686.554 | 1.7698064801096347e-07 |   14.0 |  0.13671589786220317 |   30 |        0.5 | S240910ci |  1576578 |  0.13671589786220317 |      r |     6 |     180 |       1 | 16:18:05 | -17:33:00 |  59.55 | 2024-09-11T06:57:30.692 |   18.88 | fd2e94765b544e418f311e42bb84c8fc |         0.23 |     False |
|  2547996 | 239.34600 | -12.17300 | 700.905 | 1.9029063495762243e-07 |   13.0 |    0.136497896804607 |   31 |        0.5 | S240910ci |  2547996 |    0.136497896804607 |      r |     6 |     180 |       1 | 15:57:23 | -12:10:22 |  52.38 | 2024-09-11T06:36:47.972 |   26.17 | 0536d3bb02af4435a15dbb4c6ddf572b |         0.20 |     False |
|  1522864 | 242.09800 | -15.51500 |  565.31 | 1.8699404717625697e-07 |   13.0 |  0.13413317744892683 |   32 |        0.5 | S240910ci |  1522864 |  0.13413317744892683 |      r |     6 |     180 |       1 | 16:08:23 | -15:30:54 |  56.49 | 2024-09-11T06:47:48.452 |   21.97 | 764aa36722294737bdbe2473b8d79726 |         0.23 |     False |
|  1556234 | 237.87400 |  -9.14800 | 694.163 | 1.0970605205074435e-07 |   22.0 |   0.1331736488812184 |   33 |        0.5 | S240910ci |  1556234 |   0.1331736488812184 |      r |     6 |     180 |       1 | 15:51:29 | -09:08:52 |   49.4 | 2024-09-11T06:30:54.692 |   29.28 | 461f5505af924367a7ff5d811279bf37 |         0.17 |     False |
|  1133094 | 231.88900 |   0.01800 |  604.38 | 1.1449979499052625e-07 |   21.0 |  0.13267497395513392 |   34 |        0.5 | S240910ci |  1133094 |  0.13267497395513392 |      r |     6 |     180 |       1 | 15:27:33 |  00:01:04 |  38.92 | 2024-09-11T06:06:58.292 |   40.02 | bd0577a4b71d44d786346423d3e2cca2 |         0.10 |     False |
|  1523402 | 242.46400 | -16.89000 | 703.693 | 1.1899088657405861e-07 |   20.0 |    0.131313275566199 |   35 |        0.5 | S240910ci |  1523402 |    0.131313275566199 |      r |     6 |     180 |       1 | 16:09:51 | -16:53:24 |  57.53 | 2024-09-11T06:49:16.292 |   20.85 | b5369c811e334f00b4eed3bfa1d13752 |         0.23 |     False |
|  1572899 | 247.65100 | -21.04100 | 693.062 | 2.1961813712050618e-07 |   10.0 |  0.12118045655287218 |   36 |        0.5 | S240910ci |  1572899 |  0.12118045655287218 |      r |     6 |     180 |       1 | 16:30:36 | -21:02:27 |  63.87 | 2024-09-11T07:10:01.172 |   14.45 | 3d7794b0aba14018bd549fb71433fb4c |         0.27 |     False |
|  1553189 | 236.20300 |  -7.84600 | 756.589 |  9.108171722892213e-08 |   24.0 |   0.1206165213484453 |   37 |        0.5 | S240910ci |  1553189 |   0.1206165213484453 |      r |     6 |     180 |       1 | 15:44:48 | -07:50:45 |  47.29 | 2024-09-11T06:24:13.652 |   31.38 | 226505944391485395a90ad916d8f984 |         0.17 |     False |
|  1653843 | 243.02800 | -15.43100 | 590.388 | 1.0841264263573162e-07 |   20.0 |  0.11963939669550859 |   38 |        0.5 | S240910ci |  1653843 |  0.11963939669550859 |      r |     6 |     180 |       1 | 16:12:06 | -15:25:51 |  57.18 | 2024-09-11T06:51:31.652 |   21.33 | 8651e99599de4df8a607027252117dfb |         0.23 |     False |
|  1653932 | 240.44900 | -13.35600 | 551.109 |  1.342399211570395e-07 |   16.0 |  0.11851297203638751 |   39 |        0.5 | S240910ci |  1653932 |  0.11851297203638751 |      r |     6 |     180 |       1 | 16:01:47 | -13:21:21 |  53.95 | 2024-09-11T06:41:12.692 |   24.58 | bc79e30f31c741d18c73c82648a4dce1 |         0.20 |     False |
|  1537017 | 251.03900 | -23.29100 | 770.078 | 1.7361270732114455e-07 |   12.0 |  0.11495470337002885 |   40 |        0.5 | S240910ci |  1537017 |  0.11495470337002885 |      r |     6 |     180 |       1 | 16:44:09 | -23:17:27 |  67.69 | 2024-09-11T07:23:34.292 |    10.6 | bf6e07a13215454ba4082b3d5aa44a7c |         0.30 |     False |
|  1576532 | 243.58600 | -17.50200 | 571.891 | 1.5999502479878225e-07 |   13.0 |  0.11476614855882679 |   41 |        0.5 | S240910ci |  1576532 |  0.11476614855882679 |      r |     6 |     180 |       1 | 16:14:20 | -17:30:07 |  58.77 | 2024-09-11T06:53:45.572 |   19.62 | 2d2c19095f604e7bafe38ce9245583e5 |         0.23 |     False |
|  1130831 | 229.16500 |   2.78700 | 525.886 |  8.663474767920277e-08 |   24.0 |  0.11472744741506997 |   42 |        0.5 | S240910ci |  1130831 |  0.11472744741506997 |      r |     6 |     180 |       1 | 15:16:39 |  02:47:13 |  35.05 | 2024-09-11T05:56:04.532 |    43.9 | 98ec1eb9f74745158f52bb8773e82b6c |         0.07 |     False |
|  1474898 | 250.04800 | -22.68500 | 550.251 | 1.1516194144036682e-07 |   18.0 |  0.11437877318314964 |   43 |        0.5 | S240910ci |  1474898 |  0.11437877318314964 |      r |     6 |     180 |       1 | 16:40:11 | -22:41:05 |   66.6 | 2024-09-11T07:19:36.452 |   11.69 | bce57b5d1e794a24a759fa9ff8f49686 |         0.30 |     False |
|  1522723 | 240.41100 | -14.09000 | 627.201 | 2.0681582398260249e-07 |   10.0 |  0.11411630423667155 |   44 |        0.5 | S240910ci |  1522723 |  0.11411630423667155 |      r |     6 |     180 |       1 | 16:01:38 | -14:05:23 |  54.34 | 2024-09-11T06:41:03.572 |   24.13 | d7ead9421203458dbd2966da8c80a8cf |         0.20 |     False |
|  1565803 | 254.20200 | -25.04600 | 690.827 | 1.1454740429622378e-07 |   18.0 |  0.11376840448663605 |   45 |        0.5 | S240910ci |  1565803 |  0.11376840448663605 |      r |     6 |     180 |       1 | 16:56:48 | -25:02:45 |  71.05 | 2024-09-11T07:36:13.412 |    7.22 | ccee40b332a54e4085d103dce142d86a |         0.33 |     False |
|  1522719 | 240.21700 | -13.37400 | 671.502 |  2.276935722034019e-07 |    9.0 |  0.11307253863341588 |   46 |        0.5 | S240910ci |  1522719 |  0.11307253863341588 |      r |     6 |     180 |       1 | 16:00:52 | -13:22:26 |  53.77 | 2024-09-11T06:40:17.012 |   24.74 | c041c7f6ea3e45bba90e83e27b342bdf |         0.20 |     False |
|  2555655 | 242.74400 | -15.52600 | 730.173 | 1.4525721362994128e-07 |   14.0 |   0.1122094795247335 |   47 |        0.5 | S240910ci |  2555655 |   0.1122094795247335 |      r |     6 |     180 |       1 | 16:10:58 | -15:31:33 |  57.01 | 2024-09-11T06:50:23.492 |   21.48 | 8474cbf027414d2c98250dc6cf9f1d3e |         0.23 |     False |
|   153536 | 229.80400 |   1.63600 | 590.311 | 1.1239018567831973e-07 |   18.0 |  0.11162581843068492 |   48 |        0.5 | S240910ci |   153536 |  0.11162581843068492 |      r |     6 |     180 |       1 | 15:19:12 |  01:38:09 |  36.29 | 2024-09-11T05:58:37.892 |   42.62 | 8793857a7c704be782b7a00a6e9271e4 |         0.07 |     False |
|  1252689 | 230.63000 |  -0.47200 | 635.611 |  7.450994560007481e-08 |   27.0 |  0.11100479238334272 |   49 |        0.5 | S240910ci |  1252689 |  0.11100479238334272 |      r |     6 |     180 |       1 | 15:22:31 | -00:28:19 |   38.3 | 2024-09-11T06:01:56.132 |   40.52 | 74d085ea5b7e4348a217197be691f92e |         0.10 |     False |
|  1522842 | 241.92900 | -14.53800 | 586.637 | 1.5436131417166943e-07 |   13.0 |   0.1107249564390415 |   50 |        0.5 | S240910ci |  1522842 |   0.1107249564390415 |      r |     6 |     180 |       1 | 16:07:42 | -14:32:16 |   55.8 | 2024-09-11T06:47:07.892 |   22.72 | 05d728e39d4345d299c5f7caf0124267 |         0.23 |     False |
|  1653757 | 243.29200 | -17.40200 | 471.459 |  6.684793740046929e-08 |   30.0 |  0.11065548851734767 |   51 |        0.5 | S240910ci |  1653757 |  0.11065548851734767 |      r |     6 |     180 |       1 | 16:13:10 | -17:24:07 |  58.48 | 2024-09-11T06:52:35.012 |   19.91 | 06b62511255e4bab9abc8eab7f628805 |         0.23 |     False |
|   798012 | 231.59500 |   0.89400 | 612.466 | 1.0017404624561483e-07 |   20.0 |  0.11054749288959755 |   52 |        0.5 | S240910ci |   798012 |  0.11054749288959755 |      r |     6 |     180 |       1 | 15:26:22 |  00:53:38 |  38.12 | 2024-09-11T06:05:47.732 |   40.87 | 985ebfb769a440529267b456d367ec11 |         0.10 |     False |
|  1470740 | 249.04300 | -21.91200 | 747.657 |  2.155215834331183e-07 |    9.0 |  0.10702782596592036 |   53 |        0.5 | S240910ci |  1470740 |  0.10702782596592036 |      r |     6 |     180 |       1 | 16:36:10 | -21:54:43 |  65.42 | 2024-09-11T07:15:35.252 |   12.89 | ca5463f9073a4a6da8a563d59e908fa6 |         0.30 |     False |
|  1522840 | 241.89200 | -16.02700 | 715.395 | 1.9312264440557783e-07 |   10.0 |  0.10656058323662818 |   54 |        0.5 | S240910ci |  1522840 |  0.10656058323662818 |      r |     6 |     180 |       1 | 16:07:34 | -16:01:37 |  56.61 | 2024-09-11T06:46:59.012 |   21.81 | 49ab4eba1ad54dce8d577dd390792112 |         0.23 |     False |
|  1260348 | 254.24700 | -25.57100 | 637.925 | 1.2801286616966376e-07 |   15.0 |   0.1059517715226333 |   55 |        0.5 | S240910ci |  1260348 |   0.1059517715226333 |      r |     6 |     180 |       1 | 16:56:59 | -25:34:15 |  71.29 | 2024-09-11T07:36:24.212 |    6.95 | 0ca54f3b45cd4c9a805bda4718f4485e |         0.30 |     False |
|  1522795 | 241.21200 | -14.45100 | 812.772 | 1.7240038101685004e-07 |   11.0 |  0.10463913595112428 |   56 |        0.5 | S240910ci |  1522795 |  0.10463913595112428 |      r |     6 |     180 |       1 | 16:04:50 | -14:27:03 |  55.18 | 2024-09-11T06:44:15.812 |   23.31 | 77318b2be58942b1a3426bd946f7f9bb |         0.20 |     False |
|   130190 | 228.72200 |   5.61000 | 613.979 | 1.2632792430859642e-07 |   15.0 |  0.10455717753532308 |   57 |        0.5 | S240910ci |   130190 |  0.10455717753532308 |      r |     6 |     180 |       1 | 15:14:53 |  05:36:36 |  32.81 | 2024-09-11T05:54:18.212 |    46.3 | 6271791e6ab5494ba11512068ac2d4c8 |         0.03 |     False |
|  1522859 | 242.04100 | -14.66400 | 699.855 | 1.7212137687509695e-07 |   11.0 |   0.1044697899504242 |   58 |        0.5 | S240910ci |  1522859 |   0.1044697899504242 |      r |     6 |     180 |       1 | 16:08:09 | -14:39:50 |  55.96 | 2024-09-11T06:47:34.772 |   22.56 | 23741e8d7de8454a80fb05a7b0de084d |         0.23 |     False |
|  1247152 | 236.59700 |  -8.11400 | 580.627 | 1.1675276779676547e-07 |   16.0 |  0.10307427265972616 |   59 |        0.5 | S240910ci |  1247152 |  0.10307427265972616 |      r |     6 |     180 |       1 | 15:46:23 | -08:06:50 |  47.77 | 2024-09-11T06:25:48.212 |   30.91 | d06d49f9611541bb902253e4c8f0ae13 |         0.17 |     False |
|  1102290 | 226.98300 |   7.65400 | 567.293 | 1.0306080072789096e-07 |   18.0 |   0.1023597153387274 |   60 |        0.5 | S240910ci |  1102290 |   0.1023597153387274 |      r |     6 |     180 |       1 | 15:07:55 |  07:39:14 |  30.15 | 2024-09-11T05:47:20.852 |   48.97 | 80a3e6e692fc4ffdb19fd04ef0c6ca2a |         0.03 |     False |
|  1556213 | 237.43200 |  -9.42900 | 595.271 | 1.3241662016119867e-07 |   14.0 |  0.10229009464770909 |   61 |        0.5 | S240910ci |  1556213 |  0.10229009464770909 |      r |     6 |     180 |       1 | 15:49:43 | -09:25:44 |  49.23 | 2024-09-11T06:29:08.612 |   29.41 | 14c705e5149b48c5bfedfb3e9630259b |         0.17 |     False |
|  1215967 | 231.86500 |  -1.64700 | 637.504 | 1.2316656323005665e-07 |   15.0 |   0.1019405797441949 |   62 |        0.5 | S240910ci |  1215967 |   0.1019405797441949 |      r |     6 |     180 |       1 | 15:27:27 | -01:38:49 |  40.01 | 2024-09-11T06:06:52.532 |   38.82 | b6263d410cb3489ab0d394358dfc6db2 |         0.10 |     False |
|  1554681 | 233.78200 |  -3.85000 | 745.673 |  7.656118018618177e-08 |   24.0 |  0.10138713035735801 |   63 |        0.5 | S240910ci |  1554681 |  0.10138713035735801 |      r |     6 |     180 |       1 | 15:35:07 | -03:51:00 |  42.89 | 2024-09-11T06:14:32.612 |   35.91 | 095e6729b0e84317976d7b70e23e0e1d |         0.13 |     False |
|  1460025 | 233.26000 |  -2.74700 | 704.488 |  9.183052241229487e-08 |   20.0 |  0.10133979384684884 |   64 |        0.5 | S240910ci |  1460025 |  0.10133979384684884 |      r |     6 |     180 |       1 | 15:33:02 | -02:44:49 |  41.78 | 2024-09-11T06:12:27.332 |   37.06 | d5964bcde4a54188a22802a3df87e56f |         0.10 |     False |
|  1576523 | 243.48500 | -17.17800 |  635.69 |  2.016295714103902e-07 |    9.0 |  0.10012893519009299 |   65 |        0.5 | S240910ci |  1576523 |  0.10012893519009299 |      r |     6 |     180 |       1 | 16:13:56 | -17:10:40 |  58.51 | 2024-09-11T06:53:21.332 |    19.9 | 11ae1f787811448f99bbdfef83a5c2da |         0.23 |     False |
|  1522835 | 241.76000 | -15.64700 | 717.849 | 2.2585430132115817e-07 |    8.0 |  0.09969679024855457 |   66 |        0.5 | S240910ci |  1522835 |  0.09969679024855457 |      r |     6 |     180 |       1 | 16:07:02 | -15:38:49 |  56.29 | 2024-09-11T06:46:27.332 |   22.14 | 53993947fbc14d95abf37b7ab16d3938 |         0.23 |     False |
|  1576576 | 244.46100 | -17.85500 | 780.224 | 1.4805109222357106e-07 |   12.0 |  0.09802921743145378 |   67 |        0.5 | S240910ci |  1576576 |  0.09802921743145378 |      r |     6 |     180 |       1 | 16:17:50 | -17:51:18 |  59.66 | 2024-09-11T06:57:15.572 |   18.75 | d4a06f1baadf4595aeab73f82bd1c7ca |         0.27 |     False |
|  1466494 | 253.80100 | -25.33500 | 763.394 | 1.3514064015925754e-07 |   13.0 |  0.09693751837253792 |   68 |        0.5 | S240910ci |  1466494 |  0.09693751837253792 |      r |     6 |     180 |       1 | 16:55:12 | -25:20:06 |  70.83 | 2024-09-11T07:34:37.172 |    7.42 | 5aaf7d3757854fb28fa3a155177fd221 |         0.33 |     False |
|  1523385 | 242.25500 | -16.54000 | 792.239 | 1.0298342106789734e-07 |   17.0 |  0.09660036735837906 |   69 |        0.5 | S240910ci |  1523385 |  0.09660036735837906 |      r |     6 |     180 |       1 | 16:09:01 | -16:32:23 |  57.18 | 2024-09-11T06:48:26.132 |   21.22 | 3e92d1f29e644a1382849285eb8b8051 |         0.23 |     False |
|  1522712 | 240.18400 | -13.71700 | 641.161 |  2.187926803110149e-07 |    8.0 |   0.0965795806707171 |   70 |        0.5 | S240910ci |  1522712 |   0.0965795806707171 |      r |     6 |     180 |       1 | 16:00:44 | -13:43:01 |  53.95 | 2024-09-11T06:40:09.092 |   24.54 | cbf0321fbf2c4427a20629a0c3525628 |         0.20 |     False |
|  1576511 | 243.08900 | -15.73500 | 606.679 | 1.4583904844879906e-07 |   12.0 |   0.0965645245447758 |   71 |        0.5 | S240910ci |  1576511 |   0.0965645245447758 |      r |     6 |     180 |       1 | 16:12:21 | -15:44:05 |   57.4 | 2024-09-11T06:51:46.292 |   21.09 | 82af3717b21844d0b1c7ffdfb0e067c9 |         0.23 |     False |
|  1583066 | 243.43600 | -18.01500 | 592.769 |  1.239916646890087e-07 |   14.0 |  0.09578179920919393 |   72 |        0.5 | S240910ci |  1583066 |  0.09578179920919393 |      r |     6 |     180 |       1 | 16:13:44 | -18:00:54 |  58.91 | 2024-09-11T06:53:09.572 |   19.44 | 092d14d438864d46b018755864738c62 |         0.23 |     False |
|  1556303 | 238.73900 | -11.11800 | 611.216 |  1.926187135854408e-07 |    9.0 |  0.09565406691117627 |   73 |        0.5 | S240910ci |  1556303 |  0.09565406691117627 |      r |     6 |     180 |       1 | 15:54:57 | -11:07:04 |  51.28 | 2024-09-11T06:34:22.292 |   27.31 | 9aaaf97f88f94915a5f48c2a8b31735f |         0.20 |     False |
|  1587144 | 238.64900 | -10.80600 |  512.08 | 1.2339236725494914e-07 |   14.0 |   0.0953188407081931 |   74 |        0.5 | S240910ci |  1587144 |   0.0953188407081931 |      r |     6 |     180 |       1 | 15:54:35 | -10:48:21 |  51.02 | 2024-09-11T06:34:00.692 |   27.59 | a824c13cc7f4487bab678e093139e086 |         0.20 |     False |
