|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled |                               id | fraction_obs |
|  1587144 | 238.64900 | -10.80600 |  512.08 | 1.2339236725494914e-07 |   14.0 |   0.0953188407081931 |   74 |        0.5 | S240910ci |  1587144 |   0.0953188407081931 |      r |    10 |     120 |       1 | 15:54:35 | -10:48:21 |  51.71 | 2024-09-10T21:15:12.966 |   23.07 |     False | 6613c5798c784c8ab49407367d97b931 |         0.19 |
|  1254214 | 231.88100 |  -0.84900 | 598.535 | 1.2273396885093188e-07 |   14.0 |  0.09481022658628638 |   75 |        0.5 | S240910ci |  1254214 |  0.09481022658628638 |      r |    10 |     120 |       1 | 15:27:31 | -00:50:56 |  40.22 | 2024-09-10T20:48:08.646 |   35.04 |     False | 285eea14d9cb4dcd8f44a535c0f753d1 |         0.10 |
|  1554675 | 233.71800 |  -2.78300 | 688.036 |  8.494525486757189e-08 |   20.0 |  0.09374138906643269 |   76 |        0.5 | S240910ci |  1554675 |  0.09374138906643269 |      r |    10 |     120 |       1 | 15:34:52 | -02:46:58 |  42.88 | 2024-09-10T20:55:29.526 |   32.39 |     False | 4e4a9cbc4b84497e9f7b6a57fd331714 |         0.13 |
|  1522834 | 241.78400 | -15.17400 | 579.099 |  2.118185587813325e-07 |    8.0 |  0.09350099596642591 |   77 |        0.5 | S240910ci |  1522834 |  0.09350099596642591 |      r |    10 |     120 |       1 | 16:07:08 | -15:10:26 |  56.71 | 2024-09-10T21:27:45.366 |   17.78 |     False | 017641812bf145dfb6b59249c2289027 |         0.23 |
| 15988801 | 240.41300 | -13.73300 | 759.823 | 1.8819755686350134e-07 |    9.0 |  0.09345848305495918 |   78 |        0.5 | S240910ci | 15988801 |  0.09345848305495918 |      r |    10 |     120 |       1 | 16:01:39 | -13:43:58 |   54.8 | 2024-09-10T21:22:16.326 |   19.74 |     False | 48b10428f8be4ac8a3915a7aee727f51 |         0.19 |
|  1654384 | 236.79100 |  -7.73900 | 558.751 |  8.398134819872274e-08 |   20.0 |  0.09267764637337324 |   79 |        0.5 | S240910ci |  1654384 |  0.09267764637337324 |      r |    10 |     120 |       1 | 15:47:09 | -07:44:20 |  48.39 | 2024-09-10T21:07:47.046 |    26.6 |     False | f83be9380aa84936bd79ba4828c0ff4d |         0.16 |
|  1556233 | 237.82300 | -10.45700 | 657.697 |  1.393422736232351e-07 |   12.0 |  0.09226272004077914 |   80 |        0.5 | S240910ci |  1556233 |  0.09226272004077914 |      r |    10 |     120 |       1 | 15:51:17 | -10:27:25 |  50.85 | 2024-09-10T21:11:54.726 |   23.87 |     False | a02629965a16471a9348abebc92640c8 |         0.16 |
|  1522831 | 241.61500 | -13.87600 | 756.966 |  9.253829070872307e-08 |   18.0 |    0.091908580227266 |   81 |        0.5 | S240910ci |  1522831 |    0.091908580227266 |      r |    10 |     120 |       1 | 16:06:27 | -13:52:33 |  55.85 | 2024-09-10T21:27:04.806 |   18.86 |     False | a41f7500b29b4fcfb8cbb42aaa33e61b |         0.23 |
|  1081537 | 229.41600 |   2.47400 | 540.435 |  9.795690209125176e-08 |   17.0 |  0.09188530048015318 |   82 |        0.5 | S240910ci |  1081537 |  0.09188530048015318 |      r |    10 |     120 |       1 | 15:17:39 |  02:28:26 |  36.18 | 2024-09-10T20:38:17.046 |   39.18 |     False | 3555ba6e64f34d51b764ff3f7bfaaedf |         0.06 |
|  1466500 | 254.49200 | -25.42300 | 714.278 | 1.3771106119001865e-07 |   12.0 |  0.09118262150256685 |   83 |        0.5 | S240910ci |  1466500 |  0.09118262150256685 |      r |    10 |     120 |       1 | 16:57:58 | -25:25:22 |  72.01 | 2024-09-10T22:18:35.286 |    2.45 |     False | f203edd2285a4819a9c61721f77b4e87 |         0.00 |
|  2558252 | 243.83400 | -16.61300 | 654.639 | 1.4945923833408928e-07 |   11.0 |  0.09071464457832731 |   84 |        0.5 | S240910ci |  2558252 |  0.09071464457832731 |      r |    10 |     120 |       1 | 16:15:20 | -16:36:46 |  59.14 | 2024-09-10T21:35:57.366 |   15.39 |     False | df6e751d29674c4d8d236fdb03679c57 |         0.23 |
|  1576483 | 242.74200 | -16.47000 | 714.037 |  2.054604947068809e-07 |    8.0 |   0.0906943573489022 |   85 |        0.5 | S240910ci |  1576483 |   0.0906943573489022 |      r |    10 |     120 |       1 | 16:10:58 | -16:28:11 |  58.18 | 2024-09-10T21:31:35.286 |    16.2 |     False | 8bb9f6159239470a92d4af5817b67599 |         0.23 |
|  1576548 | 243.84200 | -17.19800 |  788.03 |  1.492460407173197e-07 |   11.0 |  0.09058524089445416 |   86 |        0.5 | S240910ci |  1576548 |  0.09058524089445416 |      r |    10 |     120 |       1 | 16:15:22 | -17:11:52 |  59.46 | 2024-09-10T21:35:59.286 |   14.95 |     False | 89420148f689444e9fa152e3175b6e1c |         0.23 |
|  1556018 | 236.37600 |  -7.92400 | 610.024 | 1.2619502140555882e-07 |   13.0 |  0.09052061725587947 |   87 |        0.5 | S240910ci |  1556018 |  0.09052061725587947 |      r |    10 |     120 |       1 | 15:45:30 | -07:55:26 |  48.18 | 2024-09-10T21:06:07.446 |   26.72 |     False | 401e699d7a844a01b82e2ea4e3c02ad8 |         0.16 |
| 15989075 | 240.09200 | -13.44000 |   677.9 |  2.340348984334307e-07 |    7.0 |  0.09039420340582406 |   88 |        0.5 | S240910ci | 15989075 |  0.09039420340582406 |      r |    10 |     120 |       1 | 16:00:22 | -13:26:23 |  54.38 | 2024-09-10T21:20:59.286 |   20.16 |     False | c9e4884b62f54d489aa323279c38bf6c |         0.19 |
|  1550254 | 233.37300 |  -2.99000 | 609.208 |  9.609651153179635e-08 |   17.0 |  0.09014018304436741 |   89 |        0.5 | S240910ci |  1550254 |  0.09014018304436741 |      r |    10 |     120 |       1 | 15:33:29 | -02:59:24 |  42.75 | 2024-09-10T20:54:06.726 |   32.44 |     False | 586c10eb4da54fbf838bb7d1ff9aa425 |         0.13 |
|  1128310 | 228.83300 |   4.38500 | 479.784 |  7.406451562661593e-08 |   22.0 |  0.08990725423698431 |   90 |        0.5 | S240910ci |  1128310 |  0.08990725423698431 |      r |    10 |     120 |       1 | 15:15:19 |  04:23:05 |  34.48 | 2024-09-10T20:35:57.126 |   41.05 |     False | 1aa94e31441d4f7fb4bb52b172429bde |         0.06 |
| 15890140 | 238.66400 | -10.72200 | 647.677 | 1.8088520577588943e-07 |    9.0 |  0.08982710760082029 |   91 |        0.5 | S240910ci | 15890140 |  0.08982710760082029 |      r |    10 |     120 |       1 | 15:54:39 | -10:43:19 |  51.67 | 2024-09-10T21:15:16.566 |   23.13 |     False | 94801da44f3f4001bee97e38b0800768 |         0.19 |
|  1523384 | 242.21800 | -16.64600 | 724.891 | 1.1606661916968362e-07 |   14.0 |  0.08965968523794451 |   92 |        0.5 | S240910ci |  1523384 |  0.08965968523794451 |      r |    10 |     120 |       1 | 16:08:52 | -16:38:45 |  57.85 | 2024-09-10T21:29:29.526 |   16.43 |     False | 44c33ef3c6ee4cb09baa7db090aaf83a |         0.23 |
|  1556005 | 236.28100 |  -6.70100 | 676.341 | 1.0149950173502474e-07 |   16.0 |  0.08960778189431573 |   93 |        0.5 | S240910ci |  1556005 |  0.08960778189431573 |      r |    10 |     120 |       1 | 15:45:07 | -06:42:03 |  47.35 | 2024-09-10T21:05:44.646 |   27.73 |     False | 97fa8798c0ee4ad39576eaef3c2a7d85 |         0.16 |
|  1556079 | 237.32000 | -10.95700 | 748.577 |  8.072207466172399e-08 |   20.0 |   0.0890807956390549 |   94 |        0.5 | S240910ci |  1556079 |   0.0890807956390549 |      r |    10 |     120 |       1 | 15:49:16 | -10:57:25 |  50.74 | 2024-09-10T21:09:54.006 |   23.82 |     False | e88dec3f9f8e4d53a6a8c69613c1307d |         0.16 |
|  1560252 | 240.45700 | -14.68400 | 566.677 | 1.1473250192579955e-07 |   14.0 |  0.08862907692179657 |   95 |        0.5 | S240910ci |  1560252 |  0.08862907692179657 |      r |    10 |     120 |       1 | 16:01:49 | -14:41:02 |  55.37 | 2024-09-10T21:22:26.886 |   19.01 |     False | 5c2d3695c6404413a14b7bca789cfe6a |         0.19 |
|  1522838 | 241.88900 | -16.25100 | 784.778 | 1.1409310549429105e-07 |   14.0 |  0.08813514186275372 |   96 |        0.5 | S240910ci |  1522838 |  0.08813514186275372 |      r |    10 |     120 |       1 | 16:07:33 | -16:15:03 |  57.37 | 2024-09-10T21:28:10.566 |   16.93 |     False | 7a65c83e83714d5d96dfc80ece2419b8 |         0.23 |
|  1480485 | 235.77400 |  -7.52800 | 535.803 |  9.970295209159817e-08 |   16.0 |  0.08802168098419731 |   97 |        0.5 | S240910ci |  1480485 |  0.08802168098419731 |      r |    10 |     120 |       1 | 15:43:05 | -07:31:40 |  47.46 | 2024-09-10T21:03:42.966 |   27.41 |     False | 15a90a0e437a40429853a3e08a5f83f1 |         0.16 |
|  1260160 | 235.41300 |  -5.23100 | 804.902 |  4.180639440097441e-08 |   38.0 |   0.0876572671412489 |   98 |        0.5 | S240910ci |  1260160 |   0.0876572671412489 |      r |    10 |     120 |       1 | 15:41:39 | -05:13:51 |  45.75 | 2024-09-10T21:02:16.326 |   29.42 |     False | d9511c7d6725491494d03347717c73fd |         0.13 |
| 15989030 | 239.98700 | -13.37200 | 595.703 | 1.9843620161003673e-07 |    8.0 |  0.08759362542239855 |   99 |        0.5 | S240910ci | 15989030 |  0.08759362542239855 |      r |    10 |     120 |       1 | 15:59:56 | -13:22:19 |  54.26 | 2024-09-10T21:20:34.086 |   20.28 |     False | eb0a5e4bae5144ff98f6a771abedfb46 |         0.19 |
|  1215915 | 232.27500 |  -1.80500 | 662.659 |  1.316497781918788e-07 |   12.0 |  0.08716917556954838 |  100 |        0.5 | S240910ci |  1215915 |  0.08716917556954838 |      r |    10 |     120 |       1 | 15:29:06 | -01:48:17 |  41.15 | 2024-09-10T20:49:43.206 |   34.05 |     False | b71e6eb7f5344e0f873b861119f683c8 |         0.10 |
|  1101780 | 228.50200 |   6.72100 | 605.268 |  8.770819952092111e-08 |   18.0 |  0.08711125187951982 |  101 |        0.5 | S240910ci |  1101780 |  0.08711125187951982 |      r |    10 |     120 |       1 | 15:14:00 |  06:43:15 |  32.65 | 2024-09-10T20:34:37.686 |   43.13 |     False | 05a39bb153254d26bee0c82b7d48c83b |         0.03 |
|  1565802 | 254.17600 | -26.32100 | 687.717 |  8.273623567333946e-08 |   19.0 |   0.0867382926544219 |  102 |        0.5 | S240910ci |  1565802 |   0.0867382926544219 |      r |    10 |     120 |       1 | 16:56:42 | -26:19:15 |  72.05 | 2024-09-10T22:17:19.446 |    1.76 |     False | 727e1ddcc6694939bf25962c762d63f7 |         0.00 |
|  1580089 | 246.07400 | -19.78800 | 651.004 | 1.7385098000066168e-07 |    9.0 |  0.08633385153133151 |  103 |        0.5 | S240910ci |  1580089 |  0.08633385153133151 |      r |    10 |     120 |       1 | 16:24:17 | -19:47:16 |  62.59 | 2024-09-10T21:44:54.966 |   11.61 |     False | 426ff5f37a1347e5b8debac4aef588e6 |         0.26 |
|  1081828 | 231.34500 |   0.32100 | 573.255 |  9.745733422169415e-08 |   16.0 |  0.08603911592663534 |  104 |        0.5 | S240910ci |  1081828 |  0.08603911592663534 |      r |    10 |     120 |       1 | 15:25:22 |  00:19:15 |  39.05 | 2024-09-10T20:46:00.006 |    36.3 |     False | 55df49a4f577455ebb4a67de9df332ab |         0.10 |
|  1576287 | 245.29500 | -18.51100 |  661.57 |  2.226775174063374e-07 |    7.0 |  0.08600740329892118 |  105 |        0.5 | S240910ci |  1576287 |  0.08600740329892118 |      r |    10 |     120 |       1 | 16:21:10 | -18:30:39 |  61.32 | 2024-09-10T21:41:48.006 |   13.04 |     False | 4305ff071b8446b8b174faa9865d1c9a |         0.26 |
|  2545332 | 238.20200 |  -9.99200 | 684.221 | 1.5583582789182985e-07 |   10.0 |  0.08598619574883146 |  106 |        0.5 | S240910ci |  2545332 |  0.08598619574883146 |      r |    10 |     120 |       1 | 15:52:48 | -09:59:31 |  50.87 | 2024-09-10T21:13:25.686 |   23.98 |     False | aade2d5c5cee42508203c688424c5e01 |         0.19 |
|  1523401 | 242.51000 | -16.49100 | 665.769 | 1.9455435944101929e-07 |    8.0 |  0.08588006481477979 |  107 |        0.5 | S240910ci |  1523401 |  0.08588006481477979 |      r |    10 |     120 |       1 | 16:10:02 | -16:29:27 |   58.0 | 2024-09-10T21:30:39.606 |   16.34 |     False | 06a4f4e846cd4e99a0ff6ed35de179f4 |         0.23 |
|  1106141 | 225.01600 |  13.46300 | 534.877 |  6.215284565929557e-08 |   25.0 |  0.08573584231987254 |  108 |        0.5 | S240910ci |  1106141 |  0.08573584231987254 |      r |    10 |     120 |       1 | 15:00:03 |  13:27:46 |  25.52 | 2024-09-10T20:20:41.046 |   50.61 |     False | 500eb45e5c8041c98bc13da78c1c2a71 |         0.00 |
|  1522839 | 241.92000 | -16.22600 | 839.005 |  7.767812782094882e-08 |   20.0 |   0.0857215739274737 |  109 |        0.5 | S240910ci |  1522839 |   0.0857215739274737 |      r |    10 |     120 |       1 | 16:07:40 | -16:13:33 |  57.38 | 2024-09-10T21:28:18.006 |   16.93 |     False | 8af6d08c7eb748bf96ccdf9f0d9ede48 |         0.23 |
|  1522836 | 241.80800 | -16.01500 | 775.933 |  1.402812636454508e-07 |   11.0 |  0.08514392688832617 |  110 |        0.5 | S240910ci |  1522836 |  0.08514392688832617 |      r |    10 |     120 |       1 | 16:07:13 | -16:00:54 |  57.18 | 2024-09-10T21:27:51.126 |   17.15 |     False | 67f2738bd9024fa0a4681fb877c1fbc8 |         0.23 |
|  1560257 | 240.96700 | -13.30900 | 595.224 | 1.1816346325528943e-07 |   13.0 |   0.0847593931436109 |  111 |        0.5 | S240910ci |  1560257 |   0.0847593931436109 |      r |    10 |     120 |       1 | 16:03:52 | -13:18:32 |  55.01 | 2024-09-10T21:24:29.286 |    19.7 |     False | 8d92ee532f6a4a5da5633eb058fbc543 |         0.19 |
|  1556223 | 237.51000 |  -9.01200 | 617.665 |  1.181467145860966e-07 |   13.0 |  0.08474737893229639 |  112 |        0.5 | S240910ci |  1556223 |  0.08474737893229639 |      r |    10 |     120 |       1 | 15:50:02 | -09:00:43 |  49.73 | 2024-09-10T21:10:39.606 |   25.17 |     False | a67c243bca4946718af9c95db6b961d1 |         0.16 |
|  1556326 | 239.04300 | -11.53700 | 630.777 | 1.9185639306432328e-07 |    8.0 |  0.08468910219896679 |  113 |        0.5 | S240910ci |  1556326 |  0.08468910219896679 |      r |    10 |     120 |       1 | 15:56:10 | -11:32:13 |  52.45 | 2024-09-10T21:16:47.526 |   22.27 |     False | 6c69a4f9c67949a088ec0ef33e8724f9 |         0.19 |
| 15989076 | 240.15500 | -13.44500 | 727.081 |  2.171856873522741e-07 |    7.0 |  0.08388617829019898 |  114 |        0.5 | S240910ci | 15989076 |  0.08388617829019898 |      r |    10 |     120 |       1 | 16:00:37 | -13:26:42 |  54.43 | 2024-09-10T21:21:14.406 |   20.12 |     False | 63804ce9bc934c7984d3d825d004c138 |         0.19 |
|  1580128 | 246.92600 | -20.89100 | 802.417 |  8.891574449118394e-08 |   17.0 |   0.0834043491619611 |  115 |        0.5 | S240910ci |  1580128 |   0.0834043491619611 |      r |    10 |     120 |       1 | 16:27:42 | -20:53:27 |  63.81 | 2024-09-10T21:48:19.446 |   10.27 |     False | 4fae6fd7716f49d7af5091f12b855203 |         0.26 |
|  1466504 | 254.62600 | -25.29100 | 737.174 | 1.0065421645406728e-07 |   15.0 |  0.08330754309202809 |  116 |        0.5 | S240910ci |  1466504 |  0.08330754309202809 |      r |    10 |     120 |       1 | 16:58:30 | -25:17:27 |  72.08 | 2024-09-10T22:19:07.446 |    2.54 |     False | 04a8dac7eba3464293a9fcb196c02985 |         0.00 |
|  1470747 | 249.15900 | -21.76200 |  583.62 | 1.5016033859188677e-07 |   10.0 |  0.08285453348968366 |  117 |        0.5 | S240910ci |  1470747 |  0.08285453348968366 |      r |    10 |     120 |       1 | 16:36:38 | -21:45:43 |  66.06 | 2024-09-10T21:57:15.366 |     8.2 |     False | e780dc22961c4c9db6ffb34857b80947 |         0.29 |
|  1522858 | 242.04900 | -14.61100 | 615.303 | 1.4996914265991905e-07 |   10.0 |  0.08274903402477375 |  118 |        0.5 | S240910ci |  1522858 |  0.08274903402477375 |      r |    10 |     120 |       1 | 16:08:11 | -14:36:39 |  56.61 | 2024-09-10T21:28:48.966 |   18.02 |     False | 293701a6f1114ea9850322dfa30dad12 |         0.23 |
|  1556032 | 236.74400 |  -8.19800 | 583.106 | 1.1508139757793466e-07 |   13.0 |  0.08254855549993698 |  119 |        0.5 | S240910ci |  1556032 |  0.08254855549993698 |      r |    10 |     120 |       1 | 15:46:58 | -08:11:52 |  48.63 | 2024-09-10T21:07:35.766 |   26.28 |     False | 9d588d7b66e641029a362ddea0a86c74 |         0.16 |
|  1654668 | 235.41300 |  -5.23100 | 784.617 |     4.975569351664e-08 |   30.0 |  0.08236164515004119 |  120 |        0.5 | S240910ci |  1654668 |  0.08236164515004119 |      r |    10 |     120 |       1 | 15:41:39 | -05:13:51 |  45.75 | 2024-09-10T21:02:16.326 |   29.42 |     False | 5bcc94381dfe43dfbd08a2c7fb26daf1 |         0.13 |
|  1470727 | 248.95700 | -22.44600 | 592.712 | 1.4920477349019196e-07 |   10.0 |  0.08232726491300493 |  121 |        0.5 | S240910ci |  1470727 |  0.08232726491300493 |      r |    10 |     120 |       1 | 16:35:49 | -22:26:45 |  66.19 | 2024-09-10T21:56:26.886 |    7.83 |     False | 10c7449df6f144f8b3ac70bd3353dce2 |         0.29 |
|  1576484 | 242.75200 | -14.70800 | 640.566 |  7.458409745656278e-08 |   20.0 |  0.08230708132296745 |  122 |        0.5 | S240910ci |  1576484 |  0.08230708132296745 |      r |    10 |     120 |       1 | 16:11:00 | -14:42:28 |  57.23 | 2024-09-10T21:31:37.686 |   17.51 |     False | 11d997fd83b3416f85df7ee0afe75d00 |         0.23 |
|  1565787 | 253.30700 | -24.37100 | 600.037 |  7.450154902451917e-08 |   20.0 |  0.08221598298923069 |  123 |        0.5 | S240910ci |  1565787 |  0.08221598298923069 |      r |    10 |     120 |       1 | 16:53:13 | -24:22:15 |  70.62 | 2024-09-10T22:13:50.886 |    3.84 |     False | 16f3ee667c3f4c89828629400afe5aea |         0.00 |
| 16152233 | 243.56000 | -17.14900 |  681.89 | 2.1270523656695812e-07 |    7.0 |  0.08215559956460106 |  124 |        0.5 | S240910ci | 16152233 |  0.08215559956460106 |      r |    10 |     120 |       1 | 16:14:14 | -17:08:56 |   59.2 | 2024-09-10T21:34:51.606 |   15.17 |     False | 567be7d1412e48f08dbffbb34d7bf62b |         0.23 |
|  1654282 | 235.90900 |  -8.72400 | 528.804 |  7.432421404035692e-08 |   20.0 |  0.08202028064612767 |  125 |        0.5 | S240910ci |  1654282 |  0.08202028064612767 |      r |    10 |     120 |       1 | 15:43:38 | -08:43:26 |   48.3 | 2024-09-10T21:04:15.366 |   26.41 |     False | ea041ddd249e449aaa1007955a4f33f2 |         0.16 |
|  1654407 | 235.78300 |  -7.50100 | 546.072 | 1.0594439540004113e-07 |   14.0 |  0.08184024654713448 |  126 |        0.5 | S240910ci |  1654407 |  0.08184024654713448 |      r |    10 |     120 |       1 | 15:43:07 | -07:30:03 |  47.46 | 2024-09-10T21:03:45.126 |   27.42 |     False | 3a8142cc4f22415b9c27a341c08a8ff2 |         0.16 |
|  1523381 | 242.25100 | -15.08100 | 632.505 | 1.8438209002537472e-07 |    8.0 |  0.08138972249745016 |  127 |        0.5 | S240910ci |  1523381 |  0.08138972249745016 |      r |    10 |     120 |       1 | 16:09:00 | -15:04:51 |  57.03 | 2024-09-10T21:29:37.446 |   17.54 |     False | 00578b87438547a5a793d7d98e2212a5 |         0.23 |
|  1100007 | 230.53200 |   1.94200 | 589.207 |  9.218113538215432e-08 |   16.0 |  0.08138097368604665 |  128 |        0.5 | S240910ci |  1100007 |  0.08138097368604665 |      r |    10 |     120 |       1 | 15:22:07 |  01:56:31 |  37.37 | 2024-09-10T20:42:44.886 |   38.08 |     False | 4adb61008488480e8af1987aaaddde35 |         0.06 |
|  1260181 | 237.44400 | -11.23600 | 517.938 |  5.899310917131218e-08 |   25.0 |  0.08137708707194659 |  129 |        0.5 | S240910ci |  1260181 |  0.08137708707194659 |      r |    10 |     120 |       1 | 15:49:46 | -11:14:09 |   51.0 | 2024-09-10T21:10:23.766 |   23.54 |     False | 8caacc82e3554bb69a95cfd23353b93c |         0.16 |
|  2551820 | 241.14400 | -15.04700 | 700.553 | 2.1003990603989205e-07 |    7.0 |  0.08112611290626205 |  130 |        0.5 | S240910ci |  2551820 |  0.08112611290626205 |      r |    10 |     120 |       1 | 16:04:34 | -15:02:49 |  56.12 | 2024-09-10T21:25:11.766 |   18.29 |     False | d2f9ba0e279b4565bad51636b7ccf5f4 |         0.23 |
|  1565792 | 253.99300 | -25.51100 | 769.986 |  1.334642406349853e-07 |   11.0 |  0.08100622636442349 |  131 |        0.5 | S240910ci |  1565792 |  0.08100622636442349 |      r |    10 |     120 |       1 | 16:55:58 | -25:30:39 |  71.62 | 2024-09-10T22:16:35.526 |    2.54 |     False | 6ece4d9bc5344741a00d41070ee42347 |         0.00 |
|  1556212 | 237.40800 |  -9.43900 | 517.461 |  9.720361031458433e-08 |   15.0 |  0.08045154272436532 |  132 |        0.5 | S240910ci |  1556212 |  0.08045154272436532 |      r |    10 |     120 |       1 | 15:49:37 | -09:26:20 |  49.91 | 2024-09-10T21:10:15.126 |    24.9 |     False | be95c050e12540b08dac13c4e5792908 |         0.16 |
|  1470723 | 248.81400 | -22.10800 | 790.823 |  1.454489587426498e-07 |   10.0 |  0.08025485446949542 |  133 |        0.5 | S240910ci |  1470723 |  0.08025485446949542 |      r |    10 |     120 |       1 | 16:35:15 | -22:06:28 |  65.93 | 2024-09-10T21:55:52.566 |    8.17 |     False | 8b44dabc808041d280ed7da079e195a8 |         0.29 |
|  1556065 | 237.17600 |  -9.75000 | 623.293 |  1.320382044657613e-07 |   11.0 |  0.08014067103397443 |  134 |        0.5 | S240910ci |  1556065 |  0.08014067103397443 |      r |    10 |     120 |       1 | 15:48:42 | -09:45:00 |  49.91 | 2024-09-10T21:09:19.446 |   24.82 |     False | afdd822dfd604c64ad906b10969b8fef |         0.16 |
| 16152134 | 243.11600 | -16.66400 | 768.625 | 1.6090737569132562e-07 |    9.0 |  0.07990594805489164 |  135 |        0.5 | S240910ci | 16152134 |  0.07990594805489164 |      r |    10 |     120 |       1 | 16:12:27 | -16:39:50 |  58.59 | 2024-09-10T21:33:05.046 |   15.81 |     False | 46de4ba8a165460ca0cef5b1b827c879 |         0.23 |
| 16087590 | 242.86100 | -15.66200 | 808.906 | 1.0329687426482894e-07 |   14.0 |  0.07979503102231046 |  136 |        0.5 | S240910ci | 16087590 |  0.07979503102231046 |      r |    10 |     120 |       1 | 16:11:26 | -15:39:43 |  57.84 | 2024-09-10T21:32:03.846 |   16.72 |     False | 6ba508d196d44d1aa42cd735b9706bb9 |         0.23 |
|  1497229 | 252.53800 | -25.07400 | 611.834 |  1.304569605752423e-07 |   11.0 |  0.07918090990889477 |  137 |        0.5 | S240910ci |  1497229 |  0.07918090990889477 |      r |    10 |     120 |       1 | 16:50:09 | -25:04:26 |  70.24 | 2024-09-10T22:10:46.326 |    3.66 |     False | ccbbd8aeb57d4f2eacb44d6eaf4846ea |         0.00 |
|  1556077 | 237.22100 |  -9.75200 | 516.084 |  9.563180839576226e-08 |   15.0 |  0.07915059249226448 |  138 |        0.5 | S240910ci |  1556077 |  0.07915059249226448 |      r |    10 |     120 |       1 | 15:48:53 | -09:45:07 |  49.95 | 2024-09-10T21:09:30.246 |   24.79 |     False | f05ad0909732461db106d15f5611c575 |         0.16 |
|  1079751 | 230.68200 |   1.77000 | 603.597 |  9.560795813617715e-08 |   15.0 |  0.07913085209090007 |  139 |        0.5 | S240910ci |  1079751 |  0.07913085209090007 |      r |    10 |     120 |       1 | 15:22:43 |  01:46:12 |   37.6 | 2024-09-10T20:43:20.886 |   37.85 |     False | 2d46a716857d4942a99f2c46bab3f9a3 |         0.06 |
|  1565785 | 253.18900 | -24.58600 | 807.013 |  8.962607095779665e-08 |   16.0 |  0.07912521079983141 |  140 |        0.5 | S240910ci |  1565785 |  0.07912521079983141 |      r |    10 |     120 |       1 | 16:52:45 | -24:35:09 |  70.61 | 2024-09-10T22:13:22.566 |     3.7 |     False | 9d9573b680f7422893981e663db0030e |         0.00 |
|  1216150 | 232.87000 |  -1.12000 |  687.68 |  6.819612579225598e-08 |   21.0 |  0.07902045435125472 |  141 |        0.5 | S240910ci |  1216150 |  0.07902045435125472 |      r |    10 |     120 |       1 | 15:31:28 | -01:07:12 |  41.15 | 2024-09-10T20:52:06.006 |   34.23 |     False | 76a420b573bc4df0a408e14871684d14 |         0.10 |
|  1126787 | 230.58800 |   1.73700 | 600.465 |  9.543348092283488e-08 |   15.0 |   0.0789864406555431 |  142 |        0.5 | S240910ci |  1126787 |   0.0789864406555431 |      r |    10 |     120 |       1 | 15:22:21 |  01:44:13 |  37.55 | 2024-09-10T20:42:58.326 |   37.88 |     False | c98083df8d244c35aff080cfd5fe2555 |         0.06 |
|  1474867 | 249.75400 | -22.93100 | 821.964 | 1.4222214187178933e-07 |   10.0 |  0.07847433827474964 |  143 |        0.5 | S240910ci |  1474867 |  0.07847433827474964 |      r |    10 |     120 |       1 | 16:39:00 | -22:55:51 |  67.06 | 2024-09-10T21:59:38.166 |    6.97 |     False | 4c2bfb23a435441faeefb1a8ce297704 |         0.29 |
|  1587324 | 231.87300 |  -1.19000 | 612.466 |  1.291298935804144e-07 |   11.0 |   0.0783754254927026 |  144 |        0.5 | S240910ci |  1587324 |   0.0783754254927026 |      r |    10 |     120 |       1 | 15:27:29 | -01:11:23 |  40.44 | 2024-09-10T20:48:06.726 |   34.78 |     False | 62e5a286deb444519da8c03aa34ec934 |         0.10 |
|  2540594 | 235.94100 |  -7.64300 |  693.95 |  1.171571885088319e-07 |   12.0 |  0.07757298526789433 |  145 |        0.5 | S240910ci |  2540594 |  0.07757298526789433 |      r |    10 |     120 |       1 | 15:43:45 | -07:38:34 |  47.67 | 2024-09-10T21:04:23.046 |   27.21 |     False | b36dbb532f41478a9dde2634a556d5c5 |         0.16 |
|  1580106 | 246.43400 | -19.37400 | 552.063 | 1.5616047961730084e-07 |    9.0 |  0.07754859927882359 |  146 |        0.5 | S240910ci |  1580106 |  0.07754859927882359 |      r |    10 |     120 |       1 | 16:25:44 | -19:22:26 |  62.69 | 2024-09-10T21:46:21.366 |   11.68 |     False | 543cd0bd8bd04eda96086de5844ae479 |         0.26 |
|  1556346 | 239.35200 | -11.53100 |  674.56 | 1.5597853334935704e-07 |    9.0 |  0.07745824322186365 |  147 |        0.5 | S240910ci |  1556346 |  0.07745824322186365 |      r |    10 |     120 |       1 | 15:57:24 | -11:31:51 |  52.69 | 2024-09-10T21:18:01.686 |   22.07 |     False | edb1ca92d5c04377a15f6ae166f80300 |         0.19 |
|  1556260 | 238.29000 | -10.02100 | 612.404 | 1.5547499510928233e-07 |    9.0 |   0.0772081818690485 |  148 |        0.5 | S240910ci |  1556260 |   0.0772081818690485 |      r |    10 |     120 |       1 | 15:53:09 | -10:01:15 |  50.95 | 2024-09-10T21:13:46.806 |    23.9 |     False | fe353b1abf8d48d39e6d958e57c22cda |         0.19 |
