|     name |        ra |       dec |     d_L |               prob_vol | stmass |   prob_vol_x_stmass | rank | confidence |       obj |     note |              weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled |                               id | fraction_obs |
|   152379 |  15.07700 |  72.62600 | 510.613 |   6.10703733907301e-08 |   18.0 | 0.18836575958483795 |   23 |        0.5 | S240910ci |   152379 | 0.18836575958483795 |      r |     6 |     180 |       1 | 01:00:18 |  72:37:33 | -14.03 | 2024-09-10T15:43:39.914 |  126.26 |     False | 0849c2c177044445b8a565f9888fe737 |         0.00 |
|  1375378 | 233.43800 |  -3.77300 | 374.074 |   2.64187909610612e-08 |   40.0 | 0.18108039573761758 |   24 |        0.5 | S240910ci |  1375378 | 0.18108039573761758 |      r |     6 |     180 |       1 | 15:33:45 | -03:46:22 |  43.44 | 2024-09-10T06:17:06.554 |    25.9 |     False | 8212b8226c7a447299e549db4c76e147 |         0.13 |
|  1128310 | 228.83300 |   4.38500 | 479.784 | 4.7602181094424136e-08 |   22.0 | 0.17945185415404186 |   25 |        0.5 | S240910ci |  1128310 | 0.17945185415404186 |      r |     6 |     180 |       1 | 15:15:19 |  04:23:05 |  34.55 | 2024-09-10T05:58:41.354 |   35.27 |     False | c7833fb24f93449b9a714988dc565e19 |         0.06 |
|  1106141 | 225.01600 |  13.46300 | 534.877 |  4.166762051525806e-08 |   25.0 | 0.17849952859649273 |   26 |        0.5 | S240910ci |  1106141 | 0.17849952859649273 |      r |     6 |     180 |       1 | 15:00:03 |  13:27:46 |  25.52 | 2024-09-10T05:43:25.274 |   45.05 |     False | 86a6284290164bc897a859ed254dbfdd |         0.00 |
|  1556234 | 237.87400 |  -9.14800 | 694.163 | 4.7119303364808296e-08 |   22.0 | 0.17763144891732932 |   27 |        0.5 | S240910ci |  1556234 | 0.17763144891732932 |      r |     6 |     180 |       1 | 15:51:29 | -09:08:52 |  50.27 | 2024-09-10T06:34:51.194 |   19.14 |     False | 2ea7de7a8aad4d618808e04b977a49cd |         0.16 |
|   296387 |   9.98400 |  46.35700 |  696.83 |  3.968408928126572e-08 |   26.0 | 0.17680235115280593 |   28 |        0.5 | S240910ci |   296387 | 0.17680235115280593 |      r |     6 |     180 |       1 | 00:39:56 |  46:21:25 |  12.23 | 2024-09-10T15:23:17.594 |  131.51 |     False | be003fc63d9c49e6818bca22c1ef99be |         0.00 |
|   192476 | 213.77900 |  86.00900 |  452.95 |    6.0401016799941e-08 |   17.0 |  0.1759508596128694 |   29 |        0.5 | S240910ci |   192476 |  0.1759508596128694 |      r |     6 |     180 |       1 | 14:15:06 |  86:00:32 | -29.21 | 2024-09-10T04:58:28.394 |  113.06 |     False | afe3ae0eb7514b61979a19ea438e4a71 |         0.00 |
|  1130858 | 230.49400 |   3.62800 | 522.295 |   5.36732850596773e-08 |   19.0 | 0.17474708140254808 |   30 |        0.5 | S240910ci |  1130858 | 0.17474708140254808 |      r |     6 |     180 |       1 | 15:21:58 |  03:37:40 |  36.27 | 2024-09-10T06:05:19.994 |   33.83 |     False | 8ae2dee88527425784ea384e8f186397 |         0.06 |
|   296331 |   8.34600 |  46.44700 | 653.652 |   3.75281285654175e-08 |   27.0 |  0.1736275991516848 |   31 |        0.5 | S240910ci |   296331 |  0.1736275991516848 |      r |     6 |     180 |       1 | 00:33:23 |  46:26:49 |  12.14 | 2024-09-10T15:16:44.474 |  130.37 |     False | 10f5fa983e834ea59e5b565d3e0ef71f |         0.00 |
|  1466280 | 248.36600 | -21.60900 | 600.334 | 5.0080452927515914e-08 |   20.0 | 0.17163119010261502 |   32 |        0.5 | S240910ci |  1466280 | 0.17163119010261502 |      r |     6 |     180 |       1 | 16:33:27 | -21:36:32 |  65.65 | 2024-09-10T07:16:49.274 |     5.1 |      True | 5ae4e1159f94411a900b09861afa36bb |         0.29 |
|   266052 |  15.37200 |  72.82400 | 693.189 |  4.998143437461981e-08 |   20.0 | 0.17129183468260167 |   33 |        0.5 | S240910ci |   266052 | 0.17129183468260167 |      r |     6 |     180 |       1 | 01:01:29 |  72:49:26 | -14.23 | 2024-09-10T15:44:50.714 |  126.24 |     False | e376112145ab41e5a9dee7dfbff5e689 |         0.00 |
|  1100149 | 231.57800 |   2.32700 | 533.643 |  4.326609415248557e-08 |   23.0 | 0.17051925655093486 |   34 |        0.5 | S240910ci |  1100149 | 0.17051925655093486 |      r |     6 |     180 |       1 | 15:26:18 |  02:19:37 |  37.96 | 2024-09-10T06:09:40.154 |   32.19 |     False | f341170c2ecd47deab0409c14746ecb8 |         0.10 |
|   266051 |  15.49500 |  72.89000 | 660.032 |  5.424630755474248e-08 |   18.0 |  0.1673171248167642 |   35 |        0.5 | S240910ci |   266051 |  0.1673171248167642 |      r |     6 |     180 |       1 | 01:01:58 |  72:53:24 | -14.29 | 2024-09-10T15:45:20.234 |  126.23 |     False | adbf51465143480f9491bfd2c4f1ac11 |         0.00 |
|  1445476 | 240.20200 | -13.75500 | 728.919 |   3.88792831789841e-08 |   25.0 |    0.16655432539701 |   36 |        0.5 | S240910ci |  1445476 |    0.16655432539701 |      r |     6 |     180 |       1 | 16:00:48 | -13:45:18 |  54.88 | 2024-09-10T06:44:09.914 |    14.0 |     False | 91a2ff10102c49c19321f25ada9fdf3e |         0.19 |
|   238173 |  17.79500 |  81.50300 | 465.625 |  5.310451587509621e-08 |   18.0 | 0.16379530122600133 |   37 |        0.5 | S240910ci |   238173 | 0.16379530122600133 |      r |     6 |     180 |       1 | 01:11:10 |  81:30:10 | -22.91 | 2024-09-10T15:54:32.234 |  121.84 |     False | be551a383f9b4831894a1e69954b6388 |         0.00 |
|  1550254 | 233.37300 |  -2.99000 | 609.208 |   5.60634830365159e-08 |   17.0 |  0.1633151391675744 |   38 |        0.5 | S240910ci |  1550254 |  0.1633151391675744 |      r |     6 |     180 |       1 | 15:33:29 | -02:59:24 |  42.88 | 2024-09-10T06:16:50.954 |   26.63 |     False | c2e57956bfb746d2be88165fcebaf734 |         0.13 |
|   292530 |  12.05200 |  57.64900 | 692.657 |   5.00047921303849e-08 |   19.0 | 0.16280308932931356 |   39 |        0.5 | S240910ci |   292530 | 0.16280308932931356 |      r |     6 |     180 |       1 | 00:48:12 |  57:38:56 |   0.94 | 2024-09-10T15:31:33.914 |  130.87 |     False | 926acbed051c4d3cb63411e9308664b4 |         0.00 |
|   261502 |  18.65300 |  80.59500 | 592.478 |  4.739382391425627e-08 |   20.0 | 0.16242360131699213 |   40 |        0.5 | S240910ci |   261502 | 0.16242360131699213 |      r |     6 |     180 |       1 | 01:14:36 |  80:35:41 |  -22.0 | 2024-09-10T15:57:58.154 |   122.5 |     False | 5a7c341cc13d49e29464221945d3f5c7 |         0.00 |
|  1128220 | 230.40800 |   3.55200 | 614.209 | 4.9345764843729156e-08 |   19.0 |  0.1606574080265068 |   41 |        0.5 | S240910ci |  1128220 |  0.1606574080265068 |      r |     6 |     180 |       1 | 15:21:37 |  03:33:07 |  36.27 | 2024-09-10T06:04:59.354 |    33.8 |     False | 490c4da540674d88ad92fee8badaaf82 |         0.06 |
|  1653843 | 243.02800 | -15.43100 | 590.388 |  4.667788216629431e-08 |   20.0 |  0.1599699327318771 |   42 |        0.5 | S240910ci |  1653843 |  0.1599699327318771 |      r |     6 |     180 |       1 | 16:12:06 | -15:25:51 |  58.08 | 2024-09-10T06:55:28.154 |   11.48 |     False | 22190cd5936047a292f52c1c571c9c46 |         0.23 |
|  1086586 | 230.69300 |   1.86600 | 430.611 |  4.389948007390722e-08 |   21.0 | 0.15797041366908784 |   43 |        0.5 | S240910ci |  1086586 | 0.15797041366908784 |      r |     6 |     180 |       1 | 15:22:46 |  01:51:57 |  37.63 | 2024-09-10T06:06:07.754 |   32.17 |     False | c9b1433d96c54d56816d5f2bed29f5ea |         0.06 |
|  1081828 | 231.34500 |   0.32100 | 573.255 | 5.7510507438614316e-08 |   16.0 | 0.15767551036735955 |   44 |        0.5 | S240910ci |  1081828 | 0.15767551036735955 |      r |     6 |     180 |       1 | 15:25:22 |  00:19:15 |  39.16 | 2024-09-10T06:08:44.234 |    30.5 |     False | b720c35a017740448e14fa958190cdd9 |         0.10 |
|  1130831 | 229.16500 |   2.78700 | 525.886 |  3.830403377780781e-08 |   24.0 | 0.15752620339276888 |   45 |        0.5 | S240910ci |  1130831 | 0.15752620339276888 |      r |     6 |     180 |       1 | 15:16:39 |  02:47:13 |  35.88 | 2024-09-10T06:00:01.034 |    33.7 |     False | 52bf799c499941059577ffb0f7852aab |         0.06 |
|  1554675 | 233.71800 |  -2.78300 | 688.036 | 4.5929375960759996e-08 |   20.0 | 0.15740465955495825 |   46 |        0.5 | S240910ci |  1554675 | 0.15740465955495825 |      r |     6 |     180 |       1 | 15:34:52 | -02:46:58 |   43.0 | 2024-09-10T06:18:13.754 |   26.66 |     False | bbcca0862471456190068fe0ebc4140b |         0.13 |
|  1100007 | 230.53200 |   1.94200 | 589.207 | 5.7339500083367645e-08 |   16.0 | 0.15720665057357125 |   47 |        0.5 | S240910ci |  1100007 | 0.15720665057357125 |      r |     6 |     180 |       1 | 15:22:07 |  01:56:31 |  37.46 | 2024-09-10T06:05:29.114 |   32.31 |     False | c9fd46bfe80445cebd98a08cda7c01ea |         0.06 |
|   152351 |  11.90600 |  53.59300 | 616.146 | 5.3918340171186744e-08 |   17.0 |  0.1570660983439441 |   48 |        0.5 | S240910ci |   152351 |  0.1570660983439441 |      r |     6 |     180 |       1 | 00:47:37 |  53:35:34 |    5.0 | 2024-09-10T15:30:58.874 |  131.75 |     False | 0ee67c0ee466458786926511d012a78c |         0.00 |
|  1216150 | 232.87000 |  -1.12000 |  687.68 |  4.356478588206951e-08 |   21.0 | 0.15676599996113755 |   49 |        0.5 | S240910ci |  1216150 | 0.15676599996113755 |      r |     6 |     180 |       1 | 15:31:28 | -01:07:12 |  41.25 | 2024-09-10T06:14:50.234 |   28.53 |     False | 8ab0e3dd14f643978169b7db3852b63a |         0.10 |
|  1259457 | 241.65200 | -14.50000 |  661.02 | 5.3678643832084294e-08 |   17.0 | 0.15636783612908875 |   50 |        0.5 | S240910ci |  1259457 | 0.15636783612908875 |      r |     6 |     180 |       1 | 16:06:36 | -14:30:00 |  56.46 | 2024-09-10T06:49:57.914 |   12.78 |     False | c602f4c0f57a4f63958a4b901e4f4ca5 |         0.23 |
|   265884 |  11.03600 |  82.57100 | 436.578 |  5.065033314875198e-08 |   18.0 | 0.15622544520431494 |   51 |        0.5 | S240910ci |   265884 | 0.15622544520431494 |      r |     6 |     180 |       1 | 00:44:08 |  82:34:15 | -23.98 | 2024-09-10T15:27:30.074 |  120.46 |     False | 431c4ebf143940569fdb906ac602c3c8 |         0.00 |
|   288774 |  14.57400 |  70.35000 | 569.967 |  6.503576500124148e-08 |   14.0 | 0.15601890786922457 |   52 |        0.5 | S240910ci |   288774 | 0.15601890786922457 |      r |     6 |     180 |       1 | 00:58:17 |  70:20:59 | -11.76 | 2024-09-10T15:41:39.194 |  127.21 |     False | ef5f3544dff64d49b618dcfe55a3ecb2 |         0.00 |
|  1079117 | 227.73400 |   5.74500 | 365.443 | 2.4603124127068635e-08 |   37.0 | 0.15598718625613708 |   53 |        0.5 | S240910ci |  1079117 | 0.15598718625613708 |      r |     6 |     180 |       1 | 15:10:56 |  05:44:42 |  32.82 | 2024-09-10T05:54:17.594 |   36.98 |     False | 9017469c3ffb46d29c4c57e158bb780c |         0.03 |
|  1653757 | 243.29200 | -17.40200 | 471.459 | 3.0176133567738356e-08 |   30.0 |  0.1551249761862928 |   54 |        0.5 | S240910ci |  1653757 |  0.1551249761862928 |      r |     6 |     180 |       1 | 16:13:10 | -17:24:07 |  59.39 | 2024-09-10T06:56:31.514 |    9.52 |     False | 2a499c3ee6cd4388b3bb6c0610aa0d01 |         0.23 |
|  1134053 | 231.56800 |   1.43700 | 553.328 |  5.649621187818575e-08 |   16.0 | 0.15489456327524787 |   55 |        0.5 | S240910ci |  1134053 | 0.15489456327524787 |      r |     6 |     180 |       1 | 15:26:16 |  01:26:13 |  38.56 | 2024-09-10T06:09:37.754 |   31.39 |     False | b306c3c664704d92ab9e3fd174e59b69 |         0.10 |
|  1247152 | 236.59700 |  -8.11400 | 580.627 |  5.592192857945879e-08 |   16.0 | 0.15332002077309173 |   56 |        0.5 | S240910ci |  1247152 | 0.15332002077309173 |      r |     6 |     180 |       1 | 15:46:23 | -08:06:50 |  48.64 | 2024-09-10T06:29:44.714 |   20.61 |     False | 1b337f357f024c0fa6ad6179eba05c84 |         0.16 |
|   242635 |  13.31800 |  79.61400 | 494.409 |  6.384533546080073e-08 |   14.0 | 0.15316302790113906 |   57 |        0.5 | S240910ci |   242635 | 0.15316302790113906 |      r |     6 |     180 |       1 | 00:53:16 |  79:36:50 | -21.02 | 2024-09-10T15:36:37.754 |  122.31 |     False | 472a10c1b209436fb8d1228bcc41be94 |         0.00 |
|  1132582 | 228.80900 |   4.38600 | 448.921 | 4.4199703226574795e-08 |   20.0 | 0.15147674200792097 |   58 |        0.5 | S240910ci |  1132582 | 0.15147674200792097 |      r |     6 |     180 |       1 | 15:15:14 |  04:23:09 |  34.53 | 2024-09-10T05:58:35.594 |   35.28 |     False | 08c37e02d3d94c10b2ec1ce854d6de31 |         0.06 |
|  1522724 | 240.34800 | -14.03100 | 707.283 | 4.3961403970886375e-08 |   20.0 |  0.1506600451199361 |   59 |        0.5 | S240910ci |  1522724 |  0.1506600451199361 |      r |     6 |     180 |       1 | 16:01:23 | -14:01:51 |  55.15 | 2024-09-10T06:44:44.954 |   13.69 |     False | 1bf70a6c95de45faaa8cdcd898476511 |         0.23 |
|  1260160 | 235.41300 |  -5.23100 | 804.902 | 2.3121855803573146e-08 |   38.0 | 0.15055764772094618 |   60 |        0.5 | S240910ci |  1260160 | 0.15055764772094618 |      r |     6 |     180 |       1 | 15:41:39 | -05:13:51 |  45.88 | 2024-09-10T06:25:00.554 |   23.72 |     False | dbcbc76b7338449fbf4d36ebf2da667c |         0.13 |
|   288764 |  13.91000 |  70.81200 | 677.964 |   5.47238535927722e-08 |   16.0 | 0.15003519603329887 |   61 |        0.5 | S240910ci |   288764 | 0.15003519603329887 |      r |     6 |     180 |       1 | 00:55:38 |  70:48:43 | -12.22 | 2024-09-10T15:38:59.834 |   126.8 |     False | 040385b567ad409a9198a3a0e162e04c |         0.00 |
|  1101780 | 228.50200 |   6.72100 | 605.268 |  4.851752756389384e-08 |   18.0 | 0.14964686773071562 |   62 |        0.5 | S240910ci |  1101780 | 0.14964686773071562 |      r |     6 |     180 |       1 | 15:14:00 |  06:43:15 |   32.7 | 2024-09-10T05:57:21.914 |   37.49 |     False | f637d893dbf747b580ac822d41d6b216 |         0.03 |
|   266047 |  15.43400 |  71.88200 | 674.761 |  5.423322935578718e-08 |   16.0 | 0.14869002594837163 |   63 |        0.5 | S240910ci |   266047 | 0.14869002594837163 |      r |     6 |     180 |       1 | 01:01:44 |  71:52:55 | -13.29 | 2024-09-10T15:45:05.594 |  126.72 |     False | 0044d57ee66e40ab8d9bab447a152b30 |         0.00 |
|  1495036 | 251.64100 | -24.46200 | 655.642 |  4.328433345273737e-08 |   20.0 |  0.1483395956350179 |   64 |        0.5 | S240910ci |  1495036 |  0.1483395956350179 |      r |     6 |     180 |       1 | 16:46:33 | -24:27:43 |  69.62 | 2024-09-10T07:29:55.274 |    5.01 |      True | 1bed437e42da46508a8fec9119c1d447 |         0.29 |
|   227282 | 221.72900 |  87.84400 |  441.28 |  6.173764670268594e-08 |   14.0 | 0.14810661263356228 |   65 |        0.5 | S240910ci |   227282 | 0.14810661263356228 |      r |     6 |     180 |       1 | 14:46:54 |  87:50:38 | -29.93 | 2024-09-10T05:30:16.394 |  114.47 |     False | 80ed6c1eeb564ece9d675aad41ac43f9 |         0.00 |
|  1576484 | 242.75200 | -14.70800 | 640.566 |  4.318559291795835e-08 |   20.0 | 0.14800119303598744 |   66 |        0.5 | S240910ci |  1576484 | 0.14800119303598744 |      r |     6 |     180 |       1 | 16:11:00 | -14:42:28 |  57.44 | 2024-09-10T06:54:21.914 |   12.25 |     False | 400cc60d75f8412fa665f67688f7b4e8 |         0.23 |
|   266018 |  14.00100 |  75.95800 | 558.335 |  6.637566760549505e-08 |   13.0 | 0.14785927660230636 |   67 |        0.5 | S240910ci |   266018 | 0.14785927660230636 |      r |     6 |     180 |       1 | 00:56:00 |  75:57:28 | -17.36 | 2024-09-10T15:39:21.674 |  124.33 |     False | 2821e0d6f67d45169dd5d751f8f35f00 |         0.00 |
|  1460025 | 233.26000 |  -2.74700 | 704.488 | 4.2684172272788875e-08 |   20.0 | 0.14628272908485906 |   68 |        0.5 | S240910ci |  1460025 | 0.14628272908485906 |      r |     6 |     180 |       1 | 15:33:02 | -02:44:49 |  42.63 | 2024-09-10T06:16:23.834 |    26.9 |     False | 4a6467fe9c074b4b84b1cf18bb79d9f4 |         0.13 |
|  1079751 | 230.68200 |   1.77000 | 603.597 |  5.638392292799096e-08 |   15.0 | 0.14492477322507188 |   69 |        0.5 | S240910ci |  1079751 | 0.14492477322507188 |      r |     6 |     180 |       1 | 15:22:43 |  01:46:12 |  37.69 | 2024-09-10T06:06:05.114 |   32.09 |     False | 5a69b4df39da4971bf8ad8077168dc22 |         0.10 |
|  1554728 | 234.45200 |  -2.96400 | 698.316 |  3.838816656335073e-08 |   22.0 | 0.14471585521523092 |   70 |        0.5 | S240910ci |  1554728 | 0.14471585521523092 |      r |     6 |     180 |       1 | 15:37:48 | -02:57:50 |  43.66 | 2024-09-10T06:21:09.914 |   26.18 |     False | bac99ac4a4fb42c4aacc503f67778016 |         0.13 |
|  1554745 | 234.86300 |  -4.02000 | 583.719 |  5.255541040094166e-08 |   16.0 | 0.14408986212472633 |   71 |        0.5 | S240910ci |  1554745 | 0.14408986212472633 |      r |     6 |     180 |       1 | 15:39:27 | -04:01:11 |  44.67 | 2024-09-10T06:22:48.554 |   25.05 |     False | 10f40745af2e47cdbb42c7742ab8b27c |         0.13 |
|  1653932 | 240.44900 | -13.35600 | 551.109 | 5.2361733362924826e-08 |   16.0 | 0.14355884767815402 |   72 |        0.5 | S240910ci |  1653932 | 0.14355884767815402 |      r |     6 |     180 |       1 | 16:01:47 | -13:21:21 |  54.84 | 2024-09-10T06:45:09.194 |   14.27 |     False | 3be00e853f3746edb1b5c4051a1a9f52 |         0.19 |
|   257666 |  15.92900 |  68.59100 | 659.171 | 4.9264219357972486e-08 |   17.0 | 0.14350812445327704 |   73 |        0.5 | S240910ci |   257666 | 0.14350812445327704 |      r |     6 |     180 |       1 | 01:03:42 |  68:35:27 |  -10.0 | 2024-09-10T15:47:04.394 |  128.45 |     False | ff7d612ec3884c0caeaa809e22be3bf4 |         0.00 |
|  1522841 | 241.83700 | -15.39300 | 716.571 |  4.407568620255662e-08 |   19.0 |  0.1434989239490607 |   74 |        0.5 | S240910ci |  1522841 |  0.1434989239490607 |      r |     6 |     180 |       1 | 16:07:20 | -15:23:34 |  57.11 | 2024-09-10T06:50:42.314 |   11.88 |     False | dcfc72841a3a4fb299222767d80010ab |         0.23 |
