|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled |                               id | fraction_obs |
|  1260546 | 243.02800 | -15.43100 | 600.778 | 1.1084176116270387e-07 |   26.0 |  0.15901674760206397 |   18 |        0.5 | S240910ci |  1260546 |  0.15901674760206397 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  56.94 | 2024-09-11T21:28:47.423 |   21.33 |     False | 9e782e58674f4379b4ff05534d9552e4 |         0.23 |
|  1576297 | 245.46600 | -18.70900 | 617.974 | 2.2033165949882667e-07 |   13.0 |  0.15804702484500255 |   19 |        0.5 | S240910ci |  1576297 |  0.15804702484500255 |      r |    10 |     120 |       1 | 16:21:51 | -18:42:32 |  60.64 | 2024-09-11T21:38:32.543 |   17.47 |     False | c3502936c999458481906c9ac41707be |         0.27 |
|  2550407 | 240.42300 | -13.95200 | 736.154 |  2.035686614155317e-07 |   14.0 |   0.1572551929280738 |   20 |        0.5 | S240910ci |  2550407 |   0.1572551929280738 |      r |    10 |     120 |       1 | 16:01:41 | -13:57:07 |  54.03 | 2024-09-11T21:18:22.223 |   24.21 |     False | d2607c27e7054eb0bbfcc7b485bf4db4 |         0.20 |
|  1495037 | 251.64800 | -24.46700 | 787.114 |  1.204725771909416e-07 |   23.0 |   0.1528909985910353 |   21 |        0.5 | S240910ci |  1495037 |   0.1528909985910353 |      r |    10 |     120 |       1 | 16:46:35 | -24:28:01 |  68.31 | 2024-09-11T22:03:16.223 |    9.55 |      True | 043a7a39145842aab16bcca8fc77967a |         0.30 |
|  1522704 | 239.99800 | -13.84700 | 737.705 | 1.5377983528949667e-07 |   18.0 |  0.15273471920763693 |   22 |        0.5 | S240910ci |  1522704 |  0.15273471920763693 |      r |    10 |     120 |       1 | 15:59:59 | -13:50:49 |  53.62 | 2024-09-11T21:16:40.223 |    24.6 |     False | 7d4c81792e1843f5918f7732514a9340 |         0.20 |
|  1522699 | 239.94100 | -12.94200 | 589.135 | 1.9593622246134465e-07 |   14.0 |   0.1513591181304976 |   23 |        0.5 | S240910ci |  1522699 |   0.1513591181304976 |      r |    10 |     120 |       1 | 15:59:45 | -12:56:31 |  53.07 | 2024-09-11T21:16:26.543 |   25.22 |     False | a47035a36c9347f3b41ba3415e3bf9d3 |         0.20 |
|  1474899 | 250.14300 | -22.85500 | 626.949 |  1.942470912794757e-07 |   14.0 |  0.15005426081673498 |   24 |        0.5 | S240910ci |  1474899 |  0.15005426081673498 |      r |    10 |     120 |       1 | 16:40:34 | -22:51:18 |  66.42 | 2024-09-11T21:57:15.023 |   11.53 |      True | b14b413adf5240b5ad33b1b72bc38682 |         0.30 |
|  1522702 | 240.06700 | -13.74200 | 794.068 | 1.3577495930427977e-07 |   20.0 |  0.14983574802493568 |   25 |        0.5 | S240910ci |  1522702 |  0.14983574802493568 |      r |    10 |     120 |       1 | 16:00:16 | -13:44:31 |  53.62 | 2024-09-11T21:16:56.783 |   24.61 |     False | e636f9ccb9f4459ea73d8fe54e1c5fcb |         0.20 |
|  1536967 | 250.54100 | -22.77300 | 701.257 | 1.7869269509258258e-07 |   15.0 |  0.14789849165993402 |   26 |        0.5 | S240910ci |  1536967 |  0.14789849165993402 |      r |    10 |     120 |       1 | 16:42:09 | -22:46:22 |  66.72 | 2024-09-11T21:58:50.543 |   11.26 |     False | fdc5cfdb8c7c4d7b9dd8dbb53c6e7fec |         0.30 |
|  1523382 | 242.26600 | -15.12800 | 674.093 | 1.8753622176981504e-07 |   14.0 |  0.14487010031139266 |   27 |        0.5 | S240910ci |  1523382 |  0.14487010031139266 |      r |    10 |     120 |       1 | 16:09:03 | -15:07:40 |  56.16 | 2024-09-11T21:25:44.543 |   22.09 |     False | f459d474b82d4daf82e8ecb7929a4b1b |         0.23 |
|  1099421 | 231.67500 |   0.89100 | 557.875 |  8.475338083714731e-08 |   30.0 |  0.14029547115876279 |   28 |        0.5 | S240910ci |  1099421 |  0.14029547115876279 |      r |    10 |     120 |       1 | 15:26:42 |  00:53:27 |  38.08 | 2024-09-11T20:43:22.703 |   40.81 |     False | bec916c5e22c432699d342c92cf6aa9b |         0.10 |
| 15989077 | 240.14400 | -13.36600 | 711.212 | 2.2559747785288273e-07 |   11.0 |  0.13692795984252604 |   29 |        0.5 | S240910ci | 15989077 |  0.13692795984252604 |      r |    10 |     120 |       1 | 16:00:34 | -13:21:57 |  53.48 | 2024-09-11T21:17:15.263 |    24.8 |     False | aa756b1b1265467494c4791f624fa02b |         0.20 |
|  1576578 | 244.52400 | -17.55000 | 686.554 | 1.7698064801096347e-07 |   14.0 |  0.13671589786220317 |   30 |        0.5 | S240910ci |  1576578 |  0.13671589786220317 |      r |    10 |     120 |       1 | 16:18:05 | -17:33:00 |  59.28 | 2024-09-11T21:34:46.463 |   18.88 |     False | 33bb3c5ed62047e4bf969fcad11f8abc |         0.23 |
|  2547996 | 239.34600 | -12.17300 | 700.905 | 1.9029063495762243e-07 |   13.0 |    0.136497896804607 |   31 |        0.5 | S240910ci |  2547996 |    0.136497896804607 |      r |    10 |     120 |       1 | 15:57:23 | -12:10:22 |  52.16 | 2024-09-11T21:14:03.743 |   26.17 |     False | 64a0c9dd2ae84e6db4bcf30783ba0bfc |         0.20 |
|  1522864 | 242.09800 | -15.51500 |  565.31 | 1.8699404717625697e-07 |   13.0 |  0.13413317744892683 |   32 |        0.5 | S240910ci |  1522864 |  0.13413317744892683 |      r |    10 |     120 |       1 | 16:08:23 | -15:30:54 |  56.23 | 2024-09-11T21:25:04.223 |   21.97 |     False | 268c065aeaf4458ca2c19d3dffac0222 |         0.23 |
|  1556234 | 237.87400 |  -9.14800 | 694.163 | 1.0970605205074435e-07 |   22.0 |   0.1331736488812184 |   33 |        0.5 | S240910ci |  1556234 |   0.1331736488812184 |      r |    10 |     120 |       1 | 15:51:29 | -09:08:52 |  49.22 | 2024-09-11T21:08:10.463 |   29.28 |     False | 33d75b248a124996acb1685ccb32e065 |         0.17 |
|  1133094 | 231.88900 |   0.01800 |  604.38 | 1.1449979499052625e-07 |   21.0 |  0.13267497395513392 |   34 |        0.5 | S240910ci |  1133094 |  0.13267497395513392 |      r |    10 |     120 |       1 | 15:27:33 |  00:01:04 |  38.81 | 2024-09-11T20:44:14.063 |   40.02 |     False | 9a4906306cda4c5cad826d70f6355935 |         0.10 |
|  1523402 | 242.46400 | -16.89000 | 703.693 | 1.1899088657405861e-07 |   20.0 |    0.131313275566199 |   35 |        0.5 | S240910ci |  1523402 |    0.131313275566199 |      r |    10 |     120 |       1 | 16:09:51 | -16:53:24 |  57.25 | 2024-09-11T21:26:32.063 |   20.85 |     False | b7dbd4cca358498e904867c57e81b4b3 |         0.23 |
|  1572899 | 247.65100 | -21.04100 | 693.062 | 2.1961813712050618e-07 |   10.0 |  0.12118045655287218 |   36 |        0.5 | S240910ci |  1572899 |  0.12118045655287218 |      r |    10 |     120 |       1 | 16:30:36 | -21:02:27 |  63.55 | 2024-09-11T21:47:16.943 |   14.45 |     False | 24cee465cdb147b99843740d9782b8e9 |         0.27 |
|  1553189 | 236.20300 |  -7.84600 | 756.589 |  9.108171722892213e-08 |   24.0 |   0.1206165213484453 |   37 |        0.5 | S240910ci |  1553189 |   0.1206165213484453 |      r |    10 |     120 |       1 | 15:44:48 | -07:50:45 |  47.11 | 2024-09-11T21:01:29.423 |   31.38 |     False | d04a644c574e4529a0af29c00c42cf07 |         0.17 |
|  1653843 | 243.02800 | -15.43100 | 590.388 | 1.0841264263573162e-07 |   20.0 |  0.11963939669550859 |   38 |        0.5 | S240910ci |  1653843 |  0.11963939669550859 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  56.94 | 2024-09-11T21:28:47.423 |   21.33 |     False | 1bac2c8a38534668a430123e3dcec7bb |         0.23 |
|  1653932 | 240.44900 | -13.35600 | 551.109 |  1.342399211570395e-07 |   16.0 |  0.11851297203638751 |   39 |        0.5 | S240910ci |  1653932 |  0.11851297203638751 |      r |    10 |     120 |       1 | 16:01:47 | -13:21:21 |  53.72 | 2024-09-11T21:18:28.463 |   24.58 |     False | e8e87d491ecb421f915d7634bcc900f3 |         0.20 |
|  1537017 | 251.03900 | -23.29100 | 770.078 | 1.7361270732114455e-07 |   12.0 |  0.11495470337002885 |   40 |        0.5 | S240910ci |  1537017 |  0.11495470337002885 |      r |    10 |     120 |       1 | 16:44:09 | -23:17:27 |  67.35 | 2024-09-11T22:00:50.063 |    10.6 |     False | 3c9a9ac1eb404385aa104b17fb5541de |         0.30 |
|  1576532 | 243.58600 | -17.50200 | 571.891 | 1.5999502479878225e-07 |   13.0 |  0.11476614855882679 |   41 |        0.5 | S240910ci |  1576532 |  0.11476614855882679 |      r |    10 |     120 |       1 | 16:14:20 | -17:30:07 |  58.49 | 2024-09-11T21:31:01.343 |   19.62 |     False | 366c17ac6f264617881cc90a0f65a817 |         0.23 |
|  1130831 | 229.16500 |   2.78700 | 525.886 |  8.663474767920277e-08 |   24.0 |  0.11472744741506997 |   42 |        0.5 | S240910ci |  1130831 |  0.11472744741506997 |      r |    10 |     120 |       1 | 15:16:39 |  02:47:13 |  34.94 | 2024-09-11T20:33:20.303 |    43.9 |     False | 26a68753b3b04b55b71d7b6399e0f169 |         0.07 |
|  1474898 | 250.04800 | -22.68500 | 550.251 | 1.1516194144036682e-07 |   18.0 |  0.11437877318314964 |   43 |        0.5 | S240910ci |  1474898 |  0.11437877318314964 |      r |    10 |     120 |       1 | 16:40:11 | -22:41:05 |  66.27 | 2024-09-11T21:56:52.223 |   11.69 |     False | b630ed3aeb4b4325a79681a297d27274 |         0.30 |
|  1522723 | 240.41100 | -14.09000 | 627.201 | 2.0681582398260249e-07 |   10.0 |  0.11411630423667155 |   44 |        0.5 | S240910ci |  1522723 |  0.11411630423667155 |      r |    10 |     120 |       1 | 16:01:38 | -14:05:23 |  54.09 | 2024-09-11T21:18:19.343 |   24.13 |     False | 0e1f50ee4609471ab6f277c9106050aa |         0.20 |
|  1565803 | 254.20200 | -25.04600 | 690.827 | 1.1454740429622378e-07 |   18.0 |  0.11376840448663605 |   45 |        0.5 | S240910ci |  1565803 |  0.11376840448663605 |      r |    10 |     120 |       1 | 16:56:48 | -25:02:45 |  70.69 | 2024-09-11T22:13:29.183 |    7.22 |     False | cbca358defc045a58d4a8c0574b6ae66 |         0.33 |
|  1522719 | 240.21700 | -13.37400 | 671.502 |  2.276935722034019e-07 |    9.0 |  0.11307253863341588 |   46 |        0.5 | S240910ci |  1522719 |  0.11307253863341588 |      r |    10 |     120 |       1 | 16:00:52 | -13:22:26 |  53.54 | 2024-09-11T21:17:32.783 |   24.74 |     False | 0785b9d7d4374086b7441073d9a749eb |         0.20 |
|  2555655 | 242.74400 | -15.52600 | 730.173 | 1.4525721362994128e-07 |   14.0 |   0.1122094795247335 |   47 |        0.5 | S240910ci |  2555655 |   0.1122094795247335 |      r |    10 |     120 |       1 | 16:10:58 | -15:31:33 |  56.77 | 2024-09-11T21:27:39.263 |   21.48 |     False | 5f2645f3bb3246d1ae3aac8999dc8149 |         0.23 |
|   153536 | 229.80400 |   1.63600 | 590.311 | 1.1239018567831973e-07 |   18.0 |  0.11162581843068492 |   48 |        0.5 | S240910ci |   153536 |  0.11162581843068492 |      r |    10 |     120 |       1 | 15:19:12 |  01:38:09 |  36.18 | 2024-09-11T20:35:53.663 |   42.62 |     False | 46a38348dad1464fa57adb2a7c0abda6 |         0.07 |
|  1252689 | 230.63000 |  -0.47200 | 635.611 |  7.450994560007481e-08 |   27.0 |  0.11100479238334272 |   49 |        0.5 | S240910ci |  1252689 |  0.11100479238334272 |      r |    10 |     120 |       1 | 15:22:31 | -00:28:19 |  38.17 | 2024-09-11T20:39:11.903 |   40.52 |     False | bc7b20826d87447e8617d11835e63b96 |         0.10 |
|  1522842 | 241.92900 | -14.53800 | 586.637 | 1.5436131417166943e-07 |   13.0 |   0.1107249564390415 |   50 |        0.5 | S240910ci |  1522842 |   0.1107249564390415 |      r |    10 |     120 |       1 | 16:07:42 | -14:32:16 |  55.57 | 2024-09-11T21:24:23.663 |   22.72 |     False | 169c6c69188845fb99654a5160cab4c2 |         0.23 |
|  1653757 | 243.29200 | -17.40200 | 471.459 |  6.684793740046929e-08 |   30.0 |  0.11065548851734767 |   51 |        0.5 | S240910ci |  1653757 |  0.11065548851734767 |      r |    10 |     120 |       1 | 16:13:10 | -17:24:07 |  58.19 | 2024-09-11T21:29:50.783 |   19.91 |     False | 0df534447b9a46179ce5fa085040cdc9 |         0.23 |
|   798012 | 231.59500 |   0.89400 | 612.466 | 1.0017404624561483e-07 |   20.0 |  0.11054749288959755 |   52 |        0.5 | S240910ci |   798012 |  0.11054749288959755 |      r |    10 |     120 |       1 | 15:26:22 |  00:53:38 |  38.02 | 2024-09-11T20:43:03.503 |   40.87 |     False | b438b2bfc0e343c3bf84cbf2a8fb3afb |         0.10 |
|  1470740 | 249.04300 | -21.91200 | 747.657 |  2.155215834331183e-07 |    9.0 |  0.10702782596592036 |   53 |        0.5 | S240910ci |  1470740 |  0.10702782596592036 |      r |    10 |     120 |       1 | 16:36:10 | -21:54:43 |  65.09 | 2024-09-11T21:52:51.023 |   12.89 |     False | c17b7407d6fa473fa8c7fe4eb28bd877 |         0.30 |
|  1522840 | 241.89200 | -16.02700 | 715.395 | 1.9312264440557783e-07 |   10.0 |  0.10656058323662818 |   54 |        0.5 | S240910ci |  1522840 |  0.10656058323662818 |      r |    10 |     120 |       1 | 16:07:34 | -16:01:37 |  56.34 | 2024-09-11T21:24:14.783 |   21.81 |     False | ad04903c23d14b9daafc9a2b7839ca86 |         0.23 |
|  1260348 | 254.24700 | -25.57100 | 637.925 | 1.2801286616966376e-07 |   15.0 |   0.1059517715226333 |   55 |        0.5 | S240910ci |  1260348 |   0.1059517715226333 |      r |    10 |     120 |       1 | 16:56:59 | -25:34:15 |  70.91 | 2024-09-11T22:13:39.983 |    6.95 |     False | 875076b327624283b1fbe69d32fa3cc2 |         0.33 |
|  1522795 | 241.21200 | -14.45100 | 812.772 | 1.7240038101685004e-07 |   11.0 |  0.10463913595112428 |   56 |        0.5 | S240910ci |  1522795 |  0.10463913595112428 |      r |    10 |     120 |       1 | 16:04:50 | -14:27:03 |  54.94 | 2024-09-11T21:21:31.583 |   23.31 |     False | 8d2ed18176f2466d84361ffffaef4e1a |         0.20 |
|   130190 | 228.72200 |   5.61000 | 613.979 | 1.2632792430859642e-07 |   15.0 |  0.10455717753532308 |   57 |        0.5 | S240910ci |   130190 |  0.10455717753532308 |      r |    10 |     120 |       1 | 15:14:53 |  05:36:36 |  32.74 | 2024-09-11T20:31:33.983 |    46.3 |     False | 495414cf7a334362a9d4a6cedba73c9c |         0.03 |
|  1522859 | 242.04100 | -14.66400 | 699.855 | 1.7212137687509695e-07 |   11.0 |   0.1044697899504242 |   58 |        0.5 | S240910ci |  1522859 |   0.1044697899504242 |      r |    10 |     120 |       1 | 16:08:09 | -14:39:50 |  55.73 | 2024-09-11T21:24:50.543 |   22.56 |     False | 4ac05079341f437388fa34285ec36a4d |         0.23 |
|  1247152 | 236.59700 |  -8.11400 | 580.627 | 1.1675276779676547e-07 |   16.0 |  0.10307427265972616 |   59 |        0.5 | S240910ci |  1247152 |  0.10307427265972616 |      r |    10 |     120 |       1 | 15:46:23 | -08:06:50 |  47.59 | 2024-09-11T21:03:03.983 |   30.91 |     False | e2fe8a27ce4c4ea2a9763d26611e36d2 |         0.17 |
|  1102290 | 226.98300 |   7.65400 | 567.293 | 1.0306080072789096e-07 |   18.0 |   0.1023597153387274 |   60 |        0.5 | S240910ci |  1102290 |   0.1023597153387274 |      r |    10 |     120 |       1 | 15:07:55 |  07:39:14 |  30.09 | 2024-09-11T20:24:36.623 |   48.97 |     False | 17f8178faf594c9dbba3aad23465577f |         0.03 |
|  1556213 | 237.43200 |  -9.42900 | 595.271 | 1.3241662016119867e-07 |   14.0 |  0.10229009464770909 |   61 |        0.5 | S240910ci |  1556213 |  0.10229009464770909 |      r |    10 |     120 |       1 | 15:49:43 | -09:25:44 |  49.03 | 2024-09-11T21:06:24.383 |   29.41 |     False | fe432f1f7e534ef0a82facb0dff20809 |         0.17 |
|  1215967 | 231.86500 |  -1.64700 | 637.504 | 1.2316656323005665e-07 |   15.0 |   0.1019405797441949 |   62 |        0.5 | S240910ci |  1215967 |   0.1019405797441949 |      r |    10 |     120 |       1 | 15:27:27 | -01:38:49 |  39.87 | 2024-09-11T20:44:08.303 |   38.82 |     False | a6c8641e802f442b9415e2ff49b1c303 |         0.10 |
|  1554681 | 233.78200 |  -3.85000 | 745.673 |  7.656118018618177e-08 |   24.0 |  0.10138713035735801 |   63 |        0.5 | S240910ci |  1554681 |  0.10138713035735801 |      r |    10 |     120 |       1 | 15:35:07 | -03:51:00 |  42.75 | 2024-09-11T20:51:48.383 |   35.91 |     False | 4a050eb4a5d84613a00ee49e744ad2dc |         0.13 |
|  1460025 | 233.26000 |  -2.74700 | 704.488 |  9.183052241229487e-08 |   20.0 |  0.10133979384684884 |   64 |        0.5 | S240910ci |  1460025 |  0.10133979384684884 |      r |    10 |     120 |       1 | 15:33:02 | -02:44:49 |  41.64 | 2024-09-11T20:49:43.103 |   37.06 |     False | dac15bb707bb43b0b81f2f3cad5e6925 |         0.10 |
|  1576523 | 243.48500 | -17.17800 |  635.69 |  2.016295714103902e-07 |    9.0 |  0.10012893519009299 |   65 |        0.5 | S240910ci |  1576523 |  0.10012893519009299 |      r |    10 |     120 |       1 | 16:13:56 | -17:10:40 |  58.24 | 2024-09-11T21:30:37.103 |    19.9 |     False | 6d21434b8ac14416b6ba5880c1ae1b54 |         0.23 |
|  1522835 | 241.76000 | -15.64700 | 717.849 | 2.2585430132115817e-07 |    8.0 |  0.09969679024855457 |   66 |        0.5 | S240910ci |  1522835 |  0.09969679024855457 |      r |    10 |     120 |       1 | 16:07:02 | -15:38:49 |  56.03 | 2024-09-11T21:23:43.103 |   22.14 |     False | b353c5bfa6d54766ba7b727198f32fb6 |         0.23 |
|  1576576 | 244.46100 | -17.85500 | 780.224 | 1.4805109222357106e-07 |   12.0 |  0.09802921743145378 |   67 |        0.5 | S240910ci |  1576576 |  0.09802921743145378 |      r |    10 |     120 |       1 | 16:17:50 | -17:51:18 |  59.38 | 2024-09-11T21:34:31.343 |   18.75 |     False | f7a64880c36844fc95a6ad2af8a4cebc |         0.23 |
|  1466494 | 253.80100 | -25.33500 | 763.394 | 1.3514064015925754e-07 |   13.0 |  0.09693751837253792 |   68 |        0.5 | S240910ci |  1466494 |  0.09693751837253792 |      r |    10 |     120 |       1 | 16:55:12 | -25:20:06 |  70.45 | 2024-09-11T22:11:52.943 |    7.42 |     False | 9e420734c1194427865951e6ef08d0f1 |         0.33 |
|  1523385 | 242.25500 | -16.54000 | 792.239 | 1.0298342106789734e-07 |   17.0 |  0.09660036735837906 |   69 |        0.5 | S240910ci |  1523385 |  0.09660036735837906 |      r |    10 |     120 |       1 | 16:09:01 | -16:32:23 |   56.9 | 2024-09-11T21:25:41.903 |   21.22 |     False | 83c572ccf00c4a0eb9f07339704a755c |         0.23 |
|  1522712 | 240.18400 | -13.71700 | 641.161 |  2.187926803110149e-07 |    8.0 |   0.0965795806707171 |   70 |        0.5 | S240910ci |  1522712 |   0.0965795806707171 |      r |    10 |     120 |       1 | 16:00:44 | -13:43:01 |   53.7 | 2024-09-11T21:17:24.863 |   24.54 |     False | 95d0b7525f4f4451b8b02ac379913bdc |         0.20 |
|  1576511 | 243.08900 | -15.73500 | 606.679 | 1.4583904844879906e-07 |   12.0 |   0.0965645245447758 |   71 |        0.5 | S240910ci |  1576511 |   0.0965645245447758 |      r |    10 |     120 |       1 | 16:12:21 | -15:44:05 |  57.16 | 2024-09-11T21:29:02.063 |   21.09 |     False | 12a54830a90c40fcb4333f0a6ab507a8 |         0.23 |
|  1583066 | 243.43600 | -18.01500 | 592.769 |  1.239916646890087e-07 |   14.0 |  0.09578179920919393 |   72 |        0.5 | S240910ci |  1583066 |  0.09578179920919393 |      r |    10 |     120 |       1 | 16:13:44 | -18:00:54 |  58.62 | 2024-09-11T21:30:25.343 |   19.44 |     False | f57911394a2840598fd9fb7fb66fa4b2 |         0.23 |
|  1556303 | 238.73900 | -11.11800 | 611.216 |  1.926187135854408e-07 |    9.0 |  0.09565406691117627 |   73 |        0.5 | S240910ci |  1556303 |  0.09565406691117627 |      r |    10 |     120 |       1 | 15:54:57 | -11:07:04 |  51.07 | 2024-09-11T21:11:38.063 |   27.31 |     False | 189d489264f64232ab083e2123b9287a |         0.20 |
