|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep |                               id | fraction_obs | scheduled |
|  1522794 | 241.29200 | -14.50500 | 615.984 |  2.409146591516081e-07 |   14.0 |  0.18610505302701663 |   11 |        0.5 | S240910ci |  1522794 |  0.18610505302701663 |      r |    10 |     120 |       1 | 16:05:10 | -14:30:18 |   50.4 | 2024-09-16T21:02:08.294 |   90.81 | 0e9a3f66085240cbbcaf2eb6ee374f02 |         0.17 |      True |
|  1259448 | 240.45000 | -13.35600 | 560.512 | 1.4008074126450516e-07 |   23.0 |   0.1777759259614801 |   12 |        0.5 | S240910ci |  1259448 |   0.1777759259614801 |      r |    10 |     120 |       1 | 16:01:48 | -13:21:21 |   49.1 | 2024-09-16T20:58:46.214 |   91.88 | 0be753b9a8e44caf9f89bd3fd776f9c3 |         0.17 |      True |
|  1244129 | 239.74400 | -13.01800 | 611.175 | 1.9444164154245778e-07 |   16.0 |  0.17166263246652472 |   13 |        0.5 | S240910ci |  1244129 |  0.17166263246652472 |      r |    10 |     120 |       1 | 15:58:58 | -13:01:04 |  48.34 | 2024-09-16T20:55:56.774 |   92.63 | ba9ff07ed7754452a5efaf6b8164182c |         0.17 |      True |
|  1522684 | 239.69500 | -13.48300 | 765.769 | 1.2961407140307704e-07 |   24.0 |   0.1716445034431106 |   14 |        0.5 | S240910ci |  1522684 |   0.1716445034431106 |      r |    10 |     120 |       1 | 15:58:46 | -13:28:58 |  48.54 | 2024-09-16T20:55:45.014 |   92.56 | da068407801c4fe29a0742b9e414b97d |         0.17 |      True |
|  1522808 | 241.42700 | -15.35000 | 597.372 | 2.0497961878070258e-07 |   15.0 |  0.16965567306031362 |   15 |        0.5 | S240910ci |  1522808 |  0.16965567306031362 |      r |    10 |     120 |       1 | 16:05:42 | -15:20:59 |  50.94 | 2024-09-16T21:02:40.694 |   90.48 | bf0695d941e24c03abe2df14324fe8cb |         0.17 |      True |
|  1445080 | 240.45700 | -13.96200 | 803.885 | 1.4853717868489505e-07 |   20.0 |  0.16391980621446944 |   16 |        0.5 | S240910ci |  1445080 |  0.16391980621446944 |      r |    10 |     120 |       1 | 16:01:49 | -13:57:43 |  49.42 | 2024-09-16T20:58:47.894 |   91.73 | fbe08fa15eb244018b793e4cc615f555 |         0.17 |      True |
|  1495036 | 251.64100 | -24.46200 | 655.642 | 1.4720011918134282e-07 |   20.0 |  0.16244426161761807 |   17 |        0.5 | S240910ci |  1495036 |  0.16244426161761807 |      r |    10 |     120 |       1 | 16:46:33 | -24:27:43 |   63.5 | 2024-09-16T21:43:32.054 |   79.19 | 61adc220064749ac86854fedf92150fe |         0.27 |      True |
|  1260546 | 243.02800 | -15.43100 | 600.778 | 1.1084176116270387e-07 |   26.0 |  0.15901674760206397 |   18 |        0.5 | S240910ci |  1260546 |  0.15901674760206397 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  52.31 | 2024-09-16T21:09:04.934 |   88.96 | c181ff7f0e004be984933647368bc742 |         0.20 |      True |
|  1576297 | 245.46600 | -18.70900 | 617.974 | 2.2033165949882667e-07 |   13.0 |  0.15804702484500255 |   19 |        0.5 | S240910ci |  1576297 |  0.15804702484500255 |      r |    10 |     120 |       1 | 16:21:51 | -18:42:32 |  55.93 | 2024-09-16T21:18:50.054 |   85.95 | cd98fa435187498b93ce1424a81e9526 |         0.23 |      True |
|  2550407 | 240.42300 | -13.95200 | 736.154 |  2.035686614155317e-07 |   14.0 |   0.1572551929280738 |   20 |        0.5 | S240910ci |  2550407 |   0.1572551929280738 |      r |    10 |     120 |       1 | 16:01:41 | -13:57:07 |  49.39 | 2024-09-16T20:58:39.734 |   91.76 | d70dce078a1e4e1bbf25b211761c4602 |         0.17 |     False |
|  1495037 | 251.64800 | -24.46700 | 787.114 |  1.204725771909416e-07 |   23.0 |   0.1528909985910353 |   21 |        0.5 | S240910ci |  1495037 |   0.1528909985910353 |      r |    10 |     120 |       1 | 16:46:35 | -24:28:01 |  63.51 | 2024-09-16T21:43:33.734 |   79.19 | 253719b49d1a489cb74ed3f878130c7a |         0.27 |      True |
|  1522704 | 239.99800 | -13.84700 | 737.705 | 1.5377983528949667e-07 |   18.0 |  0.15273471920763693 |   22 |        0.5 | S240910ci |  1522704 |  0.15273471920763693 |      r |    10 |     120 |       1 | 15:59:59 | -13:50:49 |  48.98 | 2024-09-16T20:56:57.734 |   92.19 | 0b0a03f36c3f4fd6ad97aad908cd2220 |         0.17 |     False |
|  1522699 | 239.94100 | -12.94200 | 589.135 | 1.9593622246134465e-07 |   14.0 |   0.1513591181304976 |   23 |        0.5 | S240910ci |  1522699 |   0.1513591181304976 |      r |    10 |     120 |       1 | 15:59:45 | -12:56:31 |  48.46 | 2024-09-16T20:56:44.054 |   92.46 | cd2842b8aaf0454bb2836c598e2fb85d |         0.17 |     False |
|  1474899 | 250.14300 | -22.85500 | 626.949 |  1.942470912794757e-07 |   14.0 |  0.15005426081673498 |   24 |        0.5 | S240910ci |  1474899 |  0.15005426081673498 |      r |    10 |     120 |       1 | 16:40:34 | -22:51:18 |  61.65 | 2024-09-16T21:37:32.534 |   80.83 | e2802a5630584b8889c20d9a55913a94 |         0.27 |      True |
|  1522702 | 240.06700 | -13.74200 | 794.068 | 1.3577495930427977e-07 |   20.0 |  0.14983574802493568 |   25 |        0.5 | S240910ci |  1522702 |  0.14983574802493568 |      r |    10 |     120 |       1 | 16:00:16 | -13:44:31 |  48.99 | 2024-09-16T20:57:14.294 |   92.15 | 9e31e096338149c89108b113b27e629d |         0.17 |     False |
|  1536967 | 250.54100 | -22.77300 | 701.257 | 1.7869269509258258e-07 |   15.0 |  0.14789849165993402 |   26 |        0.5 | S240910ci |  1536967 |  0.14789849165993402 |      r |    10 |     120 |       1 | 16:42:09 | -22:46:22 |  61.95 | 2024-09-16T21:39:08.054 |   80.48 | 629c0d1d6b69482395144272d87c0725 |         0.27 |      True |
|  1523382 | 242.26600 | -15.12800 | 674.093 | 1.8753622176981504e-07 |   14.0 |  0.14487010031139266 |   27 |        0.5 | S240910ci |  1523382 |  0.14487010031139266 |      r |    10 |     120 |       1 | 16:09:03 | -15:07:40 |  51.53 | 2024-09-16T21:06:02.054 |   89.75 | 9ff1413eac894b2faa6d0e0a12cb031c |         0.20 |     False |
|  1099421 | 231.67500 |   0.89100 | 557.875 |  8.475338083714731e-08 |   30.0 |  0.14029547115876279 |   28 |        0.5 | S240910ci |  1099421 |  0.14029547115876279 |      r |    10 |     120 |       1 | 15:26:42 |  00:53:27 |  33.74 | 2024-09-16T20:23:40.214 |  103.81 | c0fecce727b846f1834d70f049f6c09e |         0.03 |     False |
| 15989077 | 240.14400 | -13.36600 | 711.212 | 2.2559747785288273e-07 |   11.0 |  0.13692795984252604 |   29 |        0.5 | S240910ci | 15989077 |  0.13692795984252604 |      r |    10 |     120 |       1 | 16:00:34 | -13:21:57 |  48.85 | 2024-09-16T20:57:32.774 |   92.17 | e0020fbe762f4eed96c7f9e665b2bd42 |         0.17 |     False |
|  1576578 | 244.52400 | -17.55000 | 686.554 | 1.7698064801096347e-07 |   14.0 |  0.13671589786220317 |   30 |        0.5 | S240910ci |  1576578 |  0.13671589786220317 |      r |    10 |     120 |       1 | 16:18:05 | -17:33:00 |   54.6 | 2024-09-16T21:15:03.974 |   87.08 | dd0becba74544f4384b7239ced626e23 |         0.20 |      True |
|  2547996 | 239.34600 | -12.17300 | 700.905 | 1.9029063495762243e-07 |   13.0 |    0.136497896804607 |   31 |        0.5 | S240910ci |  2547996 |    0.136497896804607 |      r |    10 |     120 |       1 | 15:57:23 | -12:10:22 |  47.56 | 2024-09-16T20:54:21.254 |   93.22 | fe68f8ad4f8c4cafb55197b96a4a7c06 |         0.17 |     False |
|  1522864 | 242.09800 | -15.51500 |  565.31 | 1.8699404717625697e-07 |   13.0 |  0.13413317744892683 |   32 |        0.5 | S240910ci |  1522864 |  0.13413317744892683 |      r |    10 |     120 |       1 | 16:08:23 | -15:30:54 |  51.58 | 2024-09-16T21:05:21.734 |   89.81 | f15272f1f4cc446b8777efd7aea5798d |         0.20 |     False |
|  1556234 | 237.87400 |  -9.14800 | 694.163 | 1.0970605205074435e-07 |   22.0 |   0.1331736488812184 |   33 |        0.5 | S240910ci |  1556234 |   0.1331736488812184 |      r |    10 |     120 |       1 | 15:51:29 | -09:08:52 |  44.69 | 2024-09-16T20:48:27.974 |   95.37 | 6a25b9e63d3041a3881be65b5ec544ee |         0.13 |     False |
|  1133094 | 231.88900 |   0.01800 |  604.38 | 1.1449979499052625e-07 |   21.0 |  0.13267497395513392 |   34 |        0.5 | S240910ci |  1133094 |  0.13267497395513392 |      r |    10 |     120 |       1 | 15:27:33 |  00:01:04 |  34.45 | 2024-09-16T20:24:31.574 |   103.4 | 3f706b2a89d54b8ca3f8637536ebca5e |         0.07 |     False |
|  1523402 | 242.46400 | -16.89000 | 703.693 | 1.1899088657405861e-07 |   20.0 |    0.131313275566199 |   35 |        0.5 | S240910ci |  1523402 |    0.131313275566199 |      r |    10 |     120 |       1 | 16:09:51 | -16:53:24 |  52.56 | 2024-09-16T21:06:49.574 |   89.15 | 345e1e22941f4c428af6e2007ac6de1f |         0.20 |     False |
|  1572899 | 247.65100 | -21.04100 | 693.062 | 2.1961813712050618e-07 |   10.0 |  0.12118045655287218 |   36 |        0.5 | S240910ci |  1572899 |  0.12118045655287218 |      r |    10 |     120 |       1 | 16:30:36 | -21:02:27 |   58.8 | 2024-09-16T21:27:34.454 |   83.45 | cc4a165a21804baab0072fabe4210fe0 |         0.23 |      True |
|  1553189 | 236.20300 |  -7.84600 | 756.589 |  9.108171722892213e-08 |   24.0 |   0.1206165213484453 |   37 |        0.5 | S240910ci |  1553189 |   0.1206165213484453 |      r |    10 |     120 |       1 | 15:44:48 | -07:50:45 |  42.59 | 2024-09-16T20:41:46.934 |   97.29 | ad39c93b6b6442ddaac4ec7780594577 |         0.13 |     False |
|  1653843 | 243.02800 | -15.43100 | 590.388 | 1.0841264263573162e-07 |   20.0 |  0.11963939669550859 |   38 |        0.5 | S240910ci |  1653843 |  0.11963939669550859 |      r |    10 |     120 |       1 | 16:12:06 | -15:25:51 |  52.31 | 2024-09-16T21:09:04.934 |   88.96 | 2feea24151f1457ab5daf14c6f80f076 |         0.20 |     False |
|  1653932 | 240.44900 | -13.35600 | 551.109 |  1.342399211570395e-07 |   16.0 |  0.11851297203638751 |   39 |        0.5 | S240910ci |  1653932 |  0.11851297203638751 |      r |    10 |     120 |       1 | 16:01:47 | -13:21:21 |   49.1 | 2024-09-16T20:58:45.974 |   91.88 | 539d525bbf054f478401ddd4d4556523 |         0.17 |     False |
|  1537017 | 251.03900 | -23.29100 | 770.078 | 1.7361270732114455e-07 |   12.0 |  0.11495470337002885 |   40 |        0.5 | S240910ci |  1537017 |  0.11495470337002885 |      r |    10 |     120 |       1 | 16:44:09 | -23:17:27 |  62.57 | 2024-09-16T21:41:07.574 |   79.94 | a9dfbb1927f643fea28e14ca3bc4b476 |         0.27 |      True |
|  1576532 | 243.58600 | -17.50200 | 571.891 | 1.5999502479878225e-07 |   13.0 |  0.11476614855882679 |   41 |        0.5 | S240910ci |  1576532 |  0.11476614855882679 |      r |    10 |     120 |       1 | 16:14:20 | -17:30:07 |  53.79 | 2024-09-16T21:11:18.854 |   87.96 | ac2a4d022da34e5d9157507b9ffe1f0b |         0.20 |     False |
|  1130831 | 229.16500 |   2.78700 | 525.886 |  8.663474767920277e-08 |   24.0 |  0.11472744741506997 |   42 |        0.5 | S240910ci |  1130831 |  0.11472744741506997 |      r |    10 |     120 |       1 | 15:16:39 |  02:47:13 |   30.6 | 2024-09-16T20:13:37.814 |  106.68 | df22dde64f88437d90ff29cb2e676493 |         0.03 |     False |
|  1474898 | 250.04800 | -22.68500 | 550.251 | 1.1516194144036682e-07 |   18.0 |  0.11437877318314964 |   43 |        0.5 | S240910ci |  1474898 |  0.11437877318314964 |      r |    10 |     120 |       1 | 16:40:11 | -22:41:05 |   61.5 | 2024-09-16T21:37:09.734 |   80.95 | d257c933443242ff8679acdaf61b5310 |         0.27 |      True |
|  1522723 | 240.41100 | -14.09000 | 627.201 | 2.0681582398260249e-07 |   10.0 |  0.11411630423667155 |   44 |        0.5 | S240910ci |  1522723 |  0.11411630423667155 |      r |    10 |     120 |       1 | 16:01:38 | -14:05:23 |  49.45 | 2024-09-16T20:58:36.854 |   91.74 | c03d572eeae14dac87d4f69a95782d7e |         0.17 |     False |
|  1565803 | 254.20200 | -25.04600 | 690.827 | 1.1454740429622378e-07 |   18.0 |  0.11376840448663605 |   45 |        0.5 | S240910ci |  1565803 |  0.11376840448663605 |      r |    10 |     120 |       1 | 16:56:48 | -25:02:45 |  65.89 | 2024-09-16T21:53:46.694 |    76.8 | 87b0a504ee714278bd3582b7e4274e45 |         0.30 |      True |
|  1522719 | 240.21700 | -13.37400 | 671.502 |  2.276935722034019e-07 |    9.0 |  0.11307253863341588 |   46 |        0.5 | S240910ci |  1522719 |  0.11307253863341588 |      r |    10 |     120 |       1 | 16:00:52 | -13:22:26 |  48.92 | 2024-09-16T20:57:50.294 |    92.1 | 58b6e90588ca4a0e91416bd04a4847d5 |         0.17 |     False |
|  2555655 | 242.74400 | -15.52600 | 730.173 | 1.4525721362994128e-07 |   14.0 |   0.1122094795247335 |   47 |        0.5 | S240910ci |  2555655 |   0.1122094795247335 |      r |    10 |     120 |       1 | 16:10:58 | -15:31:33 |  52.12 | 2024-09-16T21:07:56.774 |   89.21 | cf674a11419f43caa4d318add33213e0 |         0.20 |     False |
|   153536 | 229.80400 |   1.63600 | 590.311 | 1.1239018567831973e-07 |   18.0 |  0.11162581843068492 |   48 |        0.5 | S240910ci |   153536 |  0.11162581843068492 |      r |    10 |     120 |       1 | 15:19:12 |  01:38:09 |  31.81 | 2024-09-16T20:16:11.174 |   105.8 | a0e15eef33004385a14720713f1c84e6 |         0.03 |     False |
|  1252689 | 230.63000 |  -0.47200 | 635.611 |  7.450994560007481e-08 |   27.0 |  0.11100479238334272 |   49 |        0.5 | S240910ci |  1252689 |  0.11100479238334272 |      r |    10 |     120 |       1 | 15:22:31 | -00:28:19 |  33.76 | 2024-09-16T20:19:29.414 |   104.5 | 0bb058a747b34e98ba54d8d471e22ed6 |         0.03 |     False |
|  1522842 | 241.92900 | -14.53800 | 586.637 | 1.5436131417166943e-07 |   13.0 |   0.1107249564390415 |   50 |        0.5 | S240910ci |  1522842 |   0.1107249564390415 |      r |    10 |     120 |       1 | 16:07:42 | -14:32:16 |  50.94 | 2024-09-16T21:04:41.174 |    90.2 | 912d4f9e6cd14b4783187cf64e74b5ed |         0.17 |     False |
|  1653757 | 243.29200 | -17.40200 | 471.459 |  6.684793740046929e-08 |   30.0 |  0.11065548851734767 |   51 |        0.5 | S240910ci |  1653757 |  0.11065548851734767 |      r |    10 |     120 |       1 | 16:13:10 | -17:24:07 |   53.5 | 2024-09-16T21:10:08.294 |   88.26 | b24bc0d4489a44dfaf148d6bf9c82ad5 |         0.20 |     False |
|   798012 | 231.59500 |   0.89400 | 612.466 | 1.0017404624561483e-07 |   20.0 |  0.11054749288959755 |   52 |        0.5 | S240910ci |   798012 |  0.11054749288959755 |      r |    10 |     120 |       1 | 15:26:22 |  00:53:38 |  33.68 | 2024-09-16T20:23:21.014 |  103.89 | efc6e0f9d7f74833a1046ea8dff0dfff |         0.03 |     False |
|  1470740 | 249.04300 | -21.91200 | 747.657 |  2.155215834331183e-07 |    9.0 |  0.10702782596592036 |   53 |        0.5 | S240910ci |  1470740 |  0.10702782596592036 |      r |    10 |     120 |       1 | 16:36:10 | -21:54:43 |  60.34 | 2024-09-16T21:33:08.534 |    82.0 | 12556edc575d4b099bc6eb1b44cee5db |         0.27 |     False |
|  1522840 | 241.89200 | -16.02700 | 715.395 | 1.9312264440557783e-07 |   10.0 |  0.10656058323662818 |   54 |        0.5 | S240910ci |  1522840 |  0.10656058323662818 |      r |    10 |     120 |       1 | 16:07:34 | -16:01:37 |  51.66 | 2024-09-16T21:04:32.294 |   89.88 | f69697a1ba314d7f8fc4ec180e7d9f26 |         0.20 |     False |
|  1260348 | 254.24700 | -25.57100 | 637.925 | 1.2801286616966376e-07 |   15.0 |   0.1059517715226333 |   55 |        0.5 | S240910ci |  1260348 |   0.1059517715226333 |      r |    10 |     120 |       1 | 16:56:59 | -25:34:15 |   66.1 | 2024-09-16T21:53:57.494 |   76.68 | 5be4b8ac4f6a43a4b0b4f090ee88f532 |         0.30 |      True |
|  1522795 | 241.21200 | -14.45100 | 812.772 | 1.7240038101685004e-07 |   11.0 |  0.10463913595112428 |   56 |        0.5 | S240910ci |  1522795 |  0.10463913595112428 |      r |    10 |     120 |       1 | 16:04:50 | -14:27:03 |   50.3 | 2024-09-16T21:01:49.094 |    90.9 | ca48a78fce7c4578993dbe3c58486f2e |         0.17 |     False |
|   130190 | 228.72200 |   5.61000 | 613.979 | 1.2632792430859642e-07 |   15.0 |  0.10455717753532308 |   57 |        0.5 | S240910ci |   130190 |  0.10455717753532308 |      r |    10 |     120 |       1 | 15:14:53 |  05:36:36 |  28.48 | 2024-09-16T20:11:51.494 |  107.73 | 973ec6e05b0942499db79559cda8fba4 |         0.00 |     False |
|  1522859 | 242.04100 | -14.66400 | 699.855 | 1.7212137687509695e-07 |   11.0 |   0.1044697899504242 |   58 |        0.5 | S240910ci |  1522859 |   0.1044697899504242 |      r |    10 |     120 |       1 | 16:08:09 | -14:39:50 |   51.1 | 2024-09-16T21:05:08.054 |   90.07 | 69410fa6da0a4d5f93c265bed165476c |         0.17 |     False |
|  1247152 | 236.59700 |  -8.11400 | 580.627 | 1.1675276779676547e-07 |   16.0 |  0.10307427265972616 |   59 |        0.5 | S240910ci |  1247152 |  0.10307427265972616 |      r |    10 |     120 |       1 | 15:46:23 | -08:06:50 |  43.06 | 2024-09-16T20:43:21.494 |   96.85 | 1748ea59839846efa0bd8be42d351cff |         0.13 |     False |
|  1102290 | 226.98300 |   7.65400 | 567.293 | 1.0306080072789096e-07 |   18.0 |   0.1023597153387274 |   60 |        0.5 | S240910ci |  1102290 |   0.1023597153387274 |      r |    10 |     120 |       1 | 15:07:55 |  07:39:14 |  25.85 | 2024-09-16T20:04:54.134 |  109.84 | 99fc932cb0894cabadcad3ea8f7d124f |         0.00 |     False |
|  1556213 | 237.43200 |  -9.42900 | 595.271 | 1.3241662016119867e-07 |   14.0 |  0.10229009464770909 |   61 |        0.5 | S240910ci |  1556213 |  0.10229009464770909 |      r |    10 |     120 |       1 | 15:49:43 | -09:25:44 |  44.49 | 2024-09-16T20:46:41.894 |   95.72 | 2edbb51c240949ffa38d75b619eedc1c |         0.13 |     False |
|  1215967 | 231.86500 |  -1.64700 | 637.504 | 1.2316656323005665e-07 |   15.0 |   0.1019405797441949 |   62 |        0.5 | S240910ci |  1215967 |   0.1019405797441949 |      r |    10 |     120 |       1 | 15:27:27 | -01:38:49 |  35.45 | 2024-09-16T20:24:25.814 |  103.02 | 96de4fa088dc408c9e3064621591ce14 |         0.07 |     False |
|  1554681 | 233.78200 |  -3.85000 | 745.673 |  7.656118018618177e-08 |   24.0 |  0.10138713035735801 |   63 |        0.5 | S240910ci |  1554681 |  0.10138713035735801 |      r |    10 |     120 |       1 | 15:35:07 | -03:51:00 |   38.3 | 2024-09-16T20:32:05.894 |  100.62 | fd1c73e2580644faa4b617d629b85276 |         0.10 |     False |
|  1460025 | 233.26000 |  -2.74700 | 704.488 |  9.183052241229487e-08 |   20.0 |  0.10133979384684884 |   64 |        0.5 | S240910ci |  1460025 |  0.10133979384684884 |      r |    10 |     120 |       1 | 15:33:02 | -02:44:49 |  37.22 | 2024-09-16T20:30:00.614 |   101.4 | 599f430b3f634684b9d54345f2a125b6 |         0.07 |     False |
|  1576523 | 243.48500 | -17.17800 |  635.69 |  2.016295714103902e-07 |    9.0 |  0.10012893519009299 |   65 |        0.5 | S240910ci |  1576523 |  0.10012893519009299 |      r |    10 |     120 |       1 | 16:13:56 | -17:10:40 |  53.55 | 2024-09-16T21:10:54.614 |   88.13 | 924813b34d0d48459320c678d33a29e4 |         0.20 |     False |
|  1522835 | 241.76000 | -15.64700 | 717.849 | 2.2585430132115817e-07 |    8.0 |  0.09969679024855457 |   66 |        0.5 | S240910ci |  1522835 |  0.09969679024855457 |      r |    10 |     120 |       1 | 16:07:02 | -15:38:49 |  51.36 | 2024-09-16T21:04:00.614 |    90.1 | 39064680156f45bd9bbcf765036c96a9 |         0.17 |     False |
|  1576576 | 244.46100 | -17.85500 | 780.224 | 1.4805109222357106e-07 |   12.0 |  0.09802921743145378 |   67 |        0.5 | S240910ci |  1576576 |  0.09802921743145378 |      r |    10 |     120 |       1 | 16:17:50 | -17:51:18 |  54.69 | 2024-09-16T21:14:48.854 |   87.07 | 26dcc7ba71f94ad1a3897cd786c99168 |         0.20 |     False |
|  1466494 | 253.80100 | -25.33500 | 763.394 | 1.3514064015925754e-07 |   13.0 |  0.09693751837253792 |   68 |        0.5 | S240910ci |  1466494 |  0.09693751837253792 |      r |    10 |     120 |       1 | 16:55:12 | -25:20:06 |  65.64 | 2024-09-16T21:52:10.454 |   77.12 | 505a73ab10e041e2900980d7d185b8f2 |         0.30 |      True |
|  1523385 | 242.25500 | -16.54000 | 792.239 | 1.0298342106789734e-07 |   17.0 |  0.09660036735837906 |   69 |        0.5 | S240910ci |  1523385 |  0.09660036735837906 |      r |    10 |     120 |       1 | 16:09:01 | -16:32:23 |  52.21 | 2024-09-16T21:05:59.414 |   89.42 | 9e180b5bb0ee4928a80ba871a83480c3 |         0.20 |     False |
|  1522712 | 240.18400 | -13.71700 | 641.161 |  2.187926803110149e-07 |    8.0 |   0.0965795806707171 |   70 |        0.5 | S240910ci |  1522712 |   0.0965795806707171 |      r |    10 |     120 |       1 | 16:00:44 | -13:43:01 |  49.07 | 2024-09-16T20:57:42.374 |   92.04 | e23efa1e95c54912a1b51fde85b2549d |         0.17 |     False |
|  1576511 | 243.08900 | -15.73500 | 606.679 | 1.4583904844879906e-07 |   12.0 |   0.0965645245447758 |   71 |        0.5 | S240910ci |  1576511 |   0.0965645245447758 |      r |    10 |     120 |       1 | 16:12:21 | -15:44:05 |  52.52 | 2024-09-16T21:09:19.574 |   88.83 | b51285e22acb4d0d9f6726a7ce7c0b4f |         0.20 |     False |
|  1583066 | 243.43600 | -18.01500 | 592.769 |  1.239916646890087e-07 |   14.0 |  0.09578179920919393 |   72 |        0.5 | S240910ci |  1583066 |  0.09578179920919393 |      r |    10 |     120 |       1 | 16:13:44 | -18:00:54 |   53.9 | 2024-09-16T21:10:42.854 |   87.98 | 396e87b8800f4360b56a8cd0711398f7 |         0.20 |     False |
|  1556303 | 238.73900 | -11.11800 | 611.216 |  1.926187135854408e-07 |    9.0 |  0.09565406691117627 |   73 |        0.5 | S240910ci |  1556303 |  0.09565406691117627 |      r |    10 |     120 |       1 | 15:54:57 | -11:07:04 |  46.49 | 2024-09-16T20:51:55.574 |   94.05 | aa28f7403a4f475ea9a6d5d13f3a5fae |         0.13 |     False |
|  1587144 | 238.64900 | -10.80600 |  512.08 | 1.2339236725494914e-07 |   14.0 |   0.0953188407081931 |   74 |        0.5 | S240910ci |  1587144 |   0.0953188407081931 |      r |    10 |     120 |       1 | 15:54:35 | -10:48:21 |  46.25 | 2024-09-16T20:51:33.974 |   94.22 | a46af34e1c93472bb760823157611a73 |         0.13 |     False |
