name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1025089,3.645,48.256,91.874,3.776413624386685e-05,6.0,1.000,0,0.5,MS230428t,1025089,1.000
1028698,3.439,48.151,90.279,4.008379802175328e-05,3.799999952316284,0.672,1,0.5,MS230428t,1028698,0.672
1025656,1.849,47.041,91.935,3.584451475018233e-05,4.0,0.633,2,0.5,MS230428t,1025656,0.633
1030115,3.579,48.143,87.861,3.9766197731404524e-05,2.700000047683716,0.474,3,0.5,MS230428t,1030115,0.474
1030961,1.367,46.544,84.183,2.98296091484518e-05,3.200000047683716,0.421,4,0.5,MS230428t,1030961,0.421
1028362,3.489,48.158,90.358,4.008379802175328e-05,2.0,0.354,5,0.5,MS230428t,1028362,0.354
1011,4.600,48.732,90.482,2.5104672843823892e-05,3.0,0.332,6,0.5,MS230428t,1011,0.332
1026376,0.362,31.434,79.079,1.6010495834647704e-05,4.599999904632568,0.325,7,0.5,MS230428t,1026376,0.325
1028318,3.593,48.247,76.242,3.40866262816619e-05,2.0999999046325684,0.316,8,0.5,MS230428t,1028318,0.316
1027488,1.111,47.490,90.891,2.377625652377525e-05,3.0,0.315,9,0.5,MS230428t,1027488,0.315
1032289,2.387,48.135,92.335,4.04910857650954e-05,1.7000000476837158,0.304,10,0.5,MS230428t,1032289,0.304
1028678,1.954,35.362,84.427,1.9692082288181444e-05,3.4000000953674316,0.295,11,0.5,MS230428t,1028678,0.295
82776,2.387,48.135,91.950,4.064411596184347e-05,1.600000023841858,0.287,12,0.5,MS230428t,82776,0.287
1029645,1.852,46.989,87.984,3.58896930022073e-05,1.7999999523162842,0.285,13,0.5,MS230428t,1029645,0.285
86516,1.831,32.609,82.628,1.4932409597133304e-05,4.0,0.264,14,0.5,MS230428t,86516,0.264
88700,356.770,29.483,82.488,5.208720241139771e-06,11.0,0.253,15,0.5,MS230428t,88700,0.253
1070138,358.424,70.650,110.179,1.3605163739482494e-05,4.0,0.240,16,0.5,MS230428t,1070138,0.240
1189,358.424,70.650,113.921,1.181899174211297e-05,4.300000190734863,0.224,17,0.5,MS230428t,1189,0.224
1025658,357.861,20.586,83.035,7.183621493951428e-06,7.0,0.222,18,0.5,MS230428t,1025658,0.222
85398,0.032,33.144,81.866,1.6691310555660144e-05,3.0,0.221,19,0.5,MS230428t,85398,0.221
84417,2.142,55.511,86.190,3.506106615943735e-05,1.399999976158142,0.217,20,0.5,MS230428t,84417,0.217
1026639,2.007,33.071,80.766,1.4475860125121134e-05,3.0,0.192,21,0.5,MS230428t,1026639,0.192
1031,0.332,34.526,82.584,1.867284809135392e-05,2.0,0.165,22,0.5,MS230428t,1031,0.165
296,357.854,20.112,66.394,6.116590373276148e-06,6.0,0.162,23,0.5,MS230428t,296,0.162
648,2.199,33.433,79.012,1.2229989764282163e-05,3.0,0.162,24,0.5,MS230428t,648,0.162
34715,3.671,59.256,81.163,3.584985541046511e-05,1.0,0.158,25,0.5,MS230428t,34715,0.158
62913,2.585,70.383,122.708,8.766495957042465e-06,4.0,0.155,26,0.5,MS230428t,62913,0.155
1027257,238.698,78.985,64.891,1.748855632723533e-05,2.0,0.154,27,0.5,MS230428t,1027257,0.154
1069419,0.824,70.471,109.383,1.7319438376666305e-05,2.0,0.153,28,0.5,MS230428t,1069419,0.153
2018,1.556,54.532,93.078,2.862294539719263e-05,1.2000000476837158,0.152,29,0.5,MS230428t,2018,0.152
1025681,2.177,37.448,70.373,1.802829797645693e-05,1.899999976158142,0.151,30,0.5,MS230428t,1025681,0.151
1027899,4.722,48.017,88.061,2.1130333183229913e-05,1.600000023841858,0.149,31,0.5,MS230428t,1027899,0.149
1025070,2.386,33.309,81.844,1.0838148252500576e-05,3.0,0.143,32,0.5,MS230428t,1025070,0.143
1026301,228.021,67.363,56.100,1.5191572499918529e-05,2.0999999046325684,0.141,33,0.5,MS230428t,1026301,0.141
1027268,0.375,31.442,78.392,1.5916225292866568e-05,2.0,0.140,34,0.5,MS230428t,1027268,0.140
1025920,357.300,30.983,84.460,5.7107082072396324e-06,5.400000095367432,0.136,35,0.5,MS230428t,1025920,0.136
1025680,1.831,32.609,83.140,1.507347740695464e-05,2.0,0.133,36,0.5,MS230428t,1025680,0.133
1035946,2.369,47.356,89.133,4.1929190568975176e-05,0.699999988079071,0.130,37,0.5,MS230428t,1035946,0.130
1032397,0.787,31.036,78.772,1.5370056351051287e-05,1.899999976158142,0.129,38,0.5,MS230428t,1032397,0.129
1026273,4.896,47.241,89.643,1.5900797747194753e-05,1.7999999523162842,0.126,39,0.5,MS230428t,1026273,0.126
1032194,2.142,55.511,86.558,3.506106615943735e-05,0.800000011920929,0.124,40,0.5,MS230428t,1032194,0.124
54587,3.552,70.612,72.775,1.3442862166897697e-05,2.0,0.119,41,0.5,MS230428t,54587,0.119
38333,2.661,58.579,68.442,2.6477576892437816e-05,1.0,0.117,42,0.5,MS230428t,38333,0.117
68370,3.656,57.489,114.339,2.597364785826037e-05,1.0,0.115,43,0.9,MS230428t,68370,0.115
210,226.623,55.763,22.723,1.4428444296984933e-05,1.7999999523162842,0.115,44,0.9,MS230428t,210,0.115
1026317,358.486,28.493,103.784,3.7367684115026495e-06,6.900000095367432,0.114,45,0.9,MS230428t,1026317,0.114
1025398,358.302,28.283,111.861,2.084907850800404e-06,12.0,0.110,46,0.9,MS230428t,1025398,0.110
62905,2.241,70.330,117.947,1.2056164970510677e-05,2.0,0.106,47,0.9,MS230428t,62905,0.106
88190,229.180,55.409,54.348,3.3214787504400405e-06,7.0,0.103,48,0.9,MS230428t,88190,0.103
1885,0.824,70.471,113.353,1.4531332280756018e-05,1.600000023841858,0.103,49,0.9,MS230428t,1885,0.103
1030012,5.505,49.133,88.208,1.1512880658144064e-05,2.0,0.102,50,0.9,MS230428t,1030012,0.102
1025229,0.007,47.275,85.556,1.1296441679339851e-05,2.0,0.100,51,0.9,MS230428t,1025229,0.100
53300,4.949,54.014,126.367,1.0835946514261173e-05,2.0,0.096,52,0.9,MS230428t,53300,0.096
1029375,0.054,46.965,92.044,1.1383398738442935e-05,1.899999976158142,0.095,53,0.9,MS230428t,1029375,0.095
402,227.921,59.809,46.633,2.376924311197129e-05,0.8999999761581421,0.094,54,0.9,MS230428t,402,0.094
62919,3.315,70.428,82.593,2.1380474224014653e-05,1.0,0.094,55,0.9,MS230428t,62919,0.094
32696,6.169,60.987,118.440,1.05854302023085e-05,2.0,0.093,56,0.9,MS230428t,32696,0.093
1034020,355.298,78.252,69.130,1.3851065746276751e-05,1.5,0.092,57,0.9,MS230428t,1034020,0.092
12363,1.874,47.039,115.204,2.013346967259239e-05,1.0,0.089,58,0.9,MS230428t,12363,0.089
22415,359.848,27.033,97.591,9.894145682750249e-06,2.0,0.087,59,0.9,MS230428t,22415,0.087
1032210,358.846,30.393,81.350,9.297679408919263e-06,2.0999999046325684,0.086,60,0.9,MS230428t,1032210,0.086
469,310.875,80.156,77.104,6.469758865257657e-06,3.0,0.086,61,0.9,MS230428t,469,0.086
1026032,238.858,78.997,64.572,1.748855632723533e-05,1.100000023841858,0.085,62,0.9,MS230428t,1026032,0.085
