#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
2936,334.286,25.714,335.793,27.049,335.759,24.364,332.812,24.364,332.779,27.049,84,2.755,0,0.5,MS230428p,2936,2.755
2415,330.448,15.429,331.849,16.767,331.831,14.082,329.064,14.082,329.046,16.767,72,2.285,1,0.5,MS230428p,2415,2.285
2280,328.235,12.857,329.620,14.196,329.605,11.511,326.866,11.511,326.851,14.196,68,2.186,2,0.5,MS230428p,2280,2.186
2548,330.226,18.000,331.648,19.337,331.626,16.652,328.825,16.652,328.803,19.337,72,2.017,3,0.5,MS230428p,2548,2.017
2414,327.761,15.429,329.163,16.767,329.145,14.082,326.377,14.082,326.359,16.767,70,2.003,4,0.9,MS230428p,2414,2.003
3061,336.774,28.286,338.318,29.620,338.280,26.935,335.269,26.935,335.230,29.620,61,1.311,5,0.9,MS230428p,3061,1.311
2549,332.932,18.000,334.355,19.337,334.333,16.652,331.531,16.652,331.510,19.337,72,1.179,6,0.9,MS230428p,2549,1.179
2935,331.429,25.714,332.936,27.049,332.902,24.364,329.955,24.364,329.922,27.049,33,1.072,7,0.9,MS230428p,2935,1.072
2937,337.143,25.714,338.650,27.049,338.616,24.364,335.669,24.364,335.636,27.049,53,0.840,8,0.9,MS230428p,2937,0.840
2680,332.519,20.571,333.966,21.908,333.940,19.223,331.098,19.223,331.072,21.908,66,0.639,9,0.9,MS230428p,2680,0.639
2281,330.882,12.857,332.267,14.196,332.252,11.511,329.513,11.511,329.498,14.196,34,0.497,10,0.9,MS230428p,2281,0.497
2143,325.839,10.286,327.210,11.625,327.198,8.940,324.481,8.940,324.469,11.625,32,0.492,11,0.9,MS230428p,2143,0.492
3060,333.871,28.286,335.415,29.620,335.376,26.935,332.365,26.935,332.327,29.620,49,0.435,12,0.9,MS230428p,3060,0.435
2810,334.884,23.143,336.358,24.479,336.329,21.794,333.438,21.794,333.409,24.479,56,0.402,13,0.95,MS230428p,2810,0.402
2279,325.588,12.857,326.973,14.196,326.958,11.511,324.219,11.511,324.204,14.196,30,0.267,14,0.95,MS230428p,2279,0.267
2144,328.467,10.286,329.837,11.625,329.826,8.940,327.109,8.940,327.097,11.625,26,0.241,15,0.95,MS230428p,2144,0.241
2416,333.134,15.429,334.536,16.767,334.518,14.082,331.751,14.082,331.733,16.767,21,0.229,16,0.95,MS230428p,2416,0.229
2006,326.087,7.714,327.446,9.055,327.437,6.370,324.736,6.370,324.728,9.055,25,0.217,17,1.0,MS230428p,2006,0.217
3062,339.677,28.286,341.221,29.620,341.183,26.935,338.172,26.935,338.133,29.620,34,0.204,18,1.0,MS230428p,3062,0.204
2679,329.771,20.571,331.218,21.908,331.192,19.223,328.350,19.223,328.324,21.908,35,0.190,19,1.0,MS230428p,2679,0.190
2809,332.093,23.143,333.568,24.479,333.538,21.794,330.648,21.794,330.618,24.479,38,0.183,20,1.0,MS230428p,2809,0.183
2547,327.519,18.000,328.941,19.337,328.920,16.652,326.118,16.652,326.096,19.337,15,0.147,21,1.0,MS230428p,2547,0.147
2681,335.267,20.571,336.714,21.908,336.689,19.223,333.846,19.223,333.821,21.908,29,0.105,22,1.0,MS230428p,2681,0.105
2811,337.674,23.143,339.149,24.479,339.120,21.794,336.229,21.794,336.200,24.479,7,0.028,23,1.0,MS230428p,2811,0.028
2007,328.696,7.714,330.055,9.055,330.046,6.370,327.345,6.370,327.337,9.055,7,0.021,24,1.0,MS230428p,2007,0.021
2808,329.302,23.143,330.777,24.479,330.748,21.794,327.857,21.794,327.828,24.479,6,0.012,25,1.0,MS230428p,2808,0.012
2938,340.000,25.714,341.507,27.049,341.473,24.364,338.527,24.364,338.493,27.049,1,0.000,26,1.0,MS230428p,2938,0.000
