#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
42865,331.034,17.048,331.466,17.460,331.464,16.636,330.604,16.636,330.603,17.460,20,1.192,0,0.5,MS230428p,42865,1.192
47107,335.593,24.978,336.049,25.389,336.046,24.565,335.140,24.565,335.137,25.389,13,1.099,1,0.5,MS230428p,47107,1.099
40226,328.378,12.291,328.801,12.702,328.799,11.878,327.957,11.878,327.956,12.702,16,0.995,2,0.5,MS230428p,40226,0.995
47514,332.780,25.771,333.240,26.182,333.236,25.358,332.325,25.358,332.321,26.182,20,0.981,3,0.5,MS230428p,47514,0.981
41990,328.767,15.463,329.195,15.874,329.194,15.050,328.341,15.050,328.339,15.874,11,0.708,4,0.5,MS230428p,41990,0.708
41989,327.945,15.463,328.374,15.874,328.372,15.050,327.519,15.050,327.517,15.874,16,0.703,5,0.5,MS230428p,41989,0.703
41993,331.233,15.463,331.661,15.874,331.659,15.050,330.806,15.050,330.805,15.874,12,0.652,6,0.5,MS230428p,41993,0.652
41552,328.909,14.670,329.336,15.081,329.334,14.257,328.484,14.257,328.482,15.081,14,0.507,7,0.5,MS230428p,41552,0.507
41992,330.411,15.463,330.839,15.874,330.838,15.050,329.984,15.050,329.983,15.874,8,0.501,8,0.5,MS230428p,41992,0.501
40225,327.568,12.291,327.990,12.702,327.989,11.878,327.147,11.878,327.145,12.702,12,0.496,9,0.5,MS230428p,40225,0.496
47106,334.722,24.978,335.178,25.389,335.175,24.565,334.269,24.565,334.266,25.389,6,0.469,10,0.5,MS230428p,47106,0.469
41551,328.091,14.670,328.518,15.081,328.516,14.257,327.666,14.257,327.664,15.081,6,0.440,11,0.5,MS230428p,41551,0.440
47108,336.465,24.978,336.921,25.389,336.918,24.565,336.012,24.565,336.009,25.389,12,0.431,12,0.5,MS230428p,47108,0.431
41991,329.589,15.463,330.017,15.874,330.016,15.050,329.162,15.050,329.161,15.874,7,0.382,13,0.5,MS230428p,41991,0.382
43299,331.732,17.841,332.166,18.253,332.164,17.429,331.300,17.429,331.298,18.253,11,0.327,14,0.5,MS230428p,43299,0.327
43731,332.436,18.634,332.872,19.046,332.870,18.222,332.002,18.222,332.000,19.046,13,0.325,15,0.9,MS230428p,43731,0.325
