name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1155856,43.993,-45.566,135.824,6.501489487723207e-06,6.900000095367432,1.000,0,0.5,MS230501j,1155856,1.000
1156065,49.432,-57.447,126.561,6.870706904343128e-06,6.0,0.919,1,0.5,MS230501j,1156065,0.919
1154546,42.625,-34.866,167.227,3.5262130557761014e-06,11.0,0.865,2,0.5,MS230501j,1154546,0.865
1153293,49.384,-54.358,124.315,6.137738949605335e-06,6.099999904632568,0.835,3,0.5,MS230501j,1153293,0.835
1162055,47.990,-55.276,130.893,7.580610176089872e-06,4.800000190734863,0.811,4,0.5,MS230501j,1162055,0.811
1162974,47.383,-49.596,173.202,4.546115594377049e-06,8.0,0.811,5,0.5,MS230501j,1162974,0.811
1153533,42.188,-32.347,107.526,4.646506266751397e-06,7.199999809265137,0.746,6,0.5,MS230501j,1153533,0.746
1155860,50.086,-54.273,128.257,4.66957984250558e-06,6.199999809265137,0.645,7,0.5,MS230501j,1155860,0.645
1158933,48.000,-60.244,128.942,6.016185275380884e-06,4.699999809265137,0.630,8,0.5,MS230501j,1158933,0.630
1261411,42.391,-31.189,103.014,3.4454675719741883e-06,8.0,0.614,9,0.5,MS230501j,1261411,0.614
1154299,41.502,-32.154,105.326,4.925087259911332e-06,5.5,0.604,10,0.5,MS230501j,1154299,0.604
1152238,38.053,-17.217,126.269,2.21494138632977e-06,11.0,0.543,11,0.5,MS230501j,1152238,0.543
1207179,46.038,-47.074,140.233,8.008089878210655e-06,3.0,0.536,12,0.5,MS230501j,1207179,0.536
1151056,250.425,-69.372,81.103,1.8360073013011865e-06,13.0,0.532,13,0.5,MS230501j,1151056,0.532
1327227,247.300,-61.442,65.817,2.7690516625353054e-06,8.0,0.494,14,0.5,MS230501j,1327227,0.494
1155740,49.022,-55.916,206.813,1.3646387931234208e-06,16.0,0.487,15,0.5,MS230501j,1155740,0.487
1173620,42.600,-34.830,164.933,3.807296185036572e-06,5.400000095367432,0.458,16,0.5,MS230501j,1173620,0.458
1158430,45.877,-61.139,132.088,3.2418859282330743e-06,6.300000190734863,0.455,17,0.5,MS230501j,1158430,0.455
1184009,44.450,-40.471,144.532,6.784449131562569e-06,3.0,0.454,18,0.5,MS230501j,1184009,0.454
1157251,47.505,-69.016,165.044,2.2357140557993788e-06,9.0,0.449,19,0.5,MS230501j,1157251,0.449
1265547,49.767,-53.872,173.690,3.294488204422056e-06,6.0,0.441,20,0.5,MS230501j,1265547,0.441
1155296,37.655,-24.082,148.771,1.7547249012425923e-06,11.0,0.430,21,0.5,MS230501j,1155296,0.430
1177081,51.019,-57.808,152.234,4.7458511360634135e-06,4.0,0.423,22,0.5,MS230501j,1177081,0.423
1164468,46.299,-41.568,142.807,3.885445846868747e-06,4.800000190734863,0.416,23,0.5,MS230501j,1164468,0.416
1330388,248.719,-60.619,42.297,6.208687507501782e-06,3.0,0.415,24,0.5,MS230501j,1330388,0.415
1156418,50.162,-54.296,123.846,4.530413387310794e-06,4.0,0.404,25,0.5,MS230501j,1156418,0.404
1157640,49.927,-51.046,141.967,3.4900754403336354e-06,5.0,0.389,26,0.5,MS230501j,1157640,0.389
1162242,45.830,-56.194,149.450,4.163200924705389e-06,4.0,0.371,27,0.5,MS230501j,1162242,0.371
1151702,244.507,-63.202,48.905,6.591108783425567e-06,2.5,0.367,28,0.5,MS230501j,1151702,0.367
1151049,245.479,-60.669,45.199,7.789659047490861e-06,2.0,0.347,29,0.5,MS230501j,1151049,0.347
1187989,51.448,-62.947,143.536,5.723477207390937e-06,2.700000047683716,0.344,30,0.5,MS230501j,1187989,0.344
1205954,46.900,-51.211,147.343,7.576535572867238e-06,2.0,0.338,31,0.5,MS230501j,1205954,0.338
1153898,51.221,-60.738,88.226,3.0288431845651333e-06,5.0,0.338,32,0.5,MS230501j,1153898,0.338
1262932,43.689,-51.505,144.362,2.7437481659524286e-06,5.5,0.336,33,0.5,MS230501j,1262932,0.336
1157906,49.789,-61.514,98.791,4.563635404120128e-06,3.299999952316284,0.336,34,0.5,MS230501j,1157906,0.336
1156229,38.384,-20.182,152.850,1.6730701093578026e-06,9.0,0.336,35,0.5,MS230501j,1156229,0.336
1151228,46.525,-39.036,98.982,1.2516100179800542e-06,12.0,0.335,36,0.5,MS230501j,1151228,0.335
1157407,41.012,-26.186,164.260,1.8653428858173527e-06,8.0,0.333,37,0.5,MS230501j,1157407,0.333
1153217,45.510,-39.992,95.402,2.9487527032750546e-06,5.0,0.329,38,0.5,MS230501j,1153217,0.329
1330387,248.705,-67.310,63.848,3.654217926995181e-06,4.0,0.326,39,0.5,MS230501j,1330387,0.326
1165578,42.694,-34.813,166.430,3.6254378227677894e-06,4.0,0.323,40,0.5,MS230501j,1165578,0.323
1330376,246.350,-62.638,66.614,2.8998818652706356e-06,5.0,0.323,41,0.5,MS230501j,1330376,0.323
1161053,50.368,-78.377,121.098,3.688106086475112e-06,3.9000000953674316,0.321,42,0.5,MS230501j,1161053,0.321
1204592,51.611,-63.951,160.201,4.470587561152359e-06,3.200000047683716,0.319,43,0.5,MS230501j,1204592,0.319
1159732,53.302,-63.504,155.440,3.5710125452870077e-06,4.0,0.318,44,0.5,MS230501j,1159732,0.318
1157839,52.090,-70.818,157.831,3.5619547841550564e-06,4.0,0.318,45,0.5,MS230501j,1157839,0.318
1157997,42.108,-29.594,108.239,3.6246096992343233e-06,3.799999952316284,0.307,46,0.5,MS230501j,1157997,0.307
1158904,52.068,-72.961,130.910,4.566754713325811e-06,3.0,0.305,47,0.5,MS230501j,1158904,0.305
1155616,40.594,-30.322,105.219,4.553153650626751e-06,3.0,0.304,48,0.5,MS230501j,1155616,0.304
1327436,244.206,-61.147,55.680,3.3586968972075406e-06,4.0,0.299,49,0.5,MS230501j,1327436,0.299
1159786,46.751,-73.788,129.881,2.8341833380433916e-06,4.699999809265137,0.297,50,0.5,MS230501j,1159786,0.297
1330377,246.649,-63.196,48.765,6.6129001578926095e-06,2.0,0.295,51,0.5,MS230501j,1330377,0.295
1158064,45.852,-61.163,129.439,3.235390768309801e-06,4.0,0.288,52,0.5,MS230501j,1158064,0.288
1332392,45.851,-61.163,127.344,3.220383293015835e-06,4.0,0.287,53,0.5,MS230501j,1332392,0.287
1160842,42.059,-29.529,109.487,3.36957241962265e-06,3.799999952316284,0.285,54,0.5,MS230501j,1160842,0.285
1162604,49.463,-55.859,122.490,6.34029749039032e-06,2.0,0.283,55,0.5,MS230501j,1162604,0.283
1151026,248.719,-60.619,45.350,6.3132486659990675e-06,2.0,0.281,56,0.5,MS230501j,1151026,0.281
1155771,37.859,-17.654,151.756,1.3941779646941558e-06,9.0,0.280,57,0.5,MS230501j,1155771,0.280
1165973,45.273,-38.922,173.390,2.4516540486182256e-06,5.0,0.273,58,0.5,MS230501j,1165973,0.273
1177537,48.114,-50.349,138.851,6.412560744269255e-06,1.899999976158142,0.272,59,0.5,MS230501j,1177537,0.272
1151565,241.588,-67.723,74.911,2.6440681270886195e-06,4.599999904632568,0.271,60,0.5,MS230501j,1151565,0.271
1163203,46.897,-72.834,130.811,2.995465626229681e-06,4.0,0.267,61,0.5,MS230501j,1163203,0.267
1158538,50.172,-49.251,173.876,1.1865788463820512e-06,10.0,0.264,62,0.5,MS230501j,1158538,0.264
1154956,42.237,-28.542,111.532,2.908948670740596e-06,4.0,0.259,63,0.5,MS230501j,1154956,0.259
