#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,l,b,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
15048,46.057,-32.907,46.546,-32.495,46.550,-33.319,45.564,-33.319,45.569,-32.495,232.47584772979712,-60.804922197730036,20,0.31489231121797573,355,0.9,S230830b,15048,0.31489231121797573
15813,41.538,-31.322,42.019,-30.909,42.023,-31.733,41.054,-31.733,41.058,-30.909,229.36412133152604,-64.69604849148942,15,0.31427185560468157,356,0.9,S230830b,15813,0.31427185560468157
19018,40.969,-24.978,41.422,-24.565,41.425,-25.389,40.512,-25.389,40.516,-24.565,214.4383174859728,-64.70796932677841,10,0.3140223825516747,357,0.9,S230830b,19018,0.3140223825516747
15031,30.078,-32.907,30.567,-32.495,30.571,-33.319,29.585,-33.319,29.590,-32.495,238.30274762604708,-74.03482195510824,15,0.31308098859289063,358,0.9,S230830b,15031,0.31308098859289063
12800,24.931,-37.665,25.448,-37.252,25.454,-38.076,24.407,-38.076,24.413,-37.252,261.99341902070813,-75.3659562374834,7,0.3123447422959401,359,0.9,S230830b,12800,0.3123447422959401
10398,46.486,-43.216,47.048,-42.802,47.056,-43.626,45.917,-43.626,45.925,-42.802,252.43402650283772,-58.46291405843117,31,0.3114235001989963,360,0.9,S230830b,10398,0.3114235001989963
13918,46.327,-35.286,46.829,-34.873,46.834,-35.697,45.820,-35.697,45.825,-34.873,237.2708716409323,-60.39236426887503,13,0.31058687366454557,361,0.9,S230830b,13918,0.31058687366454557
15826,53.538,-31.322,54.019,-30.909,54.023,-31.733,53.054,-31.733,53.058,-30.909,229.6495923147947,-54.45096419040666,41,0.3102531826498254,362,0.9,S230830b,15826,0.3102531826498254
17000,47.820,-28.943,48.288,-28.530,48.292,-29.354,47.347,-29.354,47.351,-28.530,224.61276910465932,-59.19996444689687,30,0.3098276883169543,363,0.9,S230830b,17000,0.3098276883169543
15042,40.418,-32.907,40.906,-32.495,40.911,-33.319,39.925,-33.319,39.929,-32.495,233.29032223541344,-65.52495462629889,14,0.3095080440404059,364,0.9,S230830b,15042,0.3095080440404059
8786,37.042,-47.181,37.643,-46.767,37.653,-47.591,36.431,-47.591,36.440,-46.767,265.9757145672753,-62.41145878648353,17,0.309265902237827,365,0.9,S230830b,8786,0.309265902237827
7888,47.273,-49.559,47.903,-49.146,47.913,-49.970,46.632,-49.970,46.643,-49.146,262.7015906574893,-55.41663053658016,24,0.30835098428993896,366,0.9,S230830b,7888,0.30835098428993896
15812,40.615,-31.322,41.096,-30.909,41.100,-31.733,40.131,-31.733,40.135,-30.909,229.4448304509046,-65.4838637747201,19,0.3070345138694637,367,0.9,S230830b,15812,0.3070345138694637
17399,47.463,-28.150,47.928,-27.737,47.932,-28.561,46.994,-28.561,46.997,-27.737,223.00498969919786,-59.43220980755399,22,0.30470758432520956,368,0.9,S230830b,17399,0.30470758432520956
11760,48.343,-40.044,48.878,-39.631,48.884,-40.455,47.801,-40.455,47.808,-39.631,245.91079145675326,-58.01270692906275,22,0.3042781833525617,369,0.9,S230830b,11760,0.3042781833525617
10728,42.730,-42.423,43.284,-42.010,43.292,-42.834,42.168,-42.834,42.175,-42.010,252.93256242854778,-61.31894629038546,30,0.30315982592531604,370,0.9,S230830b,10728,0.30315982592531604
16599,43.636,-29.736,44.109,-29.323,44.113,-30.147,43.160,-30.147,43.164,-29.323,225.76967324625696,-62.88944925498369,17,0.3028118310038667,371,0.9,S230830b,16599,0.3028118310038667
13189,52.274,-36.872,52.786,-36.459,52.792,-37.283,51.756,-37.283,51.762,-36.459,239.33824549713864,-55.45215403003282,23,0.30208543095200885,372,0.9,S230830b,13189,0.30208543095200885
13190,53.260,-36.872,53.773,-36.459,53.778,-37.283,52.742,-37.283,52.748,-36.459,239.23029075784476,-54.6655667298179,22,0.3018756912446245,373,0.9,S230830b,13190,0.3018756912446245
10718,32.047,-42.423,32.602,-42.010,32.609,-42.834,31.486,-42.834,31.493,-42.010,262.2733296425198,-68.13806589842771,12,0.30150265870017856,374,0.9,S230830b,10718,0.30150265870017856
18202,43.235,-26.564,43.694,-26.151,43.698,-26.975,42.773,-26.975,42.776,-26.151,218.75632201135573,-62.958461052546426,19,0.3001438002091624,375,0.9,S230830b,18202,0.3001438002091624
11420,55.145,-40.837,55.686,-40.424,55.692,-41.248,54.597,-41.248,54.603,-40.424,245.6282140706953,-52.779570660194636,25,0.30001602742434164,376,0.9,S230830b,11420,0.30001602742434164
10402,50.811,-43.216,51.372,-42.802,51.380,-43.626,50.242,-43.626,50.249,-42.802,250.70999088820872,-55.45498069416135,28,0.2998519941566028,377,0.9,S230830b,10402,0.2998519941566028
16205,43.053,-30.529,43.530,-30.116,43.534,-30.940,42.573,-30.940,42.577,-30.116,227.5020149226183,-63.40986086099093,19,0.2986716761577838,378,0.9,S230830b,16205,0.2986716761577838
9420,43.875,-45.595,44.459,-45.181,44.468,-46.005,43.282,-46.005,43.291,-45.181,258.0759559903135,-59.257480324171155,18,0.29859577857576114,379,0.9,S230830b,9420,0.29859577857576114
9092,30.759,-46.388,31.352,-45.974,31.361,-46.798,30.158,-46.798,30.167,-45.974,271.36586051874593,-66.10919889037028,14,0.29815157069848447,380,0.9,S230830b,9092,0.29815157069848447
7881,38.788,-49.559,39.418,-49.146,39.428,-49.970,38.147,-49.970,38.158,-49.146,268.3455873291535,-60.02323351752931,31,0.2977735291275959,381,0.9,S230830b,7881,0.2977735291275959
21532,38.782,-20.220,39.220,-19.808,39.222,-20.632,38.342,-20.632,38.344,-19.808,202.27071352772907,-65.3280507382276,4,0.29565556231542917,382,0.9,S230830b,21532,0.29565556231542917
10737,52.344,-42.423,52.899,-42.010,52.906,-42.834,51.782,-42.834,51.790,-42.010,248.89708225016116,-54.55336913190786,16,0.2950458263189443,383,0.9,S230830b,10737,0.2950458263189443
9744,47.631,-44.802,48.207,-44.388,48.216,-45.212,47.046,-45.212,47.054,-44.388,254.69733269737918,-57.14433764891035,29,0.29348727375567785,384,0.9,S230830b,9744,0.29348727375567785
16609,52.727,-29.736,53.200,-29.323,53.204,-30.147,52.251,-30.147,52.255,-29.323,226.81169733548137,-55.015698104087164,42,0.2932829913027813,385,0.9,S230830b,16609,0.2932829913027813
13180,43.397,-36.872,43.910,-36.459,43.915,-37.283,42.879,-37.283,42.885,-36.459,241.33887786662774,-62.47629267026658,8,0.2929738123040034,386,0.9,S230830b,13180,0.2929738123040034
9430,55.125,-45.595,55.709,-45.181,55.718,-46.005,54.532,-46.005,54.541,-45.181,253.27328497581604,-51.87042714690661,43,0.2914038345120114,387,0.9,S230830b,9430,0.2914038345120114
14671,49.263,-33.700,49.756,-33.287,49.761,-34.111,48.766,-34.111,48.770,-33.287,233.82624638331214,-58.09641495986621,31,0.29004348372890765,388,0.9,S230830b,14671,0.29004348372890765
15800,29.538,-31.322,30.019,-30.909,30.023,-31.733,29.054,-31.733,29.058,-30.909,232.98799722576575,-74.8700226799106,14,0.28952335414526786,389,0.9,S230830b,15800,0.28952335414526786
11078,55.789,-41.630,56.337,-41.217,56.344,-42.041,55.235,-42.041,55.242,-41.217,246.80019151999565,-52.18407404757675,38,0.2894746247233182,390,0.9,S230830b,11078,0.2894746247233182
13158,21.699,-36.872,22.211,-36.459,22.216,-37.283,21.181,-37.283,21.186,-36.459,267.6264898259962,-77.71954528168402,9,0.2894576646473771,391,0.9,S230830b,13158,0.2894576646473771
7309,48.920,-51.145,49.571,-50.732,49.582,-51.556,48.257,-51.556,48.269,-50.732,264.28542638880197,-53.750138886637004,45,0.28731809450263357,392,0.9,S230830b,7309,0.28731809450263357
14274,29.681,-34.493,30.178,-34.080,30.183,-34.904,29.178,-34.904,29.183,-34.080,244.101146902349,-73.8142775797057,16,0.2871905374682329,393,0.9,S230830b,14274,0.2871905374682329
10385,32.432,-43.216,32.994,-42.802,33.002,-43.626,31.863,-43.626,31.871,-42.802,263.4448761618864,-67.4223332735672,16,0.28706206140714485,394,0.9,S230830b,10385,0.28706206140714485
9107,47.848,-46.388,48.441,-45.974,48.450,-46.798,47.246,-46.798,47.255,-45.974,257.28478277943884,-56.41681938336922,23,0.28563595802789377,395,0.9,S230830b,9107,0.28563595802789377
12455,38.212,-38.458,38.735,-38.045,38.741,-38.869,37.683,-38.869,37.689,-38.045,247.47851759745868,-65.97825653955564,8,0.28533638267958095,396,0.9,S230830b,12455,0.28533638267958095
16585,30.909,-29.736,31.382,-29.323,31.386,-30.147,30.433,-30.147,30.437,-29.323,226.5096677628801,-73.93207408260862,14,0.2847875268478569,397,0.9,S230830b,16585,0.2847875268478569
12818,42.881,-37.665,43.398,-37.252,43.404,-38.076,42.358,-38.076,42.363,-37.252,243.21689995584322,-62.700232486469446,15,0.2847069874964816,398,0.9,S230830b,12818,0.2847069874964816
13921,49.223,-35.286,49.725,-34.873,49.730,-35.697,48.715,-35.697,48.720,-34.873,236.82371194722543,-58.04006189877285,19,0.28438429593023157,399,0.9,S230830b,13921,0.28438429593023157
13534,32.195,-36.079,32.702,-35.666,32.708,-36.490,31.683,-36.490,31.688,-35.666,246.3213886030757,-71.3071287041712,18,0.28431825348919626,400,0.9,S230830b,13534,0.28431825348919626
10404,52.973,-43.216,53.534,-42.802,53.542,-43.626,52.404,-43.626,52.411,-42.802,250.04393952593648,-53.92701604561811,30,0.2840011187299953,401,0.9,S230830b,10404,0.2840011187299953
8796,48.617,-47.181,49.219,-46.767,49.228,-47.591,48.006,-47.591,48.016,-46.767,258.2274012417557,-55.62390835644055,34,0.2836305540500403,402,0.9,S230830b,8796,0.2836305540500403
12092,29.492,-39.251,30.020,-38.838,30.027,-39.662,28.956,-39.662,28.963,-38.838,258.3342616688043,-71.59812715001723,16,0.28267294708350404,403,0.9,S230830b,12092,0.28267294708350404
15827,54.462,-31.322,54.942,-30.909,54.946,-31.733,53.977,-31.733,53.981,-30.909,229.74365963325445,-53.6643512555086,31,0.28142268893222294,404,0.9,S230830b,15827,0.28142268893222294
7299,36.376,-51.145,37.027,-50.732,37.039,-51.556,35.714,-51.556,35.725,-50.732,272.770756040349,-60.11768015121014,25,0.2814180737975199,405,0.9,S230830b,7299,0.2814180737975199
16997,45.113,-28.943,45.582,-28.530,45.585,-29.354,44.640,-29.354,44.644,-28.530,224.22217670341308,-61.56074670923845,18,0.2800081884937728,406,0.9,S230830b,16997,0.2800081884937728
18204,45.000,-26.564,45.459,-26.151,45.462,-26.975,44.538,-26.975,44.541,-26.151,219.2463673635736,-61.39670351264982,8,0.2799831976140263,407,0.9,S230830b,18204,0.2799831976140263
15791,21.231,-31.322,21.711,-30.909,21.715,-31.733,20.746,-31.733,20.751,-30.909,244.78508852249513,-81.58046752764889,17,0.279494154157999,408,0.9,S230830b,15791,0.279494154157999
16208,45.802,-30.529,46.278,-30.116,46.282,-30.940,45.321,-30.940,45.325,-30.116,227.5836467921103,-61.043086047864314,16,0.27883835810934643,409,0.9,S230830b,16208,0.27883835810934643
20686,40.851,-21.806,41.294,-21.394,41.296,-22.218,40.406,-22.218,40.409,-21.394,207.2665291066088,-64.030189972153,12,0.27770652129033785,410,0.9,S230830b,20686,0.27770652129033785
12820,44.875,-37.665,45.393,-37.252,45.399,-38.076,44.352,-38.076,44.358,-37.252,242.46644651367453,-61.16142604166866,22,0.2750603526220969,411,0.9,S230830b,12820,0.2750603526220969
15440,54.093,-32.115,54.578,-31.702,54.582,-32.526,53.605,-32.526,53.609,-31.702,231.05182822705066,-54.026710520652564,32,0.2746099842850407,412,0.9,S230830b,15440,0.2746099842850407
16594,39.091,-29.736,39.563,-29.323,39.567,-30.147,38.614,-30.147,38.618,-29.323,225.60006212790017,-66.83546233213579,17,0.27381799538081997,413,0.9,S230830b,16594,0.27381799538081997
13902,30.885,-35.286,31.387,-34.873,31.392,-35.697,30.377,-35.697,30.383,-34.873,245.3121186302094,-72.59708196405192,13,0.2735754653691187,414,0.9,S230830b,13902,0.2735754653691187
13169,32.548,-36.872,33.060,-36.459,33.066,-37.283,32.030,-37.283,32.036,-36.459,248.19557412934674,-70.72602263542,14,0.27312371356777015,415,0.9,S230830b,13169,0.27312371356777015
15053,50.757,-32.907,51.246,-32.495,51.250,-33.319,50.264,-33.319,50.269,-32.495,232.31453816428453,-56.86046854487989,26,0.27308418024126724,416,0.9,S230830b,15053,0.27308418024126724
15051,48.877,-32.907,49.366,-32.495,49.370,-33.319,48.384,-33.319,48.389,-32.495,232.33438662517221,-58.4386761066209,28,0.27269664572938435,417,0.9,S230830b,15051,0.27269664572938435
12468,51.285,-38.458,51.808,-38.045,51.814,-38.869,50.756,-38.869,50.762,-38.045,242.29322610456637,-56.054843362383245,15,0.27070729534443877,418,0.9,S230830b,12468,0.27070729534443877
12828,52.853,-37.665,53.371,-37.252,53.377,-38.076,52.330,-38.076,52.336,-37.252,240.6483406131577,-54.92124829135167,27,0.27048461172438976,419,0.9,S230830b,12828,0.27048461172438976
16201,39.389,-30.529,39.866,-30.116,39.870,-30.940,38.909,-30.940,38.913,-30.116,227.5950381762289,-66.56566255630027,5,0.270464404181699,420,0.9,S230830b,16201,0.270464404181699
18610,43.024,-25.771,43.480,-25.358,43.483,-26.182,42.565,-26.182,42.568,-25.358,216.96672862953568,-63.022731900552934,22,0.26856216467069627,421,0.9,S230830b,18610,0.26856216467069627
10394,42.162,-43.216,42.724,-42.802,42.731,-43.626,41.593,-43.626,41.601,-42.802,254.79588968640297,-61.38382123045931,23,0.2683451099968284,422,0.9,S230830b,10394,0.2683451099968284
8491,50.588,-47.974,51.199,-47.560,51.209,-48.384,49.968,-48.384,49.978,-47.560,258.6231700048615,-54.092776185935385,19,0.26814411061345034,423,0.9,S230830b,8491,0.26814411061345034
10711,24.570,-42.423,25.124,-42.010,25.132,-42.834,24.008,-42.834,24.015,-42.010,273.9767283495709,-71.97249275438806,24,0.2678243633015506,424,0.9,S230830b,10711,0.2678243633015506
18615,47.415,-25.771,47.871,-25.358,47.874,-26.182,46.956,-26.182,46.959,-25.358,218.3844326608186,-59.12898804033313,33,0.26404359452847315,425,0.9,S230830b,18615,0.26404359452847315
7880,37.576,-49.559,38.206,-49.146,38.216,-49.970,36.935,-49.970,36.946,-49.146,269.36107302506787,-60.627768712878535,26,0.26391632279372235,426,0.9,S230830b,7880,0.26391632279372235
13554,51.707,-36.079,52.214,-35.666,52.220,-36.490,51.195,-36.490,51.200,-35.666,237.9977405214477,-55.96798240183261,28,0.2627606691685696,427,0.9,S230830b,13554,0.2627606691685696
12095,32.542,-39.251,33.071,-38.838,33.078,-39.662,32.007,-39.662,32.013,-38.838,254.41761535647527,-69.62450974119511,9,0.26226108548571453,428,0.9,S230830b,12095,0.26226108548571453
18600,34.244,-25.771,34.700,-25.358,34.703,-26.182,33.785,-26.182,33.788,-25.358,213.73145039770523,-70.82891616646458,14,0.2620858138380735,429,0.9,S230830b,18600,0.2620858138380735
12815,39.889,-37.665,40.407,-37.252,40.413,-38.076,39.366,-38.076,39.372,-37.252,244.64516417778813,-64.98325302375022,10,0.2610037050610042,430,0.9,S230830b,12815,0.2610037050610042
10725,39.525,-42.423,40.080,-42.010,40.087,-42.834,38.963,-42.834,38.971,-42.010,255.0551136465717,-63.47068160769789,13,0.26032311798388585,431,0.9,S230830b,10725,0.26032311798388585
15430,44.767,-32.115,45.251,-31.702,45.255,-32.526,44.278,-32.526,44.283,-31.702,230.91048243009178,-61.92325177895511,24,0.2587442301436214,432,0.9,S230830b,15430,0.2587442301436214
7891,50.909,-49.559,51.539,-49.146,51.550,-49.970,50.269,-49.970,50.279,-49.146,260.95851466543604,-53.2878894468772,25,0.25810422021809654,433,0.9,S230830b,7891,0.25810422021809654
18201,42.353,-26.564,42.812,-26.151,42.815,-26.975,41.891,-26.975,41.894,-26.151,218.50941097545757,-63.73985981507324,21,0.25633452387132505,434,0.9,S230830b,18201,0.25633452387132505
15810,38.769,-31.322,39.249,-30.909,39.254,-31.733,38.285,-31.733,38.289,-30.909,229.67257129588947,-67.05828408671788,17,0.2555807249862716,435,0.9,S230830b,15810,0.2555807249862716
13185,48.329,-36.872,48.841,-36.459,48.847,-37.283,47.811,-37.283,47.817,-36.459,239.97284059466685,-58.589073267395634,8,0.25413314460348074,436,0.9,S230830b,13185,0.25413314460348074
12464,47.263,-38.458,47.786,-38.045,47.792,-38.869,46.733,-38.869,46.739,-38.045,243.2679803253437,-59.16084301092336,30,0.25412618218603944,437,0.9,S230830b,12464,0.25412618218603944
12452,35.196,-38.458,35.719,-38.045,35.725,-38.869,34.666,-38.869,34.672,-38.045,249.80831761271511,-68.15951290022022,16,0.25402441607510723,438,0.9,S230830b,12452,0.25402441607510723
11406,40.578,-40.837,41.119,-40.424,41.126,-41.248,40.030,-41.248,40.037,-40.424,251.0972165266831,-63.41128047857857,13,0.25401578033904115,439,0.9,S230830b,11406,0.25401578033904115
10403,51.892,-43.216,52.453,-42.802,52.461,-43.626,51.323,-43.626,51.330,-42.802,250.3621550327423,-54.69269745947544,25,0.25389166241356703,440,0.9,S230830b,10403,0.25389166241356703
16592,37.273,-29.736,37.745,-29.323,37.749,-30.147,36.796,-30.147,36.800,-29.323,225.63418009312332,-68.41416137089492,43,0.2537486650830243,441,0.9,S230830b,16592,0.2537486650830243
18212,52.059,-26.564,52.518,-26.151,52.521,-26.975,51.597,-26.975,51.600,-26.151,221.1790120983297,-55.16541501856753,36,0.25360951445075486,442,0.9,S230830b,18212,0.25360951445075486
12830,54.848,-37.665,55.365,-37.252,55.371,-38.076,54.324,-38.076,54.330,-37.252,240.42015752964306,-53.3481419972826,27,0.25351876508520643,443,0.9,S230830b,12830,0.25351876508520643
15050,47.937,-32.907,48.426,-32.495,48.430,-33.319,47.444,-33.319,47.449,-32.495,232.36561035479494,-59.227640139966844,25,0.25337808581312243,444,0.9,S230830b,15050,0.25337808581312243
8174,33.377,-48.767,33.997,-48.353,34.008,-49.177,32.747,-49.177,32.758,-48.353,272.14897843245257,-63.16581608193583,22,0.25333820130514406,445,0.9,S230830b,8174,0.25333820130514406
15409,25.181,-32.115,25.666,-31.702,25.670,-32.526,24.693,-32.526,24.697,-31.702,240.85961847308394,-78.19539414115448,8,0.25292844701009426,446,0.9,S230830b,15409,0.25292844701009426
11396,30.173,-40.837,30.715,-40.424,30.721,-41.248,29.625,-41.248,29.632,-40.424,261.2209684445871,-70.22065470428706,15,0.24987826029123558,447,0.9,S230830b,11396,0.24987826029123558
21105,37.271,-21.013,37.711,-20.601,37.713,-21.425,36.828,-21.425,36.830,-20.601,202.8676795126241,-66.93182448542574,10,0.24863031668022814,448,0.9,S230830b,21105,0.24863031668022814
10390,37.838,-43.216,38.399,-42.802,38.407,-43.626,37.269,-43.626,37.276,-42.802,257.97312692312187,-64.18086821595016,18,0.2483034729208174,449,0.9,S230830b,10390,0.2483034729208174
9429,54.000,-45.595,54.584,-45.181,54.593,-46.005,53.407,-46.005,53.416,-45.181,253.60024312930636,-52.63174457606121,35,0.24774583440782502,450,0.9,S230830b,9429,0.24774583440782502
13910,38.606,-35.286,39.108,-34.873,39.113,-35.697,38.099,-35.697,38.104,-34.873,239.6989609374879,-66.60073718691139,13,0.24764538641192665,451,0.9,S230830b,13910,0.24764538641192665
15036,34.778,-32.907,35.267,-32.495,35.271,-33.319,34.285,-33.319,34.290,-32.495,235.2061846497119,-70.20441810421178,14,0.2468542643471406,452,0.9,S230830b,15036,0.2468542643471406
19034,54.915,-24.978,55.368,-24.565,55.371,-25.389,54.459,-25.389,54.462,-24.565,219.4071638714973,-52.3308566347604,28,0.24678540479533725,453,0.9,S230830b,19034,0.24678540479533725
13170,33.534,-36.872,34.046,-36.459,34.052,-37.283,33.016,-37.283,33.022,-36.459,247.2415185444316,-70.00504697716043,7,0.246549957401602,454,0.9,S230830b,13170,0.246549957401602
9427,51.750,-45.595,52.334,-45.181,52.343,-46.005,51.157,-46.005,51.166,-45.181,254.34394501857867,-54.142335069537985,19,0.24652152236832903,455,0.9,S230830b,9427,0.24652152236832903
12473,56.313,-38.458,56.836,-38.045,56.842,-38.869,55.784,-38.869,55.790,-38.045,241.58791196191228,-52.13987595615036,29,0.2462318457876203,456,0.9,S230830b,12473,0.2462318457876203
11756,44.229,-40.044,44.764,-39.631,44.770,-40.455,43.687,-40.455,43.694,-39.631,247.49605731135813,-61.05807979044049,17,0.24511112441464275,457,0.9,S230830b,11756,0.24511112441464275
11070,47.368,-41.630,47.916,-41.217,47.923,-42.041,46.814,-42.041,46.821,-41.217,249.1722182846476,-58.33000626281111,18,0.24502526315933457,458,0.9,S230830b,11070,0.24502526315933457
15038,36.658,-32.907,37.146,-32.495,37.151,-33.319,36.165,-33.319,36.170,-32.495,234.4025758576127,-68.65160580276786,23,0.24482389548374694,459,0.9,S230830b,15038,0.24482389548374694
16587,32.727,-29.736,33.200,-29.323,33.204,-30.147,32.251,-30.147,32.255,-29.323,226.1032259641636,-72.35771697780797,7,0.24453446111947183,460,0.9,S230830b,16587,0.24453446111947183
10072,50.334,-44.009,50.903,-43.595,50.911,-44.419,49.758,-44.419,49.765,-43.595,252.22388382802183,-55.56889911356575,32,0.24445488584727337,461,0.9,S230830b,10072,0.24445488584727337
14295,49.787,-34.493,50.285,-34.080,50.290,-34.904,49.285,-34.904,49.290,-34.080,235.280970999935,-57.62915652000599,21,0.24353096941654523,462,0.9,S230830b,14295,0.24353096941654523
14640,19.895,-33.700,20.388,-33.287,20.392,-34.111,19.397,-34.111,19.402,-33.287,261.9541016521937,-81.060787507882,21,0.2434364771538356,463,0.9,S230830b,14640,0.2434364771538356
12440,23.128,-38.458,23.652,-38.045,23.658,-38.869,22.599,-38.869,22.605,-38.045,268.3081605222006,-75.77746377008752,14,0.24282853868432272,464,0.9,S230830b,12440,0.24282853868432272
10393,41.081,-43.216,41.643,-42.802,41.650,-43.626,40.512,-43.626,40.520,-42.802,255.50572319252183,-62.096417425291165,16,0.24277093026604496,465,0.9,S230830b,10393,0.24277093026604496
21961,40.280,-19.427,40.715,-19.015,40.718,-19.839,39.842,-19.839,39.844,-19.015,201.77024797337168,-63.72584030319095,15,0.24269231127911728,466,0.9,S230830b,21961,0.24269231127911728
16202,40.305,-30.529,40.782,-30.116,40.786,-30.940,39.825,-30.940,39.829,-30.116,227.5462243327666,-65.77686497692969,14,0.24238732967663132,467,0.9,S230830b,16202,0.24238732967663132
6472,47.473,-53.524,48.159,-53.110,48.172,-53.934,46.773,-53.934,46.786,-53.110,268.49801433105097,-53.33101912742744,31,0.2422275252835208,468,0.9,S230830b,6472,0.2422275252835208
14666,44.526,-33.700,45.019,-33.287,45.024,-34.111,44.029,-34.111,44.033,-33.287,234.30603236198164,-62.029632019627805,14,0.24191832840715335,469,0.9,S230830b,14666,0.24191832840715335
14299,53.617,-34.493,54.114,-34.080,54.119,-34.904,53.115,-34.904,53.120,-34.080,235.1090161377017,-54.47432520842038,20,0.24051432768971492,470,0.9,S230830b,14299,0.24051432768971492
15806,35.077,-31.322,35.557,-30.909,35.561,-31.733,34.593,-31.733,34.597,-30.909,230.46354221584147,-70.19920886602992,16,0.239580578736797,471,0.9,S230830b,15806,0.239580578736797
10397,45.405,-43.216,45.967,-42.802,45.975,-43.626,44.836,-43.626,44.844,-42.802,252.95858619329792,-59.202534201522745,26,0.23952196356133687,472,0.9,S230830b,10397,0.23952196356133687
20263,38.571,-22.599,39.016,-22.187,39.019,-23.011,38.124,-23.011,38.126,-22.187,207.6138181769603,-66.28007765882032,2,0.23873965017677376,473,0.9,S230830b,20263,0.23873965017677376
15807,36.000,-31.322,36.480,-30.909,36.484,-31.733,35.516,-31.733,35.520,-30.909,230.21617569388212,-69.41529550026783,18,0.2378825049708593,474,0.9,S230830b,15807,0.2378825049708593
10067,44.863,-44.009,45.432,-43.595,45.440,-44.419,44.286,-44.419,44.294,-43.595,254.68283440931856,-59.27442090856832,17,0.23788086315443116,475,0.9,S230830b,10067,0.23788086315443116
13157,20.712,-36.872,21.225,-36.459,21.230,-37.283,20.195,-37.283,20.200,-36.459,270.59765008727675,-78.20833547668626,10,0.23786262293125765,476,0.9,S230830b,13157,0.23786262293125765
11754,42.171,-40.044,42.706,-39.631,42.713,-40.455,41.630,-40.455,41.636,-39.631,248.5210085836656,-62.55664986959151,21,0.23770345529169495,477,0.9,S230830b,11754,0.23770345529169495
19441,49.327,-24.185,49.777,-23.772,49.780,-24.596,48.874,-24.596,48.877,-23.772,216.10952436246447,-57.10973964140607,23,0.23718101468064073,478,0.9,S230830b,19441,0.23718101468064073
11755,43.200,-40.044,43.735,-39.631,43.741,-40.455,42.659,-40.455,42.665,-39.631,247.98686819067302,-61.80971566177734,26,0.23567769404694094,479,0.9,S230830b,11755,0.23567769404694094
11765,53.486,-40.044,54.021,-39.631,54.027,-40.455,52.944,-40.455,52.951,-39.631,244.61503872569386,-54.14292715520715,39,0.23554865100125064,480,0.9,S230830b,11765,0.23554865100125064
11409,43.699,-40.837,44.241,-40.424,44.247,-41.248,43.151,-41.248,43.158,-40.424,249.31453014024584,-61.199724576839785,23,0.2354947802259038,481,0.9,S230830b,11409,0.2354947802259038
14676,54.000,-33.700,54.493,-33.287,54.498,-34.111,53.502,-34.111,53.507,-33.287,233.7503179160684,-54.156172089210365,21,0.23498902656787943,482,0.9,S230830b,14676,0.23498902656787943
9740,43.200,-44.802,43.777,-44.388,43.785,-45.212,42.615,-45.212,42.623,-44.388,257.07904809373116,-60.032870249238286,17,0.23468753498408418,483,0.9,S230830b,9740,0.23468753498408418
9416,39.375,-45.595,39.959,-45.181,39.968,-46.005,38.782,-46.005,38.791,-45.181,261.20716079741436,-62.00691334496062,18,0.23387294090523517,484,0.9,S230830b,9416,0.23387294090523517
12087,24.407,-39.251,24.936,-38.838,24.942,-39.662,23.872,-39.662,23.878,-38.838,267.41136246102195,-74.52569859650426,6,0.2338483332441068,485,0.9,S230830b,12087,0.2338483332441068
19848,41.340,-23.392,41.787,-22.979,41.790,-23.803,40.889,-23.803,40.892,-22.979,211.03234755098714,-64.02982293895776,8,0.23361077102995367,486,0.9,S230830b,19848,0.23361077102995367
7018,39.435,-51.938,40.097,-51.524,40.109,-52.348,38.760,-52.348,38.772,-51.524,271.3884078895928,-58.18276444657165,24,0.2335869425379498,487,0.9,S230830b,7018,0.2335869425379498
18620,51.805,-25.771,52.261,-25.358,52.264,-26.182,51.346,-26.182,51.349,-25.358,219.73975877953606,-55.24418427054878,41,0.23346142985431328,488,0.9,S230830b,18620,0.23346142985431328
18617,49.171,-25.771,49.627,-25.358,49.630,-26.182,48.712,-26.182,48.715,-25.358,218.93221794980775,-57.57388943882315,26,0.23303407729215533,489,0.9,S230830b,18617,0.23303407729215533
16217,54.046,-30.529,54.522,-30.116,54.526,-30.940,53.565,-30.940,53.570,-30.116,228.35600562439504,-53.95526234634348,35,0.2330255012196258,490,0.9,S230830b,16217,0.2330255012196258
13904,32.815,-35.286,33.317,-34.873,33.322,-35.697,32.308,-35.697,32.313,-34.873,243.45523819788644,-71.13110885384316,15,0.232303534527303,491,0.9,S230830b,13904,0.232303534527303
12811,35.900,-37.665,36.418,-37.252,36.424,-38.076,35.377,-38.076,35.383,-37.252,247.2722409904903,-67.96210497021534,9,0.23223049438928228,492,0.9,S230830b,12811,0.23223049438928228
15056,53.577,-32.907,54.065,-32.495,54.070,-33.319,53.084,-33.319,53.089,-32.495,232.37851340095497,-54.49341737567244,23,0.23031634766742934,493,0.9,S230830b,15056,0.23031634766742934
7889,48.485,-49.559,49.115,-49.146,49.125,-49.970,47.844,-49.970,47.855,-49.146,262.0805837590379,-54.71539271772626,26,0.2295711958172489,494,0.9,S230830b,7889,0.2295711958172489
