#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
39946,101.351,12.291,101.774,12.702,101.772,11.878,100.930,11.878,100.929,12.702,2,1.989,0,0.5,MS230501h,39946,1.989
40391,102.393,13.084,102.816,13.495,102.815,12.671,101.971,12.671,101.969,13.495,2,1.381,1,0.5,MS230501h,40391,1.381
36358,104.336,5.947,104.751,6.359,104.750,5.535,103.922,5.535,103.922,6.359,7,0.859,2,0.5,MS230501h,36358,0.859
42582,96.828,17.048,97.259,17.460,97.258,16.636,96.398,16.636,96.396,17.460,4,0.732,3,0.5,MS230501h,42582,0.732
39055,102.282,10.705,102.702,11.117,102.701,10.293,101.863,10.293,101.862,11.117,1,0.682,4,0.5,MS230501h,39055,0.682
39054,101.477,10.705,101.896,11.117,101.895,10.293,101.058,10.293,101.057,11.117,1,0.617,5,0.5,MS230501h,39054,0.617
39053,100.671,10.705,101.091,11.117,101.090,10.293,100.252,10.293,100.251,11.117,1,0.607,6,0.5,MS230501h,39053,0.607
41715,102.740,15.463,103.168,15.874,103.166,15.050,102.313,15.050,102.311,15.874,3,0.588,7,0.5,MS230501h,41715,0.588
41267,95.727,14.670,96.154,15.081,96.152,14.257,95.302,14.257,95.301,15.081,4,0.560,8,0.5,MS230501h,41267,0.560
41271,99.000,14.670,99.427,15.081,99.425,14.257,98.575,14.257,98.573,15.081,2,0.502,9,0.9,MS230501h,41271,0.502
42145,96.384,16.256,96.814,16.667,96.813,15.843,95.956,15.843,95.954,16.667,3,0.500,10,0.9,MS230501h,42145,0.500
43017,97.275,17.841,97.709,18.253,97.707,17.429,96.843,17.429,96.841,18.253,1,0.476,11,0.9,MS230501h,43017,0.476
40825,95.294,13.877,95.719,14.288,95.718,13.464,94.870,13.464,94.869,14.288,3,0.467,12,0.9,MS230501h,40825,0.467
38606,101.250,9.912,101.669,10.324,101.668,9.500,100.832,9.500,100.831,10.324,1,0.357,13,0.9,MS230501h,38606,0.357
41708,96.986,15.463,97.415,15.874,97.413,15.050,96.560,15.050,96.558,15.874,1,0.240,14,0.9,MS230501h,41708,0.240
36803,98.980,6.740,99.395,7.152,99.395,6.328,98.566,6.328,98.565,7.152,2,0.239,15,0.9,MS230501h,36803,0.239
37710,103.200,8.326,103.617,8.738,103.616,7.914,102.784,7.914,102.783,8.738,4,0.236,16,0.9,MS230501h,37710,0.236
42579,94.345,17.048,94.777,17.460,94.775,16.636,93.915,16.636,93.913,17.460,3,0.234,17,0.9,MS230501h,42579,0.234
42580,95.172,17.048,95.604,17.460,95.602,16.636,94.742,16.636,94.741,17.460,4,0.202,18,0.9,MS230501h,42580,0.202
45159,97.021,21.806,97.466,22.218,97.464,21.394,96.579,21.394,96.576,22.218,1,0.196,19,0.9,MS230501h,45159,0.196
41266,94.909,14.670,95.336,15.081,95.334,14.257,94.484,14.257,94.482,15.081,2,0.195,20,0.9,MS230501h,41266,0.195
37718,109.600,8.326,110.017,8.738,110.016,7.914,109.184,7.914,109.183,8.738,2,0.180,21,0.9,MS230501h,37718,0.180
41268,96.545,14.670,96.972,15.081,96.971,14.257,96.120,14.257,96.119,15.081,2,0.177,22,0.9,MS230501h,41268,0.177
39052,99.866,10.705,100.286,11.117,100.284,10.293,99.447,10.293,99.446,11.117,2,0.171,23,0.9,MS230501h,39052,0.171
39498,99.283,11.498,99.704,11.909,99.702,11.085,98.863,11.085,98.861,11.909,4,0.163,24,0.9,MS230501h,39498,0.163
36814,107.761,6.740,108.176,7.152,108.175,6.328,107.346,6.328,107.345,7.152,2,0.149,25,0.9,MS230501h,36814,0.149
42149,99.680,16.256,100.110,16.667,100.108,15.843,99.251,15.843,99.250,16.667,2,0.146,26,0.9,MS230501h,42149,0.146
42146,97.208,16.256,97.638,16.667,97.636,15.843,96.780,15.843,96.778,16.667,1,0.135,27,0.9,MS230501h,42146,0.135
39939,95.676,12.291,96.098,12.702,96.097,11.878,95.255,11.878,95.253,12.702,2,0.119,28,0.9,MS230501h,39939,0.119
43447,95.220,18.634,95.656,19.046,95.654,18.222,94.787,18.222,94.785,19.046,1,0.115,29,0.9,MS230501h,43447,0.115
46830,94.140,24.978,94.596,25.389,94.593,24.565,93.687,24.565,93.684,25.389,3,0.108,30,0.9,MS230501h,46830,0.108
47242,93.951,25.771,94.410,26.182,94.407,25.358,93.495,25.358,93.492,26.182,2,0.108,31,0.9,MS230501h,47242,0.108
37708,101.600,8.326,102.017,8.738,102.016,7.914,101.184,7.914,101.183,8.738,2,0.107,32,0.9,MS230501h,37708,0.107
38601,97.232,9.912,97.651,10.324,97.650,9.500,96.814,9.500,96.813,10.324,1,0.100,33,0.9,MS230501h,38601,0.100
43878,95.664,19.427,96.102,19.839,96.100,19.015,95.229,19.015,95.226,19.839,1,0.098,34,0.9,MS230501h,43878,0.098
42153,102.975,16.256,103.405,16.667,103.403,15.843,102.547,15.843,102.545,16.667,2,0.097,35,0.9,MS230501h,42153,0.097
45579,95.143,22.599,95.590,23.011,95.588,22.187,94.698,22.187,94.695,23.011,3,0.094,36,0.9,MS230501h,45579,0.094
39496,97.668,11.498,98.089,11.909,98.088,11.085,97.248,11.085,97.247,11.909,1,0.087,37,0.9,MS230501h,39496,0.087
39495,96.861,11.498,97.282,11.909,97.281,11.085,96.441,11.085,96.440,11.909,1,0.087,38,0.9,MS230501h,39495,0.087
43450,97.726,18.634,98.162,19.046,98.160,18.222,97.292,18.222,97.290,19.046,1,0.079,39,0.9,MS230501h,43450,0.079
42151,101.327,16.256,101.757,16.667,101.755,15.843,100.899,15.843,100.897,16.667,1,0.079,40,0.9,MS230501h,42151,0.079
42583,97.655,17.048,98.087,17.460,98.085,16.636,97.225,16.636,97.223,17.460,6,0.075,41,0.9,MS230501h,42583,0.075
39955,108.649,12.291,109.071,12.702,109.070,11.878,108.228,11.878,108.226,12.702,3,0.075,42,0.9,MS230501h,39955,0.075
36810,104.568,6.740,104.983,7.152,104.982,6.328,104.153,6.328,104.152,7.152,2,0.073,43,0.9,MS230501h,36810,0.073
39944,99.730,12.291,100.152,12.702,100.151,11.878,99.309,11.878,99.307,12.702,2,0.070,44,0.9,MS230501h,39944,0.070
40384,96.704,13.084,97.128,13.495,97.127,12.671,96.282,12.671,96.281,13.495,2,0.059,45,0.95,MS230501h,40384,0.059
43882,99.021,19.427,99.459,19.839,99.457,19.015,98.585,19.015,98.583,19.839,2,0.059,46,0.95,MS230501h,43882,0.059
36813,106.962,6.740,107.378,7.152,107.377,6.328,106.548,6.328,106.547,7.152,1,0.055,47,0.95,MS230501h,36813,0.055
44736,98.259,21.013,98.701,21.425,98.699,20.601,97.819,20.601,97.816,21.425,1,0.055,48,0.95,MS230501h,44736,0.055
38159,102.628,9.119,103.046,9.531,103.045,8.707,102.211,8.707,102.210,9.531,1,0.053,49,0.95,MS230501h,38159,0.053
35453,104.106,4.361,104.519,4.773,104.519,3.949,103.693,3.949,103.693,4.773,3,0.053,50,0.95,MS230501h,35453,0.053
46415,94.327,24.185,94.780,24.596,94.777,23.772,93.877,23.772,93.874,24.596,1,0.049,51,0.95,MS230501h,46415,0.049
37267,109.357,7.533,109.773,7.945,109.772,7.121,108.942,7.121,108.941,7.945,2,0.048,52,0.95,MS230501h,37267,0.048
43881,98.182,19.427,98.620,19.839,98.618,19.015,97.746,19.015,97.744,19.839,1,0.047,53,0.95,MS230501h,43881,0.047
