name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1157984,149.928,-31.216,174.360,3.3433695360708645e-06,30.0,1.000,0,0.5,MS230428m,1157984,1.000
1157159,156.712,-34.670,134.374,6.979659942328175e-06,7.5,0.522,1,0.5,MS230428m,1157159,0.522
1154744,137.001,-20.486,169.026,4.1594955782348725e-06,12.0,0.498,2,0.5,MS230428m,1154744,0.498
1156981,152.221,-32.783,134.561,6.557276115350254e-06,7.400000095367432,0.484,3,0.5,MS230428m,1156981,0.484
1153987,148.082,-29.438,178.909,3.601400646834452e-06,13.0,0.467,4,0.5,MS230428m,1153987,0.467
1339587,137.001,-20.486,167.941,4.382900005602865e-06,10.0,0.437,5,0.5,MS230428m,1339587,0.437
1153327,153.927,-34.413,130.495,4.447914714482864e-06,9.0,0.399,6,0.5,MS230428m,1153327,0.399
1154427,155.453,-34.416,123.947,6.452170029743149e-06,6.0,0.386,7,0.5,MS230428m,1154427,0.386
1153047,127.196,-6.940,99.018,4.764381306254905e-06,8.0,0.380,8,0.5,MS230428m,1153047,0.380
1161310,131.027,-14.037,128.200,6.033758470615039e-06,6.0,0.361,9,0.5,MS230428m,1161310,0.361
1207260,141.803,-24.030,152.874,7.585368582846265e-06,4.699999809265137,0.355,10,0.5,MS230428m,1207260,0.355
1153868,175.099,-42.210,135.640,2.661884335776216e-06,12.0,0.318,11,0.5,MS230428m,1153868,0.318
1162040,156.860,-33.545,139.535,6.397180257288851e-06,4.900000095367432,0.313,12,0.5,MS230428m,1162040,0.313
1157045,155.693,-33.728,122.829,7.70223885012183e-06,4.0,0.307,13,0.5,MS230428m,1157045,0.307
1166610,138.189,-20.959,169.938,4.890506044259028e-06,5.800000190734863,0.283,14,0.5,MS230428m,1166610,0.283
1159425,142.122,-24.367,157.031,6.974672535899677e-06,4.0,0.278,15,0.5,MS230428m,1159425,0.278
1160954,161.236,-35.219,130.027,5.571189091206421e-06,5.0,0.278,16,0.5,MS230428m,1160954,0.278
1159925,150.044,-31.116,179.539,3.046184704835438e-06,9.0,0.273,17,0.5,MS230428m,1159925,0.273
1163407,158.951,-34.082,135.150,5.455250962318227e-06,5.0,0.272,18,0.5,MS230428m,1163407,0.272
1181782,152.959,-31.936,139.948,7.790384558597172e-06,3.5,0.272,19,0.5,MS230428m,1181782,0.272
1159046,146.131,-27.108,173.020,4.463482161445168e-06,6.0,0.267,20,0.5,MS230428m,1159046,0.267
1158728,145.721,-28.829,176.105,2.5140537030809354e-06,10.0,0.251,21,0.5,MS230428m,1158728,0.251
1351556,146.132,-27.107,169.869,5.022960835474858e-06,5.0,0.250,22,0.5,MS230428m,1351556,0.250
1024725,114.156,17.884,71.830,3.3583527584768192e-06,7.400000095367432,0.248,23,0.5,MS230428m,1024725,0.248
1192170,155.658,-33.839,122.781,7.575442061906483e-06,3.200000047683716,0.242,24,0.5,MS230428m,1192170,0.242
1194644,142.692,-25.316,133.180,8.582678437987504e-06,2.799999952316284,0.240,25,0.5,MS230428m,1194644,0.240
1163283,148.630,-29.776,178.843,3.5660055042858206e-06,6.699999809265137,0.238,26,0.5,MS230428m,1163283,0.238
1160694,125.755,-4.935,101.071,4.72535083679367e-06,5.0,0.236,27,0.5,MS230428m,1160694,0.236
1153275,125.783,-5.002,92.422,4.091590180778605e-06,5.599999904632568,0.228,28,0.5,MS230428m,1153275,0.228
1153263,129.039,-7.055,168.618,1.3368802125769462e-06,17.0,0.227,29,0.5,MS230428m,1153263,0.227
1151528,136.388,-19.207,83.160,3.776946523011767e-06,6.0,0.226,30,0.5,MS230428m,1151528,0.226
1194549,143.529,-25.698,133.266,9.058143601975445e-06,2.5,0.226,31,0.5,MS230428m,1194549,0.226
1286886,147.431,-28.852,173.786,4.425279892354565e-06,5.0,0.221,32,0.5,MS230428m,1286886,0.221
1162428,166.032,-38.538,144.849,4.301398258850598e-06,5.099999904632568,0.219,33,0.5,MS230428m,1162428,0.219
1154076,175.080,-42.223,150.958,1.7929365826018533e-06,12.0,0.215,34,0.5,MS230428m,1154076,0.215
1163837,161.072,-34.704,134.796,4.69351066666814e-06,4.5,0.211,35,0.5,MS230428m,1163837,0.211
