|            obsdate |                mag |                e_mag | magsys | filter | depth_5sig |     zp | observatory | detected |
| 59536.230400001165 |           13.29705 |  0.04303740698508682 |     AB |      r |     18.486 | 18.486 |         KCT |     True |
|  59537.22779999999 | 13.070310000000001 | 0.042358735816830036 |     AB |      r |     18.357 | 18.357 |         KCT |     True |
|  59538.27199999988 |           12.83293 | 0.044663520909126724 |     AB |      r |     18.505 | 18.505 |         KCT |     True |
|  59539.28219999978 | 12.664329999999998 | 0.043730288130768125 |     AB |      r |     18.594 | 18.594 |         KCT |     True |
|  59540.22740000021 |            12.5557 | 0.043624992836675626 |     AB |      r |     18.529 | 18.529 |         KCT |     True |
|  59541.28299999982 |           12.43114 |  0.04387428062088312 |     AB |      r |     18.221 | 18.221 |         KCT |     True |
| 59542.228399999905 | 12.339070000000001 |    0.041411666230665 |     AB |      r |     18.754 | 18.754 |         KCT |     True |
|  59543.26720000012 |           12.27436 |  0.04298792970125451 |     AB |      r |     18.779 | 18.779 |         KCT |     True |
|  59544.22060000012 |           12.22326 |    0.042359386208962 |     AB |      r |     18.876 | 18.876 |         KCT |     True |
|  59545.21119999979 | 12.179389999999998 | 0.041973496399513824 |     AB |      r |     18.914 | 18.914 |         KCT |     True |
| 59546.211800000165 |           12.15042 |  0.04276531772359467 |     AB |      r |     18.929 | 18.929 |         KCT |     True |
|  59547.21219999995 |            12.1203 |  0.04271541759131005 |     AB |      r |      18.89 |  18.89 |         KCT |     True |
| 59548.213399999775 |           12.10506 |  0.04233618428720284 |     AB |      r |       18.9 |   18.9 |         KCT |     True |
| 59549.196800000034 |           12.10296 |  0.04261938056799981 |     AB |      r |     18.983 | 18.983 |         KCT |     True |
| 59550.197399999946 | 12.109570000000001 | 0.041418098700930245 |     AB |      r |     18.772 | 18.772 |         KCT |     True |
|  59551.18060000008 | 12.134530000000002 |  0.04155780191492327 |     AB |      r |     18.784 | 18.784 |         KCT |     True |
|  59552.19859999977 | 12.158930000000002 |  0.04200342962187731 |     AB |      r |     18.638 | 18.638 |         KCT |     True |
|  59553.19760000007 |           12.20165 |  0.04147462356670643 |     AB |      r |     19.003 | 19.003 |         KCT |     True |
|  59554.18140000012 |           12.26602 |  0.04129196168747617 |     AB |      r |      18.84 |  18.84 |         KCT |     True |
|  59555.18280000007 |           12.31484 |  0.04175790344353988 |     AB |      r |     18.836 | 18.836 |         KCT |     True |
| 59556.183199999854 | 12.385430000000001 |  0.04311159936722366 |     AB |      r |      18.77 |  18.77 |         KCT |     True |
|  59557.18399999989 | 12.465399999999999 |  0.04220149760375809 |     AB |      r |     18.795 | 18.795 |         KCT |     True |
|  59558.18399999989 |           12.54918 |  0.04196795086729873 |     AB |      r |     18.676 | 18.676 |         KCT |     True |
|   59565.1540000001 |           12.92735 |  0.04303629282361574 |     AB |      r |     18.704 | 18.704 |         KCT |     True |
| 59566.200800000224 |           12.94704 |  0.04310599030297297 |     AB |      r |     18.521 | 18.521 |         KCT |     True |
| 59615.126600000076 |           14.70196 |  0.04575755238209317 |     AB |      r |     18.729 | 18.729 |         KCT |     True |
|  59616.20319999987 | 14.714870000000001 | 0.046961926067826475 |     AB |      r |     18.833 | 18.833 |         KCT |     True |
|  59617.20559999999 | 14.785590000000001 |  0.04696500931544675 |     AB |      r |     18.735 | 18.735 |         KCT |     True |
| 59618.124600000214 |           14.78554 |  0.04429749541452654 |     AB |      r |     18.741 | 18.741 |         KCT |     True |
|  59619.18660000013 |           14.83355 | 0.046118782507780925 |     AB |      r |     18.662 | 18.662 |         KCT |     True |
| 59620.183199999854 |           14.88747 | 0.046692021802445006 |     AB |      r |      18.63 |  18.63 |         KCT |     True |
| 59621.182399999816 |           14.91641 |  0.04632161050740788 |     AB |      r |     18.403 | 18.403 |         KCT |     True |
| 59623.178199999966 |           14.94707 | 0.043110991637864235 |     AB |      r |      18.21 |  18.21 |         KCT |     True |
| 59624.120600000024 |           15.00208 |  0.04713960648966005 |     AB |      r |     18.279 | 18.279 |         KCT |     True |
|  59625.17460000003 |           14.98846 |  0.04737951983716171 |     AB |      r |     18.267 | 18.267 |         KCT |     True |
|  59626.15420000022 | 15.026990000000001 |  0.04055604024063493 |     AB |      r |     17.976 | 17.976 |         KCT |     True |
|  59627.18380000023 |           15.08222 | 0.040356912666853005 |     AB |      r |     17.776 | 17.776 |         KCT |     True |
|  59628.15240000002 |           15.13476 | 0.041297250513805395 |     AB |      r |     18.011 | 18.011 |         KCT |     True |
|  59629.15159999998 |           15.13797 | 0.042329451921800265 |     AB |      r |     18.203 | 18.203 |         KCT |     True |
|  59630.16019999981 |           15.17764 |  0.04728581288293562 |     AB |      r |     18.457 | 18.457 |         KCT |     True |
|  59631.16539999982 | 15.219239999999997 |  0.04839909606593908 |     AB |      r |     18.468 | 18.468 |         KCT |     True |
|  59632.15059999982 | 15.247499999999999 |  0.04462092446375355 |     AB |      r |     18.638 | 18.638 |         KCT |     True |
|  59635.06119999988 | 15.328889999999998 | 0.047283121724353186 |     AB |      r |     18.874 | 18.874 |         KCT |     True |
|   59636.0811999999 | 15.338940000000001 |  0.04780270285245386 |     AB |      r |     18.678 | 18.678 |         KCT |     True |
| 59638.096599999815 | 15.462359999999999 |  0.04732507263597173 |     AB |      r |     18.459 | 18.459 |         KCT |     True |
| 59639.085400000215 |           15.43301 |  0.04877140555694494 |     AB |      r |     18.526 | 18.526 |         KCT |     True |
| 59640.069600000046 |           15.47965 |  0.04856040053376825 |     AB |      r |     18.724 | 18.724 |         KCT |     True |
| 59641.126600000076 |           15.53103 |  0.04867942173033694 |     AB |      r |     18.453 | 18.453 |         KCT |     True |
|   59642.1222000001 |            15.5327 |  0.04840041322137653 |     AB |      r |     18.525 | 18.525 |         KCT |     True |
|  59644.11320000002 |           15.62374 |  0.05131727292052843 |     AB |      r |     18.483 | 18.483 |         KCT |     True |
|  59645.11219999986 |           15.64181 |  0.04768070888734772 |     AB |      r |     18.623 | 18.623 |         KCT |     True |
|  59646.10919999983 |            15.6822 | 0.049529208554145096 |     AB |      r |     18.484 | 18.484 |         KCT |     True |
|  59648.07019999996 | 15.749319999999999 |  0.04788357651637981 |     AB |      r |     18.657 | 18.657 |         KCT |     True |
| 59649.101999999955 |           15.77743 | 0.049212588836597494 |     AB |      r |     18.513 | 18.513 |         KCT |     True |
|  59651.10119999992 | 15.834229999999998 |  0.05055699753743293 |     AB |      r |     18.318 | 18.318 |         KCT |     True |
|  59652.08919999981 | 15.867249999999999 | 0.051177627924709444 |     AB |      r |     18.252 | 18.252 |         KCT |     True |
|  59653.11340000015 |            15.8386 | 0.050083091957266374 |     AB |      r |     18.011 | 18.011 |         KCT |     True |
|  59654.08779999986 |           15.93743 | 0.050352681159993855 |     AB |      r |     18.141 | 18.141 |         KCT |     True |
|  59656.08080000011 | 15.962330000000001 |  0.05184014274671705 |     AB |      r |     17.931 | 17.931 |         KCT |     True |
|  59657.08719999995 |           16.01793 |  0.05318655845230071 |     AB |      r |     18.012 | 18.012 |         KCT |     True |
|  59659.07819999987 | 16.088409999999996 |  0.05200120094767043 |     AB |      r |     18.406 | 18.406 |         KCT |     True |
|  59661.08179999981 |           16.10514 | 0.049544348820021844 |     AB |      r |     18.607 | 18.607 |         KCT |     True |
|  59664.07400000002 |            16.2558 | 0.051402603046927495 |     AB |      r |     18.531 | 18.531 |         KCT |     True |
|  59665.07260000007 |           16.30469 |  0.05379361021534063 |     AB |      r |     18.525 | 18.525 |         KCT |     True |
| 59667.070999999996 |           16.28103 | 0.052023902198893156 |     AB |      r |     18.628 | 18.628 |         KCT |     True |
|    59814.391733333 |                    |                      |     AB |      r |      19.66 |  19.66 |         KCT |    False |
| 59816.386200000066 |                    |                      |     AB |      r |     19.522 | 19.522 |         KCT |    False |
|  59818.39680000022 |                    |                      |     AB |      r |     19.639 | 19.639 |         KCT |    False |
|  59820.38720000023 |                    |                      |     AB |      r |     19.729 | 19.729 |         KCT |    False |
|  59822.38066666713 |                    |                      |     AB |      r |      19.57 |  19.57 |         KCT |    False |
|  59823.38040000014 |                    |                      |     AB |      r |     19.576 | 19.576 |         KCT |    False |
|   59825.3786666668 |                    |                      |     AB |      r |     19.521 | 19.521 |         KCT |    False |
| 59827.251199999824 |                    |                      |     AB |      r |      18.98 |  18.98 |         KCT |    False |
| 59828.257000000216 |                    |                      |     AB |      r |     18.724 | 18.724 |         KCT |    False |
| 59829.247099999804 |                    |                      |     AB |      r |     18.911 | 18.911 |         KCT |    False |
| 59831.272900000215 |                    |                      |     AB |      r |     18.696 | 18.696 |         KCT |    False |
| 59832.272900000215 |                    |                      |     AB |      r |     18.689 | 18.689 |         KCT |    False |
| 59836.308199999854 |                    |                      |     AB |      r |     19.013 | 19.013 |         KCT |    False |
| 59837.369299999904 |                    |                      |     AB |      r |     19.127 | 19.127 |         KCT |    False |
|   59840.2779000001 |                    |                      |     AB |      r |     19.361 | 19.361 |         KCT |    False |
|  59843.34720000019 |                    |                      |     AB |      r |     18.821 | 18.821 |         KCT |    False |
|  59844.34450000012 |                    |                      |     AB |      r |     18.617 | 18.617 |         KCT |    False |
|  59848.34420000017 |                    |                      |     AB |      r |       18.8 |   18.8 |         KCT |    False |
| 59852.353399999905 |                    |                      |     AB |      r |     18.911 | 18.911 |         KCT |    False |
| 59853.341000000015 |                    |                      |     AB |      r |     18.982 | 18.982 |         KCT |    False |
| 59856.328799999785 |                    |                      |     AB |      r |     18.954 | 18.954 |         KCT |    False |
|  59861.25080000004 |                    |                      |     AB |      r |     18.401 | 18.401 |         KCT |    False |
|  59862.22759999987 |                    |                      |     AB |      r |     18.201 | 18.201 |         KCT |    False |
|   59863.2472000001 |                    |                      |     AB |      r |     18.497 | 18.497 |         KCT |    False |
|  59864.27820000006 |                    |                      |     AB |      r |     18.523 | 18.523 |         KCT |    False |
| 59865.312799999956 |                    |                      |     AB |      r |     18.654 | 18.654 |         KCT |    False |
| 59886.355333332904 |                    |                      |     AB |      r |     17.502 | 17.502 |         KCT |    False |
|  59888.22720000008 |                    |                      |     AB |      r |     18.526 | 18.526 |         KCT |    False |
|  59889.22459999984 |                    |                      |     AB |      r |     18.522 | 18.522 |         KCT |    False |
|  59890.20766666718 |                    |                      |     AB |      r |     16.732 | 16.732 |         KCT |    False |
|  59891.24166666716 |                    |                      |     AB |      r |     17.067 | 17.067 |         KCT |    False |
| 59917.258400000166 |                    |                      |     AB |      r |     18.919 | 18.919 |         KCT |    False |
|  59919.29279999994 |                    |                      |     AB |      r |     18.677 | 18.677 |         KCT |    False |
| 59930.335599999875 |                    |                      |     AB |      r |     18.587 | 18.587 |         KCT |    False |
| 59934.321800000034 |                    |                      |     AB |      r |      18.83 |  18.83 |         KCT |    False |
|  59935.31980000017 |                    |                      |     AB |      r |     18.886 | 18.886 |         KCT |    False |
|  59936.32079999987 |                    |                      |     AB |      r |     19.019 | 19.019 |         KCT |    False |
|  59938.31619999977 |                    |                      |     AB |      r |     18.868 | 18.868 |         KCT |    False |
|  59939.32060000021 |                    |                      |     AB |      r |     18.661 | 18.661 |         KCT |    False |
| 59940.316999999806 |                    |                      |     AB |      r |     18.839 | 18.839 |         KCT |    False |
| 59941.325000000186 |                    |                      |     AB |      r |     18.743 | 18.743 |         KCT |    False |
|  59942.30340000009 |                    |                      |     AB |      r |     18.717 | 18.717 |         KCT |    False |
| 59943.298599999864 |                    |                      |     AB |      r |     18.857 | 18.857 |         KCT |    False |
|  59944.18679999979 |                    |                      |     AB |      r |     18.764 | 18.764 |         KCT |    False |
