#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
3068,357.097,28.286,358.641,29.620,358.602,26.935,355.591,26.935,355.553,29.620,306,18.209,0,0.5,MS230413s,3068,18.209
2943,354.286,25.714,355.793,27.049,355.759,24.364,352.812,24.364,352.779,27.049,301,12.071,1,0.5,MS230413s,2943,12.071
3067,354.194,28.286,355.737,29.620,355.699,26.935,352.688,26.935,352.650,29.620,231,11.386,2,0.5,MS230413s,3067,11.386
2423,351.940,15.429,353.342,16.767,353.324,14.082,350.557,14.082,350.539,16.767,376,9.618,3,0.5,MS230413s,2423,9.618
2556,351.880,18.000,353.302,19.337,353.281,16.652,350.479,16.652,350.457,19.337,206,6.462,4,0.5,MS230413s,2556,6.462
2152,349.489,10.286,350.859,11.625,350.848,8.940,348.130,8.940,348.119,11.625,166,5.301,5,0.5,MS230413s,2152,5.301
320,195.349,-23.143,196.794,-21.794,196.824,-24.479,193.874,-24.479,193.903,-21.794,237,4.829,6,0.5,MS230413s,320,4.829
69,200.323,-28.286,201.828,-26.935,201.867,-29.620,198.779,-29.620,198.817,-26.935,236,4.627,7,0.5,MS230413s,69,4.627
2817,354.419,23.143,355.893,24.479,355.864,21.794,352.973,21.794,352.944,24.479,173,4.332,8,0.5,MS230413s,2817,4.332
2687,351.756,20.571,353.202,21.908,353.177,19.223,350.334,19.223,350.309,21.908,166,3.862,9,0.9,MS230413s,2687,3.862
70,203.226,-28.286,204.731,-26.935,204.770,-29.620,201.682,-29.620,201.720,-26.935,225,3.862,10,0.9,MS230413s,70,3.862
449,192.366,-20.571,193.788,-19.223,193.813,-21.908,190.920,-21.908,190.945,-19.223,131,3.848,11,0.9,MS230413s,449,3.848
2014,346.957,7.714,348.316,9.055,348.307,6.370,345.606,6.370,345.597,9.055,161,3.841,12,0.9,MS230413s,2014,3.841
2944,357.143,25.714,358.650,27.049,358.616,24.364,355.669,24.364,355.636,27.049,136,3.544,13,0.9,MS230413s,2944,3.544
319,192.558,-23.143,194.004,-21.794,194.033,-24.479,191.083,-24.479,191.113,-21.794,154,3.385,14,0.9,MS230413s,319,3.385
2289,352.059,12.857,353.443,14.196,353.429,11.511,350.689,11.511,350.674,14.196,141,2.989,15,0.9,MS230413s,2289,2.989
193,197.143,-25.714,198.616,-24.364,198.650,-27.049,195.636,-27.049,195.669,-24.364,148,2.977,16,0.9,MS230413s,193,2.977
2688,354.504,20.571,355.950,21.908,355.925,19.223,353.082,19.223,353.057,21.908,153,2.791,17,0.9,MS230413s,2688,2.791
2555,349.173,18.000,350.595,19.337,350.574,16.652,347.772,16.652,347.751,19.337,136,2.597,18,0.9,MS230413s,2555,2.597
2288,349.412,12.857,350.796,14.196,350.781,11.511,348.042,11.511,348.027,14.196,133,2.585,19,0.9,MS230413s,2288,2.585
2015,349.565,7.714,350.924,9.055,350.916,6.370,348.215,6.370,348.206,9.055,151,2.453,20,0.9,MS230413s,2015,2.453
581,192.180,-18.000,193.581,-16.652,193.603,-19.337,190.758,-19.337,190.780,-16.652,136,2.138,21,0.9,MS230413s,581,2.138
450,195.115,-20.571,196.536,-19.223,196.561,-21.908,193.668,-21.908,193.693,-19.223,140,2.006,22,0.9,MS230413s,450,2.006
2422,349.254,15.429,350.655,16.767,350.637,14.082,347.870,14.082,347.852,16.767,140,1.883,23,0.9,MS230413s,2422,1.883
714,190.746,-15.429,192.130,-14.082,192.148,-16.767,189.345,-16.767,189.363,-14.082,105,1.825,24,0.9,MS230413s,714,1.825
582,194.887,-18.000,196.288,-16.652,196.310,-19.337,193.465,-19.337,193.486,-16.652,177,1.687,25,0.9,MS230413s,582,1.687
2816,351.628,23.143,353.103,24.479,353.073,21.794,350.182,21.794,350.153,24.479,136,1.670,26,0.9,MS230413s,2816,1.670
321,198.140,-23.143,199.585,-21.794,199.614,-24.479,196.665,-24.479,196.694,-21.794,120,1.552,27,0.9,MS230413s,321,1.552
2151,346.861,10.286,348.232,11.625,348.220,8.940,345.503,8.940,345.491,11.625,61,1.481,28,0.9,MS230413s,2151,1.481
713,188.060,-15.429,189.443,-14.082,189.461,-16.767,186.658,-16.767,186.676,-14.082,117,1.475,29,0.9,MS230413s,713,1.475
2818,357.209,23.143,358.684,24.479,358.655,21.794,355.764,21.794,355.735,24.479,95,1.451,30,0.9,MS230413s,2818,1.451
192,194.286,-25.714,195.759,-24.364,195.793,-27.049,192.779,-27.049,192.812,-24.364,104,1.352,31,0.9,MS230413s,192,1.352
194,200.000,-25.714,201.473,-24.364,201.507,-27.049,198.493,-27.049,198.527,-24.364,119,1.323,32,0.9,MS230413s,194,1.323
1876,346.957,5.143,348.307,6.484,348.302,3.799,345.611,3.799,345.606,6.484,88,0.959,33,0.9,MS230413s,1876,0.959
580,189.474,-18.000,190.875,-16.652,190.896,-19.337,188.051,-19.337,188.073,-16.652,61,0.956,34,0.9,MS230413s,580,0.956
1877,349.565,5.143,350.916,6.484,350.910,3.799,348.220,3.799,348.214,6.484,61,0.947,35,0.9,MS230413s,1877,0.947
1738,347.050,2.571,348.396,3.913,348.393,1.228,345.708,1.228,345.705,3.913,60,0.901,36,0.9,MS230413s,1738,0.901
2153,352.117,10.286,353.487,11.625,353.475,8.940,350.758,8.940,350.747,11.625,58,0.897,37,0.9,MS230413s,2153,0.897
2557,354.586,18.000,356.009,19.337,355.987,16.652,353.186,16.652,353.164,19.337,70,0.853,38,0.9,MS230413s,2557,0.853
2421,346.567,15.429,347.969,16.767,347.951,14.082,345.183,14.082,345.165,16.767,98,0.823,39,0.9,MS230413s,2421,0.823
