#	Observing Date = 2023-04-29
#	Observatory = RASA36
#	-18 deg sunset = 19:31
#	-18 deg sunrise = 05:49
#	Moon ra, dec = 9:46:30.87   18:42:38.89
#	Moon phase = 0.62
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight | note |
| MS230413s | 12:00:00 |  -5:08:34 |    18:25 |       22:16 |   02:08 |             41 |    0.4685331585071315 | 1257 |
| MS230413s | 12:00:00 |  -7:42:51 |    18:19 |       22:16 |   02:15 |             43 |   0.01113799801668328 | 1119 |
| MS230413s | 12:05:10 |  -2:34:17 |    18:37 |       22:21 |   02:07 |             41 |    0.5159799054971793 | 1396 |
| MS230413s | 12:05:10 |  00:00:00 |    18:44 |       22:21 |   01:59 |             39 |   0.34755925824026496 | 1535 |
| MS230413s | 12:05:15 | -10:17:08 |    18:18 |       22:20 |   02:26 |             45 |  0.014873071440038747 |  982 |
| MS230413s | 12:10:26 |  -5:08:34 |    18:35 |       22:26 |   02:19 |             43 |    0.5711547727217552 | 1258 |
| MS230413s | 12:10:26 |  -7:42:51 |    18:29 |       22:25 |   02:25 |             45 |    0.7651453419253873 | 1120 |
| MS230413s | 12:15:32 |  -2:34:17 |    18:47 |       22:31 |   02:17 |             43 |    0.2902813373308898 | 1397 |
| MS230413s | 12:15:45 | -10:17:08 |    18:28 |       22:30 |   02:36 |             47 |    0.2322207234036217 |  983 |
| MS230413s | 12:20:52 |  -5:08:34 |    18:46 |       22:36 |   02:29 |             45 |   0.42203136387999657 | 1259 |
| MS230413s | 12:20:52 |  -7:42:51 |    18:39 |       22:36 |   02:35 |             47 |    0.7619953433596522 | 1121 |
| MS230413s | 12:21:10 | -12:51:25 |    18:28 |       22:36 |   02:48 |             50 |    0.3579801897168061 |  847 |
| MS230413s | 12:21:29 | -15:25:42 |    18:23 |       22:36 |   02:53 |             52 |   0.11950114969999537 |  712 |
| MS230413s | 12:26:16 | -10:17:08 |    18:39 |       22:42 |   02:47 |             49 |   0.11933585312077592 |  984 |
| MS230413s | 12:27:04 | -18:00:00 |    18:23 |       22:42 |   03:04 |             54 |    0.0747966440468424 |  579 |
| MS230413s | 12:31:18 |  -7:42:51 |    18:50 |       22:48 |   02:46 |             49 |    0.2930945992782258 | 1122 |
| MS230413s | 12:31:45 | -12:51:25 |    18:38 |       22:48 |   02:58 |             52 |    0.6171374164248479 |  848 |
| MS230413s | 12:32:14 | -15:25:42 |    18:33 |       22:49 |   03:04 |             54 |    1.4746432549271111 |  713 |
| MS230413s | 12:36:47 | -10:17:08 |    18:49 |       22:52 |   02:57 |             51 |   0.08507886513211273 |  985 |
| MS230413s | 12:37:53 | -18:00:00 |    18:34 |       22:54 |   03:15 |             56 |    0.9558384495296834 |  580 |
| MS230413s | 12:38:28 | -20:34:17 |    18:29 |       22:55 |   03:21 |             58 |    0.5463132959395316 |  448 |
| MS230413s | 12:39:04 | -23:08:34 |    18:25 |       22:57 |   03:26 |             60 |   0.12497951625329044 |  318 |
| MS230413s | 12:42:21 | -12:51:25 |    18:49 |       22:57 |   03:09 |             54 |    0.3837905057367819 |  849 |
| MS230413s | 12:42:59 | -15:25:42 |    18:44 |       22:58 |   03:15 |             56 |    1.8245058692836125 |  714 |
| MS230413s | 12:48:43 | -18:00:00 |    18:45 |       23:03 |   03:26 |             58 |     2.137510266461275 |  581 |
| MS230413s | 12:49:27 | -20:34:17 |    18:40 |       23:05 |   03:32 |             60 |    3.8478463579307567 |  449 |
| MS230413s | 12:50:13 | -23:08:34 |    18:36 |       23:07 |   03:37 |             62 |     3.385394626246584 |  319 |
| MS230413s | 12:52:56 | -12:51:25 |    19:00 |       23:05 |   03:19 |             56 | 0.0066039004985829226 |  850 |
| MS230413s | 12:53:43 | -15:25:42 |    18:55 |       23:06 |   03:26 |             58 |    0.7789099653426119 |  715 |
| MS230413s | 12:57:08 | -25:42:51 |    18:38 |       23:14 |   03:49 |             65 |    1.3519869139017786 |  192 |
| MS230413s | 12:58:03 | -28:17:08 |    18:35 |       23:17 |   03:54 |             66 |   0.18622507220961979 |   67 |
| MS230413s | 12:59:32 | -18:00:00 |    18:55 |       23:11 |   03:37 |             60 |    1.6870506620215275 |  582 |
| MS230413s | 13:00:27 | -20:34:17 |    18:51 |       23:13 |   03:43 |             62 |     2.005820059733913 |  450 |
| MS230413s | 13:01:23 | -23:08:34 |    18:47 |       23:15 |   03:48 |             64 |     4.829152998773147 |  320 |
| MS230413s | 13:08:34 | -25:42:51 |    18:50 |       23:22 |   04:00 |             67 |     2.977025264353129 |  193 |
| MS230413s | 13:09:40 | -28:17:08 |    18:46 |       23:24 |   04:06 |             68 |    0.7695057910709399 |   68 |
| MS230413s | 13:11:27 | -20:34:17 |    19:02 |       23:20 |   03:54 |             64 |   0.20165866064469984 |  451 |
| MS230413s | 13:12:33 | -23:08:34 |    18:58 |       23:22 |   04:00 |             66 |     1.552243324368516 |  321 |
| MS230413s | 13:20:00 | -25:42:51 |    19:01 |       23:28 |   04:12 |             69 |    1.3234298706107563 |  194 |
| MS230413s | 13:21:17 | -28:17:08 |    18:58 |       23:29 |   04:17 |             70 |     4.627449767144721 |   69 |
| MS230413s | 13:31:25 | -25:42:51 |    19:13 |       23:34 |   04:23 |             71 |    0.3541843726221795 |  195 |
| MS230413s | 13:32:54 | -28:17:08 |    19:10 |       23:35 |   04:29 |             73 |     3.861796755768066 |   70 |
==============================================================================================================
