#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
795,233.182,-21.064,234.246,-20.060,234.261,-22.060,232.103,-22.060,232.117,-20.060,35,3.765,0,0.5,MS230430e,795,3.765
794,231.136,-21.064,232.201,-20.060,232.215,-22.060,230.058,-22.060,230.072,-20.060,35,2.640,1,0.5,MS230430e,794,2.640
1152,234.000,-17.234,235.041,-16.231,235.053,-18.231,232.947,-18.231,232.959,-16.231,19,2.092,2,0.5,MS230430e,1152,2.092
619,231.724,-22.979,232.802,-21.975,232.818,-23.975,230.630,-23.975,230.646,-21.975,22,1.277,3,0.5,MS230430e,619,1.277
972,232.584,-19.149,233.636,-18.146,233.649,-20.146,231.519,-20.146,231.532,-18.146,18,1.270,4,0.9,MS230430e,972,1.270
973,234.607,-19.149,235.659,-18.146,235.672,-20.146,233.542,-20.146,233.555,-18.146,11,1.254,5,0.9,MS230430e,973,1.254
448,236.512,-24.894,237.605,-23.890,237.623,-25.890,235.400,-25.890,235.418,-23.890,9,0.846,6,0.9,MS230430e,448,0.846
796,235.227,-21.064,236.292,-20.060,236.306,-22.060,234.148,-22.060,234.163,-20.060,9,0.813,7,0.9,MS230430e,796,0.813
620,233.793,-22.979,234.871,-21.975,234.887,-23.975,232.699,-23.975,232.715,-21.975,18,0.661,8,0.9,MS230430e,620,0.661
1333,233.407,-15.319,234.438,-14.317,234.448,-16.317,232.365,-16.317,232.375,-14.317,16,0.616,9,0.9,MS230430e,1333,0.616
109,236.386,-28.723,237.515,-27.719,237.537,-29.719,235.234,-29.719,235.256,-27.719,18,0.512,10,0.9,MS230430e,109,0.512
1334,235.385,-15.319,236.417,-14.317,236.426,-16.317,234.343,-16.317,234.353,-14.317,6,0.371,11,0.9,MS230430e,1334,0.371
447,234.419,-24.894,235.512,-23.890,235.530,-25.890,233.307,-25.890,233.325,-23.890,6,0.349,12,0.9,MS230430e,447,0.349
276,234.320,-26.809,235.430,-25.804,235.450,-27.804,233.189,-27.804,233.209,-25.804,11,0.311,13,0.9,MS230430e,276,0.311
106,229.880,-28.723,231.009,-27.719,231.031,-29.719,228.728,-29.719,228.750,-27.719,9,0.250,14,0.9,MS230430e,106,0.250
622,237.931,-22.979,239.009,-21.975,239.025,-23.975,236.837,-23.975,236.853,-21.975,6,0.223,15,0.9,MS230430e,622,0.223
1517,236.066,-13.404,237.089,-12.402,237.098,-14.402,235.033,-14.402,235.042,-12.402,13,0.222,16,0.9,MS230430e,1517,0.222
793,229.091,-21.064,230.155,-20.060,230.170,-22.060,228.012,-22.060,228.026,-20.060,27,0.204,17,0.9,MS230430e,793,0.204
275,232.189,-26.809,233.300,-25.804,233.320,-27.804,231.059,-27.804,231.079,-25.804,21,0.193,18,0.9,MS230430e,275,0.193
618,229.655,-22.979,230.733,-21.975,230.749,-23.975,228.561,-23.975,228.577,-21.975,21,0.192,19,0.9,MS230430e,618,0.192
797,237.273,-21.064,238.337,-20.060,238.352,-22.060,236.194,-22.060,236.208,-20.060,3,0.166,20,0.9,MS230430e,797,0.166
446,232.326,-24.894,233.419,-23.890,233.437,-25.890,231.214,-25.890,231.232,-23.890,10,0.162,21,0.9,MS230430e,446,0.162
1150,230.000,-17.234,231.041,-16.231,231.053,-18.231,228.947,-18.231,228.959,-16.231,9,0.161,22,0.95,MS230430e,1150,0.161
974,236.629,-19.149,237.681,-18.146,237.694,-20.146,235.564,-20.146,235.577,-18.146,5,0.154,23,0.95,MS230430e,974,0.154
971,230.562,-19.149,231.614,-18.146,231.627,-20.146,229.497,-20.146,229.510,-18.146,18,0.151,24,0.95,MS230430e,971,0.151
1516,234.098,-13.404,235.122,-12.402,235.131,-14.402,233.066,-14.402,233.075,-12.402,9,0.140,25,0.95,MS230430e,1516,0.140
108,234.217,-28.723,235.346,-27.719,235.368,-29.719,233.066,-29.719,233.087,-27.719,12,0.140,26,0.95,MS230430e,108,0.140
1151,232.000,-17.234,233.041,-16.231,233.053,-18.231,230.947,-18.231,230.959,-16.231,11,0.131,27,0.95,MS230430e,1151,0.131
107,232.048,-28.723,233.178,-27.719,233.199,-29.719,230.897,-29.719,230.919,-27.719,7,0.118,28,0.95,MS230430e,107,0.118
110,238.554,-28.723,239.684,-27.719,239.706,-29.719,237.403,-29.719,237.425,-27.719,14,0.113,29,0.95,MS230430e,110,0.113
