|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                weight |     note | scheduled |     name |       ra |      dec |                d_L |               prob_vol | stmass |     prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |           moonsep |                    rise |                    transit |                     set | maxalt |
| MS230430e | 15:28:49 | -21:12:24 |      r |     180 |     3 |       1 |                   1.0 |  1154409 |      True |  1154409 | 232.2065 | -21.2069 |          84.159493 |  8.570827060010961e-05 |    3.8 |                   1.0 |    0 |        0.5 | Target[name=MS230430e, ra[deg]=232.2065, dec[deg]=-21.2069 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (232.2065, -21.2069)> | b8f4773639164ad4a9750336206e8b40 | 76.96908128321535 | 2023-04-30T10:33:32.860 | 2023-04-30 15:01:25.319754 | 2023-04-30T19:27:56.195 |  80.01 |
| MS230430e | 15:44:03 | -20:47:16 |      r |     180 |     3 |       1 |    0.7513581699573454 |  2015177 |      True |  2015177 |  236.015 | -20.7879 |          93.413499 | 4.8942421914235225e-05 |    5.0 |    0.7513581699573454 |    1 |        0.5 |  Target[name=MS230430e, ra[deg]=236.015, dec[deg]=-20.7879 |  <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (236.015, -20.7879)> | 615d35a8792c4278ba700444d6e8ffb9 | 80.20817886846127 | 2023-04-30T10:49:35.566 | 2023-04-30 15:15:50.202450 | 2023-04-30T19:42:17.303 |  79.59 |
| MS230430e | 15:31:50 | -21:41:40 |      r |     180 |     3 |       1 |     0.733912167257127 |  1157672 |      True |  1157672 | 232.9593 | -21.6946 |          83.587943 | 0.00010392616741603716 |    2.3 |     0.733912167257127 |    2 |        0.5 | Target[name=MS230430e, ra[deg]=232.9593, dec[deg]=-21.6946 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (232.9593, -21.6946)> | f42bc5626fa849019bcc5a9b7e4da329 | 77.79121182899321 | 2023-04-30T10:35:35.727 | 2023-04-30 15:04:38.101408 | 2023-04-30T19:31:54.314 |   80.5 |
| MS230430e | 15:37:22 | -16:35:44 |      r |     180 |     3 |       1 |    0.6200138663504062 |  1151301 |      True |  1151301 | 234.3435 | -16.5958 |         104.917288 |  1.835772987671843e-05 |   11.0 |    0.6200138663504062 |    3 |        0.5 | Target[name=MS230430e, ra[deg]=234.3435, dec[deg]=-16.5958 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (234.3435, -16.5958)> | dc717d4282ef45d4b74459e6ed9930f2 | 77.43157055282767 | 2023-04-30T10:51:29.781 | 2023-04-30 15:09:35.088170 | 2023-04-30T19:26:58.453 |   75.4 |
| MS230430e | 15:36:38 | -18:47:10 |      r |     180 |     3 |       1 |    0.5927237272355043 |  1153328 |      True |  1153328 | 234.1586 | -18.7864 |          93.694794 |  6.434899858701454e-05 |    3.0 |    0.5927237272355043 |    4 |        0.5 | Target[name=MS230430e, ra[deg]=234.1586, dec[deg]=-18.7864 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (234.1586, -18.7864)> | 135f5ff067d9402b94d5e9109a2169d3 | 77.93210385642146 | 2023-04-30T10:46:12.425 | 2023-04-30 15:09:00.137284 | 2023-04-30T19:30:49.185 |  77.59 |
| MS230430e | 15:25:56 | -30:16:18 |      r |     180 |     3 |       1 |    0.5839871268267027 |  1152130 |      True |  1152130 |  231.484 | -30.2719 |          88.140272 |   2.97189998688378e-05 |    6.4 |    0.5839871268267027 |    5 |        0.5 |  Target[name=MS230430e, ra[deg]=231.484, dec[deg]=-30.2719 |  <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (231.484, -30.2719)> | 1b8c20d373b34fc092f44f621db3670c | 79.52338994741736 | 2023-04-30T10:13:50.367 | 2023-04-30 14:59:06.831469 | 2023-04-30T19:42:03.005 |  89.05 |
| MS230430e | 15:26:53 | -20:05:41 |      r |     180 |     3 |       1 |     0.568562481124448 |  1156604 |      True |  1156604 | 231.7224 | -20.0948 |          90.152813 |  5.611454669940763e-05 |    3.3 |     0.568562481124448 |    6 |        0.5 | Target[name=MS230430e, ra[deg]=231.7224, dec[deg]=-20.0948 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (231.7224, -20.0948)> | aa0c4781aa0749faa5ed3efa9a8dbdf9 | 76.17381194635384 | 2023-04-30T10:33:49.609 | 2023-04-30 14:59:11.116137 | 2023-04-30T19:23:46.590 |   78.9 |
| MS230430e | 15:37:30 | -16:35:26 |      r |     180 |     3 |       1 |    0.5322096615091078 |  1155365 |      True |  1155365 | 234.3759 | -16.5908 |          97.030998 |   3.46676749727375e-05 |    5.0 |    0.5322096615091078 |    7 |        0.5 | Target[name=MS230430e, ra[deg]=234.3759, dec[deg]=-16.5908 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (234.3759, -16.5908)> | c076bb3d4fae4adeafee573d3100ed9b | 77.45968141107244 | 2023-04-30T10:51:38.178 | 2023-04-30 15:09:42.458277 | 2023-04-30T19:27:05.566 |  75.39 |
| MS230430e | 15:29:19 | -21:11:26 |      r |     180 |     3 |       1 |    0.5234422521680328 |  1161713 |      True |  1161713 | 232.3332 | -21.1906 |          83.052865 |   8.97278679894806e-05 |    1.9 |    0.5234422521680328 |    8 |        0.5 | Target[name=MS230430e, ra[deg]=232.3332, dec[deg]=-21.1906 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (232.3332, -21.1906)> | b4347d47308745eb840210793b79d68c | 77.07517539322863 | 2023-04-30T10:34:05.152 | 2023-04-30 15:01:58.083327 | 2023-04-30T19:28:24.556 |   80.0 |
| MS230430e | 15:39:57 | -30:33:10 |      r |     180 |     3 |       1 |    0.4183423081131379 |  1151059 |      True |  1151059 | 234.9881 | -30.5528 |          81.574151 |  2.838610357956707e-05 |    4.8 |    0.4183423081131379 |    9 |        0.5 | Target[name=MS230430e, ra[deg]=234.9881, dec[deg]=-30.5528 | <FixedTarget "MS230430e" at SkyCoord (ICRS): (ra, dec) in deg (234.9881, -30.5528)> | cc98888515cb4b9b88f15f5ad2c73296 | 82.45191444597799 | 2023-04-30T10:27:21.005 | 2023-04-30 15:13:16.375403 | 2023-04-30T19:56:31.511 |  89.29 |
