#	Observing Date = 2023-04-30
#	Observatory = LOAO
#	-18 deg sunset = 20:32
#	-18 deg sunrise = 04:07
#	Moon ra, dec = 10:37:19.48   13:31:10.99
#	Moon phase = 0.72
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |     note |
| MS230430e | 15:10:21 | -25:30:22 |    00:00 |       01:08 |   02:03 |             77 |   0.01716204533491217 |  1328588 |
| MS230430e | 15:10:41 | -22:01:42 |    23:19 |       01:08 |   02:46 |             76 |  0.005117081788398141 |  1171645 |
| MS230430e | 15:12:00 | -24:02:35 |    23:42 |       01:09 |   02:27 |             77 | 0.0035100311086442085 |  1171646 |
| MS230430e | 15:12:10 | -23:58:00 |    23:41 |       01:09 |   02:28 |             77 | 0.0028795099264404024 | 15281753 |
| MS230430e | 15:12:16 | -24:09:42 |    23:44 |       01:09 |   02:26 |             77 | 0.0008599555059270926 | 15281411 |
| MS230430e | 15:12:29 | -21:57:54 |    23:20 |       01:09 |   02:48 |             76 |   0.06241853443544512 |  2014708 |
| MS230430e | 15:12:29 | -21:52:40 |    23:19 |       01:09 |   02:49 |             76 |   0.01564740376102848 |  1165911 |
| MS230430e | 15:12:50 | -23:36:48 |    23:38 |       01:09 |   02:32 |             77 |   0.00744365881372458 |  2515805 |
| MS230430e | 15:13:00 | -23:25:09 |    23:36 |       01:09 |   02:34 |             77 |  0.021579381933890397 |  1172067 |
| MS230430e | 15:13:38 | -20:45:29 |    23:11 |       01:10 |   03:01 |             76 | 0.0064795558665035665 |  1264241 |
| MS230430e | 15:13:44 | -23:39:42 |    23:40 |       01:10 |   02:32 |             77 |  0.010934685304678449 |  1171649 |
| MS230430e | 15:14:01 | -20:45:53 |    23:12 |       01:10 |   03:01 |             76 |  0.001992792575484106 | 15353675 |
| MS230430e | 15:15:44 | -18:18:52 |    22:56 |       01:11 |   03:20 |             76 |  0.004580884429946445 |  1297360 |
