#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
2285,232.597,-21.273,233.230,-20.680,233.235,-21.863,231.960,-21.863,231.965,-20.680,20,3.092,0,0.5,MS230430e,2285,3.092
1672,231.683,-23.455,232.325,-22.862,232.331,-24.045,231.035,-24.045,231.041,-22.862,6,1.254,1,0.5,MS230430e,1672,1.254
3536,234.684,-16.909,235.300,-16.317,235.304,-17.500,234.063,-17.500,234.067,-16.317,6,1.186,2,0.5,MS230430e,3536,1.186
2288,236.104,-21.273,236.736,-20.680,236.741,-21.863,235.467,-21.863,235.472,-20.680,2,0.751,3,0.5,MS230430e,2288,0.751
2907,234.231,-19.091,234.854,-18.498,234.859,-19.681,233.603,-19.681,233.607,-18.498,3,0.664,4,0.5,MS230430e,2907,0.664
2593,231.097,-20.182,231.725,-19.589,231.729,-20.772,230.464,-20.772,230.469,-19.589,7,0.636,5,0.5,MS230430e,2593,0.636
2592,229.935,-20.182,230.563,-19.589,230.568,-20.772,229.303,-20.772,229.308,-19.589,14,0.634,6,0.5,MS230430e,2592,0.634
2594,232.258,-20.182,232.886,-19.589,232.891,-20.772,231.625,-20.772,231.630,-19.589,9,0.626,7,0.5,MS230430e,2594,0.626
2905,231.923,-19.091,232.547,-18.498,232.551,-19.681,231.295,-19.681,231.299,-18.498,3,0.614,8,0.5,MS230430e,2905,0.614
2906,233.077,-19.091,233.701,-18.498,233.705,-19.681,232.449,-19.681,232.453,-18.498,9,0.586,9,0.5,MS230430e,2906,0.586
191,237.103,-28.909,237.775,-28.316,237.783,-29.499,236.424,-29.499,236.432,-28.316,12,0.506,10,0.9,MS230430e,191,0.506
3535,233.544,-16.909,234.161,-16.317,234.164,-17.500,232.924,-17.500,232.928,-16.317,7,0.471,11,0.9,MS230430e,3535,0.471
1374,236.811,-24.545,237.458,-23.953,237.464,-25.136,236.157,-25.136,236.163,-23.953,4,0.458,12,0.9,MS230430e,1374,0.458
1371,233.223,-24.545,233.870,-23.953,233.876,-25.136,232.569,-25.136,232.575,-23.953,3,0.455,13,0.9,MS230430e,1371,0.455
2908,235.385,-19.091,236.008,-18.498,236.013,-19.681,234.756,-19.681,234.761,-18.498,4,0.419,14,0.9,MS230430e,2908,0.419
1979,234.118,-22.364,234.755,-21.771,234.760,-22.954,233.475,-22.954,233.481,-21.771,6,0.410,15,0.9,MS230430e,1979,0.410
2286,233.766,-21.273,234.398,-20.680,234.404,-21.863,233.129,-21.863,233.134,-20.680,7,0.376,16,0.9,MS230430e,2286,0.376
1375,238.007,-24.545,238.654,-23.953,238.660,-25.136,237.353,-25.136,237.359,-23.953,6,0.373,17,0.9,MS230430e,1375,0.373
3855,236.604,-15.818,237.217,-15.226,237.220,-16.409,235.987,-16.409,235.991,-15.226,7,0.371,18,0.9,MS230430e,3855,0.371
3219,232.739,-18.000,233.359,-17.408,233.363,-18.591,232.115,-18.591,232.119,-17.408,8,0.307,19,0.9,MS230430e,3219,0.307
1671,230.495,-23.455,231.137,-22.862,231.143,-24.045,229.847,-24.045,229.853,-22.862,4,0.291,20,0.9,MS230430e,1671,0.291
1980,235.294,-22.364,235.931,-21.771,235.936,-22.954,234.652,-22.954,234.657,-21.771,5,0.277,21,0.9,MS230430e,1980,0.277
2595,233.419,-20.182,234.047,-19.589,234.052,-20.772,232.787,-20.772,232.792,-19.589,7,0.274,22,0.9,MS230430e,2595,0.274
775,234.305,-26.727,234.964,-26.134,234.971,-27.317,233.639,-27.317,233.646,-26.134,6,0.272,23,0.9,MS230430e,775,0.272
1074,236.779,-25.636,237.431,-25.043,237.438,-26.226,236.119,-26.226,236.126,-25.043,3,0.267,24,0.9,MS230430e,1074,0.267
3852,233.208,-15.818,233.821,-15.226,233.824,-16.409,232.591,-16.409,232.595,-15.226,6,0.262,25,0.9,MS230430e,3852,0.262
3221,235.032,-18.000,235.652,-17.408,235.656,-18.591,234.408,-18.591,234.412,-17.408,3,0.244,26,0.9,MS230430e,3221,0.244
3853,234.340,-15.818,234.953,-15.226,234.956,-16.409,233.723,-16.409,233.727,-15.226,5,0.241,27,0.9,MS230430e,3853,0.241
2284,231.429,-21.273,232.061,-20.680,232.066,-21.863,230.791,-21.863,230.796,-20.680,9,0.230,28,0.9,MS230430e,2284,0.230
1677,237.624,-23.455,238.266,-22.862,238.271,-24.045,236.976,-24.045,236.982,-22.862,4,0.221,29,0.9,MS230430e,1677,0.221
1978,232.941,-22.364,233.578,-21.771,233.584,-22.954,232.299,-22.954,232.304,-21.771,7,0.213,30,0.9,MS230430e,1978,0.213
4493,235.514,-13.636,236.121,-13.044,236.124,-14.227,234.904,-14.227,234.907,-13.044,5,0.207,31,0.9,MS230430e,4493,0.207
1975,229.412,-22.364,230.049,-21.771,230.054,-22.954,228.769,-22.954,228.775,-21.771,10,0.184,32,0.9,MS230430e,1975,0.184
2289,237.273,-21.273,237.905,-20.680,237.910,-21.863,236.635,-21.863,236.641,-20.680,3,0.166,33,0.9,MS230430e,2289,0.166
188,233.379,-28.909,234.051,-28.316,234.059,-29.499,232.700,-29.499,232.707,-28.316,4,0.158,34,0.9,MS230430e,188,0.158
773,231.864,-26.727,232.523,-26.134,232.530,-27.317,231.199,-27.317,231.206,-26.134,8,0.158,35,0.9,MS230430e,773,0.158
3217,230.446,-18.000,231.066,-17.408,231.070,-18.591,229.822,-18.591,229.826,-17.408,5,0.157,36,0.9,MS230430e,3217,0.157
4492,234.393,-13.636,235.000,-13.044,235.003,-14.227,233.782,-14.227,233.785,-13.044,3,0.135,37,0.9,MS230430e,4492,0.135
4171,233.605,-14.727,234.215,-14.135,234.218,-15.318,232.992,-15.318,232.995,-14.135,5,0.125,38,0.9,MS230430e,4171,0.125
2598,236.903,-20.182,237.531,-19.589,237.536,-20.772,236.271,-20.772,236.275,-19.589,2,0.124,39,0.9,MS230430e,2598,0.124
2910,237.692,-19.091,238.316,-18.498,238.320,-19.681,237.064,-19.681,237.069,-18.498,2,0.123,40,0.9,MS230430e,2910,0.123
1373,235.615,-24.545,236.262,-23.953,236.268,-25.136,234.961,-25.136,234.967,-23.953,1,0.120,41,0.9,MS230430e,1373,0.120
183,227.172,-28.909,227.844,-28.316,227.852,-29.499,226.493,-29.499,226.501,-28.316,7,0.108,42,0.9,MS230430e,183,0.108
1976,230.588,-22.364,231.225,-21.771,231.231,-22.954,229.946,-22.954,229.951,-21.771,10,0.105,43,0.9,MS230430e,1976,0.105
1073,235.570,-25.636,236.223,-25.043,236.230,-26.226,234.911,-26.226,234.918,-25.043,2,0.099,44,0.9,MS230430e,1073,0.099
1974,228.235,-22.364,228.872,-21.771,228.878,-22.954,227.593,-22.954,227.598,-21.771,7,0.084,45,0.95,MS230430e,1974,0.084
189,234.621,-28.909,235.293,-28.316,235.300,-29.499,233.941,-29.499,233.949,-28.316,5,0.079,46,0.95,MS230430e,189,0.079
774,233.085,-26.727,233.744,-26.134,233.750,-27.317,232.419,-27.317,232.426,-26.134,5,0.078,47,0.95,MS230430e,774,0.078
185,229.655,-28.909,230.327,-28.316,230.335,-29.499,228.976,-29.499,228.983,-28.316,2,0.073,48,0.95,MS230430e,185,0.073
4172,234.734,-14.727,235.343,-14.135,235.347,-15.318,234.120,-15.318,234.124,-14.135,1,0.072,49,0.95,MS230430e,4172,0.072
3859,241.132,-15.818,241.745,-15.226,241.749,-16.409,240.515,-16.409,240.519,-15.226,4,0.071,50,0.95,MS230430e,3859,0.071
3858,240.000,-15.818,240.613,-15.226,240.617,-16.409,239.383,-16.409,239.387,-15.226,2,0.071,51,0.95,MS230430e,3858,0.071
