   6.16  1.69366E+41
   6.39  1.89483E+41
   6.63  2.29397E+41
   6.88  2.59537E+41
   7.14  3.12679E+41
   7.41  3.51782E+41
   7.69  4.12940E+41
   7.98  4.68911E+41
   8.28  5.44551E+41
   8.59  6.20179E+41
   8.91  7.11923E+41
   9.24  8.00300E+41
   9.59  9.17375E+41
   9.95  1.03129E+42
  10.33  1.17025E+42
  10.71  1.30915E+42
  11.12  1.46636E+42
  11.53  1.63097E+42
  11.97  1.81095E+42
  12.42  1.99580E+42
  12.88  2.18417E+42
  13.37  2.38855E+42
  13.87  2.59284E+42
  14.39  2.78912E+42
  14.93  2.99277E+42
  15.49  3.20340E+42
  16.07  3.39165E+42
  16.68  3.58453E+42
  17.30  3.75912E+42
  17.95  3.91836E+42
  18.63  4.03853E+42
  19.33  4.15182E+42
  20.06  4.22329E+42
  20.81  4.26913E+42
  21.59  4.28068E+42
  22.40  4.25635E+42
  23.24  4.19739E+42
  24.12  4.11502E+42
  25.02  4.00070E+42
  25.96  3.86063E+42
  26.94  3.71134E+42
  27.95  3.53969E+42
  29.00  3.35956E+42
  30.09  3.17167E+42
  31.22  2.97146E+42
  32.40  2.77985E+42
  33.61  2.59816E+42
  34.88  2.42424E+42
  36.19  2.27195E+42
  37.55  2.13458E+42
  38.96  2.00400E+42
  40.42  1.88903E+42
  41.94  1.78117E+42
  43.52  1.68326E+42
  45.15  1.59114E+42
  46.85  1.49950E+42
  48.61  1.41559E+42
  50.43  1.33192E+42
  52.33  1.25057E+42
  54.30  1.17970E+42
  56.34  1.11009E+42
  58.45  1.04562E+42
  60.65  9.85715E+41
  62.93  9.26324E+41
  65.29  8.68873E+41
  67.75  8.13278E+41
  70.29  7.62285E+41
  72.93  7.13285E+41
  75.67  6.65525E+41
  78.52  6.19778E+41
  81.47  5.76911E+41
