#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
2723,92.093,23.143,93.568,24.479,93.538,21.794,90.648,21.794,90.618,24.479,7,1.045,0,0.5,MS230427x,2723,1.045
2593,93.435,20.571,94.882,21.908,94.857,19.223,92.014,19.223,91.988,21.908,1,1.000,1,0.9,MS230427x,2593,1.000
2459,89.323,18.000,90.746,19.337,90.724,16.652,87.922,16.652,87.901,19.337,19,0.231,2,0.9,MS230427x,2459,0.231
942,76.204,-10.286,77.563,-8.940,77.575,-11.625,74.834,-11.625,74.846,-8.940,12,0.134,3,0.9,MS230427x,942,0.134
2324,85.970,15.429,87.372,16.767,87.354,14.082,84.586,14.082,84.568,16.767,8,0.128,4,0.9,MS230427x,2324,0.128
2458,86.617,18.000,88.039,19.337,88.017,16.652,85.216,16.652,85.194,19.337,8,0.125,5,0.9,MS230427x,2458,0.125
2978,95.806,28.286,97.350,29.620,97.312,26.935,94.301,26.935,94.263,29.620,13,0.113,6,0.9,MS230427x,2978,0.113
2325,88.657,15.429,90.058,16.767,90.040,14.082,87.273,14.082,87.255,16.767,11,0.094,7,0.9,MS230427x,2325,0.094
2592,90.687,20.571,92.134,21.908,92.108,19.223,89.266,19.223,89.240,21.908,11,0.091,8,0.9,MS230427x,2592,0.091
2852,94.286,25.714,95.793,27.049,95.759,24.364,92.812,24.364,92.779,27.049,6,0.073,9,0.9,MS230427x,2852,0.073
1913,83.478,7.714,84.837,9.055,84.829,6.370,82.128,6.370,82.119,9.055,2,0.070,10,0.9,MS230427x,1913,0.070
2189,87.353,12.857,88.737,14.196,88.723,11.511,85.983,11.511,85.969,14.196,4,0.062,11,0.9,MS230427x,2189,0.062
1080,78.261,-7.714,79.611,-6.370,79.620,-9.055,76.902,-9.055,76.910,-6.370,5,0.045,12,0.95,MS230427x,1080,0.045
1079,75.652,-7.714,77.003,-6.370,77.011,-9.055,74.293,-9.055,74.302,-6.370,8,0.043,13,0.95,MS230427x,1079,0.043
1635,80.288,2.571,81.633,3.913,81.630,1.228,78.945,1.228,78.943,3.913,4,0.037,14,0.95,MS230427x,1635,0.037
1774,80.870,5.143,82.220,6.484,82.215,3.799,79.524,3.799,79.519,6.484,17,0.027,15,0.95,MS230427x,1774,0.027
1775,83.478,5.143,84.829,6.484,84.823,3.799,82.133,3.799,82.127,6.484,9,0.027,16,0.95,MS230427x,1775,0.027
806,76.765,-12.857,78.134,-11.511,78.149,-14.196,75.380,-14.196,75.395,-11.511,5,0.021,17,0.95,MS230427x,806,0.021
1356,77.698,-2.571,79.040,-1.228,79.043,-3.913,76.353,-3.913,76.355,-1.228,6,0.019,18,1.0,MS230427x,1356,0.019
1636,82.878,2.571,84.223,3.913,84.220,1.228,81.535,1.228,81.532,3.913,32,0.018,19,1.0,MS230427x,1636,0.018
1495,77.698,0.000,79.040,1.343,79.040,-1.343,76.355,-1.343,76.355,1.343,5,0.017,20,1.0,MS230427x,1495,0.017
2326,91.343,15.429,92.745,16.767,92.727,14.082,89.960,14.082,89.942,16.767,4,0.017,21,1.0,MS230427x,2326,0.017
2722,89.302,23.143,90.777,24.479,90.748,21.794,87.857,21.794,87.828,24.479,3,0.014,22,1.0,MS230427x,2722,0.014
2977,92.903,28.286,94.447,29.620,94.409,26.935,91.398,26.935,91.359,29.620,5,0.013,23,1.0,MS230427x,2977,0.013
2188,84.706,12.857,86.090,14.196,86.076,11.511,83.336,11.511,83.321,14.196,2,0.013,24,1.0,MS230427x,2188,0.013
2724,94.884,23.143,96.358,24.479,96.329,21.794,93.438,21.794,93.409,24.479,3,0.011,25,1.0,MS230427x,2724,0.011
2851,91.429,25.714,92.936,27.049,92.902,24.364,89.955,24.364,89.922,27.049,2,0.010,26,1.0,MS230427x,2851,0.010
1776,86.087,5.143,87.438,6.484,87.432,3.799,84.742,3.799,84.736,6.484,2,0.009,27,1.0,MS230427x,1776,0.009
1217,75.652,-5.143,76.997,-3.799,77.003,-6.484,74.301,-6.484,74.307,-3.799,9,0.007,28,1.0,MS230427x,1217,0.007
2051,84.088,10.286,85.458,11.625,85.446,8.940,82.729,8.940,82.717,11.625,3,0.005,29,1.0,MS230427x,2051,0.005
1912,80.870,7.714,82.229,9.055,82.220,6.370,79.519,6.370,79.510,9.055,3,0.004,30,1.0,MS230427x,1912,0.004
805,74.118,-12.857,75.487,-11.511,75.502,-14.196,72.733,-14.196,72.748,-11.511,3,0.004,31,1.0,MS230427x,805,0.004
1357,80.288,-2.571,81.630,-1.228,81.633,-3.913,78.943,-3.913,78.945,-1.228,7,0.004,32,1.0,MS230427x,1357,0.004
943,78.832,-10.286,80.191,-8.940,80.202,-11.625,77.462,-11.625,77.473,-8.940,2,0.003,33,1.0,MS230427x,943,0.003
1914,86.087,7.714,87.446,9.055,87.437,6.370,84.736,6.370,84.728,9.055,2,0.003,34,1.0,MS230427x,1914,0.003
2591,87.939,20.571,89.386,21.908,89.360,19.223,86.518,19.223,86.492,21.908,1,0.001,35,1.0,MS230427x,2591,0.001
1497,82.878,0.000,84.220,1.343,84.220,-1.343,81.535,-1.343,81.535,1.343,10,0.001,36,1.0,MS230427x,1497,0.001
2052,86.715,10.286,88.086,11.625,88.074,8.940,85.357,8.940,85.345,11.625,1,0.000,37,1.0,MS230427x,2052,0.000
1496,80.288,0.000,81.630,1.343,81.630,-1.343,78.945,-1.343,78.945,1.343,5,0.000,38,1.0,MS230427x,1496,0.000
1219,80.870,-5.143,82.215,-3.799,82.220,-6.484,79.519,-6.484,79.524,-3.799,2,0.000,39,1.0,MS230427x,1219,0.000
1218,78.261,-5.143,79.606,-3.799,79.612,-6.484,76.910,-6.484,76.916,-3.799,2,0.000,40,1.0,MS230427x,1218,0.000
1637,85.468,2.571,86.813,3.913,86.810,1.228,84.125,1.228,84.122,3.913,4,0.000,41,1.0,MS230427x,1637,0.000
941,73.577,-10.286,74.935,-8.940,74.947,-11.625,72.206,-11.625,72.218,-8.940,2,0.000,42,1.0,MS230427x,941,0.000
670,72.537,-15.429,73.921,-14.082,73.939,-16.767,71.136,-16.767,71.154,-14.082,1,0.000,43,1.0,MS230427x,670,0.000
1358,82.878,-2.571,84.220,-1.228,84.223,-3.913,81.532,-3.913,81.535,-1.228,0,0.000,44,1.0,MS230427x,1358,0.000
1915,88.696,7.714,90.055,9.055,90.046,6.370,87.345,6.370,87.337,9.055,0,0.000,45,1.0,MS230427x,1915,0.000
2053,89.343,10.286,90.713,11.625,90.702,8.940,87.984,8.940,87.973,11.625,0,0.000,46,1.0,MS230427x,2053,0.000
2190,90.000,12.857,91.384,14.196,91.370,11.511,88.630,11.511,88.616,14.196,0,0.000,47,1.0,MS230427x,2190,0.000
2460,92.030,18.000,93.452,19.337,93.431,16.652,90.629,16.652,90.608,19.337,0,0.000,48,1.0,MS230427x,2460,0.000
2853,97.143,25.714,98.650,27.049,98.616,24.364,95.669,24.364,95.636,27.049,0,0.000,49,1.0,MS230427x,2853,0.000
2979,98.710,28.286,100.254,29.620,100.215,26.935,97.204,26.935,97.166,29.620,0,0.000,50,1.0,MS230427x,2979,0.000
