|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |      ra |      dec |               ra1 |                dec1 |               ra2 |                dec2 |               ra3 |                dec3 |               ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                mainTarget |                                                                        FixedTarget |                               id |            moonsep | rise |                    transit | set | maxalt |
| MS230427x | 06:08:10 |  21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |      1.072453746890467 | 4774 |     False | 4774 | 92.0455 |  21.0638 | 93.12429444185109 |  22.060446160912697 | 93.10988704683336 |  20.060491346835708 | 90.98102204407573 |  20.060491346835708 | 90.96661464905799 |  22.060446160912697 |            6 |      1.072453746890467 |    0 |        0.5 |  Target[name=MS230427x, ra[deg]=92.0455, dec[deg]=21.0638 |  <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (92.0455, 21.0638)> | b9574bb70bc2422db3b191917182ce0d | 47.340672521940405 |      | 2023-04-28 14:21:09.503085 |     |  20.84 |
| MS230427x | 06:00:00 |  17:14:02 |    B,R | 120,120 |   2,2 |     1,1 |    0.19010046756716675 | 4416 |     False | 4416 |    90.0 |   17.234 | 91.05269736114572 |  18.231320875129615 | 91.04135965202796 |  16.231350187414584 | 88.95864034797204 |  16.231350187414584 | 88.94730263885428 |  18.231320875129615 |           10 |    0.19010046756716675 |    1 |        0.9 |      Target[name=MS230427x, ra[deg]=90.0, dec[deg]=17.234 |       <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (90., 17.234)> | 97f969a98f364c0caa16edc5f152372c |  49.94147038996148 |      | 2023-04-28 14:12:52.804753 |     |  22.41 |
| MS230427x | 05:48:07 |  15:19:08 |    B,R | 120,120 |   2,2 |     1,1 |    0.15351318941901304 | 4233 |     False | 4233 |  87.033 |  15.3191 |  88.0747799367569 |   16.31674705168472 | 88.06486527358277 |  14.316769909305544 | 86.00106879235132 |  14.316769909305542 | 85.99115412917719 |   16.31674705168472 |           10 |    0.15351318941901304 |    2 |        0.9 |   Target[name=MS230427x, ra[deg]=87.033, dec[deg]=15.3191 |   <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (87.033, 15.3191)> | 6eb20bea557d4fe19eb2f60168186286 |  53.15308796434341 |      | 2023-04-28 14:01:01.918728 |     |  21.81 |
| MS230427x | 05:01:56 |  -9:34:28 |    B,R | 120,120 |   2,2 |     1,1 |    0.12465729907729522 | 1804 |     False | 1804 | 75.4839 |  -9.5745 | 76.49501760824964 |  -8.573000444438936 |  76.5009890967602 | -10.572991777259912 | 74.46675283872368 | -10.572991777259913 | 74.47272432723423 |  -8.573000444438936 |            9 |    0.12465729907729522 |    3 |        0.9 |  Target[name=MS230427x, ra[deg]=75.4839, dec[deg]=-9.5745 |  <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (75.4839, -9.5745)> | 3c50e808cdaa4690b08427b84b528743 |  72.66797095139484 |      | 2023-04-28 13:14:55.931719 |     |   28.2 |
| MS230427x | 05:52:00 |  17:14:02 |    B,R | 120,120 |   2,2 |     1,1 |    0.10754243008219934 | 4415 |     False | 4415 |    88.0 |   17.234 |  89.0526973611457 |   18.23132087512961 | 89.04135965202796 |  16.231350187414588 | 86.95864034797204 |  16.231350187414584 | 86.94730263885428 |   18.23132087512961 |            7 |    0.10754243008219934 |    4 |        0.9 |      Target[name=MS230427x, ra[deg]=88.0, dec[deg]=17.234 |       <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (88., 17.234)> | 8c6c64dd3cdb4c77910589ce151bc928 |  51.80669252559456 |      | 2023-04-28 14:04:53.310191 |     |   21.1 |
| MS230427x | 06:21:41 |  28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |     0.0988849741646843 | 5464 |     False | 5464 | 95.4217 |  28.7234 | 96.57297954448023 |  29.718575972693287 | 96.55116495263368 |  27.718667457637565 | 94.29220854134225 |   27.71866745763756 |  94.2703939494957 |  29.718575972693287 |           11 |     0.0988849741646843 |    5 |        0.9 |  Target[name=MS230427x, ra[deg]=95.4217, dec[deg]=28.7234 |  <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (95.4217, 28.7234)> | 523f153b87434164b16a238fba7d86de |  43.69559365593144 |      | 2023-04-28 14:34:39.862359 |     |  16.77 |
| MS230427x | 06:16:44 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |     0.0694814519149709 | 5124 |     False | 5124 |  94.186 |  24.8936 | 95.29744925025696 |   25.88953453318573 | 95.27959084930731 |  23.889600131066324 | 93.09250217394852 |  23.889600131066324 | 93.07464377299887 |   25.88953453318573 |            4 |     0.0694814519149709 |    6 |        0.9 |   Target[name=MS230427x, ra[deg]=94.186, dec[deg]=24.8936 |   <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (94.186, 24.8936)> | 78b9deca5e0445f184467634f2240dff |  44.94463000032101 |      | 2023-04-28 14:29:43.189054 |     |  19.14 |
| MS230427x | 05:56:02 |  15:19:08 |    B,R | 120,120 |   2,2 |     1,1 |    0.05998177460472082 | 4234 |     False | 4234 |  89.011 |  15.3191 | 90.05280191477887 |  16.316747051684725 | 90.04288725160474 |  14.316769909305542 | 87.97909077037328 |  14.316769909305544 | 87.96917610719916 |  16.316747051684725 |            8 |    0.05998177460472082 |    7 |        0.9 |   Target[name=MS230427x, ra[deg]=89.011, dec[deg]=15.3191 |   <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (89.011, 15.3191)> | ea52a76790ef4705ad90e7d819246584 | 51.302396369480014 |      | 2023-04-28 14:08:53.562076 |     |  23.15 |
| MS230427x | 05:54:05 |  13:24:15 |    B,R | 120,120 |   2,2 |     1,1 |    0.05453349040988517 | 4051 |     False | 4051 | 88.5246 |  13.4043 | 89.55688225516047 |  14.402167029595397 | 89.54833020218955 |  12.402184329701484 |  87.5008501256793 |  12.402184329701482 | 87.49229807270838 |  14.402167029595397 |            3 |    0.05453349040988517 |    8 |        0.9 |  Target[name=MS230427x, ra[deg]=88.5246, dec[deg]=13.4043 |  <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (88.5246, 13.4043)> | 5c2b9e33b6a4439a8930b6a3ba9a3e2b | 52.245053466247015 |      | 2023-04-28 14:06:55.778084 |     |  24.19 |
| MS230427x | 05:23:25 |  03:49:47 |    B,R | 120,120 |   2,2 |     1,1 |    0.05056865590110249 | 3117 |     False | 3117 | 80.8556 |   3.8298 | 81.85902503959326 |   4.829202385507473 | 81.85668296988334 |   2.829203750574125 | 79.85454697664075 |  2.8292037505741257 | 79.85220490693082 |   4.829202385507473 |            5 |    0.05056865590110249 |    9 |        0.9 |   Target[name=MS230427x, ra[deg]=80.8556, dec[deg]=3.8298 |   <FixedTarget "MS230427x" at SkyCoord (ICRS): (ra, dec) in deg (80.8556, 3.8298)> | 8cb1a3f53de94a6b9b420c384a7ea7e9 |  62.46235049365415 |      | 2023-04-28 13:36:15.048861 |     |   24.9 |
