,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2016hrv,2016-10-31 03:36:00.000,17.4,08:33:22.040,+52:31:51.40,16.785429060104125,ISSP
1,AT 2019zwi,2019-12-29 11:26:50.000,20.566,08:32:28.224,+52:39:30.75,21.023273143146657,SGLF
