,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1972H,1972-08-08 00:00:00.000,14.9,10:17:00.400,+73:24:39.00,0.7707397753839174,
1,SN 1997bq,1997-04-07 00:00:00.000,16.1,10:17:05.330,+73:23:02.11,1.3072563670967436,
2,SN 2006gi,2006-09-18 00:00:00.000,16.3,10:16:46.759,+73:26:26.41,2.4459833823613435,
3, 2008fv,2008-09-27 00:00:00.000,16.5,10:16:57.281,+73:24:36.40,0.6167697417643893,
4,AT 2018rv,2018-02-11 06:25:31.000,14.963,10:15:39.900,+73:26:04.83,5.646017323472912,None
5,SN 2021do,2021-01-02 10:53:45.600,20,10:16:56.522,+73:23:50.93,0.2806500474069679,ZTF
6,AT 2021gf,2021-01-03 09:20:10.000,19.3,10:16:56.640,+73:23:52.80,0.2663850583887929,IMSNG
7,SN 2021hpr,2021-04-02 10:46:28.000,17.7,10:16:38.620,+73:24:01.80,1.077967086881355,None
8,AT 2022kua,2022-05-23 07:48:00.000,19.67,10:12:59.413,+73:19:15.03,17.4441152450561,ZTF
