,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1991F,1991-02-10 00:00:00.000,18,10:56:02.200,+57:06:48.00,13.896212999126638,
1, 2001ix,2001-12-09 00:00:00.000,23.6,10:52:18.919,+57:07:29.60,20.23734052961418,
2, 2001iy,2001-12-09 00:00:00.000,23,10:52:24.281,+57:16:36.08,24.724586171878215,
3, 2001iz,2001-12-09 00:00:00.000,23,10:53:37.589,+57:15:10.69,17.588333669273304,
4, 2002ag,2002-01-09 00:00:00.000,24.2,10:53:12.710,+57:00:25.88,11.315655911539315,
5, 2002ah,2002-01-09 00:00:00.000,24.4,10:53:19.500,+57:00:36.61,10.413063683731348,
6,AT 2021pko,2021-06-04 05:18:30.997,20.5605,10:57:13.676,+56:54:18.67,22.16993663329707,ALeRCE
