,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1998dn,1998-08-19 00:00:00.000,15.8,01:01:27.079,-07:36:36.68,24.109717119182424,
1,SN 2011dq,2011-05-15 00:00:00.000,16.3,00:59:47.750,-07:34:20.50,0.6726830360331546,
2,SN 2014cx,2014-09-02 00:00:00.000,15.6,00:59:47.830,-07:34:18.59,0.6724969150910233,
