,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1992bd,1992-10-12 00:00:00.000,15,02:46:18.900,-30:16:30.00,0.04323590229976676,
1,SN 1999eu,1999-11-05 00:00:00.000,17.3,02:46:20.789,-30:19:06.10,2.631904096862424,
2,SN 2003B,2003-01-05 00:00:00.000,15,02:46:13.781,-30:13:45.08,2.9744827788650077,
3,AT 2020vbz,2020-10-07 11:13:55.200,18.861,02:46:41.820,-29:54:22.75,22.655506682866065,ATLAS
